,Approach_125-150_yards_RTP_Score_RANK THIS WEEK,Approach_125-150_yards_RTP_Score_RANK LAST WEEK,Approach_125-150_yards_RTP_Score_PLAYER NAME,Approach_125-150_yards_RTP_Score_ROUNDS,Approach_125-150_yards_RTP_Score_AVG RTP
89,T89,T89,D.J. Trahan,81,-.078
90,T89,T89,Omar Uresti,84,-.078
91,T92,T92,Billy Mayfair,114,-.077
92,T92,T92,Carl Pettersson,109,-.077
93,94,94,Matt Gogel,78,-.076
94,T95,T95,Chad Campbell,95,-.075
95,T95,T95,Hank Kuehne,84,-.075
96,T95,T95,Steve Lowery,100,-.075
97,T98,T98,Stuart Appleby,84,-.074
98,T98,T98,Arron Oberholser,65,-.074
99,T100,T100,Steve Allan,102,-.073
100,T100,T100,Jonathan Byrd,103,-.073
101,T100,T100,Marco Dawson,82,-.073
102,T100,T100,Loren Roberts,54,-.073
103,104,104,Sergio Garcia,73,-.071
104,105,105,Freddie Jacobson,72,-.070
105,T106,T106,Olin Browne,99,-.069
106,T106,T106,John Huston,90,-.069
107,T106,T106,Tiger Woods,76,-.069
108,109,109,Fred Funk,102,-.067
109,T110,T110,James Driscoll,73,-.065
110,T110,T110,Joey Sindelar,104,-.065
111,T112,T112,José Coceres,56,-.064
112,T112,T112,Stephen Leaney,89,-.064
113,T114,T114,Brian Bateman,98,-.063
114,T114,T114,Hideto Tanihara,50,-.063
115,T116,T116,Joe Durant,81,-.062
116,T116,T116,Bob Heintz,67,-.062
117,T116,T116,Scott McCarron,78,-.062
118,119,119,Jeff Brehaut,71,-.061
119,T120,T120,Mark Hensby,70,-.060
120,T120,T120,John Senden,101,-.060
121,122,122,Joey Snyder III,102,-.059
122,T123,T123,Todd Fischer,99,-.058
123,T123,T123,Patrick Sheehan,114,-.058
124,T125,T125,Rich Beem,66,-.057
125,T125,T125,Steve Jones,56,-.057
126,T127,T127,Paul Claxton,79,-.055
127,T127,T127,Lee Janzen,75,-.055
128,T129,T129,David Hearn,68,-.054
129,T129,T129,Ryuji Imada,78,-.054
130,T129,T129,Michael Long,72,-.054
131,T129,T129,Kevin Na,88,-.054
132,133,133,Shaun Micheel,81,-.053
133,134,134,Dean Wilson,86,-.051
134,135,135,Brian Gay,101,-.050
135,T136,T136,Craig Barlow,81,-.049
136,T136,T136,J.P. Hayes,63,-.049
137,138,138,Len Mattiace,86,-.045
138,139,139,Bob Estes,92,-.044
139,T140,T140,Arjun Atwal,65,-.043
140,T140,T140,Peter Lonard,85,-.043
141,142,142,Jay Williamson,53,-.042
142,T143,T143,Thomas Levet,54,-.041
143,T143,T143,Hunter Mahan,103,-.041
144,145,145,Ben Curtis,65,-.040
145,T146,T146,Matt Davidson,53,-.038
146,T146,T146,Ryan Palmer,101,-.038
147,T148,T148,Joe Ogilvie,103,-.037
148,T148,T148,D.A. Points,94,-.037
149,T148,T148,Jeff Sluman,94,-.037
150,T151,T151,Alex Cejka,84,-.036
151,T151,T151,Justin Rose,99,-.036
152,T153,T153,Michael Allen,90,-.035
153,T153,T153,Rob Rashell,65,-.035
154,155,155,Bart Bryant,91,-.034
155,156,156,Tag Ridings,93,-.033
156,157,157,Mark Calcavecchia,92,-.032
157,T158,T158,Woody Austin,100,-.031
158,T158,T158,Carlos Franco,78,-.031
159,T158,T158,Tom Gillis,77,-.031
160,T161,T161,Lucas Glover,88,-.030
161,T161,T161,John Rollins,97,-.030
162,163,163,Greg Owen,84,-.029
163,T164,T164,Jason Bohn,91,-.028
164,T164,T164,Charles Warren,89,-.028
165,166,166,Jason Allred,75,-.027
166,167,167,Bill Glasson,54,-.026
167,168,168,Nick Watney,91,-.024
168,169,169,Rocco Mediate,73,-.022
169,T170,T170,Briny Baird,98,-.020
170,T170,T170,Hunter Haas,83,-.020
171,T170,T170,Skip Kendall,80,-.020
172,173,173,Neal Lancaster,95,-.019
173,174,174,Charlie Wi,67,-.016
174,T175,T175,John Elliott,58,-.015
175,T175,T175,Jeff Maggert,79,-.015
176,T177,T177,Phillip Price,77,-.013
177,T177,T177,Mike Weir,71,-.013
178,179,179,Kirk Triplett,55,-.011
179,180,180,Steve Flesch,90,-.009
180,T181,T181,Rod Pampling,89,-.008
181,T181,T181,Roland Thatcher,75,-.008
182,183,183,D.J. Brigman,76,-.007
183,184,184,Will MacKenzie,75,-.006
184,185,185,Heath Slocum,103,-.005
185,T186,T186,Bradley Hughes,52,E
186,T186,T186,Andrew Magee,82,E
187,T186,T186,Mark O'Meara,66,E
188,T189,T189,Daniel Chopra,108,+.006
189,T189,T189,Robert Damron,89,+.006
190,191,191,Brent Geiberger,61,+.009
191,192,192,John Daly,78,+.010
192,193,193,Brian Davis,75,+.015
193,194,194,Lee Westwood,50,+.016
194,195,195,Craig Perks,67,+.019
195,196,196,Glen Hnatiuk,59,+.020
196,197,197,Chris Riley,67,+.021
197,198,198,Brendan Jones,81,+.028
198,199,199,Chris Anderson,66,+.033
199,200,200,Kevin Stadler,96,+.042
200,201,201,Dennis Paulson,63,+.092
201,202,202,Scott Hend,75,+.124
