,Approaches_from_200-225_yards_RANK THIS WEEK,Approaches_from_200-225_yards_RANK LAST WEEK,Approaches_from_200-225_yards_PLAYER NAME,Approaches_from_200-225_yards_ROUNDS,Approaches_from_200-225_yards_AVG,Approaches_from_200-225_yards_TOTAL DISTANCE (FEET),Approaches_from_200-225_yards_# OF ATTEMPTS,Approaches_from_200-225_yards_RELATIVE TO PAR
0,1,1,Kenny Perry,82,"32' 10""",3017.583,92,-14
1,2,2,Retief Goosen,71,"33' 5""",2341.0,70,-4
2,3,3,Chad Campbell,95,"33' 8""",3976.833,118,-23
3,4,4,Bill Glasson,54,"34' 5""",1856.75,54,-1
4,5,5,Fred Couples,72,"35' 1""",2876.0,82,-2
5,T6,T6,Thomas Levet,54,"35' 9""",1965.6670000000001,55,-3
6,T6,T6,Jeff Maggert,79,"35' 9""",3217.833,90,+8
7,8,8,Jerry Kelly,101,"35' 11""",4492.75,125,-8
8,9,9,Charles Warren,89,"36' 3""",4422.917,122,-4
9,10,10,Peter Lonard,85,"37' 0""",4000.0,108,-5
10,T11,T11,Bob Estes,92,"37' 2""",4125.167,111,-8
11,T11,T11,Brandt Jobe,96,"37' 2""",3867.75,104,-6
12,T11,T11,D.A. Points,94,"37' 2""",4721.25,127,E
13,T11,T11,Heath Slocum,103,"37' 2""",5133.25,138,-3
14,15,15,Justin Rose,99,"37' 4""",4924.75,132,E
15,16,16,José María Olazábal,55,"37' 8""",1771.4170000000001,47,+8
16,17,17,Adam Scott,72,"37' 9""",3473.75,92,+5
17,18,18,Bo Van Pelt,112,"37' 11""",5423.5,143,-1
18,19,19,Joey Sindelar,104,"38' 0""",6352.9169999999995,167,+4
19,20,20,John Huston,90,"38' 1""",3881.25,102,+7
20,21,21,Loren Roberts,54,"38' 3""",3521.0,92,-1
21,T22,T22,Tommy Armour III,103,"38' 4""",5326.75,139,+6
22,T22,T22,Rich Beem,66,"38' 4""",2301.583,60,-5
23,T22,T22,Sergio Garcia,73,"38' 4""",3222.583,84,-3
24,25,25,K.J. Choi,78,"38' 5""",3341.25,87,-13
25,T26,T26,Joe Durant,81,"38' 6""",4083.75,106,-5
26,T26,T26,Hunter Haas,83,"38' 6""",3770.167,98,+12
27,T26,T26,David Toms,87,"38' 6""",3926.167,102,-7
28,T29,T29,Scott Hend,75,"38' 8""",3438.417,89,+2
29,T29,T29,Darron Stiles,78,"38' 8""",4330.5,112,+6
30,T31,T31,Jim Furyk,94,"38' 9""",4414.833,114,-6
31,T31,T31,Dudley Hart,84,"38' 9""",3993.5,103,-1
32,T33,T33,Padraig Harrington,50,"38' 10""",2254.5,58,-5
33,T33,T33,Vijay Singh,111,"38' 10""",5354.1669999999995,138,-6
34,T35,T35,Robert Allenby,95,"39' 0""",4410.667,113,-4
35,T35,T35,Alex Cejka,84,"39' 0""",4482.583,115,+10
36,T35,T35,Carlos Franco,78,"39' 0""",4292.333,110,-2
37,38,38,Jeff Sluman,94,"39' 3""",5450.0,139,+10
