,Approaches_from__275_yards_RANK THIS WEEK,Approaches_from__275_yards_RANK LAST WEEK,Approaches_from__275_yards_PLAYER NAME,Approaches_from__275_yards_ROUNDS,Approaches_from__275_yards_AVG,Approaches_from__275_yards_TOTAL DISTANCE (FEET),Approaches_from__275_yards_# OF ATTEMPTS,Approaches_from__275_yards_RELATIVE TO PAR
128,T129,T129,Cameron Beckman,96,"99' 3""",2480.417,25,-12
129,T129,T129,Charles Warren,89,"99' 3""",1885.8329999999999,19,-12
130,T131,T131,Dan Forsman,52,"99' 4""",1886.9170000000001,19,-4
131,T131,T131,Bob Heintz,67,"99' 4""",993.5,10,-1
132,T133,T133,David Hearn,68,"99' 10""",1297.833,13,-6
133,T133,T133,Rocco Mediate,73,"99' 10""",1796.5,18,-5
134,T135,T135,Chris Anderson,66,"100' 4""",2107.583,21,-6
135,T135,T135,Roland Thatcher,75,"100' 4""",2809.0,28,-10
136,137,137,Tom Pernice Jr.,111,"100' 5""",2912.0,29,-9
137,138,138,Charles Howell III,95,"100' 9""",1410.4170000000001,14,-6
138,139,139,Olin Browne,99,"101' 0""",1717.25,17,-3
139,140,140,D.J. Brigman,76,"101' 2""",1415.75,14,-7
140,141,141,Paul Gow,78,"101' 10""",3054.833,30,-11
141,142,142,Zach Johnson,96,"102' 2""",2044.0,20,-10
142,143,143,Bart Bryant,91,"102' 5""",1535.6670000000001,15,-2
143,T144,T144,Stephen Ames,82,"102' 6""",1332.1670000000001,13,-7
144,T144,T144,Heath Slocum,103,"102' 6""",2255.75,22,-8
145,146,146,Stephen Leaney,89,"102' 7""",1641.3329999999999,16,-7
146,T147,T147,Craig Barlow,81,"102' 8""",1744.9170000000001,17,-3
147,T147,T147,Joe Durant,81,"102' 8""",1847.75,18,-5
148,149,149,John Rollins,97,"102' 9""",2260.833,22,-9
149,T150,T150,Steve Flesch,90,"102' 10""",1440.0829999999999,14,-6
150,T150,T150,Scott Verplank,87,"102' 10""",2057.25,20,-10
151,152,152,Rod Pampling,89,"103' 3""",2374.25,23,-15
152,153,153,Ben Crane,78,"103' 6""",310.58299999999997,3,E
153,154,154,Michael Long,72,"103' 7""",2175.833,21,-4
154,155,155,Kirk Triplett,55,"104' 1""",208.083,2,-1
155,T156,T156,Hunter Mahan,103,"104' 7""",2300.083,22,-8
156,T156,T156,Len Mattiace,86,"104' 7""",2092.417,20,-4
157,158,158,David Toms,87,"104' 11""",1259.25,12,-1
158,159,159,Alex Cejka,84,"105' 0""",1995.6670000000001,19,-5
159,160,160,Chris DiMarco,83,"105' 2""",1577.0,15,-8
160,161,161,Mark Wilson,74,"105' 3""",1368.5829999999999,13,-2
161,162,162,Jerry Kelly,101,"105' 5""",1792.0,17,-6
162,T163,T163,Harrison Frazar,105,"105' 6""",3587.333,34,-10
163,T163,T163,Skip Kendall,80,"105' 6""",1792.8329999999999,17,-1
164,165,165,Vijay Singh,111,"105' 7""",3062.25,29,-12
165,166,166,J.P. Hayes,63,"105' 8""",1056.25,10,-3
166,167,167,Joey Sindelar,104,"106' 0""",2756.75,26,-6
167,168,168,Justin Leonard,78,"106' 2""",849.4169999999999,8,-3
168,169,169,Jeff Hart,63,"106' 6""",745.5830000000001,7,-3
169,T170,T170,K.J. Choi,78,"106' 10""",427.25,4,-2
170,T170,T170,Rob Rashell,65,"106' 10""",1602.5829999999999,15,-6
171,T170,T170,Mario Tiziani,67,"106' 10""",2563.167,24,-7
172,173,173,Robert Damron,89,"107' 0""",1712.25,16,-5
173,174,174,Will MacKenzie,75,"107' 3""",1823.0829999999999,17,-8
174,175,175,Geoff Ogilvy,97,"107' 7""",1076.167,10,-4
175,176,176,Franklin Langham,91,"107' 9""",1508.25,14,-7
176,177,177,Ryan Palmer,101,"108' 0""",2159.333,20,-6
177,178,178,Danny Briggs,70,"108' 1""",2054.0,19,-8
178,179,179,Steve Elkington,67,"108' 6""",1953.0,18,-9
179,180,180,Bob Estes,92,"109' 0""",2507.667,23,-10
180,181,181,Gavin Coles,70,"110' 1""",880.3330000000001,8,-2
181,182,182,José Coceres,56,"110' 7""",1658.6670000000001,15,-5
182,183,183,Matt Kuchar,60,"110' 10""",1773.6670000000001,16,-7
183,184,184,John Cook,72,"111' 2""",1556.0829999999999,14,-7
184,185,185,Doug Barron,70,"111' 9""",2682.667,24,-7
185,186,186,Tjaart van der Walt,56,"112' 7""",2026.3329999999999,18,-8
186,T187,T187,Larry Mize,54,"112' 11""",1468.3329999999999,13,-3
187,T187,T187,Darron Stiles,78,"112' 11""",1467.6670000000001,13,-1
188,189,189,Tom Byrum,83,"113' 0""",1130.25,10,-2
189,190,190,Mark O'Meara,66,"113' 6""",680.9169999999999,6,-4
190,191,191,Chris Riley,67,"113' 8""",1136.667,10,E
191,192,192,Rory Sabbatini,81,"114' 7""",1489.8329999999999,13,-6
192,T193,T193,Paul Claxton,79,"114' 8""",2293.083,20,-6
193,T193,T193,Matt Davidson,53,"114' 8""",1605.1670000000001,14,-6
194,195,195,Fred Funk,102,"114' 10""",1837.6670000000001,16,-5
195,T196,T196,Mark Brooks,72,"115' 4""",1384.25,12,-6
196,T196,T196,Tom Gillis,77,"115' 4""",1845.0,16,-4
197,198,198,Craig Perks,67,"116' 1""",1044.667,9,-2
198,199,199,Phil Mickelson,81,"117' 9""",1295.083,11,-8
199,200,200,Brent Geiberger,61,"119' 11""",839.5830000000001,7,-3
200,201,201,Arron Oberholser,65,"121' 1""",847.5830000000001,7,-2
201,202,202,Lee Janzen,75,"124' 5""",1991.1670000000001,16,-5
