,GIR_Percentage_-_75-100_yards_RANK THIS WEEK,GIR_Percentage_-_75-100_yards_RANK LAST WEEK,GIR_Percentage_-_75-100_yards_PLAYER NAME,GIR_Percentage_-_75-100_yards_ROUNDS,GIR_Percentage_-_75-100_yards_%,GIR_Percentage_-_75-100_yards_GREENS HIT,GIR_Percentage_-_75-100_yards_TOTAL HOLES,GIR_Percentage_-_75-100_yards_RELATIVE TO PAR
0,1,1,Paul Claxton,79,91.55,65,71,-0.23
1,T2,T2,Tom Lehman,69,90.91,50,55,-0.3
2,T2,T2,David Toms,87,90.91,70,77,-0.24
3,4,4,Dan Forsman,52,90.77,59,65,-0.37
4,5,5,Ryuji Imada,78,89.87,71,79,-0.35
5,6,6,Olin Browne,99,89.06,114,128,-0.32
6,7,7,Bob Tway,87,88.73,63,71,-0.3
7,8,8,Matt Gogel,78,88.24,75,85,-0.31
8,9,9,Richard Johnson,50,87.5,42,48,-0.38
9,10,10,Will MacKenzie,75,87.37,83,95,-0.46
10,11,11,Chris DiMarco,83,87.32,62,71,-0.31
11,T12,T12,Padraig Harrington,50,86.96,40,46,-0.4
12,T12,T12,Thomas Levet,54,86.96,20,23,-0.1
13,14,14,Mike Weir,71,86.89,53,61,-0.25
14,T15,T15,Stuart Appleby,84,86.67,65,75,-0.34
15,T15,T15,Jonathan Byrd,103,86.67,91,105,-0.32
16,T15,T15,Luke Donald,67,86.67,39,45,-0.36
17,T15,T15,Scott Verplank,87,86.67,65,75,-0.45
18,19,19,Skip Kendall,80,86.11,93,108,-0.3
19,T20,T20,Glen Hnatiuk,59,85.71,48,56,-0.33
20,T20,T20,Kirk Triplett,55,85.71,54,63,-0.43
21,22,22,Loren Roberts,54,85.51,59,69,-0.31
22,23,23,Tom Byrum,83,85.42,82,96,-0.29
23,24,24,Brian Davis,75,85.0,68,80,-0.38
24,25,25,Robert Allenby,95,84.85,56,66,-0.34
25,26,26,Stephen Leaney,89,84.76,89,105,-0.3
26,T27,T27,Bernhard Langer,67,84.62,44,52,-0.3
27,T27,T27,Tjaart van der Walt,56,84.62,55,65,-0.31
28,29,29,Mark O'Meara,66,84.52,71,84,-0.38
29,30,30,Jim Furyk,94,84.42,65,77,-0.31
30,31,31,Joe Durant,81,84.21,64,76,-0.22
31,32,32,Mark Wilson,74,84.15,69,82,-0.39
32,33,33,Chris Smith,93,83.96,89,106,-0.28
33,34,34,Jeff Maggert,79,83.93,47,56,-0.4
34,35,35,José María Olazábal,55,83.72,36,43,-0.36
35,36,36,Tag Ridings,93,83.7,77,92,-0.31
36,37,37,Brenden Pappas,51,83.67,41,49,-0.37
37,38,38,Steve Elkington,67,83.61,51,61,-0.31
38,39,39,John Rollins,97,83.49,91,109,-0.32
39,40,40,Heath Slocum,103,83.45,121,145,-0.28
40,T41,T41,Bob Heintz,67,83.33,65,78,-0.35
41,T41,T41,John Huston,90,83.33,75,90,-0.33
42,T41,T41,Zach Johnson,96,83.33,100,120,-0.34
43,T41,T41,Michael Long,72,83.33,50,60,-0.18
44,T41,T41,Vaughn Taylor,99,83.33,110,132,-0.35
45,46,46,Jeff Brehaut,71,83.1,59,71,-0.41
46,47,47,Scott McCarron,78,83.05,49,59,-0.31
47,48,48,Jeff Hart,63,82.98,78,94,-0.24
48,49,49,Corey Pavin,77,82.86,58,70,-0.33
49,50,50,Charles Howell III,95,82.5,66,80,-0.27
50,51,51,Jay Haas,54,82.22,37,45,-0.3
51,52,52,Ian Poulter,62,82.14,23,28,-0.26
52,53,53,Tim Clark,92,82.0,82,100,-0.29
53,54,54,Dudley Hart,84,81.94,59,72,-0.34
54,T55,T55,Hunter Haas,83,81.82,72,88,-0.33
55,T55,T55,Brett Wetterich,76,81.82,63,77,-0.24
56,57,57,Andrew Magee,82,81.71,67,82,-0.33
57,58,58,Bradley Hughes,52,81.63,40,49,-0.23
58,59,59,Arron Oberholser,65,81.54,53,65,-0.28
59,60,60,Carl Pettersson,109,81.44,79,97,-0.29
60,61,61,Tim Petrovic,97,81.4,70,86,-0.26
61,62,62,Jim Carter,62,81.36,48,59,-0.17
62,T63,T63,Doug Barron,70,81.32,74,91,-0.41
63,T63,T63,Franklin Langham,91,81.32,74,91,-0.24
64,65,65,Rocco Mediate,73,81.25,52,64,-0.25
65,66,66,Mark Calcavecchia,92,81.18,69,85,-0.39
66,67,67,John Senden,101,81.11,73,90,-0.41
67,68,68,Arjun Atwal,65,81.03,47,58,-0.47
68,69,69,Tommy Armour III,103,80.99,98,121,-0.23
69,70,70,Bart Bryant,91,80.9,72,89,-0.4
70,71,71,Frank Lickliter II,100,80.73,88,109,-0.32
71,T72,T72,Stewart Cink,98,80.49,66,82,-0.33
72,T72,T72,Tim Herron,100,80.49,66,82,-0.3
73,74,74,Robert Damron,89,80.46,70,87,-0.23
74,75,75,Charles Warren,89,80.41,78,97,-0.32
75,76,76,Bill Glasson,54,80.36,45,56,-0.31
76,77,77,Brian Gay,101,80.31,102,127,-0.34
77,78,78,Jason Allred,75,80.28,57,71,-0.19
78,T79,T79,Craig Barlow,81,80.26,61,76,-0.3
79,T79,T79,Ben Crane,78,80.26,61,76,-0.26
80,81,81,Phillip Price,77,80.23,69,86,-0.38
81,T82,T82,Mark Brooks,72,80.0,68,85,-0.29
82,T82,T82,Geoff Ogilvy,97,80.0,84,105,-0.3
83,T82,T82,Tom Pernice Jr.,111,80.0,68,85,-0.28
84,T82,T82,Brett Quigley,96,80.0,84,105,-0.36
85,T82,T82,Dean Wilson,86,80.0,56,70,-0.23
86,87,87,Matt Kuchar,60,79.75,63,79,-0.24
87,T88,T88,Marco Dawson,82,79.31,92,116,-0.28
88,T88,T88,Shaun Micheel,81,79.31,46,58,-0.37
89,T88,T88,Adam Scott,72,79.31,46,58,-0.48
90,T88,T88,Vijay Singh,111,79.31,92,116,-0.27
91,92,92,Alex Cejka,84,79.27,65,82,-0.38
92,93,93,Brent Geiberger,61,79.22,61,77,-0.28
93,T94,T94,Glen Day,80,79.17,95,120,-0.2
94,T94,T94,Craig Perks,67,79.17,57,72,-0.19
95,96,96,Omar Uresti,84,79.13,91,115,-0.34
96,97,97,Ryan Palmer,101,79.07,68,86,-0.32
97,T98,T98,Stephen Ames,82,79.03,49,62,-0.27
98,T98,T98,Justin Leonard,78,79.03,49,62,-0.35
99,100,100,Jonathan Kaye,77,78.95,60,76,-0.27
100,101,101,Joey Snyder III,102,78.75,63,80,-0.17
101,102,102,John Cook,72,78.67,59,75,-0.37
102,103,103,Cameron Beckman,96,78.31,65,83,-0.25
103,104,104,Todd Fischer,99,78.26,90,115,-0.36
104,T105,T105,Paul Azinger,66,78.21,61,78,-0.3
105,T105,T105,Scott Gutschewski,86,78.21,61,78,-0.26
106,107,107,Jeff Sluman,94,78.1,82,105,-0.4
107,108,108,Peter Lonard,85,78.08,57,73,-0.44
108,109,109,Chad Campbell,95,77.92,60,77,-0.4
109,110,110,Justin Rose,99,77.88,81,104,-0.21
110,T111,T111,Mark Hensby,70,77.78,42,54,-0.33
111,T111,T111,Jerry Kelly,101,77.78,70,90,-0.2
112,T111,T111,Steve Lowery,100,77.78,70,90,-0.29
113,T111,T111,Sean O'Hair,103,77.78,63,81,-0.32
114,115,115,Rod Pampling,89,77.5,62,80,-0.34
115,116,116,Mario Tiziani,67,77.46,55,71,-0.24
116,117,117,Fred Couples,72,77.42,48,62,-0.31
117,T118,T118,J.J. Henry,102,77.38,65,84,-0.29
118,T118,T118,Steve Stricker,62,77.38,65,84,-0.51
119,120,120,Retief Goosen,71,77.36,41,53,-0.27
120,121,121,Kent Jones,99,77.32,75,97,-0.35
121,122,122,D.A. Points,94,77.17,71,92,-0.25
122,123,123,Larry Mize,54,77.14,54,70,-0.39
123,124,124,Phil Mickelson,81,77.05,47,61,-0.34
124,T125,T125,Justin Bolli,65,77.03,57,74,-0.28
125,T125,T125,Steve Flesch,90,77.03,57,74,-0.28
126,T125,T125,J.P. Hayes,63,77.03,57,74,-0.42
127,128,128,Darron Stiles,78,76.99,87,113,-0.3
128,129,129,Brandt Jobe,96,76.92,60,78,-0.27
129,130,130,Brian Bateman,98,76.83,63,82,-0.3
130,131,131,Woody Austin,100,76.79,86,112,-0.34
131,132,132,Fred Funk,102,76.77,76,99,-0.32
132,133,133,Duffy Waldorf,86,76.74,66,86,-0.15
133,134,134,Bo Van Pelt,112,76.64,82,107,-0.3
134,135,135,Sergio Garcia,73,76.62,59,77,-0.34
135,136,136,Robert Gamez,91,76.47,78,102,-0.42
136,137,137,Danny Briggs,70,76.39,55,72,-0.29
137,138,138,Kenny Perry,82,76.32,58,76,-0.36
138,139,139,Lee Janzen,75,76.27,45,59,-0.36
139,140,140,Jason Bohn,91,76.25,61,80,-0.31
140,141,141,Hidemichi Tanaka,106,76.24,77,101,-0.29
141,142,142,Kevin Sutherland,89,76.19,64,84,-0.27
142,143,143,Hunter Mahan,103,76.0,95,125,-0.34
143,144,144,Billy Andrade,83,75.86,66,87,-0.23
144,145,145,Billy Mayfair,114,75.76,75,99,-0.35
145,146,146,Todd Hamilton,94,75.51,74,98,-0.39
146,T147,T147,Harrison Frazar,105,75.0,87,116,-0.38
