,Approaches_from__200_yards_Rgh_RANK THIS WEEK,Approaches_from__200_yards_Rgh_RANK LAST WEEK,Approaches_from__200_yards_Rgh_PLAYER NAME,Approaches_from__200_yards_Rgh_ROUNDS,Approaches_from__200_yards_Rgh_AVG,Approaches_from__200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__200_yards_Rgh_# OF ATTEMPTS,Approaches_from__200_yards_Rgh_RELATIVE TO PAR
134,135,135,Geoff Ogilvy,97,"75' 9""",2271.75,30,-14
135,136,136,Steve Stricker,62,"75' 10""",2804.5,37,+8
136,137,137,Stuart Appleby,84,"75' 11""",1821.75,24,-8
137,138,138,Len Mattiace,86,"76' 1""",2281.583,30,-3
138,T139,T139,José Coceres,56,"76' 2""",1827.3329999999999,24,+4
139,T139,T139,Hunter Haas,83,"76' 2""",3579.417,47,-2
140,T139,T139,Ryan Palmer,101,"76' 2""",2362.333,31,-2
141,142,142,Brett Quigley,96,"76' 5""",2521.167,33,-3
142,T143,T143,Rich Beem,66,"76' 7""",1378.9170000000001,18,+2
143,T143,T143,Joey Sindelar,104,"76' 7""",3064.083,40,-1
144,145,145,Peter Lonard,85,"76' 8""",1610.6670000000001,21,-2
145,146,146,Steve Lowery,100,"76' 9""",2840.667,37,-8
146,147,147,Tag Ridings,93,"76' 11""",3153.333,41,-11
147,148,148,Danny Briggs,70,"77' 6""",2326.167,30,-1
148,149,149,Jonathan Kaye,77,"77' 8""",2018.3329999999999,26,-1
149,150,150,Rod Pampling,89,"77' 10""",2491.333,32,-2
150,151,151,Steve Elkington,67,"77' 11""",1635.6670000000001,21,+2
151,T152,T152,Jim Carter,62,"78' 0""",1793.8329999999999,23,+7
152,T152,T152,Jesper Parnevik,84,"78' 0""",2808.417,36,E
153,T152,T152,Kevin Sutherland,89,"78' 0""",3979.333,51,-5
154,155,155,D.A. Points,94,"78' 2""",2109.833,27,-1
155,156,156,James Driscoll,73,"78' 4""",3054.5,39,-11
156,157,157,Chris Anderson,66,"78' 7""",1964.9170000000001,25,+3
157,T158,T158,Steve Allan,102,"78' 8""",3856.333,49,-8
158,T158,T158,Tiger Woods,76,"78' 8""",2833.0,36,-8
159,160,160,Todd Fischer,99,"79' 0""",3081.0,39,+1
160,T161,T161,Mark Calcavecchia,92,"79' 1""",3083.25,39,-9
161,T161,T161,Corey Pavin,77,"79' 1""",3639.25,46,+12
162,T161,T161,Adam Scott,72,"79' 1""",1581.0829999999999,20,-9
163,164,164,Joe Ogilvie,103,"79' 6""",2703.917,34,+1
164,165,165,Hunter Mahan,103,"79' 7""",3502.417,44,-3
165,T166,T166,Chad Campbell,95,"79' 11""",2717.5,34,-2
166,T166,T166,Duffy Waldorf,86,"79' 11""",2876.25,36,+10
167,168,168,Kenny Perry,82,"80' 2""",2084.167,26,E
168,169,169,Bill Glasson,54,"80' 3""",1363.9170000000001,17,+5
169,170,170,Matt Davidson,53,"80' 5""",1770.0,22,-7
170,171,171,D.J. Trahan,81,"80' 7""",3386.083,42,-8
171,172,172,Todd Hamilton,94,"80' 8""",2097.0,26,+9
172,173,173,Lee Janzen,75,"80' 10""",2020.1670000000001,25,-2
173,174,174,Steve Jones,56,"81' 5""",1954.6670000000001,24,+8
174,175,175,Omar Uresti,84,"81' 9""",2043.25,25,+1
175,176,176,Patrick Sheehan,114,"82' 0""",4098.0,50,+2
176,T177,T177,Franklin Langham,91,"82' 4""",3292.417,40,+5
177,T177,T177,Michael Long,72,"82' 4""",2552.0,31,-1
178,T179,T179,Marco Dawson,82,"82' 6""",2475.5,30,-3
179,T179,T179,Vaughn Taylor,99,"82' 6""",2722.0,33,+8
180,181,181,Jerry Kelly,101,"83' 1""",2825.417,34,-3
181,182,182,Sean O'Hair,103,"83' 2""",3075.833,37,+1
182,183,183,Heath Slocum,103,"83' 10""",3102.0,37,-1
183,184,184,K.J. Choi,78,"84' 0""",1259.667,15,+8
184,185,185,Andrew Magee,82,"84' 4""",2615.417,31,-1
185,T186,T186,Tommy Armour III,103,"84' 7""",2623.167,31,+4
186,T186,T186,Jeff Sluman,94,"84' 7""",3635.5,43,+4
187,188,188,Alex Cejka,84,"85' 4""",1876.4170000000001,22,-3
188,189,189,Dan Forsman,52,"85' 7""",1882.5,22,-4
189,190,190,Craig Barlow,81,"86' 1""",1462.8329999999999,17,-4
190,191,191,Ben Curtis,65,"86' 2""",1205.75,14,+5
191,192,192,Zach Johnson,96,"86' 5""",1900.75,22,+4
192,193,193,Chris Smith,93,"86' 7""",3462.167,40,-5
193,194,194,Brett Wetterich,76,"86' 8""",3465.667,40,-6
194,195,195,Robert Gamez,91,"87' 7""",2451.417,28,E
195,196,196,Chris Riley,67,"88' 11""",1512.1670000000001,17,+5
196,197,197,Jeff Maggert,79,"89' 2""",1693.5829999999999,19,+2
197,198,198,Dennis Paulson,63,"90' 4""",2348.0,26,-4
198,199,199,Pat Perez,89,"91' 1""",2913.583,32,+6
199,200,200,Vijay Singh,111,"91' 7""",3845.25,42,-8
200,201,201,John Cook,72,"94' 4""",1792.75,19,+3
201,202,202,Skip Kendall,80,"98' 7""",2070.667,21,E
