,Putting_from_4_RANK THIS WEEK,Putting_from_4_RANK LAST WEEK,Putting_from_4_PLAYER NAME,Putting_from_4_ROUNDS,Putting_from_4_% MADE,Putting_from_4_ATTEMPTS,Putting_from_4_PUTTS MADE
0,1,,Martin Laird,83,97.92,144,141
1,2,,Bud Cauley,92,97.74,133,130
2,3,,Wesley Bryan,95,97.65,170,166
3,4,,Spencer Levin,89,97.62,126,123
4,5,,Hunter Mahan,73,97.37,114,111
5,6,,Brian Gay,82,96.97,132,128
6,7,,Daniel Summerhays,100,96.95,131,127
7,8,,Marc Leishman,94,96.45,141,136
8,T9,,Jonas Blixt,74,96.43,112,108
9,T9,,Michael Kim,94,96.43,196,189
10,T11,,Roberto Castro,70,96.15,104,100
11,T11,,Troy Merritt,82,96.15,156,150
12,13,,Jon Rahm,90,96.06,127,122
13,14,,Tim Wilkinson,64,96.0,100,96
14,15,,Patrick Reed,107,95.92,147,141
15,16,,Seamus Power,86,95.9,122,117
16,17,,Graeme McDowell,56,95.7,93,89
17,18,,Patrick Cantlay,52,95.65,92,88
18,19,,Gonzalo Fernandez-Castaño,63,95.6,91,87
19,20,,Jim Herman,77,95.56,135,129
20,21,,Andrew Loupe,55,95.35,86,82
21,22,,Graham DeLaet,82,95.33,150,143
22,23,,Michael Thompson,60,95.29,85,81
23,T24,,Kevin Kisner,105,95.21,146,139
24,T24,,Tyrone Van Aswegen,105,95.21,146,139
25,26,,Brian Harman,104,95.08,183,174
26,27,,Ian Poulter,72,95.05,101,96
27,28,,Chez Reavie,98,95.03,161,153
28,29,,Jim Furyk,54,95.0,80,76
29,30,,Ollie Schniederjans,92,94.96,139,132
30,31,,Charley Hoffman,112,94.89,176,167
31,32,,Cameron Tringale,89,94.84,155,147
32,33,,Chad Collins,66,94.78,115,109
33,34,,Jason Dufner,89,94.67,150,142
34,35,,Vaughn Taylor,90,94.59,148,140
35,36,,Louis Oosthuizen,69,94.55,110,104
36,37,,Andres Gonzales,73,94.53,128,121
37,38,,Adam Hadwin,98,94.51,164,155
38,39,,Kevin Tway,96,94.31,123,116
39,40,,Phil Mickelson,85,94.19,155,146
40,41,,Bryce Molder,74,94.17,120,113
41,42,,Luke Donald,50,94.12,85,80
42,43,,James Hahn,96,94.04,151,142
43,44,,Nick Watney,75,93.97,116,109
44,45,,Xander Schauffele,96,93.96,149,140
45,T46,,Daniel Berger,91,93.94,132,124
46,T46,,Rick Lamb,54,93.94,66,62
47,T46,,Grayson Murray,94,93.94,165,155
48,49,,Peter Malnati,91,93.92,148,139
49,50,,Rickie Fowler,78,93.81,113,106
50,51,,Derek Fathauer,81,93.79,145,136
51,T52,,Julián Etulain,68,93.75,112,105
52,T52,,Charl Schwartzel,63,93.75,112,105
53,T52,,Johnson Wagner,71,93.75,112,105
54,55,,Zac Blair,105,93.68,174,163
55,56,,Retief Goosen,52,93.67,79,74
56,57,,Hudson Swafford,94,93.46,153,143
57,T58,,Greg Chalmers,75,93.43,137,128
58,T58,,Billy Hurley III,80,93.43,137,128
59,60,,Scott Piercy,70,93.42,76,71
60,61,,Fabián Gómez,61,93.4,106,99
61,62,,William McGirt,89,93.29,149,139
62,63,,Blayne Barber,77,93.24,148,138
63,64,,Brandon Hagy,85,93.15,146,136
64,65,,Alex Cejka,85,93.13,131,122
65,66,,Brian Campbell,55,93.07,101,94
66,T67,,Ernie Els,52,93.06,72,67
67,T67,,John Huh,92,93.06,144,134
68,69,,Scott Brown,95,93.05,187,174
69,70,,C.T. Pan,88,93.02,172,160
70,71,,Bryson DeChambeau,91,92.99,157,146
71,72,,Sebastián Muñoz,51,92.94,85,79
72,73,,K.J. Choi,72,92.92,113,105
73,T74,,Sung Kang,104,92.86,168,156
74,T74,,Søren Kjeldsen,58,92.86,70,65
75,T74,,Rory Sabbatini,71,92.86,126,117
76,77,,Dustin Johnson,77,92.73,110,102
77,78,,Emiliano Grillo,90,92.65,136,126
78,79,,Billy Horschel,88,92.59,135,125
79,80,,Chad Campbell,97,92.53,174,161
80,81,,Shawn Stefani,72,92.5,120,111
81,82,,Bill Haas,92,92.48,133,123
82,83,,Brian Stuard,93,92.45,106,98
83,84,,Sam Saunders,76,92.42,132,122
84,85,,Patton Kizzire,84,92.41,158,146
85,86,,Jonathan Randolph,68,92.39,92,85
86,T87,,Martin Flores,88,92.37,118,109
87,T87,,Ben Martin,86,92.37,131,121
88,89,,Scott Stallings,81,92.26,155,143
89,90,,Russell Knox,75,92.25,129,119
90,91,,Nick Taylor,97,92.22,180,166
91,T92,,Ricky Barnes,100,92.19,128,118
92,T92,,David Lingmerth,79,92.19,128,118
93,94,,Zach Johnson,81,92.17,115,106
94,95,,Mark Hubbard,81,92.08,101,93
95,96,,Pat Perez,93,92.07,164,151
96,97,,Tom Hoge,54,92.05,88,81
97,98,,Brandt Snedeker,53,92.0,75,69
98,99,,Matt Jones,64,91.95,87,80
99,100,,Robert Streb,98,91.91,173,159
100,101,,D.A. Points,68,91.89,111,102
101,102,,Mackenzie Hughes,106,91.87,209,192
102,103,,Justin Thomas,86,91.85,135,124
103,104,,Miguel Angel Carballo,63,91.84,98,90
104,105,,Ryan Armour,63,91.76,85,78
105,106,,Sean O'Hair,84,91.72,157,144
106,107,,Aaron Baddeley,61,91.67,96,88
107,108,,Harris English,84,91.61,143,131
108,109,,Danny Lee,93,91.56,154,141
109,110,,Gary Woodland,94,91.55,142,130
110,T111,,Brooks Koepka,88,91.47,129,118
111,T111,,Cameron Smith,86,91.47,129,118
112,113,,David Hearn,93,91.45,152,139
113,114,,Jimmy Walker,68,91.43,105,96
114,115,,Lucas Glover,93,91.33,150,137
115,116,,Jordan Spieth,85,91.27,126,115
116,117,,Ryan Brehm,83,91.24,137,125
117,118,,Brett Stegmaier,78,91.07,112,102
118,T119,,Kevin Chappell,95,90.97,155,141
119,T119,,Morgan Hoffmann,92,90.97,155,141
120,121,,Chris Stroud,67,90.91,99,90
121,122,,Richy Werenski,81,90.85,142,129
122,123,,Matt Kuchar,95,90.77,130,118
123,124,,Kelly Kraft,75,90.76,119,108
124,125,,Dominic Bozzelli,69,90.74,108,98
125,126,,Patrick Rodgers,76,90.55,127,115
126,127,,Shane Lowry,52,90.54,74,67
127,128,,Kevin Na,86,90.48,147,133
128,129,,J.J. Henry,92,90.44,136,123
129,130,,Charles Howell III,86,90.4,125,113
130,131,,Seung-Yul Noh,91,90.34,145,131
131,132,,Nicholas Lindheim,58,90.29,103,93
132,T133,,Whee Kim,74,90.24,123,111
133,T133,,Steve Wheatcroft,51,90.24,82,74
