,One-Putt_Percentage_-_Round_2_RANK THIS WEEK,One-Putt_Percentage_-_Round_2_RANK LAST WEEK,One-Putt_Percentage_-_Round_2_PLAYER NAME,One-Putt_Percentage_-_Round_2_%,One-Putt_Percentage_-_Round_2_# OF 1 PUTTS,One-Putt_Percentage_-_Round_2_# OF HOLES
49,T49,,Brandt Snedeker,40.48,102,252
50,T51,,Daniel Berger,40.28,174,432
51,T51,,Chad Collins,40.28,174,432
52,T51,,Pat Perez,40.28,174,432
53,T51,,Johnson Wagner,40.28,174,432
54,55,,Jim Furyk,40.2,123,306
55,T56,,Charles Howell III,40.15,159,396
56,T56,,Russell Knox,40.15,159,396
57,T58,,Rafa Cabrera Bello,40.12,130,324
58,T58,,Chez Reavie,40.12,195,486
59,60,,Aaron Baddeley,40.06,137,342
60,61,,Smylie Kaufman,40.05,173,432
61,62,,Jason Dufner,39.9,158,396
62,T63,,Dominic Bozzelli,39.86,165,414
63,T63,,Seamus Power,39.86,165,414
64,65,,Ken Duke,39.81,172,432
65,66,,Harris English,39.78,179,450
66,T67,,Troy Merritt,39.74,186,468
67,T67,,Cameron Tringale,39.74,186,468
68,T69,,Rickie Fowler,39.72,143,360
69,T69,,Cameron Percy,39.72,143,360
70,T69,,Rory Sabbatini,39.72,143,360
71,T69,,Chris Stroud,39.72,143,360
72,T73,,Phil Mickelson,39.68,150,378
73,T73,,Jordan Spieth,39.68,150,378
74,75,,David Lingmerth,39.65,157,396
75,T76,,Mackenzie Hughes,39.63,214,540
76,T76,,Luke List,39.63,214,540
77,78,,Roberto Castro,39.58,171,432
78,79,,Steven Bowditch,39.56,178,450
79,T80,,Jason Bohn,39.53,185,468
80,T80,,Patton Kizzire,39.53,185,468
81,82,,Matt Jones,39.51,128,324
82,83,,Danny Lee,39.48,199,504
83,84,,Julián Etulain,39.44,142,360
84,T85,,Patrick Cantlay,39.35,85,216
85,T85,,Alex Cejka,39.35,170,432
86,T85,,Brandon Hagy,39.35,170,432
87,T88,,J.J. Spaun,39.33,177,450
88,T88,,Kevin Tway,39.33,177,450
89,T90,,Scott Brown,39.29,198,504
90,T90,,Nick Taylor,39.29,198,504
91,92,,Spencer Levin,39.27,205,522
92,93,,Ryo Ishikawa,39.17,141,360
93,94,,Sam Saunders,39.14,155,396
94,95,,Kevin Na,39.12,169,432
95,96,,Bryce Molder,39.11,176,450
96,97,,Kevin Kisner,39.1,183,468
97,98,,John Huh,39.09,190,486
98,99,,Zac Blair,39.07,211,540
99,T100,,Brian Campbell,38.89,126,324
100,T100,,Emiliano Grillo,38.89,168,432
101,T100,,Kyle Stanley,38.89,196,504
102,T103,,Chris Kirk,38.68,181,468
103,T103,,J.T. Poston,38.68,181,468
104,105,,Andres Gonzales,38.64,153,396
105,106,,Scott Piercy,38.62,146,378
106,107,,Francesco Molinari,38.61,139,360
107,108,,Nicholas Lindheim,38.56,118,306
108,109,,Søren Kjeldsen,38.52,104,270
109,T110,,Jamie Lovemark,38.48,187,486
110,T110,,Xander Schauffele,38.48,187,486
111,112,,Russell Henley,38.46,180,468
112,113,,Vaughn Taylor,38.41,159,414
113,114,,Brooks Koepka,38.38,152,396
114,115,,Brian Stuard,38.31,200,522
115,116,,James Hahn,38.29,193,504
116,117,,Tag Ridings,38.27,124,324
117,118,,Branden Grace,38.24,117,306
118,119,,Rory McIlroy,38.03,89,234
119,120,,Bubba Watson,38.01,130,342
120,121,,William McGirt,38.0,171,450
121,122,,Tony Finau,37.9,191,504
122,T123,,Lucas Glover,37.78,170,450
123,T123,,Charley Hoffman,37.78,204,540
124,T123,,Andrew Loupe,37.78,136,360
125,T126,,Robert Garrigus,37.73,163,432
126,T126,,Whee Kim,37.73,163,432
127,128,,Graham DeLaet,37.63,149,396
128,129,,Tyrone Van Aswegen,37.59,203,540
129,T130,,Billy Hurley III,37.56,169,450
130,T130,,Hunter Mahan,37.56,169,450
131,132,,Bryson DeChambeau,37.55,196,522
132,133,,Sergio Garcia,37.5,108,288
133,134,,Si Woo Kim,37.44,155,414
134,135,,Robert Streb,37.36,195,522
135,136,,Richy Werenski,37.27,161,432
136,137,,Harold Varner III,37.22,201,540
137,138,,Ryan Moore,37.12,147,396
138,T139,,David Hearn,37.04,180,486
139,T139,,Hudson Swafford,37.04,180,486
140,141,,Ryan Brehm,36.96,153,414
141,142,,Kyle Reifers,36.85,199,540
142,T143,,Bill Haas,36.81,159,432
143,T143,,Scott Stallings,36.81,159,432
144,T145,,Trey Mullinax,36.75,172,468
145,T145,,Patrick Rodgers,36.75,172,468
146,T147,,Kelly Kraft,36.71,152,414
147,T147,,Geoff Ogilvy,36.71,152,414
148,T149,,Kevin Chappell,36.67,165,450
149,T149,,Matt Kuchar,36.67,165,450
150,T149,,Kevin Streelman,36.67,165,450
151,152,,Retief Goosen,36.6,112,306
152,153,,Shawn Stefani,36.57,158,432
153,154,,Keegan Bradley,36.51,184,504
154,T155,,Paul Casey,36.47,151,414
155,T155,,K.J. Choi,36.47,151,414
156,T155,,Brendan Steele,36.47,151,414
157,158,,Jimmy Walker,36.39,131,360
158,159,,Marc Leishman,36.11,156,432
159,160,,Bud Cauley,36.01,175,486
160,161,,Ryan Armour,35.96,123,342
161,162,,C.T. Pan,35.91,181,504
162,163,,Ollie Schniederjans,35.78,161,450
163,164,,Sung Kang,35.66,199,558
164,165,,Mark Hubbard,35.56,160,450
165,166,,J.B. Holmes,35.45,134,378
166,167,,Chad Campbell,35.44,185,522
167,168,,D.A. Points,35.35,140,396
168,169,,Jason Kokrak,34.92,176,504
169,170,,Stewart Cink,34.83,163,468
170,171,,Dustin Johnson,34.8,119,342
171,T172,,Billy Horschel,34.77,169,486
172,T172,,Daniel Summerhays,34.77,169,486
173,174,,Ben Martin,34.72,150,432
174,175,,Boo Weekley,34.44,155,450
175,176,,Rod Pampling,34.34,136,396
176,177,,Jim Herman,34.03,147,432
177,178,,Sean O'Hair,34.0,153,450
178,179,,Jhonattan Vegas,33.95,165,486
179,180,,Michael Thompson,33.92,116,342
180,181,,Byeong Hun An,33.61,121,360
181,182,,Nick Watney,33.6,127,378
182,183,,Martin Flores,33.56,151,450
183,T184,,J.J. Henry,33.33,156,468
184,T184,,Shane Lowry,33.33,84,252
185,T184,,Justin Rose,33.33,102,306
186,187,,Adam Scott,32.99,95,288
187,188,,Gary Woodland,32.87,142,432
188,189,,Brett Stegmaier,32.26,151,468
189,190,,Ryan Palmer,30.25,98,324
