,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
0,T1,,Brian Gay,0.69,2,288
1,T1,,Ryo Ishikawa,0.69,1,144
2,T1,,Danny Lee,0.69,2,288
3,T4,,Ernie Els,0.79,1,126
4,T4,,Carl Pettersson,0.79,1,126
5,T6,,Cody Gribble,0.93,2,216
6,T6,,Whee Kim,0.93,2,216
7,T6,,Rory Sabbatini,0.93,2,216
8,9,,Phil Mickelson,1.17,4,342
9,10,,Jordan Spieth,1.23,4,324
10,T11,,Zach Johnson,1.31,4,306
11,T11,,Brian Stuard,1.31,4,306
12,T11,,Justin Thomas,1.31,4,306
13,T14,,Chad Campbell,1.39,5,360
14,T14,,Brian Campbell,1.39,2,144
15,T14,,Chad Collins,1.39,2,144
16,T14,,Dustin Johnson,1.39,4,288
17,T14,,Kelly Kraft,1.39,3,216
18,T19,,Ryan Armour,1.52,3,198
19,T19,,Rory McIlroy,1.52,3,198
20,21,,Scott Brown,1.54,5,324
21,T22,,Marc Leishman,1.59,6,378
22,T22,,Chez Reavie,1.59,6,378
23,24,,Shawn Stefani,1.67,3,180
24,T25,,Charl Schwartzel,1.71,4,234
25,T25,,Adam Scott,1.71,4,234
26,27,,Ryan Blaum,1.77,7,396
27,T28,,Patrick Cantlay,1.85,4,216
28,T28,,Miguel Angel Carballo,1.85,3,162
29,T28,,Ken Duke,1.85,4,216
30,T28,,Jim Furyk,1.85,3,162
31,T28,,Brian Harman,1.85,7,378
32,T28,,Hideki Matsuyama,1.85,6,324
33,T28,,Bryce Molder,1.85,4,216
34,T28,,Sean O'Hair,1.85,6,324
35,T36,,Patrick Reed,1.93,8,414
36,T36,,Webb Simpson,1.93,8,414
37,38,,James Hahn,1.94,7,360
38,T39,,Ben Crane,1.96,6,306
39,T39,,Martin Flores,1.96,6,306
40,T39,,Peter Malnati,1.96,6,306
41,T42,,Branden Grace,1.98,5,252
42,T42,,Anirban Lahiri,1.98,5,252
43,T42,,Scott Stallings,1.98,5,252
44,T45,,Paul Casey,2.02,8,396
45,T45,,K.J. Choi,2.02,4,198
46,T45,,Brandt Snedeker,2.02,4,198
47,T48,,Byeong Hun An,2.08,6,288
48,T48,,Tony Finau,2.08,9,432
49,T48,,Chris Kirk,2.08,6,288
50,T48,,Johnson Wagner,2.08,3,144
51,T48,,Steve Wheatcroft,2.08,3,144
52,53,,Daniel Summerhays,2.12,8,378
53,T54,,Julián Etulain,2.14,5,234
54,T54,,Mark Hubbard,2.14,5,234
55,T54,,Troy Merritt,2.14,5,234
56,T54,,Geoff Ogilvy,2.14,5,234
57,T58,,Brooks Koepka,2.16,7,324
58,T58,,Ollie Schniederjans,2.16,7,324
59,T58,,Hudson Swafford,2.16,7,324
60,61,,Kevin Kisner,2.17,9,414
61,T62,,Aaron Baddeley,2.22,4,180
62,T62,,Søren Kjeldsen,2.22,4,180
63,T62,,Shane Lowry,2.22,4,180
64,T62,,Kevin Streelman,2.22,8,360
65,T62,,Michael Thompson,2.22,4,180
66,67,,Matt Kuchar,2.27,9,396
67,T68,,Bud Cauley,2.29,7,306
68,T68,,Morgan Hoffmann,2.29,7,306
69,T68,,Cameron Smith,2.29,7,306
70,T71,,Daniel Berger,2.34,8,342
71,T71,,Vaughn Taylor,2.34,8,342
72,T73,,Stewart Cink,2.38,9,378
73,T73,,Luke Donald,2.38,3,126
74,T73,,Jim Herman,2.38,6,252
75,T76,,Graham DeLaet,2.43,7,288
76,T76,,David Lingmerth,2.43,7,288
77,T76,,Ben Martin,2.43,7,288
78,T76,,C.T. Pan,2.43,7,288
79,T80,,Ricky Barnes,2.47,8,324
80,T80,,Martin Laird,2.47,8,324
81,T80,,Grayson Murray,2.47,8,324
82,T80,,J.J. Spaun,2.47,8,324
83,T80,,Jhonattan Vegas,2.47,8,324
84,85,,Lucas Glover,2.5,9,360
85,86,,Jason Bohn,2.53,5,198
86,T87,,Trey Mullinax,2.59,7,270
87,T87,,Louis Oosthuizen,2.59,7,270
88,89,,Kevin Na,2.61,8,306
89,90,,Pat Perez,2.65,10,378
90,91,,Charley Hoffman,2.67,12,450
91,T92,,Ryan Brehm,2.78,8,288
92,T92,,Kevin Chappell,2.78,10,360
93,T92,,Rickie Fowler,2.78,9,324
94,T92,,Emiliano Grillo,2.78,10,360
95,T92,,David Hearn,2.78,8,288
96,T92,,Billy Horschel,2.78,8,288
97,T92,,Mackenzie Hughes,2.78,11,396
98,T92,,John Huh,2.78,9,324
99,T92,,Patton Kizzire,2.78,6,216
100,T92,,Nicholas Lindheim,2.78,5,180
101,T92,,Francesco Molinari,2.78,8,288
102,T92,,J.T. Poston,2.78,9,324
103,T92,,Chris Stroud,2.78,5,180
104,T92,,Tim Wilkinson,2.78,5,180
105,106,,Keegan Bradley,2.9,12,414
106,T107,,Brendan Steele,2.92,10,342
107,T107,,Robert Streb,2.92,10,342
108,T109,,J.B. Holmes,2.94,9,306
109,T109,,Cameron Tringale,2.94,9,306
110,T111,,Alex Cejka,2.96,8,270
111,T111,,Justin Rose,2.96,8,270
112,T113,,Si Woo Kim,2.99,7,234
113,T113,,Tag Ridings,2.99,7,234
114,T113,,Jimmy Walker,2.99,7,234
115,116,,Michael Kim,3.09,10,324
116,117,,Russell Henley,3.14,13,414
117,T118,,Derek Fathauer,3.17,8,252
118,T118,,Brett Stegmaier,3.17,8,252
119,T118,,Gary Woodland,3.17,12,378
120,121,,Charles Howell III,3.22,11,342
121,T122,,Steven Alker,3.24,7,216
122,T122,,Jonas Blixt,3.24,7,216
123,T122,,Rafa Cabrera Bello,3.24,7,216
124,T122,,D.A. Points,3.24,7,216
125,T122,,Bubba Watson,3.24,7,216
126,T127,,J.J. Henry,3.27,10,306
127,T127,,Ryan Moore,3.27,10,306
128,T129,,Greg Chalmers,3.33,6,180
129,T129,,Jason Kokrak,3.33,12,360
130,T129,,Spencer Levin,3.33,9,270
131,T129,,Kevin Tway,3.33,12,360
132,T133,,Harris English,3.42,8,234
133,T133,,Scott Piercy,3.42,8,234
134,T133,,Camilo Villegas,3.42,8,234
135,T136,,Mark Anderson,3.47,5,144
136,T136,,Seung-Yul Noh,3.47,10,288
137,138,,Bill Haas,3.51,12,342
138,T139,,Fabián Gómez,3.54,7,198
139,T139,,Sung Kang,3.54,14,396
140,T139,,Graeme McDowell,3.54,7,198
141,T142,,Jonathan Randolph,3.57,9,252
142,T142,,Sam Saunders,3.57,9,252
