,Total_3_Putts_-_5-10_RANK THIS WEEK,Total_3_Putts_-_5-10_RANK LAST WEEK,Total_3_Putts_-_5-10_PLAYER NAME,Total_3_Putts_-_5-10_ROUNDS,Total_3_Putts_-_5-10_TOTAL 3 PUTTS 5'-10',Total_3_Putts_-_5-10_TOTAL 3 PUTTS
0,T1,,Zac Blair,105,5,45
1,T1,,Brooks Koepka,88,5,33
2,T1,,Luke List,102,5,59
3,4,,Sung Kang,104,4,47
4,T5,,Blayne Barber,77,3,42
5,T5,,Matt Every,76,3,38
6,T5,,Andres Gonzales,73,3,40
7,T5,,Chris Kirk,89,3,23
8,T5,,Patton Kizzire,84,3,45
9,T5,,Anirban Lahiri,72,3,33
10,T5,,Grayson Murray,94,3,42
11,T5,,Pat Perez,93,3,36
12,T5,,Rory Sabbatini,71,3,31
13,T5,,Chris Stroud,67,3,29
14,T5,,Jhonattan Vegas,95,3,45
15,T5,,Boo Weekley,75,3,59
16,T5,,Richy Werenski,81,3,33
17,T18,,Mark Anderson,54,2,23
18,T18,,Steven Bowditch,59,2,24
19,T18,,Ryan Brehm,83,2,40
20,T18,,Wesley Bryan,95,2,31
21,T18,,Bud Cauley,92,2,39
22,T18,,Bryson DeChambeau,91,2,46
23,T18,,Jason Dufner,89,2,49
24,T18,,Rickie Fowler,78,2,29
25,T18,,Sergio Garcia,65,2,32
26,T18,,Robert Garrigus,78,2,40
27,T18,,Fabián Gómez,61,2,25
28,T18,,Bill Haas,92,2,36
29,T18,,Tom Hoge,54,2,24
30,T18,,Billy Horschel,88,2,46
31,T18,,Si Woo Kim,80,2,38
32,T18,,Russell Knox,75,2,37
33,T18,,Jason Kokrak,95,2,67
34,T18,,Marc Leishman,94,2,24
35,T18,,Hideki Matsuyama,83,2,36
36,T18,,Bryce Molder,74,2,27
37,T18,,Francesco Molinari,75,2,34
38,T18,,Sean O'Hair,84,2,38
39,T18,,Geoff Ogilvy,80,2,30
40,T18,,Cameron Percy,71,2,37
41,T18,,J.T. Poston,95,2,31
42,T18,,Ian Poulter,72,2,26
43,T18,,Jonathan Randolph,68,2,25
44,T18,,Chez Reavie,98,2,29
45,T18,,Cameron Smith,86,2,34
46,T18,,Scott Stallings,81,2,42
47,T18,,Kyle Stanley,104,2,65
48,T18,,Brendan Steele,89,2,40
49,T18,,Shawn Stefani,72,2,33
50,T18,,Brett Stegmaier,78,2,35
51,T18,,Kevin Streelman,90,2,50
52,T18,,Cameron Tringale,89,2,33
53,T18,,Harold Varner III,101,2,67
54,T18,,Camilo Villegas,76,2,34
55,T18,,Nick Watney,75,2,33
56,T57,,Byeong Hun An,77,1,32
57,T57,,Daniel Berger,91,1,30
58,T57,,Ryan Blaum,100,1,39
59,T57,,Jonas Blixt,74,1,28
60,T57,,Scott Brown,95,1,35
61,T57,,Chad Campbell,97,1,44
62,T57,,Patrick Cantlay,52,1,17
63,T57,,Roberto Castro,70,1,40
64,T57,,Kevin Chappell,95,1,48
65,T57,,Chad Collins,66,1,27
66,T57,,Ben Crane,86,1,32
67,T57,,Graham DeLaet,82,1,33
68,T57,,Brett Drewitt,57,1,34
69,T57,,Ken Duke,77,1,29
70,T57,,Ernie Els,52,1,8
71,T57,,Gonzalo Fernandez-Castaño,63,1,20
72,T57,,Martin Flores,88,1,32
73,T57,,Jim Furyk,54,1,18
74,T57,,Cody Gribble,79,1,30
75,T57,,Emiliano Grillo,90,1,41
76,T57,,Adam Hadwin,98,1,35
77,T57,,Brandon Hagy,85,1,44
78,T57,,James Hahn,96,1,40
79,T57,,Brian Harman,104,1,28
80,T57,,Russell Henley,99,1,36
81,T57,,Jim Herman,77,1,34
82,T57,,Charley Hoffman,112,1,50
83,T57,,Morgan Hoffmann,92,1,48
84,T57,,J.B. Holmes,83,1,32
85,T57,,Charles Howell III,86,1,28
86,T57,,Mackenzie Hughes,106,1,54
87,T57,,Michael Kim,94,1,40
88,T57,,Martin Laird,83,1,34
89,T57,,Nicholas Lindheim,58,1,31
90,T57,,Hunter Mahan,73,1,41
91,T57,,Peter Malnati,91,1,34
92,T57,,William McGirt,89,1,39
93,T57,,Rory McIlroy,51,1,22
94,T57,,Sebastián Muñoz,51,1,25
95,T57,,Trey Mullinax,88,1,31
96,T57,,Kevin Na,86,1,38
97,T57,,C.T. Pan,88,1,43
98,T57,,Scott Piercy,70,1,30
99,T57,,Jon Rahm,90,1,45
100,T57,,Patrick Reed,107,1,24
101,T57,,Kyle Reifers,96,1,40
102,T57,,Tag Ridings,67,1,25
103,T57,,Justin Rose,66,1,24
104,T57,,Sam Saunders,76,1,38
105,T57,,Jordan Spieth,85,1,17
106,T57,,Robert Streb,98,1,46
107,T57,,Brian Stuard,93,1,22
108,T57,,Daniel Summerhays,100,1,30
109,T57,,Nick Taylor,97,1,59
110,T57,,Justin Thomas,86,1,30
111,T57,,Tyrone Van Aswegen,105,1,46
112,T57,,Johnson Wagner,71,1,33
