,Average_Putting_Distance_-_All_1_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_1_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_1_putts_PLAYER NAME,Average_Putting_Distance_-_All_1_putts_ROUNDS,Average_Putting_Distance_-_All_1_putts_AVG,Average_Putting_Distance_-_All_1_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_1_putts_TOTAL PUTTS
0,1,,Billy Horschel,88,"8' 8""",4176.167,483
1,2,,Blayne Barber,77,"8' 4""",4026.167,482
2,T3,,Zac Blair,105,"8' 3""",4793.833,583
3,T3,,Nicholas Lindheim,58,"8' 3""",2671.417,323
4,5,,Russell Henley,99,"8' 2""",4672.333,574
5,T6,,Martin Flores,88,"8' 1""",3420.667,423
6,T6,,Cody Gribble,79,"8' 1""",4069.75,501
7,T6,,Michael Thompson,60,"8' 1""",2644.5,327
8,9,,Kevin Na,86,"7' 11""",3591.0,456
9,T10,,Ryan Armour,63,"7' 10""",2438.25,311
10,T10,,Graham DeLaet,82,"7' 10""",3597.417,457
11,T10,,Emiliano Grillo,90,"7' 10""",3366.583,430
12,T10,,Mackenzie Hughes,106,"7' 10""",5299.5,680
13,T10,,Shane Lowry,52,"7' 10""",1862.9170000000001,237
14,T10,,Sebastián Muñoz,51,"7' 10""",2196.833,279
15,T16,,Patrick Cantlay,52,"7' 9""",2444.25,317
16,T16,,Stewart Cink,93,"7' 9""",4307.083,555
17,T16,,Billy Hurley III,80,"7' 9""",3884.667,500
18,T16,,Brooks Koepka,88,"7' 9""",3884.333,500
19,T16,,Sean O'Hair,84,"7' 9""",3726.583,480
20,T16,,Kyle Reifers,96,"7' 9""",3649.833,472
21,T16,,Xander Schauffele,96,"7' 9""",3964.75,510
22,T16,,Nick Watney,75,"7' 9""",3235.25,416
23,T24,,Rickie Fowler,78,"7' 8""",3590.417,467
24,T24,,Graeme McDowell,56,"7' 8""",2868.75,373
25,T24,,Tag Ridings,67,"7' 8""",2749.75,359
26,T24,,Justin Rose,66,"7' 8""",2612.333,342
27,T24,,Johnson Wagner,71,"7' 8""",2903.333,379
28,T29,,Ben Martin,86,"7' 7""",3585.75,473
29,T29,,Louis Oosthuizen,69,"7' 7""",2540.75,334
30,T29,,Jon Rahm,90,"7' 7""",3537.583,466
31,T29,,Patrick Rodgers,76,"7' 7""",3335.833,442
32,T29,,Vaughn Taylor,90,"7' 7""",4149.75,547
33,T29,,Boo Weekley,75,"7' 7""",2829.75,372
34,T29,,Steve Wheatcroft,51,"7' 7""",2378.583,312
35,T36,,Steven Bowditch,59,"7' 6""",2438.167,324
36,T36,,Lucas Glover,93,"7' 6""",4205.833,561
37,T36,,Luke List,102,"7' 6""",4257.0,566
38,T36,,Peter Malnati,91,"7' 6""",4192.083,559
39,T36,,D.A. Points,68,"7' 6""",2842.333,379
40,T36,,Chez Reavie,98,"7' 6""",4262.667,566
41,T36,,Rory Sabbatini,71,"7' 6""",2722.5,365
42,T36,,Jordan Spieth,85,"7' 6""",3605.583,483
43,T36,,Kyle Stanley,104,"7' 6""",4776.583,636
44,T36,,Brett Stegmaier,78,"7' 6""",2750.833,366
45,T46,,Jonas Blixt,74,"7' 5""",3435.167,462
46,T46,,Ben Crane,86,"7' 5""",3452.25,466
47,T46,,Jason Dufner,89,"7' 5""",3795.083,510
48,T46,,Harris English,84,"7' 5""",3575.083,480
49,T46,,John Huh,92,"7' 5""",3997.167,539
50,T46,,Sung Kang,104,"7' 5""",4291.167,581
51,T46,,Whee Kim,74,"7' 5""",3240.333,439
52,T46,,Pat Perez,93,"7' 5""",3874.583,521
53,T46,,Adam Scott,58,"7' 5""",2091.75,283
54,T46,,Brandt Snedeker,53,"7' 5""",2110.167,284
55,T46,,J.J. Spaun,92,"7' 5""",3583.0,481
56,T46,,Camilo Villegas,76,"7' 5""",3582.417,484
57,T58,,Daniel Berger,91,"7' 4""",3569.917,487
58,T58,,Keegan Bradley,104,"7' 4""",4383.417,601
59,T58,,Ryan Brehm,83,"7' 4""",2987.167,407
60,T58,,Luke Donald,50,"7' 4""",2350.167,322
61,T58,,Tony Finau,106,"7' 4""",4594.583,627
62,T58,,Robert Garrigus,78,"7' 4""",2984.25,405
63,T58,,Morgan Hoffmann,92,"7' 4""",4441.333,606
64,T58,,Mark Hubbard,81,"7' 4""",2950.75,401
65,T58,,Martin Laird,83,"7' 4""",3559.5,486
66,T58,,Rick Lamb,54,"7' 4""",1906.1670000000001,261
67,T58,,Marc Leishman,94,"7' 4""",3609.083,491
68,T58,,Scott Stallings,81,"7' 4""",3255.333,444
69,T58,,Harold Varner III,101,"7' 4""",4159.167,569
70,T58,,Bubba Watson,71,"7' 4""",2606.083,355
71,T72,,Chad Campbell,97,"7' 3""",3942.167,545
72,T72,,Jason Day,71,"7' 3""",3030.167,419
73,T72,,Jim Furyk,54,"7' 3""",1966.3329999999999,272
74,T72,,Fabián Gómez,61,"7' 3""",2620.75,363
75,T72,,Matt Jones,64,"7' 3""",2697.917,374
76,T72,,Kevin Kisner,105,"7' 3""",3883.917,535
77,T72,,Søren Kjeldsen,58,"7' 3""",1837.0829999999999,253
78,T72,,Matt Kuchar,95,"7' 3""",3840.417,531
79,T72,,David Lingmerth,79,"7' 3""",3670.917,508
80,T72,,Bryce Molder,74,"7' 3""",3400.667,469
81,T72,,Seung-Yul Noh,91,"7' 3""",4065.75,560
82,T72,,Sam Saunders,76,"7' 3""",3350.0,464
83,T72,,Brendan Steele,89,"7' 3""",3321.833,460
84,T72,,Justin Thomas,86,"7' 3""",3503.417,485
85,T86,,Ricky Barnes,100,"7' 2""",4035.667,563
86,T86,,Scott Brown,95,"7' 2""",4052.5,567
87,T86,,Brian Campbell,55,"7' 2""",2188.417,305
88,T86,,Paul Casey,94,"7' 2""",3407.083,473
89,T86,,Bryson DeChambeau,91,"7' 2""",3561.333,495
90,T86,,Andres Gonzales,73,"7' 2""",2911.5,406
91,T86,,Tom Hoge,54,"7' 2""",2055.083,288
92,T86,,Charles Howell III,86,"7' 2""",3350.667,469
93,T86,,Zach Johnson,81,"7' 2""",3509.417,487
94,T86,,Dustin Johnson,77,"7' 2""",2902.667,407
95,T86,,Smylie Kaufman,76,"7' 2""",3206.583,449
96,T86,,Chris Kirk,89,"7' 2""",3451.333,479
97,T86,,Patton Kizzire,84,"7' 2""",3658.417,512
