,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
0,1,,Michael Kim,94,94.46,307,290
1,2,,Jonas Blixt,74,93.88,196,184
2,3,,Bryce Molder,74,93.47,199,186
3,4,,Hunter Mahan,73,93.27,208,194
4,5,,Spencer Levin,89,92.98,242,225
5,6,,Chad Collins,66,92.82,181,168
6,7,,Jim Herman,77,92.8,236,219
7,8,,Wesley Bryan,95,92.71,288,267
8,9,,Brian Harman,104,92.66,286,265
9,10,,Marc Leishman,94,92.17,230,212
10,11,,Patrick Reed,107,92.16,255,235
11,12,,Brian Gay,82,92.07,227,209
12,13,,Julián Etulain,68,92.0,175,161
13,14,,Bud Cauley,92,91.85,233,214
14,15,,Michael Thompson,60,91.55,142,130
15,16,,Troy Merritt,82,91.39,244,223
16,17,,Derek Fathauer,81,91.36,220,201
17,18,,Gonzalo Fernandez-Castaño,63,91.28,149,136
18,19,,Chez Reavie,98,91.21,273,249
19,20,,Brian Campbell,55,91.16,147,134
20,21,,Tim Wilkinson,64,91.03,156,142
21,T22,,Kevin Kisner,105,91.02,245,223
22,T22,,Louis Oosthuizen,69,91.02,167,152
23,24,,Graham DeLaet,82,90.98,244,222
24,T25,,Adam Hadwin,98,90.91,275,250
25,T25,,Charl Schwartzel,63,90.91,176,160
26,27,,Ricky Barnes,100,90.87,219,199
27,28,,Sebastián Muñoz,51,90.84,131,119
28,29,,Phil Mickelson,85,90.78,282,256
29,30,,Rafa Cabrera Bello,63,90.73,151,137
30,31,,Blayne Barber,77,90.65,246,223
31,32,,Brandt Snedeker,53,90.58,138,125
32,33,,Harris English,84,90.52,232,210
33,T34,,Greg Chalmers,75,90.46,241,218
34,T34,,Hudson Swafford,94,90.46,241,218
35,36,,David Lingmerth,79,90.37,218,197
36,37,,Rickie Fowler,78,90.36,197,178
37,38,,Peter Malnati,91,90.3,237,214
38,39,,Graeme McDowell,56,90.26,154,139
39,T40,,Billy Horschel,88,90.25,236,213
40,T40,,Gary Woodland,94,90.25,236,213
41,42,,Retief Goosen,52,90.15,132,119
42,43,,Andres Gonzales,73,90.09,222,200
43,44,,Vaughn Taylor,90,90.04,251,226
44,45,,Brandon Hagy,85,89.96,249,224
45,46,,Tom Hoge,54,89.93,139,125
46,T47,,Sean O'Hair,84,89.8,255,229
47,T47,,Cameron Tringale,89,89.8,255,229
48,49,,Jim Furyk,54,89.55,134,120
49,T50,,Kelly Kraft,75,89.5,200,179
50,T50,,Jon Rahm,90,89.5,238,213
51,52,,Luke Donald,50,89.47,133,119
52,53,,Danny Lee,93,89.39,264,236
53,54,,Charley Hoffman,112,89.35,291,260
54,55,,Steve Wheatcroft,51,89.31,131,117
