,Average_Putting_Distance_-_GIR_2_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_2_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_2_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_2_Putts_ROUNDS,Average_Putting_Distance_-_GIR_2_Putts_AVG,Average_Putting_Distance_-_GIR_2_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_2_Putts_TOTAL PUTTS
55,T53,,Si Woo Kim,80,"25' 7""",10477.5,409
56,T53,,Patton Kizzire,84,"25' 7""",14160.5,554
57,T58,,Steven Bowditch,59,"25' 6""",7928.1669999999995,311
58,T58,,Brian Harman,104,"25' 6""",16120.083,633
59,T58,,Jonathan Randolph,68,"25' 6""",9344.0,367
60,T58,,Kyle Reifers,96,"25' 6""",16198.0,636
61,T58,,Adam Scott,58,"25' 6""",8199.167,322
62,T58,,Brett Stegmaier,78,"25' 6""",12270.917,482
63,T58,,Hudson Swafford,94,"25' 6""",17399.083,682
64,T65,,Ryan Armour,63,"25' 5""",11071.583,436
65,T65,,Andres Gonzales,73,"25' 5""",11966.75,471
66,T65,,Martin Laird,83,"25' 5""",14024.25,551
67,T68,,Jonas Blixt,74,"25' 4""",11015.5,435
68,T68,,K.J. Choi,72,"25' 4""",11128.583,440
69,T68,,James Hahn,96,"25' 4""",17321.5,683
70,T68,,Marc Leishman,94,"25' 4""",14607.667,576
71,T68,,Shane Lowry,52,"25' 4""",7198.1669999999995,284
72,T68,,Shawn Stefani,72,"25' 4""",12976.25,513
73,T74,,Zach Johnson,81,"25' 3""",12600.917,499
74,T74,,Brooks Koepka,88,"25' 3""",11264.083,446
75,T74,,Luke List,102,"25' 3""",18265.667,723
76,T74,,Jhonattan Vegas,95,"25' 3""",14645.917,580
77,T78,,John Huh,92,"25' 2""",15964.417,635
78,T78,,Seung-Yul Noh,91,"25' 2""",14792.5,587
79,T80,,Zac Blair,105,"25' 1""",16409.917,654
80,T80,,Chad Campbell,97,"25' 1""",19332.667,772
81,T80,,Brian Campbell,55,"25' 1""",8089.5830000000005,322
82,T80,,Gonzalo Fernandez-Castaño,63,"25' 1""",8452.583,337
83,T80,,Matt Kuchar,95,"25' 1""",15249.333,608
84,T80,,Ollie Schniederjans,92,"25' 1""",16778.0,668
85,T86,,Patrick Cantlay,52,"25' 0""",10090.167,403
86,T86,,Tony Finau,106,"25' 0""",19430.167,776
87,T86,,Fabián Gómez,61,"25' 0""",10086.25,404
88,T86,,Mark Hubbard,81,"25' 0""",13288.75,532
89,T86,,Whee Kim,74,"25' 0""",10923.583,437
90,T86,,Chris Kirk,89,"25' 0""",14354.583,575
91,T86,,Kelly Kraft,75,"25' 0""",12722.583,509
92,T86,,Cameron Percy,71,"25' 0""",12155.75,486
93,T86,,Seamus Power,86,"25' 0""",13464.167,539
94,T86,,Tag Ridings,67,"25' 0""",10028.75,401
95,T86,,Charl Schwartzel,63,"25' 0""",8569.167,343
96,T86,,Kevin Tway,96,"25' 0""",14667.417,587
97,T98,,Miguel Angel Carballo,63,"24' 11""",8854.583,355
98,T98,,Derek Fathauer,81,"24' 11""",12356.917,496
99,T98,,Lucas Glover,93,"24' 11""",18860.25,756
100,T98,,David Hearn,93,"24' 11""",14497.75,582
101,T98,,Kevin Kisner,105,"24' 11""",15133.417,607
102,T98,,Nicholas Lindheim,58,"24' 11""",8472.667,340
103,T98,,Ryan Moore,82,"24' 11""",13282.917,533
104,T98,,J.T. Poston,95,"24' 11""",14222.083,571
105,T98,,Cameron Smith,86,"24' 11""",13234.917,532
106,T98,,Richy Werenski,81,"24' 11""",12997.083,522
107,T108,,Charley Hoffman,112,"24' 10""",17723.583,713
108,T108,,Rory McIlroy,51,"24' 10""",6747.4169999999995,272
109,T108,,Ian Poulter,72,"24' 10""",10999.833,443
110,T108,,Jon Rahm,90,"24' 10""",13113.667,528
111,T108,,Webb Simpson,102,"24' 10""",16025.667,645
112,T108,,Gary Woodland,94,"24' 10""",13609.333,548
113,T114,,Aaron Baddeley,61,"24' 9""",8918.583,360
114,T114,,Jason Bohn,75,"24' 9""",12922.833,522
115,T114,,Wesley Bryan,95,"24' 9""",13532.0,547
116,T114,,Alex Cejka,85,"24' 9""",12801.667,518
117,T114,,Kevin Chappell,95,"24' 9""",12988.333,524
118,T114,,Brian Gay,82,"24' 9""",13639.75,552
119,T114,,Patrick Reed,107,"24' 9""",15163.75,612
120,T121,,Blayne Barber,77,"24' 8""",13464.417,545
121,T121,,Paul Casey,94,"24' 8""",14145.583,574
122,T121,,Bryson DeChambeau,91,"24' 8""",14224.25,577
123,T121,,Adam Hadwin,98,"24' 8""",14560.5,590
124,T121,,Danny Lee,93,"24' 8""",14879.667,603
125,T121,,Trey Mullinax,88,"24' 8""",13470.167,547
126,T121,,Justin Rose,66,"24' 8""",10799.5,438
127,T121,,Chris Stroud,67,"24' 8""",9243.083,375
128,T121,,Johnson Wagner,71,"24' 8""",12024.083,488
129,T130,,Daniel Berger,91,"24' 7""",13526.25,551
130,T130,,David Lingmerth,79,"24' 7""",11879.75,483
131,T130,,Brendan Steele,89,"24' 7""",13856.167,563
132,T130,,Harold Varner III,101,"24' 7""",17499.833,712
133,T130,,Nick Watney,75,"24' 7""",13633.917,555
134,T135,,Steven Alker,69,"24' 6""",10107.583,413
135,T135,,Ricky Barnes,100,"24' 6""",15357.0,626
136,T135,,Roberto Castro,70,"24' 6""",10180.25,415
137,T135,,Chad Collins,66,"24' 6""",9998.167,408
138,T135,,Matt Every,76,"24' 6""",10716.917,437
139,T135,,Branden Grace,70,"24' 6""",8839.667,361
140,T135,,Troy Merritt,82,"24' 6""",13456.833,549
141,T135,,Francesco Molinari,75,"24' 6""",11356.25,464
142,T143,,Mark Anderson,54,"24' 5""",8179.8330000000005,335
143,T143,,Bud Cauley,92,"24' 5""",17013.5,696
144,T143,,Jim Furyk,54,"24' 5""",8473.667,347
145,T143,,Rod Pampling,71,"24' 5""",13166.833,539
146,T143,,Scott Stallings,81,"24' 5""",14128.417,579
147,T143,,Kevin Streelman,90,"24' 5""",16112.083,659
148,T149,,Jason Day,71,"24' 4""",9263.083,381
149,T149,,Tom Hoge,54,"24' 4""",7477.3330000000005,307
150,T149,,Søren Kjeldsen,58,"24' 4""",6034.5830000000005,248
151,T149,,Ben Martin,86,"24' 4""",14517.167,597
152,T149,,Chez Reavie,98,"24' 4""",16125.833,663
153,T149,,Jordan Spieth,85,"24' 4""",12879.0,530
154,T149,,Tyrone Van Aswegen,105,"24' 4""",16323.0,671
155,T156,,Keegan Bradley,104,"24' 3""",17662.583,729
156,T156,,Ken Duke,77,"24' 3""",11864.0,489
157,T158,,Dominic Bozzelli,69,"24' 2""",9779.417,405
158,T158,,Smylie Kaufman,76,"24' 2""",12215.583,505
159,T158,,Jimmy Walker,68,"24' 2""",9047.75,374
160,T161,,D.A. Points,68,"24' 1""",11555.083,480
161,T161,,Sam Saunders,76,"24' 1""",10998.417,457
162,T163,,Anirban Lahiri,72,"24' 0""",10497.75,438
163,T163,,Hideki Matsuyama,83,"24' 0""",10952.167,456
164,T163,,Vaughn Taylor,90,"24' 0""",15062.417,627
165,T166,,Byeong Hun An,77,"23' 11""",10283.333,430
166,T166,,Jason Dufner,89,"23' 11""",13126.417,549
167,T166,,Scott Piercy,70,"23' 11""",9145.25,382
168,T169,,Retief Goosen,52,"23' 10""",7902.5,332
169,T169,,Russell Knox,75,"23' 10""",9974.417,419
170,T169,,Grayson Murray,94,"23' 10""",15507.5,650
171,172,,Rory Sabbatini,71,"23' 9""",10174.0,429
172,T173,,Brett Drewitt,57,"23' 8""",7799.9169999999995,330
173,T173,,Brad Fritsch,56,"23' 8""",7582.0830000000005,320
174,T173,,Sergio Garcia,65,"23' 8""",8109.9169999999995,343
175,T173,,Robert Garrigus,78,"23' 8""",11757.167,497
176,T173,,Ryan Palmer,61,"23' 8""",9530.75,403
177,T173,,Bubba Watson,71,"23' 8""",9704.083,410
178,179,,Kevin Na,86,"23' 7""",11388.083,483
179,T180,,Emiliano Grillo,90,"23' 6""",12664.0,539
180,T180,,Dustin Johnson,77,"23' 6""",11663.833,497
181,T180,,Brian Stuard,93,"23' 6""",12784.75,544
182,T180,,Boo Weekley,75,"23' 6""",12374.25,526
183,T184,,Julián Etulain,68,"23' 5""",9699.5,414
184,T184,,Ryo Ishikawa,56,"23' 5""",7739.6669999999995,331
185,T184,,Justin Thomas,86,"23' 5""",10854.417,464
186,187,,Kyle Stanley,104,"23' 4""",18611.667,799
187,T188,,Rick Lamb,54,"23' 1""",7282.75,315
188,T188,,Brandt Snedeker,53,"23' 1""",6990.8330000000005,303
189,190,,J.B. Holmes,83,"23' 0""",9799.167,426
