,Putting_from_9_RANK THIS WEEK,Putting_from_9_RANK LAST WEEK,Putting_from_9_PLAYER NAME,Putting_from_9_ROUNDS,Putting_from_9_% MADE,Putting_from_9_ATTEMPTS,Putting_from_9_PUTTS MADE
39,T40,,Sebastián Muñoz,51,52.94,34,18
40,T40,,C.T. Pan,88,52.94,51,27
41,42,,Grayson Murray,94,52.83,53,28
42,43,,Jimmy Walker,68,52.78,36,19
43,T44,,Dominic Bozzelli,69,52.5,40,21
44,T44,,Russell Knox,75,52.5,40,21
45,46,,Hunter Mahan,73,52.17,46,24
46,47,,Ryan Brehm,83,52.0,50,26
47,48,,Scott Brown,95,51.85,54,28
48,49,,Jason Kokrak,95,51.67,60,31
49,50,,Søren Kjeldsen,58,51.61,31,16
50,51,,Roberto Castro,70,51.52,33,17
51,52,,Hudson Swafford,94,51.35,74,38
52,53,,Louis Oosthuizen,69,51.28,39,20
53,54,,Ben Crane,86,51.22,41,21
54,T55,,Jonas Blixt,74,50.94,53,27
55,T55,,J.B. Holmes,83,50.94,53,27
56,T57,,Gonzalo Fernandez-Castaño,63,50.0,42,21
57,T57,,Brian Gay,82,50.0,48,24
58,T57,,Branden Grace,70,50.0,32,16
59,T57,,Nicholas Lindheim,58,50.0,36,18
60,T57,,Andrew Loupe,55,50.0,40,20
61,T57,,Rod Pampling,71,50.0,46,23
62,T57,,Seamus Power,86,50.0,48,24
63,T57,,Kyle Stanley,104,50.0,80,40
64,65,,Marc Leishman,94,49.15,59,29
65,T66,,Ryan Moore,82,48.89,45,22
66,T66,,Chez Reavie,98,48.89,45,22
67,68,,Brooks Koepka,88,48.84,43,21
68,69,,Bill Haas,92,48.78,41,20
69,70,,Tag Ridings,67,48.65,37,18
70,T71,,Steven Bowditch,59,48.48,33,16
71,T71,,Adam Scott,58,48.48,33,16
72,73,,Kyle Reifers,96,48.39,62,30
73,74,,James Hahn,96,48.28,58,28
74,T75,,Blayne Barber,77,48.15,54,26
75,T75,,John Huh,92,48.15,54,26
76,77,,Greg Chalmers,75,48.0,50,24
77,78,,Francesco Molinari,75,47.92,48,23
78,79,,Whee Kim,74,47.62,42,20
79,T80,,Chris Kirk,89,47.37,57,27
80,T80,,Cameron Tringale,89,47.37,57,27
81,82,,Danny Lee,93,47.27,55,26
82,83,,Matt Jones,64,47.22,36,17
83,84,,Zach Johnson,81,47.17,53,25
84,T85,,Brett Drewitt,57,47.06,34,16
85,T85,,Harold Varner III,101,47.06,68,32
86,87,,Matt Kuchar,95,46.97,66,31
87,88,,Graham DeLaet,82,46.94,49,23
88,89,,Rafa Cabrera Bello,63,46.88,32,15
89,T90,,Daniel Berger,91,46.81,47,22
90,T90,,Stewart Cink,93,46.81,47,22
91,92,,Patton Kizzire,84,46.67,60,28
92,T93,,Kevin Streelman,90,46.55,58,27
93,T93,,Nick Watney,75,46.55,58,27
94,95,,Shawn Stefani,72,46.51,43,20
95,96,,Jim Herman,77,46.34,41,19
96,T97,,Patrick Rodgers,76,46.3,54,25
97,T97,,Brendan Steele,89,46.3,54,25
98,99,,Jason Bohn,75,46.0,50,23
99,100,,Charley Hoffman,112,45.95,74,34
100,T101,,Jason Dufner,89,45.83,48,22
101,T101,,Smylie Kaufman,76,45.83,48,22
102,T101,,Jordan Spieth,85,45.83,48,22
103,T101,,Michael Thompson,60,45.83,24,11
104,105,,Brian Harman,104,45.61,57,26
105,106,,Michael Kim,94,45.59,68,31
106,107,,Bud Cauley,92,45.21,73,33
107,T108,,Harris English,84,45.1,51,23
108,T108,,Lucas Glover,93,45.1,51,23
109,T110,,Robert Garrigus,78,45.0,40,18
110,T110,,David Hearn,93,45.0,60,27
111,T112,,Ben Martin,86,44.83,58,26
112,T112,,Trey Mullinax,88,44.83,58,26
113,114,,Pat Perez,93,44.74,38,17
114,115,,Luke List,102,44.64,56,25
115,T116,,Patrick Cantlay,52,44.44,27,12
116,T116,,Webb Simpson,102,44.44,54,24
117,T118,,Kelly Kraft,75,44.0,50,22
118,T118,,Martin Laird,83,44.0,50,22
119,120,,Ollie Schniederjans,92,43.75,64,28
120,121,,J.J. Spaun,92,43.64,55,24
121,T122,,Brandon Hagy,85,43.48,46,20
122,T122,,Charles Howell III,86,43.48,46,20
123,124,,Dustin Johnson,77,43.18,44,19
124,125,,Daniel Summerhays,100,43.1,58,25
125,T126,,Zac Blair,105,42.86,56,24
126,T126,,William McGirt,89,42.86,49,21
127,128,,Carl Pettersson,63,42.42,33,14
128,T129,,Adam Hadwin,98,42.31,52,22
129,T129,,Rory McIlroy,51,42.31,26,11
130,131,,Julián Etulain,68,42.11,38,16
131,T132,,Ricky Barnes,100,41.94,62,26
132,T132,,Cameron Smith,86,41.94,31,13
133,134,,Bryce Molder,74,41.82,55,23
134,135,,Jonathan Randolph,68,40.91,44,18
135,136,,Jon Rahm,90,40.82,49,20
136,137,,Charl Schwartzel,63,40.63,32,13
137,T138,,Ryan Palmer,61,40.48,42,17
138,T138,,Tim Wilkinson,64,40.48,42,17
139,T140,,Emiliano Grillo,90,40.38,52,21
140,T140,,Boo Weekley,75,40.38,52,21
141,T142,,Jason Day,71,40.0,40,16
142,T142,,Graeme McDowell,56,40.0,35,14
143,T142,,Xander Schauffele,96,40.0,45,18
144,145,,Cody Gribble,79,39.62,53,21
145,146,,Matt Every,76,39.47,38,15
146,147,,Luke Donald,50,39.13,23,9
147,148,,Martin Flores,88,38.89,54,21
148,149,,Bryson DeChambeau,91,38.81,67,26
149,150,,Steven Alker,69,38.71,31,12
150,T151,,Spencer Levin,89,38.64,44,17
151,T151,,Richy Werenski,81,38.64,44,17
152,T153,,Geoff Ogilvy,80,38.46,39,15
153,T153,,Steve Wheatcroft,51,38.46,26,10
154,155,,Justin Thomas,86,38.3,47,18
155,156,,Johnson Wagner,71,38.24,34,13
156,157,,Brett Stegmaier,78,38.0,50,19
157,158,,Seung-Yul Noh,91,37.74,53,20
158,159,,Sung Kang,104,37.68,69,26
159,T160,,Paul Casey,94,37.5,48,18
160,T160,,Brad Fritsch,56,37.5,32,12
161,T160,,Brandt Snedeker,53,37.5,24,9
162,T163,,Cameron Percy,71,37.14,35,13
163,T163,,Bubba Watson,71,37.14,35,13
164,165,,Anirban Lahiri,72,37.04,54,20
165,166,,Ken Duke,77,36.96,46,17
166,167,,Morgan Hoffmann,92,36.84,76,28
167,168,,Scott Piercy,70,36.67,30,11
168,T169,,Tony Finau,106,36.51,63,23
169,T169,,Nick Taylor,97,36.51,63,23
170,T171,,Chad Campbell,97,36.36,66,24
171,T171,,J.J. Henry,92,36.36,55,20
172,T171,,Vaughn Taylor,90,36.36,55,20
173,174,,Rory Sabbatini,71,36.11,36,13
174,175,,Alex Cejka,85,35.14,37,13
175,176,,Ernie Els,52,35.0,20,7
176,177,,Derek Fathauer,81,34.88,43,15
177,T178,,Tom Hoge,54,34.78,23,8
178,T178,,Justin Rose,66,34.78,46,16
179,180,,Gary Woodland,94,34.29,35,12
180,181,,Kevin Na,86,34.15,41,14
181,182,,Troy Merritt,82,33.96,53,18
182,183,,Jamie Lovemark,98,33.93,56,19
183,184,,Si Woo Kim,80,33.33,48,16
184,185,,D.A. Points,68,32.5,40,13
185,186,,Sergio Garcia,65,32.0,25,8
186,187,,Brian Stuard,93,31.03,58,18
187,T188,,Aaron Baddeley,61,27.78,36,10
188,T188,,Retief Goosen,52,27.78,36,10
189,190,,Mark Hubbard,81,23.26,43,10
