,GIR_Putting_-_5-10_RANK THIS WEEK,GIR_Putting_-_5-10_RANK LAST WEEK,GIR_Putting_-_5-10_PLAYER NAME,GIR_Putting_-_5-10_ROUNDS,GIR_Putting_-_5-10_%,GIR_Putting_-_5-10_ATTEMPTS,GIR_Putting_-_5-10_PUTTS MADE
36,T37,,Whee Kim,74,55.06,89,49
37,T37,,Hunter Mahan,73,55.06,89,49
38,39,,Charles Howell III,86,54.92,122,67
39,40,,Zach Johnson,81,54.87,113,62
40,T41,,Martin Laird,83,54.76,126,69
41,T41,,Phil Mickelson,85,54.76,126,69
42,T41,,Seamus Power,86,54.76,126,69
43,44,,Michael Kim,94,54.6,174,95
44,T45,,Jim Herman,77,54.55,99,54
45,T45,,Si Woo Kim,80,54.55,99,54
46,T45,,Michael Thompson,60,54.55,55,30
47,48,,Jason Kokrak,95,54.47,123,67
48,49,,Tim Wilkinson,64,54.32,81,44
49,T50,,William McGirt,89,54.26,129,70
50,T50,,Louis Oosthuizen,69,54.26,94,51
51,52,,Stewart Cink,93,54.17,144,78
52,53,,Mackenzie Hughes,106,54.09,159,86
53,54,,Ernie Els,52,54.0,50,27
54,55,,Derek Fathauer,81,53.98,113,61
55,56,,Brandon Hagy,85,53.76,93,50
56,T57,,Russell Henley,99,53.66,164,88
57,T57,,Matt Jones,64,53.66,82,44
58,59,,J.T. Poston,95,53.6,125,67
59,60,,Jason Bohn,75,53.54,99,53
60,61,,Ryan Brehm,83,53.51,114,61
61,62,,Jonathan Randolph,68,53.47,101,54
62,T63,,Nicholas Lindheim,58,53.33,75,40
63,T63,,Tag Ridings,67,53.33,90,48
64,65,,Patrick Rodgers,76,53.27,107,57
65,66,,Branden Grace,70,53.25,77,41
66,67,,Tony Finau,106,53.19,188,100
67,68,,Jon Rahm,90,53.17,126,67
68,69,,Matt Kuchar,95,52.99,134,71
69,70,,Carl Pettersson,63,52.86,70,37
70,71,,C.T. Pan,88,52.8,125,66
71,72,,Ian Poulter,72,52.78,108,57
72,T73,,Jamie Lovemark,98,52.63,133,70
73,T73,,Steve Wheatcroft,51,52.63,57,30
74,75,,Kyle Stanley,104,52.58,194,102
75,76,,Steven Alker,69,52.53,99,52
76,77,,Roberto Castro,70,52.5,80,42
77,78,,Russell Knox,75,52.48,101,53
78,79,,Kevin Kisner,105,52.45,143,75
79,T80,,Jonas Blixt,74,52.38,126,66
80,T80,,Bryce Molder,74,52.38,105,55
81,T80,,Geoff Ogilvy,80,52.38,84,44
82,83,,Robert Garrigus,78,52.34,128,67
83,84,,Sergio Garcia,65,52.27,88,46
84,85,,Ollie Schniederjans,92,52.2,159,83
85,86,,Chad Collins,66,52.04,98,51
86,T87,,Jordan Spieth,85,52.0,150,78
87,T87,,Brett Stegmaier,78,52.0,100,52
88,89,,Gonzalo Fernandez-Castaño,63,51.9,79,41
89,90,,Billy Horschel,88,51.8,139,72
90,91,,Sean O'Hair,84,51.69,118,61
91,92,,Scott Brown,95,51.68,149,77
92,93,,Billy Hurley III,80,51.67,120,62
93,94,,Rod Pampling,71,51.61,124,64
94,95,,Charley Hoffman,112,51.6,188,97
95,96,,Troy Merritt,82,51.56,128,66
96,97,,Anirban Lahiri,72,51.52,99,51
97,98,,Ryan Armour,63,51.46,103,53
98,99,,Seung-Yul Noh,91,51.45,138,71
99,100,,Patton Kizzire,84,51.41,142,73
100,101,,Brad Fritsch,56,51.39,72,37
101,102,,Rick Lamb,54,51.35,74,38
102,103,,Chez Reavie,98,51.3,154,79
103,104,,Harris English,84,51.26,119,61
104,105,,Trey Mullinax,88,51.06,141,72
105,106,,Daniel Berger,91,51.05,143,73
106,107,,Spencer Levin,89,51.0,100,51
107,108,,Julián Etulain,68,50.91,110,56
108,109,,Søren Kjeldsen,58,50.88,57,29
109,110,,Greg Chalmers,75,50.86,116,59
110,111,,Kevin Na,86,50.74,136,69
111,112,,Mark Anderson,54,50.63,79,40
112,T113,,Patrick Cantlay,52,50.55,91,46
113,T113,,Brett Drewitt,57,50.55,91,46
114,115,,Shawn Stefani,72,50.47,107,54
115,116,,Cody Gribble,79,50.46,109,55
116,117,,Xander Schauffele,96,50.44,113,57
117,T118,,J.B. Holmes,83,50.39,127,64
118,T118,,Brendan Steele,89,50.39,127,64
119,T120,,Dustin Johnson,77,50.34,145,73
120,T120,,Vaughn Taylor,90,50.34,149,75
121,122,,Sung Kang,104,50.32,155,78
122,T123,,Dominic Bozzelli,69,50.0,100,50
123,T123,,Rory McIlroy,51,50.0,60,30
124,T123,,Francesco Molinari,75,50.0,118,59
125,T123,,Adam Scott,58,50.0,72,36
126,T123,,J.J. Spaun,92,50.0,114,57
127,T123,,Jimmy Walker,68,50.0,94,47
128,129,,Kevin Chappell,95,49.65,143,71
129,T130,,Brian Gay,82,49.59,123,61
130,T130,,Justin Thomas,86,49.59,121,60
131,132,,Smylie Kaufman,76,49.58,119,59
132,133,,David Hearn,93,49.57,117,58
133,134,,John Huh,92,49.19,124,61
134,135,,Ricky Barnes,100,49.02,153,75
135,136,,Chris Kirk,89,48.97,145,71
136,137,,Miguel Angel Carballo,63,48.78,82,40
137,T138,,Ben Crane,86,48.65,111,54
138,T138,,J.J. Henry,92,48.65,111,54
139,140,,Brandt Snedeker,53,48.61,72,35
140,141,,Gary Woodland,94,48.53,136,66
141,T142,,Kelly Kraft,75,48.25,114,55
142,T142,,Tyrone Van Aswegen,105,48.25,143,69
143,144,,Martin Flores,88,48.18,110,53
144,145,,James Hahn,96,48.05,154,74
145,146,,Grayson Murray,94,47.98,173,83
146,147,,Johnson Wagner,71,47.96,98,47
147,148,,Emiliano Grillo,90,47.86,117,56
148,149,,Tom Hoge,54,47.83,69,33
149,T150,,Sebastián Muñoz,51,47.69,65,31
150,T150,,Jhonattan Vegas,95,47.69,130,62
151,152,,Scott Piercy,70,47.67,86,41
152,T153,,Bryson DeChambeau,91,47.62,147,70
153,T153,,Morgan Hoffmann,92,47.62,147,70
154,155,,Kevin Streelman,90,47.53,162,77
155,156,,Bud Cauley,92,47.51,181,86
156,157,,Bill Haas,92,47.46,118,56
157,158,,Adam Hadwin,98,47.45,137,65
158,159,,Andres Gonzales,73,47.37,95,45
159,160,,Paul Casey,94,47.29,129,61
160,161,,Harold Varner III,101,47.26,146,69
161,162,,Ben Martin,86,46.98,149,70
162,163,,Zac Blair,105,46.94,147,69
163,164,,Graham DeLaet,82,46.77,124,58
164,165,,Kyle Reifers,96,46.67,120,56
165,166,,Luke List,102,46.34,164,76
166,167,,Bubba Watson,71,46.32,95,44
167,168,,Pat Perez,93,45.8,131,60
168,169,,Chad Campbell,97,45.45,165,75
169,170,,Lucas Glover,93,45.4,163,74
170,171,,Matt Every,76,45.1,102,46
171,T172,,K.J. Choi,72,45.0,100,45
172,T172,,Nick Taylor,97,45.0,140,63
173,174,,Marc Leishman,94,44.96,129,58
174,175,,Scott Stallings,81,44.88,127,57
175,176,,Ken Duke,77,44.63,121,54
176,177,,Aaron Baddeley,61,44.32,88,39
177,178,,Alex Cejka,85,44.23,104,46
178,179,,Boo Weekley,75,43.65,126,55
179,180,,Retief Goosen,52,43.37,83,36
180,181,,Rory Sabbatini,71,43.3,97,42
181,182,,Cameron Percy,71,43.24,111,48
182,183,,Justin Rose,66,42.86,98,42
183,184,,Nick Watney,75,42.4,125,53
184,185,,Steven Bowditch,59,42.25,71,30
185,186,,Ryan Palmer,61,40.51,79,32
186,187,,Jim Furyk,54,40.48,84,34
187,188,,Brian Stuard,93,39.39,132,52
188,189,,D.A. Points,68,37.11,97,36
189,190,,Mark Hubbard,81,36.0,100,36
