,Putting_from_-_10-15_RANK THIS WEEK,Putting_from_-_10-15_RANK LAST WEEK,Putting_from_-_10-15_PLAYER NAME,Putting_from_-_10-15_ROUNDS,Putting_from_-_10-15_% MADE,Putting_from_-_10-15_ATTEMPTS,Putting_from_-_10-15_PUTTS MADE
68,69,,Hunter Mahan,73,32.24,152,49
69,70,,Troy Merritt,82,32.22,180,58
70,T71,,Mackenzie Hughes,106,32.1,271,87
71,T71,,Carl Pettersson,63,32.1,162,52
72,73,,Greg Chalmers,75,31.98,172,55
73,74,,Keegan Bradley,104,31.94,263,84
74,75,,Brian Campbell,55,31.93,119,38
75,76,,Dominic Bozzelli,69,31.82,154,49
76,T77,,Sergio Garcia,65,31.75,126,40
77,T77,,Luke List,102,31.75,211,67
78,79,,Gary Woodland,94,31.72,186,59
79,80,,Andres Gonzales,73,31.65,158,50
80,81,,Kevin Na,86,31.58,171,54
81,82,,C.T. Pan,88,31.5,200,63
82,83,,Sung Kang,104,31.49,235,74
83,84,,Nick Taylor,97,31.46,213,67
84,85,,Daniel Berger,91,31.34,201,63
85,86,,Kevin Streelman,90,31.28,211,66
86,87,,Jim Furyk,54,31.15,122,38
87,88,,John Huh,92,31.13,212,66
88,89,,Charley Hoffman,112,31.1,254,79
89,90,,Billy Horschel,88,31.03,203,63
90,91,,Patton Kizzire,84,30.93,194,60
91,92,,Patrick Rodgers,76,30.91,165,51
92,93,,Scott Brown,95,30.85,201,62
93,94,,Zach Johnson,81,30.77,169,52
94,95,,Emiliano Grillo,90,30.62,209,64
95,96,,Andrew Loupe,55,30.58,121,37
96,97,,Grayson Murray,94,30.57,229,70
97,98,,Ryan Moore,82,30.43,184,56
98,99,,Jamie Lovemark,98,30.39,204,62
99,100,,Bud Cauley,92,30.38,237,72
100,101,,Robert Streb,98,30.3,231,70
101,102,,Harold Varner III,101,30.13,239,72
102,103,,Smylie Kaufman,76,30.11,186,56
103,104,,Fabián Gómez,61,30.08,133,40
104,105,,Julián Etulain,68,30.07,153,46
105,T106,,Ben Martin,86,29.91,214,64
106,T106,,Louis Oosthuizen,69,29.91,117,35
107,108,,Hudson Swafford,94,29.86,211,63
108,109,,Charles Howell III,86,29.71,175,52
109,110,,Anirban Lahiri,72,29.7,165,49
110,111,,William McGirt,89,29.63,189,56
111,112,,Kyle Stanley,104,29.58,284,84
112,113,,Johnson Wagner,71,29.56,159,47
113,114,,Blayne Barber,77,29.55,220,65
114,115,,Richy Werenski,81,29.52,166,49
115,116,,Bryce Molder,74,29.48,173,51
116,117,,Jonas Blixt,74,29.27,164,48
117,118,,Alex Cejka,85,29.17,192,56
118,119,,Cameron Percy,71,29.08,141,41
119,120,,Brett Drewitt,57,29.0,100,29
120,T121,,Byeong Hun An,77,28.85,156,45
121,T121,,Russell Knox,75,28.85,156,45
122,123,,Martin Laird,83,28.65,192,55
123,124,,Jim Herman,77,28.4,162,46
124,125,,Matt Jones,64,28.37,141,40
125,126,,J.J. Spaun,92,28.36,201,57
126,T127,,Derek Fathauer,81,28.34,187,53
127,T127,,Jhonattan Vegas,95,28.34,187,53
128,129,,Ken Duke,77,28.25,177,50
129,130,,Webb Simpson,102,28.19,227,64
130,131,,Steven Bowditch,59,28.18,110,31
131,132,,D.A. Points,68,28.07,171,48
132,133,,Bubba Watson,71,28.03,157,44
133,T134,,Kelly Kraft,75,28.02,182,51
134,T134,,Kevin Tway,96,28.02,182,51
135,136,,Ryan Brehm,83,28.0,175,49
136,137,,Scott Piercy,70,27.92,154,43
137,T138,,Sam Saunders,76,27.91,172,48
138,T138,,Jordan Spieth,85,27.91,172,48
139,140,,Mark Hubbard,81,27.89,147,41
140,T141,,Mark Anderson,54,27.88,104,29
141,T141,,Branden Grace,70,27.88,104,29
142,T143,,Brad Fritsch,56,27.78,126,35
143,T143,,James Hahn,96,27.78,216,60
144,T143,,Peter Malnati,91,27.78,198,55
145,T143,,Ian Poulter,72,27.78,144,40
146,T147,,Miguel Angel Carballo,63,27.72,101,28
147,T147,,Spencer Levin,89,27.72,184,51
148,149,,J.B. Holmes,83,27.68,177,49
149,150,,Daniel Summerhays,100,27.67,206,57
150,151,,Chez Reavie,98,27.63,228,63
151,152,,K.J. Choi,72,27.61,134,37
152,153,,Seamus Power,86,27.51,189,52
153,154,,David Hearn,93,27.5,200,55
154,155,,Patrick Cantlay,52,27.48,131,36
155,156,,Rod Pampling,71,27.37,190,52
156,157,,Steven Alker,69,27.33,150,41
157,158,,Billy Hurley III,80,27.17,184,50
158,159,,Ryan Armour,63,27.13,129,35
159,160,,Scott Stallings,81,27.04,196,53
160,161,,Trey Mullinax,88,26.97,178,48
161,162,,Dustin Johnson,77,26.92,156,42
162,163,,Hideki Matsuyama,83,26.85,149,40
163,164,,Jason Bohn,75,26.84,190,51
164,165,,Bill Haas,92,26.74,172,46
165,166,,Tyrone Van Aswegen,105,26.57,207,55
166,167,,Lucas Glover,93,26.36,239,63
167,168,,J.T. Poston,95,26.26,198,52
168,169,,Tony Finau,106,26.23,244,64
169,170,,Boo Weekley,75,26.14,176,46
170,171,,Tim Wilkinson,64,26.13,111,29
171,172,,Jason Kokrak,95,25.98,204,53
172,173,,Chris Stroud,67,25.95,131,34
173,174,,Chad Campbell,97,25.82,213,55
174,175,,Retief Goosen,52,25.78,128,33
175,176,,J.J. Henry,92,25.26,194,49
176,177,,Jonathan Randolph,68,25.19,131,33
177,T178,,Ricky Barnes,100,25.12,207,52
178,T178,,Cameron Smith,86,25.12,215,54
179,180,,Kyle Reifers,96,24.86,185,46
180,181,,Roberto Castro,70,24.84,153,38
181,182,,Brandt Snedeker,53,24.58,118,29
182,183,,Rick Lamb,54,24.55,110,27
183,184,,Kevin Chappell,95,24.5,200,49
184,185,,Robert Garrigus,78,24.47,188,46
185,186,,Rory Sabbatini,71,23.75,160,38
186,187,,Ryan Palmer,61,23.57,140,33
187,188,,Si Woo Kim,80,23.38,154,36
188,189,,Ryo Ishikawa,56,22.13,122,27
189,190,,Rory McIlroy,51,21.28,94,20
