,Putting_from_8_RANK THIS WEEK,Putting_from_8_RANK LAST WEEK,Putting_from_8_PLAYER NAME,Putting_from_8_ROUNDS,Putting_from_8_% MADE,Putting_from_8_ATTEMPTS,Putting_from_8_PUTTS MADE
0,1,,Shane Lowry,52,77.27,22,17
1,2,,J.T. Poston,95,71.11,45,32
2,3,,Cameron Smith,86,69.39,49,34
3,4,,Ian Poulter,72,68.89,45,31
4,5,,Jason Bohn,75,68.18,44,30
5,6,,Kevin Tway,96,67.69,65,44
6,7,,Ernie Els,52,66.67,24,16
7,8,,Chez Reavie,98,66.0,50,33
8,9,,Branden Grace,70,65.63,32,21
9,10,,Scott Brown,95,65.57,61,40
10,11,,Rick Lamb,54,65.38,26,17
11,12,,Byeong Hun An,77,65.12,43,28
12,13,,Zac Blair,105,64.91,57,37
13,14,,Adam Hadwin,98,64.29,56,36
14,15,,Richy Werenski,81,64.0,50,32
15,16,,Daniel Summerhays,100,63.79,58,37
16,17,,Sam Saunders,76,63.27,49,31
17,18,,Jamie Lovemark,98,63.16,57,36
18,19,,Julián Etulain,68,63.04,46,29
19,T20,,Derek Fathauer,81,62.96,54,34
20,T20,,Ryo Ishikawa,56,62.96,27,17
21,22,,Graeme McDowell,56,62.79,43,27
22,23,,Matt Kuchar,95,62.26,53,33
23,24,,Jonathan Randolph,68,62.22,45,28
24,T25,,Rafa Cabrera Bello,63,62.07,29,18
25,T25,,Steve Wheatcroft,51,62.07,29,18
26,27,,Brendan Steele,89,62.0,50,31
27,28,,Geoff Ogilvy,80,61.9,42,26
28,29,,Harris English,84,61.7,47,29
29,30,,Spencer Levin,89,60.71,56,34
30,31,,Brandon Hagy,85,60.34,58,35
31,T32,,Ryan Blaum,100,60.0,65,39
32,T32,,Miguel Angel Carballo,63,60.0,35,21
33,T32,,Søren Kjeldsen,58,60.0,30,18
34,35,,Morgan Hoffmann,92,59.62,52,31
35,T36,,Mackenzie Hughes,106,59.46,74,44
36,T36,,Camilo Villegas,76,59.46,37,22
37,38,,David Lingmerth,79,59.38,64,38
38,39,,Emiliano Grillo,90,59.26,54,32
39,40,,Grayson Murray,94,59.15,71,42
40,41,,Chad Campbell,97,59.09,66,39
41,T42,,Brian Campbell,55,58.97,39,23
42,T42,,Matt Jones,64,58.97,39,23
43,44,,Ben Martin,86,58.93,56,33
44,T45,,Phil Mickelson,85,58.82,51,30
45,T45,,Kevin Na,86,58.82,51,30
46,47,,Greg Chalmers,75,58.73,63,37
47,T48,,Seung-Yul Noh,91,58.62,58,34
48,T48,,Jon Rahm,90,58.62,58,34
49,T48,,Hudson Swafford,94,58.62,58,34
50,51,,Brian Harman,104,58.49,53,31
51,52,,Brian Gay,82,58.33,60,35
52,T53,,James Hahn,96,58.06,62,36
53,T53,,Brooks Koepka,88,58.06,62,36
54,T55,,Bill Haas,92,57.89,57,33
55,T55,,Ryan Moore,82,57.89,57,33
56,57,,Ken Duke,77,57.78,45,26
57,T58,,Blayne Barber,77,57.69,52,30
58,T58,,Bryce Molder,74,57.69,52,30
59,T58,,Shawn Stefani,72,57.69,52,30
60,61,,Jim Furyk,54,57.58,33,19
61,62,,Gary Woodland,94,57.45,47,27
62,63,,Patrick Reed,107,56.9,58,33
63,64,,Kevin Kisner,105,56.86,51,29
64,T65,,Brad Fritsch,56,56.76,37,21
65,T65,,Justin Thomas,86,56.76,37,21
66,67,,Danny Lee,93,56.72,67,38
67,68,,Peter Malnati,91,56.6,53,30
68,T69,,Robert Garrigus,78,56.52,46,26
69,T69,,Luke List,102,56.52,69,39
70,T69,,Bubba Watson,71,56.52,46,26
71,72,,Cameron Percy,71,56.36,55,31
72,73,,Tyrone Van Aswegen,105,56.25,64,36
73,74,,Martin Laird,83,56.0,50,28
74,75,,Fabián Gómez,61,55.88,34,19
75,76,,J.J. Spaun,92,55.77,52,29
76,77,,Michael Kim,94,55.71,70,39
77,78,,Charl Schwartzel,63,55.56,27,15
78,79,,Xander Schauffele,96,55.36,56,31
79,T80,,Steven Alker,69,55.26,38,21
80,T80,,Ryan Armour,63,55.26,38,21
81,T80,,Andrew Loupe,55,55.26,38,21
82,83,,Ben Crane,86,55.17,58,32
83,84,,Smylie Kaufman,76,55.1,49,27
84,85,,Stewart Cink,93,55.07,69,38
85,86,,Hunter Mahan,73,54.72,53,29
86,87,,Sung Kang,104,54.69,64,35
87,88,,Kelly Kraft,75,54.67,75,41
88,89,,Boo Weekley,75,54.55,55,30
89,90,,Russell Henley,99,54.41,68,37
90,91,,Chris Stroud,67,54.35,46,25
91,92,,Patton Kizzire,84,54.24,59,32
92,T93,,Alex Cejka,85,54.17,48,26
93,T93,,Francesco Molinari,75,54.17,48,26
94,95,,Ricky Barnes,100,54.1,61,33
95,T96,,Gonzalo Fernandez-Castaño,63,54.05,37,20
96,T96,,Andres Gonzales,73,54.05,37,20
97,98,,Jordan Spieth,85,54.0,50,27
98,99,,Charley Hoffman,112,53.95,76,41
99,100,,Patrick Cantlay,52,53.85,39,21
100,T101,,K.J. Choi,72,53.49,43,23
101,T101,,Carl Pettersson,63,53.49,43,23
102,103,,Ollie Schniederjans,92,53.42,73,39
103,104,,Luke Donald,50,53.33,30,16
104,105,,Trey Mullinax,88,53.23,62,33
105,106,,J.J. Henry,92,53.19,47,25
106,107,,Rory McIlroy,51,53.13,32,17
107,108,,Brett Stegmaier,78,53.06,49,26
108,109,,Kevin Streelman,90,53.03,66,35
109,110,,Adam Scott,58,52.94,34,18
110,T111,,Zach Johnson,81,52.83,53,28
111,T111,,Patrick Rodgers,76,52.83,53,28
112,T113,,Jim Herman,77,52.63,57,30
113,T113,,Louis Oosthuizen,69,52.63,38,20
114,115,,Pat Perez,93,52.54,59,31
115,116,,Chris Kirk,89,52.38,42,22
116,T117,,Wesley Bryan,95,52.31,65,34
117,T117,,Lucas Glover,93,52.31,65,34
118,119,,Cameron Tringale,89,52.27,44,23
119,120,,Jason Day,71,52.0,50,26
120,T121,,Daniel Berger,91,51.92,52,27
121,T121,,Sean O'Hair,84,51.92,52,27
122,T123,,Brandt Snedeker,53,51.72,29,15
123,T123,,Jhonattan Vegas,95,51.72,58,30
124,125,,Brett Drewitt,57,51.43,35,18
125,126,,Vaughn Taylor,90,51.06,47,24
