,3-Putt_Avoidance_-_Round_2_RANK THIS WEEK,3-Putt_Avoidance_-_Round_2_RANK LAST WEEK,3-Putt_Avoidance_-_Round_2_PLAYER NAME,3-Putt_Avoidance_-_Round_2_%,3-Putt_Avoidance_-_Round_2_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_2_TOTAL HOLES
0,1,,Luke Donald,0.65,2,306
1,2,,Bryce Molder,1.11,5,450
2,3,,Ricky Barnes,1.15,6,522
3,4,,Marc Leishman,1.16,5,432
4,T5,,Wesley Bryan,1.23,6,486
5,T5,,Ernie Els,1.23,4,324
6,T5,,John Huh,1.23,6,486
7,8,,J.T. Poston,1.28,6,468
8,9,,Patrick Reed,1.44,7,486
9,10,,Russell Henley,1.5,7,468
10,11,,David Lingmerth,1.52,6,396
11,T12,,Adam Hadwin,1.59,8,504
12,T12,,Jordan Spieth,1.59,6,378
13,14,,Carl Pettersson,1.62,7,432
14,15,,Jamie Lovemark,1.65,8,486
15,16,,Kyle Reifers,1.67,9,540
16,17,,Greg Chalmers,1.71,8,468
17,18,,Charles Howell III,1.77,7,396
18,T19,,Jason Day,1.85,6,324
19,T19,,Rick Lamb,1.85,6,324
20,T19,,Chez Reavie,1.85,9,486
21,T19,,Daniel Summerhays,1.85,9,486
22,23,,Kevin Kisner,1.92,9,468
23,24,,K.J. Choi,1.93,8,414
24,25,,Jonathan Randolph,1.94,7,360
25,26,,Charl Schwartzel,1.96,6,306
26,27,,Sung Kang,1.97,11,558
27,T28,,Ryan Blaum,1.98,10,504
28,T28,,Shane Lowry,1.98,5,252
29,30,,Zac Blair,2.04,11,540
30,31,,Fabián Gómez,2.05,7,342
31,T32,,Brian Gay,2.08,9,432
32,T32,,Smylie Kaufman,2.08,9,432
33,T34,,Chris Kirk,2.14,10,468
34,T34,,Trey Mullinax,2.14,10,468
35,T36,,Steven Alker,2.22,8,360
36,T36,,Miguel Angel Carballo,2.22,8,360
37,T36,,J.J. Spaun,2.22,10,450
38,39,,Michael Kim,2.26,11,486
39,40,,Brian Stuard,2.3,12,522
40,T41,,Scott Piercy,2.38,9,378
41,T41,,Nick Watney,2.38,9,378
42,43,,Mackenzie Hughes,2.41,13,540
43,44,,Louis Oosthuizen,2.43,7,288
44,T45,,Mark Hubbard,2.44,11,450
45,T45,,Matt Kuchar,2.44,11,450
46,T45,,William McGirt,2.44,11,450
47,T45,,Ollie Schniederjans,2.44,11,450
48,T45,,Cameron Smith,2.44,11,450
49,50,,Rafa Cabrera Bello,2.47,8,324
50,51,,Brian Harman,2.49,13,522
51,T52,,Rickie Fowler,2.5,9,360
52,T52,,Ryo Ishikawa,2.5,9,360
53,T52,,Hideki Matsuyama,2.5,9,360
54,T55,,Zach Johnson,2.53,10,396
55,T55,,Anirban Lahiri,2.53,10,396
56,T55,,Jon Rahm,2.53,10,396
57,T58,,Jonas Blixt,2.55,11,432
58,T58,,Chad Collins,2.55,11,432
59,T58,,Derek Fathauer,2.55,11,432
60,T58,,Martin Laird,2.55,11,432
61,T62,,Stewart Cink,2.56,12,468
62,T62,,Matt Every,2.56,12,468
63,64,,Justin Rose,2.61,8,306
64,65,,Aaron Baddeley,2.63,9,342
65,T66,,Paul Casey,2.66,11,414
66,T66,,Brendan Steele,2.66,11,414
67,T68,,Harris English,2.67,12,450
68,T68,,Martin Flores,2.67,12,450
69,70,,Chad Campbell,2.68,14,522
70,T71,,Keegan Bradley,2.78,14,504
71,T71,,Scott Brown,2.78,14,504
72,T71,,Gonzalo Fernandez-Castaño,2.78,10,360
73,T71,,Tony Finau,2.78,14,504
74,T71,,J.J. Henry,2.78,13,468
75,T71,,Matt Jones,2.78,9,324
76,T71,,Francesco Molinari,2.78,10,360
77,T71,,Ryan Moore,2.78,11,396
78,79,,Robert Streb,2.87,15,522
79,T80,,David Hearn,2.88,14,486
80,T80,,Peter Malnati,2.88,14,486
