,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
175,T176,,Brandt Snedeker,53,23.53,85,20
176,T176,,Kevin Streelman,90,23.53,136,32
177,178,,Ryan Moore,82,23.26,129,30
178,179,,Kevin Chappell,95,23.02,126,29
179,T180,,Byeong Hun An,77,22.81,114,26
180,T180,,Rory Sabbatini,71,22.81,114,26
181,182,,Rick Lamb,54,22.37,76,17
182,183,,Ricky Barnes,100,21.77,147,32
183,184,,Ryan Palmer,61,21.57,102,22
184,185,,Jonas Blixt,74,21.43,98,21
185,186,,Si Woo Kim,80,21.15,104,22
186,187,,Jonathan Randolph,68,20.69,87,18
187,188,,Steven Bowditch,59,20.0,60,12
188,189,,Rory McIlroy,51,15.87,63,10
189,190,,Ryo Ishikawa,56,15.85,82,13
