,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
0,T1,,Byeong Hun An,77,0.0,,237,100.0
1,T1,,Mark Anderson,54,0.0,,162,100.0
2,T1,,Ryan Armour,63,0.0,,153,100.0
3,T1,,Aaron Baddeley,61,0.0,,191,100.0
4,T1,,Blayne Barber,77,0.0,,229,100.0
5,T1,,Ricky Barnes,100,0.0,,296,100.0
6,T1,,Daniel Berger,91,0.0,,263,100.0
7,T1,,Ryan Blaum,100,0.0,,323,100.0
8,T1,,Jonas Blixt,74,0.0,,232,100.0
9,T1,,Jason Bohn,75,0.0,,228,100.0
10,T1,,Dominic Bozzelli,69,0.0,,220,100.0
11,T1,,Keegan Bradley,104,0.0,,333,100.0
12,T1,,Ryan Brehm,83,0.0,,220,100.0
13,T1,,Wesley Bryan,95,0.0,,318,100.0
14,T1,,Chad Campbell,97,0.0,,319,100.0
15,T1,,Brian Campbell,55,0.0,,160,100.0
16,T1,,Patrick Cantlay,52,0.0,,171,100.0
17,T1,,Miguel Angel Carballo,63,0.0,,154,100.0
18,T1,,Paul Casey,94,0.0,,268,100.0
19,T1,,Roberto Castro,70,0.0,,224,100.0
20,T1,,Bud Cauley,92,0.0,,282,100.0
21,T1,,Greg Chalmers,75,0.0,,287,100.0
22,T1,,Kevin Chappell,95,0.0,,283,100.0
23,T1,,K.J. Choi,72,0.0,,218,100.0
24,T1,,Stewart Cink,93,0.0,,298,100.0
25,T1,,Chad Collins,66,0.0,,231,100.0
26,T1,,Bryson DeChambeau,91,0.0,,266,100.0
27,T1,,Graham DeLaet,82,0.0,,234,100.0
28,T1,,Luke Donald,50,0.0,,176,100.0
29,T1,,Brett Drewitt,57,0.0,,174,100.0
30,T1,,Jason Dufner,89,0.0,,263,100.0
31,T1,,Ken Duke,77,0.0,,228,100.0
32,T1,,Ernie Els,52,0.0,,151,100.0
33,T1,,Harris English,84,0.0,,243,100.0
34,T1,,Julián Etulain,68,0.0,,185,100.0
35,T1,,Derek Fathauer,81,0.0,,243,100.0
36,T1,,Gonzalo Fernandez-Castaño,63,0.0,,191,100.0
37,T1,,Tony Finau,106,0.0,,346,100.0
38,T1,,Brad Fritsch,56,0.0,,154,100.0
39,T1,,Jim Furyk,54,0.0,,136,100.0
