,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
0,1,,Wesley Bryan,27.5,715,26
1,2,,Jason Day,27.53,468,17
2,3,,Brian Gay,27.63,663,24
3,4,,Gonzalo Fernandez-Castaño,27.8,556,20
4,5,,Ernie Els,27.88,474,17
5,6,,Zach Johnson,27.9,586,21
6,7,,Adam Hadwin,27.93,754,27
7,8,,Graeme McDowell,27.94,447,16
8,9,,Jonathan Randolph,27.95,531,19
9,T10,,Jonas Blixt,28.0,672,24
10,T10,,Patrick Reed,28.0,728,26
11,T10,,Charl Schwartzel,28.0,448,16
12,13,,Derek Fathauer,28.04,673,24
13,14,,Louis Oosthuizen,28.07,421,15
14,15,,Matt Every,28.08,730,26
15,16,,Jordan Spieth,28.1,562,20
16,17,,David Lingmerth,28.14,591,21
17,T18,,Steven Alker,28.15,563,20
18,T18,,Webb Simpson,28.15,732,26
19,T20,,Rory McIlroy,28.17,338,12
20,T20,,Carl Pettersson,28.17,676,24
21,22,,Cody Gribble,28.19,761,27
22,23,,Peter Malnati,28.22,762,27
23,T24,,Miguel Angel Carballo,28.25,565,20
24,T24,,Grayson Murray,28.25,791,28
25,26,,Kevin Na,28.26,650,23
26,T27,,Greg Chalmers,28.31,736,26
27,T27,,Chez Reavie,28.31,736,26
28,T29,,Mark Anderson,28.32,538,19
29,T29,,Rickie Fowler,28.32,538,19
30,T29,,Cameron Smith,28.32,708,25
31,T29,,Justin Thomas,28.32,623,22
32,33,,Luke Donald,28.35,482,17
33,T34,,Brian Harman,28.36,794,28
34,T34,,Russell Henley,28.36,709,25
35,36,,Kevin Kisner,28.4,710,25
36,37,,Jon Rahm,28.43,597,21
37,T38,,Rafa Cabrera Bello,28.47,484,17
38,T38,,Hideki Matsuyama,28.47,541,19
39,T38,,Francesco Molinari,28.47,541,19
40,T41,,Ricky Barnes,28.48,826,29
41,T41,,Martin Laird,28.48,655,23
42,T43,,Harris English,28.5,684,24
43,T43,,Jamie Lovemark,28.5,741,26
44,45,,Bryce Molder,28.52,713,25
45,46,,Anirban Lahiri,28.55,628,22
46,47,,Troy Merritt,28.56,714,25
47,48,,Daniel Berger,28.57,657,23
48,49,,Ian Poulter,28.58,543,19
49,50,,J.T. Poston,28.6,715,25
50,T51,,Blayne Barber,28.61,658,23
51,T51,,Ryan Blaum,28.61,801,28
52,T51,,Rick Lamb,28.61,515,18
53,T51,,Marc Leishman,28.61,658,23
54,55,,Tim Wilkinson,28.63,544,19
55,T56,,Dominic Bozzelli,28.65,659,23
56,T56,,Ben Crane,28.65,659,23
57,T56,,Scott Piercy,28.65,573,20
58,T59,,Fabián Gómez,28.68,545,19
59,T59,,Charles Howell III,28.68,631,22
60,61,,Sebastián Muñoz,28.69,459,16
61,62,,Pat Perez,28.7,660,23
62,63,,Mackenzie Hughes,28.73,862,30
63,64,,Aaron Baddeley,28.74,546,19
64,T65,,Smylie Kaufman,28.75,690,24
65,T65,,Seung-Yul Noh,28.75,805,28
66,67,,Brandt Snedeker,28.77,374,13
67,68,,John Huh,28.78,777,27
68,T69,,Chad Collins,28.79,691,24
69,T69,,Brandon Hagy,28.79,691,24
70,71,,Trey Mullinax,28.8,720,25
71,T72,,Russell Knox,28.81,605,21
72,T72,,Phil Mickelson,28.81,605,21
73,T74,,Alex Cejka,28.83,692,24
74,T74,,Brett Drewitt,28.83,519,18
75,T76,,Jason Dufner,28.86,606,21
76,T76,,Si Woo Kim,28.86,635,22
