,Putting_from_5_RANK THIS WEEK,Putting_from_5_RANK LAST WEEK,Putting_from_5_PLAYER NAME,Putting_from_5_ROUNDS,Putting_from_5_% MADE,Putting_from_5_ATTEMPTS,Putting_from_5_PUTTS MADE
0,1,,Rafa Cabrera Bello,63,93.1,58,54
1,2,,Bryce Molder,74,92.41,79,73
2,3,,Michael Kim,94,90.99,111,101
3,4,,Jonas Blixt,74,90.48,84,76
4,5,,Chad Collins,66,89.39,66,59
5,6,,J.T. Poston,95,89.13,92,82
6,7,,Jim Herman,77,89.11,101,90
7,8,,Ricky Barnes,100,89.01,91,81
8,T9,,Julián Etulain,68,88.89,63,56
9,T9,,Brandt Snedeker,53,88.89,63,56
10,11,,Harris English,84,88.76,89,79
11,12,,Geoff Ogilvy,80,88.37,86,76
12,13,,Brian Harman,104,88.35,103,91
13,T14,,Hunter Mahan,73,88.3,94,83
14,T14,,Gary Woodland,94,88.3,94,83
15,16,,Trey Mullinax,88,88.1,84,74
16,T17,,Spencer Levin,89,87.93,116,102
17,T17,,Carl Pettersson,63,87.93,58,51
18,19,,David Lingmerth,79,87.78,90,79
19,20,,Steve Wheatcroft,51,87.76,49,43
20,21,,Kelly Kraft,75,87.65,81,71
21,22,,Billy Horschel,88,87.13,101,88
22,23,,Patrick Reed,107,87.04,108,94
23,T24,,Brian Campbell,55,86.96,46,40
24,T24,,Sebastián Muñoz,51,86.96,46,40
25,T26,,Blayne Barber,77,86.73,98,85
26,T26,,Sean O'Hair,84,86.73,98,85
27,28,,Derek Fathauer,81,86.67,75,65
28,29,,Phil Mickelson,85,86.61,127,110
29,30,,Ryan Moore,82,86.59,82,71
30,31,,Greg Chalmers,75,86.54,104,90
31,32,,Danny Lee,93,86.36,110,95
32,33,,Dominic Bozzelli,69,86.3,73,63
33,34,,Tom Hoge,54,86.27,51,44
34,35,,Matt Kuchar,95,86.25,80,69
35,36,,Michael Thompson,60,85.96,57,49
36,37,,Charl Schwartzel,63,85.94,64,55
37,38,,Matt Jones,64,85.92,71,61
38,T39,,Rickie Fowler,78,85.71,84,72
39,T39,,Nicholas Lindheim,58,85.71,63,54
40,T39,,Chez Reavie,98,85.71,112,96
41,T42,,Wesley Bryan,95,85.59,118,101
42,T42,,Adam Hadwin,98,85.59,111,95
43,44,,Brandon Hagy,85,85.44,103,88
44,45,,Marc Leishman,94,85.39,89,76
45,46,,Brian Gay,82,85.26,95,81
46,47,,Hudson Swafford,94,85.23,88,75
47,48,,David Hearn,93,85.06,87,74
48,49,,Retief Goosen,52,84.91,53,45
49,50,,Kevin Kisner,105,84.85,99,84
50,51,,J.J. Spaun,92,84.62,104,88
51,52,,Cameron Percy,71,84.51,71,60
52,53,,Gonzalo Fernandez-Castaño,63,84.48,58,49
53,54,,Cameron Smith,86,84.4,109,92
54,55,,Peter Malnati,91,84.27,89,75
55,T56,,Louis Oosthuizen,69,84.21,57,48
56,T56,,Shawn Stefani,72,84.21,76,64
57,T58,,Graham DeLaet,82,84.04,94,79
58,T58,,Andres Gonzales,73,84.04,94,79
59,60,,Bud Cauley,92,84.0,100,84
60,61,,Bubba Watson,71,83.95,81,68
61,62,,Rory McIlroy,51,83.93,56,47
62,63,,Zach Johnson,81,83.54,79,66
63,64,,Bill Haas,92,83.51,97,81
64,65,,Vaughn Taylor,90,83.5,103,86
65,T66,,Paul Casey,94,83.33,108,90
66,T66,,Emiliano Grillo,90,83.33,90,75
67,T66,,Russell Henley,99,83.33,102,85
68,T66,,Whee Kim,74,83.33,72,60
69,T66,,Richy Werenski,81,83.33,78,65
70,71,,Sung Kang,104,83.21,131,109
71,72,,John Huh,92,83.16,95,79
72,73,,Steven Bowditch,59,83.05,59,49
73,74,,Ben Crane,86,83.04,112,93
74,75,,Stewart Cink,93,82.98,94,78
75,76,,Troy Merritt,82,82.95,88,73
76,77,,K.J. Choi,72,82.89,76,63
77,T78,,Jonathan Randolph,68,82.61,69,57
78,T78,,Rory Sabbatini,71,82.61,69,57
79,80,,Billy Hurley III,80,82.56,86,71
80,81,,Søren Kjeldsen,58,82.26,62,51
81,T82,,Mackenzie Hughes,106,82.2,118,97
82,T82,,Luke List,102,82.2,118,97
83,T84,,Lucas Glover,93,82.18,101,83
84,T84,,Jamie Lovemark,98,82.18,101,83
85,T86,,Brooks Koepka,88,82.14,112,92
86,T86,,Tim Wilkinson,64,82.14,56,46
87,88,,Cameron Tringale,89,82.0,100,82
88,89,,Jon Rahm,90,81.98,111,91
89,90,,Graeme McDowell,56,81.97,61,50
90,T91,,Daniel Berger,91,81.82,99,81
91,T91,,Fabián Gómez,61,81.82,66,54
92,93,,Xander Schauffele,96,81.73,104,85
93,94,,Ben Martin,86,81.71,82,67
94,95,,Shane Lowry,52,81.63,49,40
95,96,,Ian Poulter,72,81.61,87,71
96,97,,Martin Flores,88,81.58,76,62
97,T98,,Jim Furyk,54,81.48,54,44
98,T98,,James Hahn,96,81.48,108,88
99,100,,Luke Donald,50,81.25,48,39
100,101,,Justin Thomas,86,81.19,101,82
101,102,,Bryson DeChambeau,91,81.13,106,86
102,103,,Brian Stuard,93,81.11,90,73
103,104,,Grayson Murray,94,81.05,153,124
104,T105,,Aaron Baddeley,61,81.03,58,47
105,T105,,Brad Fritsch,56,81.03,58,47
106,T105,,Chris Stroud,67,81.03,58,47
107,108,,Sam Saunders,76,80.95,105,85
108,T109,,Charles Howell III,86,80.91,110,89
109,T109,,Kevin Streelman,90,80.91,110,89
110,111,,Charley Hoffman,112,80.87,115,93
111,112,,Johnson Wagner,71,80.77,78,63
112,113,,Morgan Hoffmann,92,80.7,114,92
113,114,,Seung-Yul Noh,91,80.56,108,87
114,115,,Kevin Chappell,95,80.41,97,78
115,116,,Mark Hubbard,81,80.23,86,69
116,117,,Jason Dufner,89,80.18,111,89
117,118,,Zac Blair,105,80.13,151,121
118,T119,,Mark Anderson,54,80.0,50,40
119,T119,,Keegan Bradley,104,80.0,120,96
120,T119,,Miguel Angel Carballo,63,80.0,70,56
121,T119,,Patton Kizzire,84,80.0,95,76
122,123,,Jason Bohn,75,79.75,79,63
123,124,,Ryo Ishikawa,56,79.69,64,51
124,125,,Nick Taylor,97,79.66,118,94
125,126,,J.J. Henry,92,79.59,98,78
126,127,,Dustin Johnson,77,79.49,78,62
127,128,,Anirban Lahiri,72,79.25,106,84
128,129,,Webb Simpson,102,79.21,101,80
129,130,,Tony Finau,106,79.09,110,87
130,131,,Kevin Tway,96,79.0,100,79
131,T132,,Hideki Matsuyama,83,78.95,95,75
132,T132,,Adam Scott,58,78.95,57,45
133,134,,William McGirt,89,78.89,90,71
134,135,,Francesco Molinari,75,78.82,85,67
135,T136,,Harold Varner III,101,78.79,99,78
136,T136,,Jimmy Walker,68,78.79,66,52
137,138,,Pat Perez,93,78.7,108,85
138,T139,,Scott Brown,95,78.57,98,77
139,T139,,Patrick Rodgers,76,78.57,84,66
140,141,,Chad Campbell,97,78.45,116,91
141,142,,Jhonattan Vegas,95,78.35,97,76
142,T143,,Cody Gribble,79,78.3,106,83
143,T143,,Rod Pampling,71,78.3,106,83
144,145,,Robert Streb,98,78.18,110,86
145,146,,Scott Stallings,81,78.15,119,93
146,T147,,Ryan Blaum,100,78.07,114,89
147,T147,,Kyle Reifers,96,78.07,114,89
148,149,,Nick Watney,75,78.02,91,71
149,150,,Kyle Stanley,104,77.98,109,85
150,T151,,Patrick Cantlay,52,77.97,59,46
151,T151,,Sergio Garcia,65,77.97,59,46
152,T153,,Jason Day,71,77.78,72,56
153,T153,,Jordan Spieth,85,77.78,90,70
154,155,,Martin Laird,83,77.68,112,87
155,156,,J.B. Holmes,83,77.33,75,58
156,157,,Tyrone Van Aswegen,105,77.31,119,92
157,158,,C.T. Pan,88,77.14,105,81
158,159,,Ken Duke,77,77.03,74,57
159,160,,Byeong Hun An,77,76.47,85,65
160,161,,Seamus Power,86,75.96,104,79
161,162,,Ryan Armour,63,75.93,54,41
162,163,,Ernie Els,52,75.68,37,28
163,T164,,Chris Kirk,89,75.56,90,68
164,T164,,Daniel Summerhays,100,75.56,90,68
165,166,,Tag Ridings,67,75.36,69,52
166,167,,Camilo Villegas,76,75.34,73,55
167,168,,Kevin Na,86,75.32,77,58
168,169,,Ollie Schniederjans,92,75.0,100,75
169,170,,D.A. Points,68,74.74,95,71
170,171,,Justin Rose,66,74.55,55,41
171,172,,Ryan Brehm,83,74.19,93,69
172,173,,Matt Every,76,73.97,73,54
173,174,,Brett Drewitt,57,73.68,57,42
174,175,,Si Woo Kim,80,73.49,83,61
175,T176,,Steven Alker,69,72.97,74,54
176,T176,,Russell Knox,75,72.97,74,54
177,178,,Roberto Castro,70,72.5,80,58
178,179,,Ryan Palmer,61,72.46,69,50
179,180,,Andrew Loupe,55,72.15,79,57
180,T181,,Robert Garrigus,78,70.45,88,62
181,T181,,Boo Weekley,75,70.45,88,62
182,183,,Brendan Steele,89,70.0,90,63
183,184,,Branden Grace,70,69.74,76,53
184,185,,Smylie Kaufman,76,69.41,85,59
185,T186,,Scott Piercy,70,68.92,74,51
186,T186,,Brett Stegmaier,78,68.92,74,51
187,188,,Rick Lamb,54,68.52,54,37
188,189,,Jason Kokrak,95,66.38,116,77
189,190,,Alex Cejka,85,66.22,74,49
