,Putting_from_-__25_RANK THIS WEEK,Putting_from_-__25_RANK LAST WEEK,Putting_from_-__25_PLAYER NAME,Putting_from_-__25_ROUNDS,Putting_from_-__25_% MADE,Putting_from_-__25_ATTEMPTS,Putting_from_-__25_PUTTS MADE
69,T69,,Bryce Molder,74,5.78,277,16
70,71,,Robert Garrigus,78,5.74,244,14
71,72,,Russell Henley,99,5.71,385,22
72,T73,,Ryan Armour,63,5.7,228,13
73,T73,,Charles Howell III,86,5.7,316,18
74,75,,John Huh,92,5.69,334,19
75,T76,,Chris Kirk,89,5.67,300,17
76,T76,,Marc Leishman,94,5.67,300,17
77,78,,Matt Kuchar,95,5.66,318,18
78,79,,Adam Hadwin,98,5.65,301,17
79,80,,Bubba Watson,71,5.63,213,12
80,81,,Gonzalo Fernandez-Castaño,63,5.62,178,10
81,82,,Graeme McDowell,56,5.61,214,12
82,T83,,Andres Gonzales,73,5.6,268,15
83,T83,,Søren Kjeldsen,58,5.6,125,7
84,85,,Nick Watney,75,5.57,287,16
85,86,,Seung-Yul Noh,91,5.54,307,17
86,87,,Ian Poulter,72,5.53,217,12
87,88,,David Lingmerth,79,5.49,273,15
88,89,,Mackenzie Hughes,106,5.46,458,25
89,90,,Adam Scott,58,5.45,165,9
90,91,,Ben Crane,86,5.43,313,17
91,92,,Scott Piercy,70,5.41,185,10
92,93,,Daniel Summerhays,100,5.34,337,18
93,T94,,Ben Martin,86,5.33,300,16
94,T94,,Kyle Stanley,104,5.33,394,21
95,96,,Shawn Stefani,72,5.32,282,15
96,97,,Emiliano Grillo,90,5.3,264,14
97,T98,,Chad Campbell,97,5.28,398,21
98,T98,,Chez Reavie,98,5.28,341,18
99,100,,Phil Mickelson,85,5.24,286,15
100,101,,Sung Kang,104,5.19,366,19
101,102,,Brian Harman,104,5.17,329,17
102,103,,Harris English,84,5.14,331,17
103,104,,Luke Donald,50,5.13,195,10
104,T105,,Billy Horschel,88,5.08,394,20
105,T105,,Patrick Reed,107,5.08,315,16
106,T105,,Tyrone Van Aswegen,105,5.08,354,18
107,108,,Smylie Kaufman,76,5.06,257,13
108,109,,Keegan Bradley,104,5.05,376,19
109,T110,,Julián Etulain,68,5.03,199,10
110,T110,,Martin Flores,88,5.03,338,17
111,112,,Johnson Wagner,71,5.02,259,13
112,T113,,Bryson DeChambeau,91,5.0,300,15
113,T113,,Jason Dufner,89,5.0,280,14
114,T113,,Jimmy Walker,68,5.0,200,10
115,116,,Carl Pettersson,63,4.98,221,11
116,117,,Lucas Glover,93,4.97,382,19
117,118,,Boo Weekley,75,4.89,266,13
118,119,,Jamie Lovemark,98,4.85,330,16
119,120,,Troy Merritt,82,4.81,270,13
120,121,,Dominic Bozzelli,69,4.78,209,10
121,122,,Gary Woodland,94,4.73,296,14
122,123,,Whee Kim,74,4.72,233,11
123,124,,Miguel Angel Carballo,63,4.69,192,9
124,125,,Cameron Smith,86,4.66,279,13
125,126,,Grayson Murray,94,4.64,323,15
126,127,,Zach Johnson,81,4.63,259,12
127,128,,Matt Jones,64,4.61,217,10
128,129,,Scott Brown,95,4.6,348,16
129,130,,Jim Furyk,54,4.57,175,8
130,131,,Martin Laird,83,4.53,287,13
131,T132,,Ryan Moore,82,4.51,266,12
132,T132,,Trey Mullinax,88,4.51,288,13
133,134,,Richy Werenski,81,4.48,268,12
134,135,,Jason Bohn,75,4.41,272,12
135,T136,,Anirban Lahiri,72,4.39,205,9
136,T136,,Brendan Steele,89,4.39,296,13
137,T138,,Aaron Baddeley,61,4.37,183,8
138,T138,,Charl Schwartzel,63,4.37,183,8
139,T140,,Roberto Castro,70,4.35,230,10
140,T140,,Webb Simpson,102,4.35,322,14
141,T140,,Jhonattan Vegas,95,4.35,322,14
142,143,,J.J. Spaun,92,4.32,324,14
143,T144,,Rafa Cabrera Bello,63,4.3,186,8
144,T144,,Cameron Tringale,89,4.3,302,13
145,T146,,Brian Campbell,55,4.27,164,7
146,T146,,Patton Kizzire,84,4.27,328,14
147,148,,Graham DeLaet,82,4.22,379,16
148,149,,Bill Haas,92,4.19,310,13
149,150,,Hideki Matsuyama,83,4.09,220,9
150,T151,,Derek Fathauer,81,4.06,271,11
151,T151,,Jonathan Randolph,68,4.06,197,8
152,153,,Jason Kokrak,95,3.96,379,15
153,154,,Robert Streb,98,3.93,382,15
154,155,,Hudson Swafford,94,3.87,362,14
155,156,,Si Woo Kim,80,3.86,233,9
156,T157,,Mark Anderson,54,3.85,182,7
157,T157,,Brett Stegmaier,78,3.85,260,10
158,159,,Ken Duke,77,3.78,238,9
159,160,,Ernie Els,52,3.76,133,5
160,161,,Ollie Schniederjans,92,3.75,347,13
161,162,,Kelly Kraft,75,3.72,269,10
162,T163,,Kevin Chappell,95,3.7,297,11
163,T163,,Charley Hoffman,112,3.7,378,14
164,165,,Scott Stallings,81,3.69,298,11
165,166,,Kevin Streelman,90,3.68,326,12
166,T167,,Byeong Hun An,77,3.67,218,8
167,T167,,Jim Herman,77,3.67,327,12
168,T167,,Harold Varner III,101,3.67,381,14
169,170,,Ryan Blaum,100,3.62,359,13
170,T171,,Sergio Garcia,65,3.55,169,6
171,T171,,Brandon Hagy,85,3.55,310,11
172,T171,,Hunter Mahan,73,3.55,310,11
173,174,,Retief Goosen,52,3.41,176,6
174,175,,Steven Alker,69,3.35,209,7
175,T176,,Michael Kim,94,3.23,371,12
176,T176,,Andrew Loupe,55,3.23,217,7
177,178,,Branden Grace,70,3.21,187,6
178,179,,Nick Taylor,97,3.13,383,12
179,180,,William McGirt,89,3.05,328,10
180,181,,J.J. Henry,92,2.99,402,12
181,182,,J.T. Poston,95,2.9,276,8
182,183,,Rod Pampling,71,2.86,280,8
183,184,,C.T. Pan,88,2.83,353,10
184,185,,Bud Cauley,92,2.67,337,9
185,186,,Ryan Palmer,61,2.62,191,5
186,187,,Ryo Ishikawa,56,2.6,154,4
187,188,,James Hahn,96,2.36,381,9
188,189,,Cameron Percy,71,1.9,263,5
189,190,,Chad Collins,66,1.89,212,4
