,Total_1_Putts_-_15-20_RANK THIS WEEK,Total_1_Putts_-_15-20_RANK LAST WEEK,Total_1_Putts_-_15-20_PLAYER NAME,Total_1_Putts_-_15-20_ROUNDS,Total_1_Putts_-_15-20_TOTAL,Total_1_Putts_-_15-20_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_15-20_PCT OF ALL 1-PUTTS
0,1,,Mackenzie Hughes,106,45,680,6.6
1,2,,Kyle Stanley,104,42,636,6.6
2,T3,,Russell Henley,99,40,574,7.0
3,T3,,Chez Reavie,98,40,566,7.1
4,5,,Harold Varner III,101,39,569,6.9
5,6,,Lucas Glover,93,38,561,6.8
6,7,,Billy Hurley III,80,37,500,7.4
7,T8,,Adam Hadwin,98,34,587,5.8
8,T8,,Webb Simpson,102,34,588,5.8
9,T8,,Nick Taylor,97,34,562,6.0
10,T11,,Zac Blair,105,33,583,5.7
11,T11,,Scott Brown,95,33,567,5.8
12,T11,,Charley Hoffman,112,33,626,5.3
13,T11,,Robert Streb,98,33,600,5.5
14,T15,,Stewart Cink,93,32,555,5.8
15,T15,,Cody Gribble,79,32,501,6.4
16,T15,,Brian Harman,104,32,632,5.1
17,T15,,Billy Horschel,88,32,483,6.6
18,T15,,Jason Kokrak,95,32,511,6.3
19,T15,,Danny Lee,93,32,561,5.7
20,T15,,Grayson Murray,94,32,617,5.2
21,T22,,Graham DeLaet,82,31,457,6.8
22,T22,,Zach Johnson,81,31,487,6.4
23,T22,,Sung Kang,104,31,581,5.3
24,T22,,Pat Perez,93,31,521,6.0
25,T26,,Blayne Barber,77,30,482,6.2
26,T26,,James Hahn,96,30,554,5.4
27,T26,,J.J. Spaun,92,30,481,6.2
28,T26,,Hudson Swafford,94,30,492,6.1
29,T26,,Justin Thomas,86,30,485,6.2
30,T31,,Chris Kirk,89,29,479,6.1
31,T31,,Trey Mullinax,88,29,456,6.4
32,T31,,Kevin Na,86,29,456,6.4
33,T31,,Seung-Yul Noh,91,29,560,5.2
34,T31,,C.T. Pan,88,29,503,5.8
35,T31,,Cameron Smith,86,29,544,5.3
36,T31,,Daniel Summerhays,100,29,550,5.3
37,T38,,Wesley Bryan,95,28,588,4.8
38,T38,,Ben Crane,86,28,466,6.0
39,T38,,Bryson DeChambeau,91,28,495,5.7
40,T38,,Tony Finau,106,28,627,4.5
41,T38,,John Huh,92,28,539,5.2
42,T38,,Whee Kim,74,28,439,6.4
43,T38,,Ollie Schniederjans,92,28,560,5.0
44,T38,,Scott Stallings,81,28,444,6.3
45,T46,,Ricky Barnes,100,27,563,4.8
46,T46,,Ryan Blaum,100,27,597,4.5
