,Total_1_Putts_-_20-25_RANK THIS WEEK,Total_1_Putts_-_20-25_RANK LAST WEEK,Total_1_Putts_-_20-25_PLAYER NAME,Total_1_Putts_-_20-25_ROUNDS,Total_1_Putts_-_20-25_TOTAL,Total_1_Putts_-_20-25_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_20-25_PCT OF ALL 1-PUTTS
51,T48,,Jason Dufner,89,14,510,2.7
52,T48,,Brian Gay,82,14,527,2.7
53,T48,,Lucas Glover,93,14,561,2.5
54,T48,,Cody Gribble,79,14,501,2.8
55,T48,,Kevin Kisner,105,14,535,2.6
56,T48,,Marc Leishman,94,14,491,2.9
57,T48,,Hideki Matsuyama,83,14,385,3.6
58,T48,,Rod Pampling,71,14,425,3.3
59,T48,,J.T. Poston,95,14,516,2.7
60,T48,,J.J. Spaun,92,14,481,2.9
61,T48,,Robert Streb,98,14,600,2.3
62,T48,,Johnson Wagner,71,14,379,3.7
63,T64,,Daniel Berger,91,13,487,2.7
64,T64,,Emiliano Grillo,90,13,430,3.0
65,T64,,Adam Hadwin,98,13,587,2.2
66,T64,,Brandon Hagy,85,13,494,2.6
67,T64,,Brooks Koepka,88,13,500,2.6
68,T64,,Anirban Lahiri,72,13,442,2.9
69,T64,,Luke List,102,13,566,2.3
70,T64,,Seung-Yul Noh,91,13,560,2.3
71,T64,,D.A. Points,68,13,379,3.4
72,T64,,Rory Sabbatini,71,13,365,3.6
73,T64,,Xander Schauffele,96,13,510,2.5
74,T64,,Michael Thompson,60,13,327,4.0
75,T64,,Camilo Villegas,76,13,484,2.7
76,T77,,Billy Hurley III,80,12,500,2.4
77,T77,,Kelly Kraft,75,12,448,2.7
78,T77,,Matt Kuchar,95,12,531,2.3
79,T77,,Danny Lee,93,12,561,2.1
80,T77,,Sebastián Muñoz,51,12,279,4.3
81,T77,,Sean O'Hair,84,12,480,2.5
82,T77,,Pat Perez,93,12,521,2.3
83,T77,,Seamus Power,86,12,512,2.3
84,T77,,Justin Rose,66,12,342,3.5
85,T77,,Scott Stallings,81,12,444,2.7
86,T87,,Harris English,84,11,480,2.3
87,T87,,Matt Every,76,11,443,2.5
88,T87,,Martin Flores,88,11,423,2.6
89,T87,,Jim Furyk,54,11,272,4.0
90,T87,,Troy Merritt,82,11,487,2.3
91,T87,,Adam Scott,58,11,283,3.9
92,T87,,Brandt Snedeker,53,11,284,3.9
93,T87,,Kyle Stanley,104,11,636,1.7
94,T87,,Brett Stegmaier,78,11,366,3.0
95,T87,,Daniel Summerhays,100,11,550,2.0
96,T87,,Tyrone Van Aswegen,105,11,540,2.0
97,T87,,Jimmy Walker,68,11,352,3.1
98,T99,,Byeong Hun An,77,10,397,2.5
99,T99,,Ryan Armour,63,10,311,3.2
100,T99,,Ryan Brehm,83,10,407,2.5
101,T99,,Paul Casey,94,10,473,2.1
102,T99,,Kevin Chappell,95,10,486,2.1
103,T99,,Jason Day,71,10,419,2.4
104,T99,,Andres Gonzales,73,10,406,2.5
105,T99,,Bill Haas,92,10,461,2.2
106,T99,,David Hearn,93,10,503,2.0
107,T99,,J.J. Henry,92,10,441,2.3
108,T99,,Jim Herman,77,10,427,2.3
109,T99,,Charley Hoffman,112,10,626,1.6
110,T99,,Dustin Johnson,77,10,407,2.5
111,T99,,Spencer Levin,89,10,471,2.1
112,T99,,Ben Martin,86,10,473,2.1
113,T99,,Trey Mullinax,88,10,456,2.2
114,T99,,Geoff Ogilvy,80,10,454,2.2
115,T99,,Louis Oosthuizen,69,10,334,3.0
116,T99,,Cameron Percy,71,10,360,2.8
117,T99,,Jon Rahm,90,10,466,2.1
118,T99,,Shawn Stefani,72,10,405,2.5
119,T99,,Brian Stuard,93,10,480,2.1
120,T99,,Justin Thomas,86,10,485,2.1
121,T122,,Steven Alker,69,9,357,2.5
122,T122,,Jonas Blixt,74,9,462,1.9
123,T122,,Steven Bowditch,59,9,324,2.8
124,T122,,Miguel Angel Carballo,63,9,287,3.1
125,T122,,Bud Cauley,92,9,538,1.7
126,T122,,Ken Duke,77,9,410,2.2
127,T122,,Derek Fathauer,81,9,451,2.0
128,T122,,J.B. Holmes,83,9,426,2.1
129,T122,,Charles Howell III,86,9,469,1.9
130,T122,,Mark Hubbard,81,9,401,2.2
131,T122,,Smylie Kaufman,76,9,449,2.0
132,T122,,William McGirt,89,9,450,2.0
133,T122,,Carl Pettersson,63,9,378,2.4
134,T122,,Tag Ridings,67,9,359,2.5
135,T122,,Cameron Smith,86,9,544,1.7
136,T122,,Richy Werenski,81,9,421,2.1
137,T138,,Roberto Castro,70,8,370,2.2
138,T138,,Bryson DeChambeau,91,8,495,1.6
139,T138,,Luke Donald,50,8,322,2.5
140,T138,,Sergio Garcia,65,8,300,2.7
141,T138,,Robert Garrigus,78,8,405,2.0
142,T138,,Fabián Gómez,61,8,363,2.2
143,T138,,Matt Jones,64,8,374,2.1
144,T138,,Si Woo Kim,80,8,403,2.0
145,T138,,Chris Kirk,89,8,479,1.7
146,T138,,Nicholas Lindheim,58,8,323,2.5
147,T138,,Jamie Lovemark,98,8,558,1.4
148,T138,,Hudson Swafford,94,8,492,1.6
149,T138,,Bubba Watson,71,8,355,2.3
150,T138,,Tim Wilkinson,64,8,337,2.4
151,T152,,Dominic Bozzelli,69,7,411,1.7
152,T152,,K.J. Choi,72,7,392,1.8
153,T152,,Chad Collins,66,7,414,1.7
154,T152,,Ben Crane,86,7,466,1.5
155,T152,,Julián Etulain,68,7,363,1.9
156,T152,,Gonzalo Fernandez-Castaño,63,7,349,2.0
157,T152,,Branden Grace,70,7,300,2.3
158,T152,,Tom Hoge,54,7,288,2.4
159,T152,,Francesco Molinari,75,7,400,1.8
160,T152,,Ryan Moore,82,7,457,1.5
161,T152,,Jonathan Randolph,68,7,335,2.1
162,T163,,Mark Anderson,54,6,302,2.0
163,T163,,Aaron Baddeley,61,6,333,1.8
164,T163,,Brian Campbell,55,6,305,2.0
165,T163,,Greg Chalmers,75,6,518,1.2
166,T163,,Brett Drewitt,57,6,308,1.9
167,T163,,Ernie Els,52,6,263,2.3
168,T163,,Ryo Ishikawa,56,6,317,1.9
169,T163,,Rick Lamb,54,6,261,2.3
170,T163,,Ollie Schniederjans,92,6,560,1.1
171,T163,,Cameron Tringale,89,6,481,1.2
172,T163,,Jhonattan Vegas,95,6,456,1.3
173,T163,,Steve Wheatcroft,51,6,312,1.9
174,T175,,Russell Knox,75,5,350,1.4
175,T175,,Andrew Loupe,55,5,322,1.6
176,T175,,Shane Lowry,52,5,237,2.1
177,T175,,Ryan Palmer,61,5,294,1.7
178,T175,,Scott Piercy,70,5,313,1.6
179,T175,,Ian Poulter,72,5,410,1.2
180,T175,,Gary Woodland,94,5,434,1.2
181,182,,Chris Stroud,67,4,346,1.2
182,T183,,Rafa Cabrera Bello,63,3,318,0.9
183,T183,,Alex Cejka,85,3,423,0.7
184,T183,,Søren Kjeldsen,58,3,253,1.2
185,T183,,Hunter Mahan,73,3,419,0.7
186,T183,,Rory McIlroy,51,3,250,1.2
187,T188,,Brad Fritsch,56,2,279,0.7
188,T188,,Charl Schwartzel,63,2,356,0.6
189,190,,Retief Goosen,52,1,281,0.4
