,3-Putt_Avoidance_-_10-15_RANK THIS WEEK,3-Putt_Avoidance_-_10-15_RANK LAST WEEK,3-Putt_Avoidance_-_10-15_PLAYER NAME,3-Putt_Avoidance_-_10-15_ROUNDS,3-Putt_Avoidance_-_10-15_%,3-Putt_Avoidance_-_10-15_TOTAL 3 PUTTS,3-Putt_Avoidance_-_10-15_ATTEMPTS,3-Putt_Avoidance_-_10-15_2 PUTT OR BETTER %
0,T1,,Ricky Barnes,100,0.0,,206,100.0
1,T1,,Daniel Berger,91,0.0,,193,100.0
2,T1,,Patrick Cantlay,52,0.0,,124,100.0
3,T1,,Paul Casey,94,0.0,,178,100.0
4,T1,,Ben Crane,86,0.0,,162,100.0
5,T1,,Graham DeLaet,82,0.0,,181,100.0
6,T1,,Luke Donald,50,0.0,,118,100.0
7,T1,,Ernie Els,52,0.0,,89,100.0
8,T1,,Julián Etulain,68,0.0,,149,100.0
9,T1,,Martin Flores,88,0.0,,194,100.0
10,T1,,Sergio Garcia,65,0.0,,121,100.0
11,T1,,Andres Gonzales,73,0.0,,153,100.0
12,T1,,Retief Goosen,52,0.0,,121,100.0
13,T1,,Branden Grace,70,0.0,,102,100.0
14,T1,,James Hahn,96,0.0,,212,100.0
15,T1,,J.J. Henry,92,0.0,,189,100.0
16,T1,,Tom Hoge,54,0.0,,107,100.0
17,T1,,Charles Howell III,86,0.0,,169,100.0
18,T1,,Mark Hubbard,81,0.0,,140,100.0
19,T1,,Billy Hurley III,80,0.0,,184,100.0
20,T1,,Zach Johnson,81,0.0,,161,100.0
21,T1,,Dustin Johnson,77,0.0,,150,100.0
22,T1,,Matt Jones,64,0.0,,138,100.0
23,T1,,Michael Kim,94,0.0,,218,100.0
24,T1,,Martin Laird,83,0.0,,184,100.0
25,T1,,Marc Leishman,94,0.0,,188,100.0
26,T1,,Spencer Levin,89,0.0,,175,100.0
27,T1,,Nicholas Lindheim,58,0.0,,127,100.0
28,T1,,Andrew Loupe,55,0.0,,116,100.0
29,T1,,Jamie Lovemark,98,0.0,,200,100.0
30,T1,,Hunter Mahan,73,0.0,,141,100.0
31,T1,,Francesco Molinari,75,0.0,,153,100.0
32,T1,,Grayson Murray,94,0.0,,219,100.0
33,T1,,Geoff Ogilvy,80,0.0,,171,100.0
34,T1,,Cameron Percy,71,0.0,,136,100.0
35,T1,,Ian Poulter,72,0.0,,139,100.0
36,T1,,Jon Rahm,90,0.0,,173,100.0
37,T1,,Patrick Reed,107,0.0,,231,100.0
38,T1,,Kyle Reifers,96,0.0,,179,100.0
39,T1,,Tag Ridings,67,0.0,,136,100.0
40,T1,,Patrick Rodgers,76,0.0,,159,100.0
41,T1,,Adam Scott,58,0.0,,106,100.0
42,T1,,J.J. Spaun,92,0.0,,196,100.0
43,T1,,Jordan Spieth,85,0.0,,167,100.0
44,T1,,Brendan Steele,89,0.0,,156,100.0
45,T1,,Brian Stuard,93,0.0,,181,100.0
46,T1,,Michael Thompson,60,0.0,,107,100.0
47,T1,,Kevin Tway,96,0.0,,181,100.0
48,T1,,Steve Wheatcroft,51,0.0,,109,100.0
49,50,,Charley Hoffman,112,0.41,1.0,243,99.5
50,T51,,Tony Finau,106,0.42,1.0,238,99.5
51,T51,,Brian Harman,104,0.42,1.0,237,99.5
52,T51,,Ollie Schniederjans,92,0.42,1.0,239,99.5
53,54,,Bud Cauley,92,0.43,1.0,230,99.5
54,T55,,Sung Kang,104,0.44,1.0,226,99.5
55,T55,,Robert Streb,98,0.44,1.0,227,99.5
56,57,,Chez Reavie,98,0.45,1.0,224,99.5
57,T58,,Blayne Barber,77,0.46,1.0,216,99.5
58,T58,,Danny Lee,93,0.46,1.0,219,99.5
59,T60,,John Huh,92,0.48,1.0,207,99.5
60,T60,,Vaughn Taylor,90,0.48,1.0,207,99.5
61,62,,Brandon Hagy,85,0.5,1.0,199,99.5
62,T63,,Billy Horschel,88,0.51,1.0,195,99.4
63,T63,,Chris Kirk,89,0.51,1.0,195,99.4
64,T63,,Xander Schauffele,96,0.51,1.0,197,99.4
65,T66,,Kevin Chappell,95,0.52,1.0,192,99.4
66,T66,,Brian Gay,82,0.52,1.0,194,99.4
67,T68,,Jason Bohn,75,0.54,1.0,185,99.4
68,T68,,Alex Cejka,85,0.54,1.0,184,99.4
69,T68,,Brooks Koepka,88,0.54,1.0,184,99.4
70,T68,,Phil Mickelson,85,0.54,1.0,184,99.4
71,T68,,Rod Pampling,71,0.54,1.0,186,99.4
72,T68,,Jhonattan Vegas,95,0.54,1.0,184,99.4
73,74,,Harris English,84,0.55,1.0,182,99.4
74,T75,,Bryson DeChambeau,91,0.56,1.0,177,99.4
75,T75,,Cody Gribble,79,0.56,1.0,179,99.4
76,T75,,Troy Merritt,82,0.56,1.0,177,99.4
77,T75,,Ryan Moore,82,0.56,1.0,178,99.4
78,79,,Trey Mullinax,88,0.58,1.0,172,99.4
79,80,,J.B. Holmes,83,0.59,1.0,170,99.4
80,T81,,Greg Chalmers,75,0.6,1.0,166,99.4
81,T81,,Bryce Molder,74,0.6,1.0,168,99.4
82,T81,,Brett Stegmaier,78,0.6,1.0,167,99.4
83,84,,Bill Haas,92,0.61,1.0,165,99.3
84,85,,Anirban Lahiri,72,0.62,1.0,161,99.3
85,T86,,Jim Herman,77,0.63,1.0,159,99.3
86,T86,,Carl Pettersson,63,0.63,1.0,158,99.3
87,88,,Bubba Watson,71,0.64,1.0,156,99.3
88,T89,,Chad Collins,66,0.65,1.0,155,99.3
89,T89,,Cameron Tringale,89,0.65,1.0,155,99.3
90,91,,Dominic Bozzelli,69,0.67,1.0,150,99.3
91,T92,,Jason Day,71,0.75,1.0,134,99.2
92,T92,,Graeme McDowell,56,0.75,1.0,134,99.2
93,94,,Jonathan Randolph,68,0.77,1.0,130,99.2
94,95,,Charl Schwartzel,63,0.78,1.0,128,99.2
95,96,,Ryan Armour,63,0.79,1.0,127,99.2
96,97,,Jimmy Walker,68,0.8,1.0,125,99.2
97,98,,Ryo Ishikawa,56,0.83,1.0,121,99.1
98,99,,Brian Campbell,55,0.86,1.0,116,99.1
99,T100,,Rafa Cabrera Bello,63,0.88,1.0,114,99.1
100,T100,,Brandt Snedeker,53,0.88,1.0,114,99.1
101,T102,,Gonzalo Fernandez-Castaño,63,0.91,1.0,110,99.0
102,T102,,Seung-Yul Noh,91,0.91,2.0,220,99.0
103,104,,Tim Wilkinson,64,0.93,1.0,108,99.0
104,T105,,Aaron Baddeley,61,0.94,1.0,106,99.0
105,T105,,Steven Bowditch,59,0.94,1.0,106,99.0
106,T105,,Russell Henley,99,0.94,2.0,212,99.0
107,108,,Ben Martin,86,0.95,2.0,211,99.0
108,T109,,Adam Hadwin,98,0.96,2.0,209,99.0
109,T109,,Sebastián Muñoz,51,0.96,1.0,104,99.0
110,111,,Morgan Hoffmann,92,0.97,2.0,206,99.0
111,112,,Cameron Smith,86,0.98,2.0,205,99.0
112,T113,,Emiliano Grillo,90,0.99,2.0,202,99.0
113,T113,,Daniel Summerhays,100,0.99,2.0,203,99.0
