,3-Putt_Avoidance_-_20-25_RANK THIS WEEK,3-Putt_Avoidance_-_20-25_RANK LAST WEEK,3-Putt_Avoidance_-_20-25_PLAYER NAME,3-Putt_Avoidance_-_20-25_ROUNDS,3-Putt_Avoidance_-_20-25_%,3-Putt_Avoidance_-_20-25_TOTAL 3 PUTTS,3-Putt_Avoidance_-_20-25_ATTEMPTS,3-Putt_Avoidance_-_20-25_2 PUTT OR BETTER %
121,T120,,Daniel Summerhays,100,2.63,3.0,114,97.3
122,123,,Sean O'Hair,84,2.65,3.0,113,97.3
123,124,,Charles Howell III,86,2.68,3.0,112,97.3
124,125,,Geoff Ogilvy,80,2.7,3.0,111,97.3
125,126,,Chad Collins,66,2.74,2.0,73,97.2
126,127,,Jamie Lovemark,98,2.78,3.0,108,97.2
127,128,,Peter Malnati,91,2.86,3.0,105,97.1
128,129,,Jason Day,71,2.9,2.0,69,97.1
129,130,,Brian Campbell,55,2.99,2.0,67,97.0
130,131,,Harris English,84,3.0,3.0,100,97.0
131,T132,,Jim Furyk,54,3.03,2.0,66,96.9
132,T132,,Sergio Garcia,65,3.03,2.0,66,96.9
133,T132,,Emiliano Grillo,90,3.03,3.0,99,96.9
134,T132,,Billy Horschel,88,3.03,5.0,165,96.9
135,T136,,Ryan Blaum,100,3.13,4.0,128,96.8
136,T136,,Sung Kang,104,3.13,4.0,128,96.8
137,T136,,Tim Wilkinson,64,3.13,2.0,64,96.8
138,139,,Troy Merritt,82,3.16,3.0,95,96.8
139,140,,Jonathan Randolph,68,3.17,2.0,63,96.8
140,141,,Jason Kokrak,95,3.2,4.0,125,96.8
141,142,,Hideki Matsuyama,83,3.23,3.0,93,96.7
142,143,,Ryan Brehm,83,3.26,3.0,92,96.7
143,T144,,J.B. Holmes,83,3.28,2.0,61,96.7
144,T144,,Grayson Murray,94,3.28,4.0,122,96.7
145,146,,Anirban Lahiri,72,3.3,3.0,91,96.7
146,147,,J.T. Poston,95,3.33,4.0,120,96.6
147,148,,Gary Woodland,94,3.37,3.0,89,96.6
148,149,,Martin Laird,83,3.39,4.0,118,96.6
149,T150,,Smylie Kaufman,76,3.45,3.0,87,96.5
150,T150,,David Lingmerth,79,3.45,3.0,87,96.5
151,152,,John Huh,92,3.54,4.0,113,96.4
152,153,,Seung-Yul Noh,91,3.64,4.0,110,96.3
153,154,,Ian Poulter,72,3.66,3.0,82,96.3
154,155,,Danny Lee,93,3.67,4.0,109,96.3
155,T156,,Mark Anderson,54,3.7,2.0,54,96.3
156,T156,,Matt Kuchar,95,3.7,4.0,108,96.3
157,158,,Francesco Molinari,75,3.75,3.0,80,96.2
158,159,,Daniel Berger,91,3.8,3.0,79,96.2
159,160,,Xander Schauffele,96,3.88,4.0,103,96.1
160,161,,Shane Lowry,52,3.92,2.0,51,96.0
161,162,,Søren Kjeldsen,58,4.08,2.0,49,95.9
162,163,,Tom Hoge,54,4.41,3.0,68,95.5
163,T164,,Bryson DeChambeau,91,4.46,5.0,112,95.5
164,T164,,Patrick Rodgers,76,4.46,5.0,112,95.5
165,T166,,Si Woo Kim,80,4.48,3.0,67,95.5
166,T166,,Graeme McDowell,56,4.48,3.0,67,95.5
167,168,,Camilo Villegas,76,4.49,4.0,89,95.5
168,169,,Ben Martin,86,4.5,5.0,111,95.5
169,170,,Matt Every,76,4.55,4.0,88,95.4
170,171,,Brooks Koepka,88,4.62,3.0,65,95.3
171,172,,Adam Scott,58,4.84,3.0,62,95.1
172,173,,Retief Goosen,52,4.88,2.0,41,95.1
173,174,,Kevin Na,86,4.95,5.0,101,95.0
174,175,,J.J. Spaun,92,5.04,6.0,119,94.9
175,176,,Miguel Angel Carballo,63,5.13,4.0,78,94.8
176,177,,Andrew Loupe,55,5.17,3.0,58,94.8
177,178,,Chris Stroud,67,5.19,4.0,77,94.8
178,179,,Branden Grace,70,5.26,3.0,57,94.7
179,180,,Kevin Streelman,90,5.34,7.0,131,94.6
180,181,,Boo Weekley,75,5.77,6.0,104,94.2
181,182,,Brendan Steele,89,5.83,7.0,120,94.1
182,T183,,Luke List,102,5.88,7.0,119,94.1
183,T183,,Steve Wheatcroft,51,5.88,3.0,51,94.1
184,185,,Blayne Barber,77,6.12,6.0,98,93.8
185,186,,Robert Garrigus,78,6.17,5.0,81,93.8
186,187,,Rick Lamb,54,6.45,4.0,62,93.5
187,T188,,Brett Drewitt,57,8.2,5.0,61,91.8
188,T188,,Brad Fritsch,56,8.2,5.0,61,91.8
189,190,,Billy Hurley III,80,9.21,7.0,76,90.7
