,Total_1_Putts_-_10-15_RANK THIS WEEK,Total_1_Putts_-_10-15_RANK LAST WEEK,Total_1_Putts_-_10-15_PLAYER NAME,Total_1_Putts_-_10-15_ROUNDS,Total_1_Putts_-_10-15_TOTAL,Total_1_Putts_-_10-15_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_10-15_PCT OF ALL 1-PUTTS
128,T126,,Jim Herman,77,45,427,10.5
129,T126,,Trey Mullinax,88,45,456,9.9
130,T126,,D.A. Points,68,45,379,11.9
131,T126,,Justin Rose,66,45,342,13.2
132,T126,,Sam Saunders,76,45,464,9.7
133,T126,,Charl Schwartzel,63,45,356,12.6
134,T126,,Michael Thompson,60,45,327,13.8
135,T136,,Jonas Blixt,74,44,462,9.5
136,T136,,Bill Haas,92,44,461,9.5
137,T136,,Kyle Reifers,96,44,472,9.3
138,T136,,Tag Ridings,67,44,359,12.3
139,T136,,Jordan Spieth,85,44,483,9.1
140,T136,,Jimmy Walker,68,44,352,12.5
141,T136,,Bubba Watson,71,44,355,12.4
142,T136,,Boo Weekley,75,44,372,11.8
143,T144,,Byeong Hun An,77,43,397,10.8
144,T144,,Russell Knox,75,43,350,12.3
145,T146,,Steven Alker,69,41,357,11.5
146,T146,,Cameron Percy,71,41,360,11.4
147,T146,,Scott Piercy,70,41,313,13.1
148,T146,,Steve Wheatcroft,51,41,312,13.1
149,T150,,Dustin Johnson,77,40,407,9.8
150,T150,,Matt Jones,64,40,374,10.7
151,T152,,Rafa Cabrera Bello,63,39,318,12.3
152,T152,,Mark Hubbard,81,39,401,9.7
153,T152,,Hideki Matsuyama,83,39,385,10.1
154,T155,,Gonzalo Fernandez-Castaño,63,38,349,10.9
155,T155,,Sergio Garcia,65,38,300,12.7
156,T155,,Fabián Gómez,61,38,363,10.5
157,T155,,Tom Hoge,54,38,288,13.2
158,T155,,Ian Poulter,72,38,410,9.3
159,T160,,Roberto Castro,70,37,370,10.0
160,T160,,K.J. Choi,72,37,392,9.4
161,T160,,Adam Scott,58,37,283,13.1
162,T163,,Brian Campbell,55,36,305,11.8
163,T163,,Sebastián Muñoz,51,36,279,12.9
164,T163,,Rory Sabbatini,71,36,365,9.9
165,T166,,Aaron Baddeley,61,35,333,10.5
166,T166,,Si Woo Kim,80,35,403,8.7
167,T168,,Ryan Armour,63,34,311,10.9
168,T168,,Brad Fritsch,56,34,279,12.2
169,T168,,Jim Furyk,54,34,272,12.5
170,T168,,Andrew Loupe,55,34,322,10.6
171,T168,,Shane Lowry,52,34,237,14.3
172,T168,,Louis Oosthuizen,69,34,334,10.2
173,174,,Chris Stroud,67,33,346,9.5
174,T175,,Patrick Cantlay,52,32,317,10.1
175,T175,,Ernie Els,52,32,263,12.2
176,T175,,Retief Goosen,52,32,281,11.4
177,T175,,Søren Kjeldsen,58,32,253,12.6
178,T175,,Ryan Palmer,61,32,294,10.9
179,T175,,Jonathan Randolph,68,32,335,9.6
180,T181,,Steven Bowditch,59,29,324,9.0
181,T181,,Brandt Snedeker,53,29,284,10.2
182,T181,,Tim Wilkinson,64,29,337,8.6
183,T184,,Mark Anderson,54,28,302,9.3
184,T184,,Miguel Angel Carballo,63,28,287,9.8
185,T184,,Brett Drewitt,57,28,308,9.1
186,T184,,Branden Grace,70,28,300,9.3
187,T188,,Ryo Ishikawa,56,27,317,8.5
188,T188,,Rick Lamb,54,27,261,10.3
189,190,,Rory McIlroy,51,18,250,7.2
