,Putting_from_6_RANK THIS WEEK,Putting_from_6_RANK LAST WEEK,Putting_from_6_PLAYER NAME,Putting_from_6_ROUNDS,Putting_from_6_% MADE,Putting_from_6_ATTEMPTS,Putting_from_6_PUTTS MADE
0,1,,Charles Howell III,86,84.75,59,50
1,2,,Scott Piercy,70,84.0,50,42
2,3,,Tag Ridings,67,82.5,40,33
3,4,,Shane Lowry,52,82.35,34,28
4,5,,Rafa Cabrera Bello,63,82.22,45,37
5,6,,Ryan Blaum,100,82.19,73,60
6,7,,Louis Oosthuizen,69,81.03,58,47
7,8,,Daniel Summerhays,100,80.6,67,54
8,9,,Zach Johnson,81,80.3,66,53
9,10,,Whee Kim,74,80.0,55,44
10,11,,Greg Chalmers,75,79.76,84,67
11,12,,Tim Wilkinson,64,79.55,44,35
12,13,,Derek Fathauer,81,79.41,68,54
13,T14,,K.J. Choi,72,79.03,62,49
14,T14,,Marc Leishman,94,79.03,62,49
15,16,,Patrick Reed,107,78.95,95,75
16,17,,Blayne Barber,77,78.75,80,63
17,18,,Brandt Snedeker,53,78.72,47,37
18,19,,Brian Gay,82,78.67,75,59
19,20,,J.J. Henry,92,78.57,70,55
20,21,,Sung Kang,104,78.16,87,68
21,T22,,Rickie Fowler,78,77.97,59,46
22,T22,,Ryan Moore,82,77.97,59,46
23,T24,,Peter Malnati,91,77.78,81,63
24,T24,,Chez Reavie,98,77.78,81,63
25,T24,,Webb Simpson,102,77.78,72,56
26,27,,Scott Stallings,81,77.61,67,52
27,28,,Kelly Kraft,75,77.33,75,58
28,29,,Retief Goosen,52,77.27,44,34
29,30,,Sam Saunders,76,77.19,57,44
30,31,,Kevin Kisner,105,76.92,91,70
31,32,,Brooks Koepka,88,76.81,69,53
32,33,,Steve Wheatcroft,51,76.74,43,33
33,34,,Martin Laird,83,76.62,77,59
34,35,,Vaughn Taylor,90,76.34,93,71
35,36,,Jimmy Walker,68,76.19,42,32
36,37,,Seung-Yul Noh,91,75.95,79,60
37,38,,Johnson Wagner,71,75.93,54,41
38,39,,Cody Gribble,79,75.71,70,53
39,40,,Gonzalo Fernandez-Castaño,63,75.47,53,40
40,T41,,Ryan Brehm,83,75.38,65,49
41,T41,,Mark Hubbard,81,75.38,65,49
42,43,,Russell Henley,99,75.29,85,64
43,T44,,Aaron Baddeley,61,75.0,44,33
44,T44,,Jonas Blixt,74,75.0,76,57
45,T44,,Brandon Hagy,85,75.0,60,45
46,T44,,Andrew Loupe,55,75.0,60,45
47,T44,,Kyle Stanley,104,75.0,104,78
48,T44,,Chris Stroud,67,75.0,52,39
49,50,,Jason Day,71,74.63,67,50
50,51,,Matt Jones,64,74.55,55,41
51,52,,Tony Finau,106,74.34,113,84
52,53,,Charley Hoffman,112,74.29,105,78
53,54,,Søren Kjeldsen,58,74.19,31,23
54,55,,Chris Kirk,89,74.16,89,66
55,56,,Jonathan Randolph,68,74.14,58,43
56,57,,Carl Pettersson,63,74.07,54,40
57,58,,Cameron Tringale,89,73.91,69,51
58,59,,Adam Scott,58,73.81,42,31
59,60,,Jim Furyk,54,73.77,61,45
60,61,,Troy Merritt,82,73.68,76,56
61,T62,,Mackenzie Hughes,106,73.33,90,66
62,T62,,Xander Schauffele,96,73.33,75,55
63,64,,Danny Lee,93,73.27,101,74
64,65,,Jason Dufner,89,73.24,71,52
65,66,,Anirban Lahiri,72,73.21,56,41
66,67,,Tom Hoge,54,73.17,41,30
67,68,,Phil Mickelson,85,72.97,74,54
68,69,,Morgan Hoffmann,92,72.88,118,86
69,T70,,David Lingmerth,79,72.86,70,51
70,T70,,Seamus Power,86,72.86,70,51
71,T72,,Brian Harman,104,72.83,92,67
72,T72,,Patton Kizzire,84,72.83,92,67
73,74,,Sergio Garcia,65,72.55,51,37
74,75,,Brendan Steele,89,72.5,80,58
75,76,,Nicholas Lindheim,58,72.09,43,31
76,T77,,Ernie Els,52,72.0,50,36
77,T77,,David Hearn,93,72.0,75,54
78,T77,,John Huh,92,72.0,100,72
79,80,,Daniel Berger,91,71.83,71,51
80,T81,,Brian Campbell,55,71.79,39,28
81,T81,,Paul Casey,94,71.79,78,56
82,T81,,Sean O'Hair,84,71.79,78,56
83,84,,Michael Kim,94,71.7,106,76
84,85,,Ben Martin,86,71.6,81,58
85,T86,,Harris English,84,71.43,77,55
86,T86,,Matt Kuchar,95,71.43,98,70
87,T86,,William McGirt,89,71.43,77,55
88,T86,,Michael Thompson,60,71.43,42,30
89,90,,Russell Knox,75,71.23,73,52
90,T91,,Rory McIlroy,51,70.97,31,22
91,T91,,Ollie Schniederjans,92,70.97,93,66
92,93,,Billy Hurley III,80,70.67,75,53
93,94,,Cameron Smith,86,70.45,88,62
94,T95,,Keegan Bradley,104,70.41,98,69
95,T95,,Wesley Bryan,95,70.41,98,69
96,T97,,Graham DeLaet,82,70.31,64,45
97,T97,,Si Woo Kim,80,70.31,64,45
98,T99,,Trey Mullinax,88,70.27,74,52
99,T99,,Geoff Ogilvy,80,70.27,74,52
100,101,,Kevin Tway,96,70.11,87,61
101,T102,,Scott Brown,95,70.0,90,63
102,T102,,Richy Werenski,81,70.0,80,56
103,104,,Hideki Matsuyama,83,69.7,66,46
104,T105,,Rick Lamb,54,69.39,49,34
105,T105,,Boo Weekley,75,69.39,49,34
106,107,,Jordan Spieth,85,69.35,62,43
107,108,,Adam Hadwin,98,69.32,88,61
108,109,,Patrick Rodgers,76,69.23,65,45
109,110,,Tyrone Van Aswegen,105,69.07,97,67
110,111,,Bryson DeChambeau,91,68.83,77,53
111,112,,Jamie Lovemark,98,68.6,86,59
112,113,,Nick Watney,75,68.57,70,48
113,114,,Pat Perez,93,68.49,73,50
114,115,,Chad Campbell,97,68.48,92,63
115,T116,,Miguel Angel Carballo,63,68.42,57,39
116,T116,,Spencer Levin,89,68.42,76,52
117,118,,Bill Haas,92,68.35,79,54
118,119,,Steven Bowditch,59,68.25,63,43
119,120,,Billy Horschel,88,68.18,88,60
120,121,,Jason Kokrak,95,68.13,91,62
121,122,,Robert Streb,98,68.09,94,64
122,123,,Nick Taylor,97,67.78,90,61
123,124,,Steven Alker,69,67.74,62,42
