,1-Putts_per_Round_RANK THIS WEEK,1-Putts_per_Round_RANK LAST WEEK,1-Putts_per_Round_PLAYER NAME,1-Putts_per_Round_ROUNDS,1-Putts_per_Round_AVG,1-Putts_per_Round_TOTAL 1 PUTTS,1-Putts_per_Round_TOTAL ROUNDS
94,95,,Chris Kirk,89,6.9,573,83
95,T96,,Steven Alker,69,6.89,434,63
96,T96,,Matt Kuchar,95,6.89,634,92
97,T96,,Ollie Schniederjans,92,6.89,599,87
98,T96,,Kevin Streelman,90,6.89,606,88
99,T100,,J.B. Holmes,83,6.88,523,76
100,T100,,Sean O'Hair,84,6.88,578,84
101,T100,,Rory Sabbatini,71,6.88,447,65
102,T103,,Ben Crane,86,6.87,543,79
103,T103,,Retief Goosen,52,6.87,316,46
104,T103,,Hideki Matsuyama,83,6.87,522,76
105,T103,,Kevin Na,86,6.87,563,82
106,T107,,Byeong Hun An,77,6.86,494,72
107,T107,,Nick Taylor,97,6.86,652,95
108,T109,,Kevin Kisner,105,6.85,671,98
109,T109,,Ben Martin,86,6.85,541,79
110,T109,,Francesco Molinari,75,6.85,493,72
111,T109,,Xander Schauffele,96,6.85,630,92
112,T113,,Rick Lamb,54,6.84,342,50
113,T113,,Tyrone Van Aswegen,105,6.84,663,97
114,T115,,Ken Duke,77,6.83,485,71
115,T115,,Jamie Lovemark,98,6.83,656,96
116,T115,,Chez Reavie,98,6.83,649,95
117,118,,Brandt Snedeker,53,6.82,341,50
118,119,,Patrick Cantlay,52,6.81,327,48
119,T120,,Brad Fritsch,56,6.79,353,52
120,T120,,Robert Garrigus,78,6.79,489,72
121,T120,,Geoff Ogilvy,80,6.79,489,72
122,T120,,Bubba Watson,71,6.79,428,63
123,124,,J.J. Spaun,92,6.78,583,86
124,125,,James Hahn,96,6.77,650,96
125,T126,,Trey Mullinax,88,6.76,554,82
126,T126,,Shawn Stefani,72,6.76,460,68
127,T128,,Roberto Castro,70,6.75,459,68
128,T128,,Jimmy Walker,68,6.75,439,65
129,T130,,Emiliano Grillo,90,6.74,586,87
130,T130,,Adam Scott,58,6.74,391,58
131,T132,,Rafa Cabrera Bello,63,6.73,404,60
132,T132,,Stewart Cink,93,6.73,626,93
133,T132,,Bryson DeChambeau,91,6.73,599,89
134,T132,,Si Woo Kim,80,6.73,505,75
135,T132,,Andrew Loupe,55,6.73,350,52
136,137,,Miguel Angel Carballo,63,6.72,383,57
137,138,,Charley Hoffman,112,6.71,725,108
138,T139,,Bud Cauley,92,6.7,590,88
139,T139,,Alex Cejka,85,6.7,516,77
140,141,,Louis Oosthuizen,69,6.69,415,62
141,T142,,Cameron Percy,71,6.68,434,65
142,T142,,Daniel Summerhays,100,6.68,628,94
143,T144,,Harris English,84,6.67,507,76
144,T144,,Kyle Stanley,104,6.67,667,100
145,T146,,Jason Bohn,75,6.65,472,71
146,T146,,Russell Henley,99,6.65,645,97
147,T146,,Martin Laird,83,6.65,552,83
148,T146,,Johnson Wagner,71,6.65,419,63
149,T150,,Kevin Chappell,95,6.64,598,90
150,T150,,Luke List,102,6.64,651,98
151,T152,,Russell Knox,75,6.63,464,70
152,T152,,Marc Leishman,94,6.63,597,90
153,154,,Hudson Swafford,94,6.62,596,90
154,155,,Mark Hubbard,81,6.61,489,74
155,T156,,Paul Casey,94,6.6,594,90
156,T156,,Lucas Glover,93,6.6,594,90
157,T158,,C.T. Pan,88,6.59,567,86
158,T158,,Jonathan Randolph,68,6.59,415,63
159,T158,,Patrick Rodgers,76,6.59,488,74
160,T161,,Keegan Bradley,104,6.58,671,102
161,T161,,Nick Watney,75,6.58,454,69
162,T163,,Chad Campbell,97,6.55,635,97
163,T163,,Graham DeLaet,82,6.55,498,76
164,T163,,Harold Varner III,101,6.55,648,99
165,166,,Jhonattan Vegas,95,6.54,589,90
166,167,,Bill Haas,92,6.53,555,85
167,168,,D.A. Points,68,6.51,443,68
168,169,,Justin Rose,66,6.5,416,64
169,170,,Brendan Steele,89,6.45,542,84
170,171,,Scott Piercy,70,6.42,430,67
171,T172,,Sergio Garcia,65,6.4,397,62
172,T172,,Jim Herman,77,6.4,480,75
173,T174,,Rod Pampling,71,6.39,454,71
174,T174,,Kyle Reifers,96,6.39,562,88
175,176,,Scott Stallings,81,6.38,491,77
176,T177,,Branden Grace,70,6.37,401,63
177,T177,,William McGirt,89,6.37,529,83
178,179,,Brett Stegmaier,78,6.36,483,76
179,T180,,Ryan Brehm,83,6.31,486,77
180,T180,,Jason Kokrak,95,6.31,599,95
181,182,,Martin Flores,88,6.3,510,81
182,183,,Jim Furyk,54,6.27,320,51
183,184,,Gary Woodland,94,6.26,557,89
184,185,,Ryan Armour,63,6.22,367,59
185,186,,Shane Lowry,52,6.16,302,49
186,187,,Boo Weekley,75,6.11,446,73
187,188,,Billy Horschel,88,6.08,523,86
188,189,,J.J. Henry,92,5.93,510,86
189,190,,Ryan Palmer,61,5.91,313,53
