,Putts_Made_Per_Event_Over_10_RANK THIS WEEK,Putts_Made_Per_Event_Over_10_RANK LAST WEEK,Putts_Made_Per_Event_Over_10_PLAYER NAME,Putts_Made_Per_Event_Over_10_ROUNDS,Putts_Made_Per_Event_Over_10_PUTTS MADE
109,T110,,Hideki Matsuyama,83,4.7
110,T110,,Geoff Ogilvy,80,4.7
111,T110,,Rod Pampling,71,4.7
112,T110,,Ian Poulter,72,4.7
113,T110,,Rory Sabbatini,71,4.7
114,T110,,Brian Stuard,93,4.7
115,T116,,Jonas Blixt,74,4.6
116,T116,,Ryan Brehm,83,4.6
117,T116,,Chad Campbell,97,4.6
118,T116,,Bud Cauley,92,4.6
119,T116,,Kevin Chappell,95,4.6
120,T116,,Jason Kokrak,95,4.6
121,T116,,Luke List,102,4.6
122,T116,,C.T. Pan,88,4.6
123,T116,,Cameron Smith,86,4.6
124,T125,,Bryson DeChambeau,91,4.5
125,T125,,Anirban Lahiri,72,4.5
126,T125,,Trey Mullinax,88,4.5
127,T125,,Scott Piercy,70,4.5
128,T125,,Patrick Rodgers,76,4.5
129,T125,,Scott Stallings,81,4.5
130,T125,,Kevin Tway,96,4.5
131,T125,,Jhonattan Vegas,95,4.5
132,T133,,Ricky Barnes,100,4.4
133,T133,,Alex Cejka,85,4.4
134,T133,,Julián Etulain,68,4.4
135,T133,,Smylie Kaufman,76,4.4
136,T137,,Aaron Baddeley,61,4.3
137,T137,,Dominic Bozzelli,69,4.3
138,T137,,Gonzalo Fernandez-Castaño,63,4.3
139,T137,,Robert Garrigus,78,4.3
140,T137,,Fabián Gómez,61,4.3
141,T137,,David Hearn,93,4.3
142,T137,,Jim Herman,77,4.3
143,T137,,Mark Hubbard,81,4.3
144,T137,,Patton Kizzire,84,4.3
145,T137,,Cameron Percy,71,4.3
146,T137,,Cameron Tringale,89,4.3
147,T137,,Johnson Wagner,71,4.3
148,T149,,Ryan Armour,63,4.2
149,T149,,Brian Campbell,55,4.2
150,T149,,Branden Grace,70,4.2
151,T149,,Troy Merritt,82,4.2
152,T149,,Carl Pettersson,63,4.2
153,T149,,J.T. Poston,95,4.2
154,T149,,Richy Werenski,81,4.2
155,T156,,K.J. Choi,72,4.1
156,T156,,Derek Fathauer,81,4.1
157,T156,,J.J. Henry,92,4.1
158,T156,,William McGirt,89,4.1
159,T156,,Brett Stegmaier,78,4.1
160,T161,,Matt Every,76,4.0
161,T161,,Bryce Molder,74,4.0
162,T161,,Shawn Stefani,72,4.0
163,T161,,Tyrone Van Aswegen,105,4.0
164,T161,,Boo Weekley,75,4.0
165,T166,,Steven Alker,69,3.9
166,T166,,Ken Duke,77,3.9
167,T166,,Hunter Mahan,73,3.9
168,T169,,Greg Chalmers,75,3.8
169,T169,,Brad Fritsch,56,3.8
170,T169,,Kelly Kraft,75,3.8
171,T169,,Rick Lamb,54,3.8
172,T169,,Kyle Reifers,96,3.8
173,T174,,Jason Bohn,75,3.7
174,T174,,Roberto Castro,70,3.7
175,T174,,Ernie Els,52,3.7
176,T174,,Spencer Levin,89,3.7
177,T174,,Chris Stroud,67,3.7
178,T179,,Jonathan Randolph,68,3.6
179,T179,,Tim Wilkinson,64,3.6
180,T181,,Chad Collins,66,3.5
181,T181,,Brett Drewitt,57,3.5
182,T183,,Ryo Ishikawa,56,3.4
183,T183,,Andrew Loupe,55,3.4
184,T183,,Ryan Palmer,61,3.4
185,T186,,Mark Anderson,54,3.3
186,T186,,Retief Goosen,52,3.3
187,T188,,Steven Bowditch,59,3.1
188,T188,,Miguel Angel Carballo,63,3.1
189,T188,,Si Woo Kim,80,3.1
