,Putting_from_-_20-25_RANK THIS WEEK,Putting_from_-_20-25_RANK LAST WEEK,Putting_from_-_20-25_PLAYER NAME,Putting_from_-_20-25_ROUNDS,Putting_from_-_20-25_% MADE,Putting_from_-_20-25_ATTEMPTS,Putting_from_-_20-25_PUTTS MADE
112,T113,,Miguel Angel Carballo,63,11.54,78,9
113,T113,,Scott Stallings,81,11.54,104,12
114,T115,,Mark Anderson,54,11.11,54,6
115,T115,,Aaron Baddeley,61,11.11,63,7
116,T115,,Scott Brown,95,11.11,126,14
117,T115,,Matt Kuchar,95,11.11,108,12
118,T115,,Trey Mullinax,88,11.11,99,11
119,120,,Danny Lee,93,11.01,109,12
120,121,,Harris English,84,11.0,100,11
121,122,,Jonathan Randolph,68,10.94,64,7
122,123,,Ryan Brehm,83,10.87,92,10
123,124,,Luke List,102,10.83,120,13
124,125,,Chad Collins,66,10.81,74,8
125,126,,Shawn Stefani,72,10.75,93,10
126,127,,Ken Duke,77,10.71,84,9
127,128,,Lucas Glover,93,10.69,131,14
128,129,,Fabián Gómez,61,10.67,75,8
129,130,,Spencer Levin,89,10.64,94,10
130,131,,Sean O'Hair,84,10.62,113,12
131,132,,Bill Haas,92,10.53,95,10
132,133,,Smylie Kaufman,76,10.34,87,9
133,134,,Tom Hoge,54,10.29,68,7
134,135,,Martin Flores,88,10.19,108,11
135,136,,Derek Fathauer,81,10.11,89,9
136,137,,Paul Casey,94,10.1,99,10
137,138,,Tag Ridings,67,9.89,91,9
138,139,,Robert Garrigus,78,9.88,81,8
139,140,,Brett Drewitt,57,9.84,61,6
140,T141,,David Hearn,93,9.8,102,10
141,T141,,Shane Lowry,52,9.8,51,5
142,143,,Cameron Smith,86,9.78,92,9
143,144,,Rick Lamb,54,9.68,62,6
144,145,,Daniel Summerhays,100,9.65,114,11
145,146,,Brian Stuard,93,9.62,104,10
146,147,,Ryo Ishikawa,56,9.52,63,6
147,148,,Charley Hoffman,112,9.48,116,11
148,149,,Richy Werenski,81,9.47,95,9
149,150,,Jon Rahm,90,9.43,106,10
150,151,,J.J. Henry,92,9.4,117,11
151,152,,Tyrone Van Aswegen,105,9.17,120,11
152,153,,Greg Chalmers,75,9.09,77,7
153,154,,Geoff Ogilvy,80,9.01,111,10
154,155,,Brian Campbell,55,8.96,67,6
155,156,,Ben Martin,86,8.93,112,10
156,157,,Julián Etulain,68,8.75,80,7
157,158,,Mark Hubbard,81,8.65,104,9
158,159,,Francesco Molinari,75,8.64,81,7
159,160,,Jim Herman,77,8.62,116,10
160,161,,William McGirt,89,8.57,105,9
161,162,,Dominic Bozzelli,69,8.54,82,7
162,163,,Andrew Loupe,55,8.47,59,5
163,164,,Chris Kirk,89,8.42,95,8
164,165,,Kyle Stanley,104,8.21,134,11
165,166,,K.J. Choi,72,8.14,86,7
166,167,,Scott Piercy,70,8.06,62,5
167,168,,Charles Howell III,86,8.04,112,9
168,169,,Bryson DeChambeau,91,7.89,114,9
169,170,,Ryan Palmer,61,7.81,64,5
170,T171,,Bud Cauley,92,7.69,117,9
171,T171,,Russell Knox,75,7.69,65,5
172,T173,,Jamie Lovemark,98,7.41,108,8
173,T173,,Cameron Tringale,89,7.41,81,6
174,175,,Hudson Swafford,94,6.84,117,8
175,176,,Jhonattan Vegas,95,6.32,95,6
176,177,,Ryan Moore,82,6.31,111,7
177,178,,Søren Kjeldsen,58,6.12,49,3
178,179,,Ian Poulter,72,6.1,82,5
179,180,,Ollie Schniederjans,92,6.09,115,7
180,181,,Ben Crane,86,6.03,116,7
181,182,,Rory McIlroy,51,5.88,51,3
182,183,,Gary Woodland,94,5.62,89,5
183,184,,Rafa Cabrera Bello,63,5.56,54,3
184,185,,Chris Stroud,67,5.19,77,4
185,186,,Hunter Mahan,73,4.84,62,3
186,187,,Alex Cejka,85,4.82,83,4
187,188,,Charl Schwartzel,63,4.0,50,2
188,189,,Brad Fritsch,56,3.28,61,2
189,190,,Retief Goosen,52,2.44,41,1
