,Putts_per_Round_-_Round_1_RANK THIS WEEK,Putts_per_Round_-_Round_1_RANK LAST WEEK,Putts_per_Round_-_Round_1_PLAYER NAME,Putts_per_Round_-_Round_1_AVG,Putts_per_Round_-_Round_1_TOTAL PUTTS,Putts_per_Round_-_Round_1_TOTAL ROUNDS
0,1,,Seamus Power,27.7,637,23
1,2,,Greg Chalmers,27.88,725,26
2,3,,Phil Mickelson,27.95,587,21
3,4,,Graeme McDowell,28.0,448,16
4,T5,,Vaughn Taylor,28.04,673,24
5,T5,,Cameron Tringale,28.04,729,26
6,T7,,Aaron Baddeley,28.05,533,19
7,T7,,Brooks Koepka,28.05,589,21
8,9,,David Lingmerth,28.1,590,21
9,T10,,Brian Campbell,28.11,506,18
10,T10,,Tim Wilkinson,28.11,534,19
11,12,,Whee Kim,28.12,703,25
12,13,,Jonas Blixt,28.21,677,24
13,14,,Morgan Hoffmann,28.29,792,28
14,15,,Daniel Berger,28.3,651,23
15,16,,Brandt Snedeker,28.31,368,13
16,T17,,Rickie Fowler,28.32,538,19
17,T17,,Billy Hurley III,28.32,708,25
18,T19,,Jon Rahm,28.38,596,21
19,T19,,Daniel Summerhays,28.38,738,26
20,21,,Jason Day,28.41,483,17
21,T22,,Wesley Bryan,28.42,739,26
22,T22,,Chad Collins,28.42,682,24
23,T22,,Ian Poulter,28.42,540,19
24,25,,Dominic Bozzelli,28.43,654,23
25,26,,Michael Thompson,28.47,541,19
26,T27,,Charles Howell III,28.5,627,22
27,T27,,Charl Schwartzel,28.5,456,16
28,T27,,Steve Wheatcroft,28.5,456,16
29,30,,Michael Kim,28.52,770,27
30,31,,Luke Donald,28.53,485,17
31,32,,Peter Malnati,28.56,771,27
32,T33,,Zac Blair,28.57,857,30
33,T33,,Scott Brown,28.57,800,28
34,T33,,Brian Harman,28.57,800,28
35,36,,Webb Simpson,28.58,743,26
36,37,,Sam Saunders,28.59,629,22
37,T38,,Gonzalo Fernandez-Castaño,28.6,572,20
38,T38,,Louis Oosthuizen,28.6,429,15
39,40,,Pat Perez,28.61,658,23
40,41,,Nick Watney,28.62,601,21
41,42,,Ricky Barnes,28.66,831,29
42,43,,Jimmy Walker,28.67,516,18
43,T44,,Ernie Els,28.68,545,19
44,T44,,Anirban Lahiri,28.68,631,22
45,46,,Patrick Reed,28.73,747,26
46,47,,Jonathan Randolph,28.74,546,19
47,T48,,Ryan Blaum,28.75,805,28
48,T48,,Carl Pettersson,28.75,690,24
49,T48,,Camilo Villegas,28.75,690,24
50,51,,Paul Casey,28.77,633,22
51,52,,Matt Jones,28.78,518,18
52,T53,,Harris English,28.79,691,24
53,T53,,Charley Hoffman,28.79,835,29
54,T53,,Shawn Stefani,28.79,691,24
55,T56,,Tom Hoge,28.8,432,15
56,T56,,Mark Hubbard,28.8,720,25
57,T58,,Patton Kizzire,28.81,749,26
58,T58,,Jamie Lovemark,28.81,749,26
59,60,,Retief Goosen,28.82,490,17
