,Average_Putting_Distance_-_GIR_1_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_1_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_1_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_1_Putts_ROUNDS,Average_Putting_Distance_-_GIR_1_Putts_AVG,Average_Putting_Distance_-_GIR_1_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_1_Putts_TOTAL PUTTS
43,T40,,Boo Weekley,75,"11' 2""",1877.5,168
44,T45,,Patrick Cantlay,52,"11' 1""",1686.4170000000001,152
45,T45,,Harris English,84,"11' 1""",2146.75,193
46,T45,,Brian Gay,82,"11' 1""",2399.333,217
47,T45,,Morgan Hoffmann,92,"11' 1""",2795.167,253
48,T49,,Alex Cejka,85,"11' 0""",1857.9170000000001,169
49,T49,,K.J. Choi,72,"11' 0""",1651.25,150
50,T49,,Matt Jones,64,"11' 0""",1663.0,151
51,T49,,Justin Rose,66,"11' 0""",1823.25,166
52,T49,,Brian Stuard,93,"11' 0""",2150.167,195
53,T54,,Scott Brown,95,"10' 11""",2530.333,232
54,T54,,Luke Donald,50,"10' 11""",1369.25,125
55,T56,,Keegan Bradley,104,"10' 10""",3019.083,279
56,T56,,Chad Campbell,97,"10' 10""",2562.75,236
57,T56,,Sung Kang,104,"10' 10""",2786.583,257
58,T56,,Martin Laird,83,"10' 10""",2311.333,214
59,T56,,Luke List,102,"10' 10""",2951.75,273
60,T56,,Ben Martin,86,"10' 10""",2271.083,210
61,T56,,Seung-Yul Noh,91,"10' 10""",2610.5,241
62,T56,,Adam Scott,58,"10' 10""",1350.25,125
63,T64,,Daniel Berger,91,"10' 9""",2431.667,227
64,T64,,Jason Bohn,75,"10' 9""",1658.1670000000001,154
65,T64,,Adam Hadwin,98,"10' 9""",2595.75,241
66,T64,,Tom Hoge,54,"10' 9""",1369.1670000000001,127
67,T64,,Charles Howell III,86,"10' 9""",2097.333,195
68,T64,,Zach Johnson,81,"10' 9""",2253.417,209
69,T64,,Sean O'Hair,84,"10' 9""",2402.667,223
70,T64,,Chez Reavie,98,"10' 9""",2728.0,254
71,T64,,Robert Streb,98,"10' 9""",2773.75,259
72,T64,,Vaughn Taylor,90,"10' 9""",2698.167,251
73,T64,,Harold Varner III,101,"10' 9""",2746.75,255
74,T75,,Greg Chalmers,75,"10' 8""",2117.5,199
75,T75,,Brooks Koepka,88,"10' 8""",2501.583,234
76,T75,,David Lingmerth,79,"10' 8""",2302.917,216
77,T75,,Brendan Steele,89,"10' 8""",2222.417,209
78,T75,,Bubba Watson,71,"10' 8""",1627.8329999999999,153
79,T80,,Ryan Brehm,83,"10' 7""",1866.5,177
80,T80,,Bryson DeChambeau,91,"10' 7""",2290.083,216
81,T80,,Lucas Glover,93,"10' 7""",2829.0,267
82,T80,,Brian Harman,104,"10' 7""",2803.917,265
83,T80,,David Hearn,93,"10' 7""",2016.0,191
84,T80,,Matt Kuchar,95,"10' 7""",2482.417,234
85,T80,,Pat Perez,93,"10' 7""",2358.25,223
86,T80,,Cameron Tringale,89,"10' 7""",2044.5829999999999,193
87,T88,,Ryan Blaum,100,"10' 6""",2716.167,258
88,T88,,Robert Garrigus,78,"10' 6""",2114.083,202
89,T88,,Rick Lamb,54,"10' 6""",1214.333,116
90,T88,,Marc Leishman,94,"10' 6""",2318.917,221
91,T88,,Spencer Levin,89,"10' 6""",1921.25,183
92,T93,,Ricky Barnes,100,"10' 5""",2324.333,223
93,T93,,Paul Casey,94,"10' 5""",2327.5,223
94,T93,,Jason Day,71,"10' 5""",2058.167,198
95,T93,,Rickie Fowler,78,"10' 5""",2401.0,231
96,T93,,Bill Haas,92,"10' 5""",1999.0,192
97,T93,,Jason Kokrak,95,"10' 5""",2404.333,231
98,T93,,Seamus Power,86,"10' 5""",2278.583,218
99,T93,,Jon Rahm,90,"10' 5""",2407.833,231
100,T101,,Wesley Bryan,95,"10' 4""",2432.167,235
101,T101,,Chad Collins,66,"10' 4""",1611.0829999999999,156
102,T101,,Ernie Els,52,"10' 4""",953.0,92
103,T101,,J.J. Henry,92,"10' 4""",2009.1670000000001,195
104,T101,,Søren Kjeldsen,58,"10' 4""",1098.75,106
105,T101,,Russell Knox,75,"10' 4""",1597.0829999999999,155
106,T101,,Danny Lee,93,"10' 4""",2617.167,253
107,T101,,C.T. Pan,88,"10' 4""",2160.833,209
108,T101,,Brandt Snedeker,53,"10' 4""",1347.25,130
109,T101,,Jimmy Walker,68,"10' 4""",1629.1670000000001,158
110,T111,,Mark Anderson,54,"10' 3""",1203.5,117
111,T111,,Rafa Cabrera Bello,63,"10' 3""",1282.333,125
112,T111,,Jason Dufner,89,"10' 3""",2533.75,248
113,T111,,Gonzalo Fernandez-Castaño,63,"10' 3""",1271.25,124
114,T111,,Tony Finau,106,"10' 3""",3221.917,314
115,T111,,Chris Kirk,89,"10' 3""",2299.667,225
116,T111,,Rod Pampling,71,"10' 3""",1879.3329999999999,184
117,T111,,Patrick Reed,107,"10' 3""",2676.5,261
118,T111,,Chris Stroud,67,"10' 3""",1584.75,155
119,T111,,Daniel Summerhays,100,"10' 3""",2370.75,231
120,T111,,Tyrone Van Aswegen,105,"10' 3""",2350.583,230
121,T122,,Aaron Baddeley,61,"10' 2""",1417.8329999999999,139
122,T122,,Julián Etulain,68,"10' 2""",1571.8329999999999,154
123,T122,,Andres Gonzales,73,"10' 2""",1875.9170000000001,184
124,T122,,Jordan Spieth,85,"10' 2""",2600.167,255
125,T122,,Scott Stallings,81,"10' 2""",2008.0829999999999,197
126,T122,,Kyle Stanley,104,"10' 2""",3361.417,331
127,T122,,Kevin Streelman,90,"10' 2""",2230.75,220
128,T129,,Ken Duke,77,"10' 1""",1690.8329999999999,168
129,T129,,Derek Fathauer,81,"10' 1""",1952.0829999999999,194
130,T129,,Brad Fritsch,56,"10' 1""",1208.75,120
131,T129,,Troy Merritt,82,"10' 1""",2109.083,209
132,T129,,Cameron Percy,71,"10' 1""",1648.25,163
133,T129,,Carl Pettersson,63,"10' 1""",1436.0,143
134,T129,,Hudson Swafford,94,"10' 1""",2247.25,223
135,T129,,Nick Taylor,97,"10' 1""",2385.833,237
136,T129,,Richy Werenski,81,"10' 1""",1757.0829999999999,174
137,T138,,Miguel Angel Carballo,63,"10' 0""",1159.5,116
138,T138,,Matt Every,76,"10' 0""",1823.3329999999999,183
139,T138,,Fabián Gómez,61,"10' 0""",1514.1670000000001,151
140,T138,,Smylie Kaufman,76,"10' 0""",1984.1670000000001,199
141,T138,,Patton Kizzire,84,"10' 0""",2312.667,231
142,T138,,Hunter Mahan,73,"10' 0""",1670.5,167
143,T138,,Trey Mullinax,88,"10' 0""",2038.25,204
144,T138,,Sam Saunders,76,"10' 0""",2041.6670000000001,205
145,T138,,Kevin Tway,96,"10' 0""",2341.167,234
146,T147,,Dominic Bozzelli,69,"9' 11""",1689.1670000000001,170
147,T147,,Brian Campbell,55,"9' 11""",1314.5,133
148,T147,,Sergio Garcia,65,"9' 11""",1372.8329999999999,139
149,T147,,Jim Herman,77,"9' 11""",1963.25,198
150,T147,,J.B. Holmes,83,"9' 11""",1814.3329999999999,183
151,T147,,Dustin Johnson,77,"9' 11""",2086.25,211
152,T147,,Michael Kim,94,"9' 11""",2666.917,268
153,T154,,James Hahn,96,"9' 10""",2318.583,236
154,T154,,Ryo Ishikawa,56,"9' 10""",1145.417,116
155,T154,,Rory Sabbatini,71,"9' 10""",1783.1670000000001,182
156,T157,,Brandon Hagy,85,"9' 9""",2053.667,210
157,T157,,Andrew Loupe,55,"9' 9""",1184.917,122
158,T157,,Scott Piercy,70,"9' 9""",1467.8329999999999,150
159,T157,,Jonathan Randolph,68,"9' 9""",1298.25,133
160,T157,,Webb Simpson,102,"9' 9""",2500.5,257
161,T157,,Tim Wilkinson,64,"9' 9""",1322.6670000000001,136
162,T157,,Gary Woodland,94,"9' 9""",2003.9170000000001,206
163,T164,,William McGirt,89,"9' 8""",2007.6670000000001,207
164,T164,,Francesco Molinari,75,"9' 8""",1804.75,186
165,T164,,Cameron Smith,86,"9' 8""",2314.583,240
166,T167,,Retief Goosen,52,"9' 7""",1041.5,109
167,T167,,Rory McIlroy,51,"9' 7""",1060.833,111
168,T167,,Phil Mickelson,85,"9' 7""",2155.25,224
169,T167,,Ollie Schniederjans,92,"9' 7""",2425.25,254
170,T167,,Justin Thomas,86,"9' 7""",2350.0,246
171,T172,,Roberto Castro,70,"9' 6""",1349.25,142
172,T172,,Charley Hoffman,112,"9' 6""",2772.75,293
173,T172,,Ian Poulter,72,"9' 6""",1555.0,163
174,T172,,Jhonattan Vegas,95,"9' 6""",1886.5829999999999,198
175,176,,Kevin Chappell,95,"9' 5""",2021.1670000000001,214
176,T177,,Bud Cauley,92,"9' 4""",2223.917,239
177,T177,,Kelly Kraft,75,"9' 4""",1769.5829999999999,189
178,T179,,Steven Alker,69,"9' 3""",1435.9170000000001,155
179,T179,,Si Woo Kim,80,"9' 3""",1399.8329999999999,151
180,T179,,Hideki Matsuyama,83,"9' 3""",1751.8329999999999,190
181,T179,,Ryan Moore,82,"9' 3""",1819.0,197
182,T179,,Grayson Murray,94,"9' 3""",2606.0,281
183,T179,,Ryan Palmer,61,"9' 3""",1132.5,122
184,T185,,Byeong Hun An,77,"9' 2""",1608.3329999999999,175
185,T185,,Anirban Lahiri,72,"9' 2""",1701.1670000000001,186
186,T185,,Jamie Lovemark,98,"9' 2""",2234.917,244
187,T185,,J.T. Poston,95,"9' 2""",2109.083,230
188,189,,Branden Grace,70,"9' 1""",1095.833,121
189,190,,Charl Schwartzel,63,"8' 8""",1252.167,144
