,GIR_Putting_-_15-20_RANK THIS WEEK,GIR_Putting_-_15-20_RANK LAST WEEK,GIR_Putting_-_15-20_PLAYER NAME,GIR_Putting_-_15-20_ROUNDS,GIR_Putting_-_15-20_%,GIR_Putting_-_15-20_ATTEMPTS,GIR_Putting_-_15-20_PUTTS MADE
163,164,,Luke List,102,14.09,149,21
164,T165,,Si Woo Kim,80,14.06,64,9
165,T165,,Adam Scott,58,14.06,64,9
166,167,,Gonzalo Fernandez-Castaño,63,13.85,65,9
167,168,,Jhonattan Vegas,95,13.83,94,13
168,169,,Brandt Snedeker,53,13.56,59,8
169,170,,Tim Wilkinson,64,13.51,74,10
170,T171,,David Hearn,93,13.45,119,16
171,T171,,Troy Merritt,82,13.45,119,16
172,173,,Chad Campbell,97,13.25,151,20
173,174,,Anirban Lahiri,72,13.19,91,12
174,175,,Patrick Reed,107,13.08,107,14
175,176,,William McGirt,89,12.63,95,12
176,T177,,Dustin Johnson,77,12.5,96,12
177,T177,,Brett Stegmaier,78,12.5,96,12
178,179,,Ryan Brehm,83,12.04,108,13
179,180,,Brandon Hagy,85,11.97,117,14
180,181,,Kyle Reifers,96,11.9,126,15
181,182,,Fabián Gómez,61,11.84,76,9
182,183,,Nick Watney,75,11.34,97,11
183,184,,Jason Bohn,75,11.11,90,10
184,185,,Miguel Angel Carballo,63,10.45,67,7
185,186,,Shawn Stefani,72,10.38,106,11
186,187,,Kevin Tway,96,10.26,117,12
187,188,,Francesco Molinari,75,9.62,104,10
188,189,,Spencer Levin,89,8.55,117,10
189,190,,Hideki Matsuyama,83,8.54,82,7
