,Putting_from_3_RANK THIS WEEK,Putting_from_3_RANK LAST WEEK,Putting_from_3_PLAYER NAME,Putting_from_3_ROUNDS,Putting_from_3_% MADE,Putting_from_3_ATTEMPTS,Putting_from_3_PUTTS MADE
0,T1,,Paul Casey,94,100.0,731,731
1,T1,,Julián Etulain,68,100.0,529,529
2,T1,,Michael Thompson,60,100.0,481,481
3,4,,James Hahn,96,99.89,905,904
4,T5,,Brian Harman,104,99.88,848,847
5,T5,,Matt Kuchar,95,99.88,804,803
6,T7,,Xander Schauffele,96,99.86,736,735
7,T7,,Jordan Spieth,85,99.86,696,695
8,T9,,Robert Garrigus,78,99.85,657,656
9,T9,,David Lingmerth,79,99.85,669,668
10,T11,,Aaron Baddeley,61,99.8,504,503
11,T11,,Patrick Cantlay,52,99.8,506,505
12,T11,,Andrew Loupe,55,99.8,506,505
13,T11,,Tim Wilkinson,64,99.8,510,509
14,T15,,Mark Anderson,54,99.79,467,466
15,T15,,Louis Oosthuizen,69,99.79,484,483
16,17,,Retief Goosen,52,99.78,455,454
17,T18,,Chez Reavie,98,99.76,822,820
18,T18,,Kyle Reifers,96,99.76,840,838
19,T18,,Steve Wheatcroft,51,99.76,422,421
20,T21,,Adam Hadwin,98,99.74,781,779
21,T21,,Charles Howell III,86,99.74,755,753
22,T21,,Kevin Kisner,105,99.74,761,759
23,T24,,Kevin Chappell,95,99.73,737,735
24,T24,,Brian Gay,82,99.73,742,740
25,T24,,William McGirt,89,99.73,749,747
26,T24,,Seamus Power,86,99.73,746,744
27,28,,Jason Bohn,75,99.72,719,717
28,T29,,Greg Chalmers,75,99.71,697,695
29,T29,,Søren Kjeldsen,58,99.71,342,341
30,T29,,Phil Mickelson,85,99.71,694,692
31,T32,,Dustin Johnson,77,99.69,638,636
32,T32,,Hunter Mahan,73,99.69,641,639
33,T32,,Kevin Na,86,99.69,642,640
34,35,,Brooks Koepka,88,99.68,621,619
35,36,,Daniel Summerhays,100,99.66,894,891
36,T37,,Ricky Barnes,100,99.65,866,863
37,T37,,Jason Day,71,99.65,564,562
38,T37,,Carl Pettersson,63,99.65,567,565
39,T37,,Hudson Swafford,94,99.65,856,853
40,41,,John Huh,92,99.63,813,810
41,42,,Brian Stuard,93,99.62,785,782
42,43,,Mackenzie Hughes,106,99.61,1015,1011
43,T44,,Ben Crane,86,99.6,758,755
44,T44,,Graham DeLaet,82,99.6,752,749
45,T44,,Billy Hurley III,80,99.6,749,746
46,T47,,Keegan Bradley,104,99.59,965,961
47,T47,,Marc Leishman,94,99.59,735,732
48,T47,,Spencer Levin,89,99.59,729,726
49,T47,,Charl Schwartzel,63,99.59,486,484
50,T51,,Daniel Berger,91,99.58,714,711
51,T51,,Brett Drewitt,57,99.58,476,474
52,T51,,Brad Fritsch,56,99.58,474,472
53,T51,,Troy Merritt,82,99.58,710,707
54,T55,,Luke Donald,50,99.57,468,466
55,T55,,Harris English,84,99.57,703,700
56,T55,,Zach Johnson,81,99.57,703,700
57,T55,,Trey Mullinax,88,99.57,701,698
58,T59,,Miguel Angel Carballo,63,99.56,455,453
59,T59,,Ken Duke,77,99.56,682,679
60,T59,,Ryo Ishikawa,56,99.56,459,457
61,T59,,Bryce Molder,74,99.56,687,684
62,T59,,Ollie Schniederjans,92,99.56,905,901
63,T64,,Ryan Brehm,83,99.55,660,657
64,T64,,Kevin Streelman,90,99.55,893,889
65,T64,,Tyrone Van Aswegen,105,99.55,881,877
66,67,,Jon Rahm,90,99.54,653,650
67,T68,,Michael Kim,94,99.53,860,856
68,T68,,Jamie Lovemark,98,99.53,853,849
69,T68,,Justin Thomas,86,99.53,634,631
70,T71,,Byeong Hun An,77,99.52,619,616
71,T71,,Rafa Cabrera Bello,63,99.52,420,418
72,T71,,Tony Finau,106,99.52,1036,1031
73,T71,,Francesco Molinari,75,99.52,629,626
74,T71,,Patrick Reed,107,99.52,834,830
75,T71,,Sam Saunders,76,99.52,626,623
76,77,,Whee Kim,74,99.51,612,609
77,T78,,Rickie Fowler,78,99.5,606,603
78,T78,,Si Woo Kim,80,99.5,598,595
79,T78,,Sebastián Muñoz,51,99.5,404,402
80,T81,,Dominic Bozzelli,69,99.49,593,590
81,T81,,Chad Collins,66,99.49,590,587
82,T83,,K.J. Choi,72,99.48,580,577
83,T83,,Ben Martin,86,99.48,769,765
84,T83,,Rod Pampling,71,99.48,762,758
85,T86,,Bryson DeChambeau,91,99.47,751,747
86,T86,,Bill Haas,92,99.47,760,756
87,T86,,Patrick Rodgers,76,99.47,748,744
88,T89,,Matt Jones,64,99.46,559,556
89,T89,,Geoff Ogilvy,80,99.46,742,738
90,T89,,Tag Ridings,67,99.46,557,554
91,92,,Ryan Moore,82,99.45,728,724
92,T93,,Alex Cejka,85,99.44,717,713
93,T93,,Ernie Els,52,99.44,354,352
94,T93,,Jim Herman,77,99.44,718,714
95,T93,,Kelly Kraft,75,99.44,711,707
96,T93,,Rory McIlroy,51,99.44,356,354
97,T93,,Grayson Murray,94,99.44,891,886
98,T93,,Scott Piercy,70,99.44,535,532
99,T93,,Nick Watney,75,99.44,708,704
100,T101,,Ryan Blaum,100,99.43,877,872
101,T101,,Webb Simpson,102,99.43,872,867
102,T101,,Jimmy Walker,68,99.43,527,524
103,T104,,Derek Fathauer,81,99.41,675,671
104,T104,,Emiliano Grillo,90,99.41,680,676
105,106,,Blayne Barber,77,99.4,672,668
106,T107,,Jonathan Randolph,68,99.39,493,490
107,T107,,J.J. Spaun,92,99.39,824,819
108,T107,,Kevin Tway,96,99.39,816,811
109,T110,,Chad Campbell,97,99.38,967,961
110,T110,,Branden Grace,70,99.38,487,484
111,T110,,J.B. Holmes,83,99.38,641,637
112,T110,,C.T. Pan,88,99.38,813,808
113,T114,,Steven Bowditch,59,99.36,472,469
114,T114,,David Hearn,93,99.36,781,776
115,T114,,Danny Lee,93,99.36,785,780
116,T114,,Cameron Smith,86,99.36,779,774
117,T114,,Johnson Wagner,71,99.36,623,619
118,119,,Peter Malnati,91,99.35,765,760
119,T120,,Gonzalo Fernandez-Castaño,63,99.34,456,453
120,T120,,Martin Flores,88,99.34,758,753
121,T120,,Andres Gonzales,73,99.34,605,601
122,T120,,Brendan Steele,89,99.34,762,757
123,T120,,Nick Taylor,97,99.34,911,905
124,T125,,Jonas Blixt,74,99.33,596,592
125,T125,,J.J. Henry,92,99.33,895,889
126,T125,,Pat Perez,93,99.33,747,742
127,T125,,Ian Poulter,72,99.33,601,597
128,T129,,Steven Alker,69,99.32,587,583
129,T129,,Wesley Bryan,95,99.32,740,735
130,T131,,Russell Henley,99,99.3,860,854
131,T131,,Billy Horschel,88,99.3,858,852
132,T131,,Mark Hubbard,81,99.3,713,708
133,T131,,Sung Kang,104,99.3,853,847
134,T135,,Jim Furyk,54,99.29,423,420
135,T135,,Martin Laird,83,99.29,703,698
136,137,,Fabián Gómez,61,99.28,557,553
137,T138,,Lucas Glover,93,99.27,955,948
138,T138,,Russell Knox,75,99.27,548,544
139,140,,Seung-Yul Noh,91,99.26,814,808
140,141,,Kyle Stanley,104,99.25,1061,1053
141,142,,Shawn Stefani,72,99.24,660,655
142,143,,Bud Cauley,92,99.23,904,897
143,144,,Graeme McDowell,56,99.19,493,489
144,T145,,Cody Gribble,79,99.18,735,729
145,T145,,Brandon Hagy,85,99.18,733,727
146,T145,,Cameron Percy,71,99.18,613,608
147,148,,Roberto Castro,70,99.15,586,581
148,T149,,Scott Brown,95,99.14,814,807
149,T149,,Gary Woodland,94,99.14,694,688
150,151,,Sean O'Hair,84,99.13,688,682
151,152,,Jhonattan Vegas,95,99.12,798,791
152,T153,,Nicholas Lindheim,58,99.11,451,447
153,T153,,Justin Rose,66,99.11,564,559
154,T155,,Stewart Cink,93,99.09,875,867
155,T155,,Morgan Hoffmann,92,99.09,881,873
156,T155,,Patton Kizzire,84,99.09,769,762
157,T155,,D.A. Points,68,99.09,657,651
158,159,,Anirban Lahiri,72,99.08,651,645
159,160,,Charley Hoffman,112,99.05,947,938
160,161,,Tom Hoge,54,99.04,417,413
161,T162,,Smylie Kaufman,76,99.02,713,706
162,T162,,Hideki Matsuyama,83,99.02,610,604
163,T162,,J.T. Poston,95,99.02,813,805
164,165,,Scott Stallings,81,99.01,709,702
165,166,,Brandt Snedeker,53,99.0,399,395
166,167,,Jason Kokrak,95,98.99,892,883
167,168,,Matt Every,76,98.97,682,675
168,169,,Brett Stegmaier,78,98.96,673,666
169,170,,Ryan Armour,63,98.92,555,549
170,171,,Vaughn Taylor,90,98.9,820,811
171,T172,,Chris Stroud,67,98.88,534,528
172,T172,,Harold Varner III,101,98.88,982,971
173,174,,Chris Kirk,89,98.84,774,765
174,175,,Robert Streb,98,98.83,942,931
175,176,,Rick Lamb,54,98.82,425,420
176,177,,Bubba Watson,71,98.81,590,583
177,178,,Richy Werenski,81,98.8,669,661
178,179,,Jason Dufner,89,98.77,734,725
179,T180,,Sergio Garcia,65,98.74,477,471
180,T180,,Ryan Palmer,61,98.74,554,547
181,182,,Boo Weekley,75,98.72,704,695
182,183,,Shane Lowry,52,98.6,357,352
183,184,,Brian Campbell,55,98.59,426,420
184,185,,Camilo Villegas,76,98.52,674,664
185,186,,Luke List,102,98.47,978,963
186,187,,Rory Sabbatini,71,98.46,585,576
187,188,,Cameron Tringale,89,98.4,688,677
188,189,,Adam Scott,58,98.16,435,427
189,190,,Zac Blair,105,98.06,823,807
