,3-Putt_Avoidance_-_5-10_RANK THIS WEEK,3-Putt_Avoidance_-_5-10_RANK LAST WEEK,3-Putt_Avoidance_-_5-10_PLAYER NAME,3-Putt_Avoidance_-_5-10_ROUNDS,3-Putt_Avoidance_-_5-10_%,3-Putt_Avoidance_-_5-10_TOTAL 3 PUTTS,3-Putt_Avoidance_-_5-10_ATTEMPTS,3-Putt_Avoidance_-_5-10_2 PUTT OR BETTER %
56,T1,,Rod Pampling,71,0.0,,232,100.0
57,T1,,Carl Pettersson,63,0.0,,178,100.0
58,T1,,D.A. Points,68,0.0,,184,100.0
59,T1,,Seamus Power,86,0.0,,226,100.0
60,T1,,Patrick Rodgers,76,0.0,,220,100.0
61,T1,,Xander Schauffele,96,0.0,,216,100.0
62,T1,,Ollie Schniederjans,92,0.0,,300,100.0
63,T1,,Charl Schwartzel,63,0.0,,166,100.0
64,T1,,Adam Scott,58,0.0,,146,100.0
65,T1,,Webb Simpson,102,0.0,,276,100.0
66,T1,,Brandt Snedeker,53,0.0,,128,100.0
67,T1,,J.J. Spaun,92,0.0,,226,100.0
68,T1,,Hudson Swafford,94,0.0,,263,100.0
69,T1,,Vaughn Taylor,90,0.0,,286,100.0
70,T1,,Michael Thompson,60,0.0,,127,100.0
71,T1,,Kevin Tway,96,0.0,,279,100.0
72,T1,,Jimmy Walker,68,0.0,,174,100.0
73,T1,,Bubba Watson,71,0.0,,172,100.0
74,T1,,Steve Wheatcroft,51,0.0,,120,100.0
75,T1,,Tim Wilkinson,64,0.0,,165,100.0
76,T1,,Gary Woodland,94,0.0,,233,100.0
77,78,,Charley Hoffman,112,0.29,1.0,343,99.7
78,T79,,Mackenzie Hughes,106,0.32,1.0,316,99.6
79,T79,,Michael Kim,94,0.32,1.0,312,99.6
80,T81,,Morgan Hoffmann,92,0.33,1.0,303,99.6
81,T81,,Patrick Reed,107,0.33,1.0,306,99.6
82,83,,Robert Streb,98,0.34,1.0,297,99.6
83,T84,,James Hahn,96,0.35,1.0,282,99.6
84,T84,,Russell Henley,99,0.35,1.0,287,99.6
85,T86,,Scott Brown,95,0.36,1.0,277,99.6
86,T86,,Chad Campbell,97,0.36,1.0,275,99.6
87,T86,,Brian Harman,104,0.36,1.0,274,99.6
88,T86,,Daniel Summerhays,100,0.36,1.0,277,99.6
89,T86,,Tyrone Van Aswegen,105,0.36,1.0,281,99.6
90,91,,Nick Taylor,97,0.37,1.0,272,99.6
91,T92,,Ryan Blaum,100,0.38,1.0,262,99.6
92,T92,,Peter Malnati,91,0.38,1.0,266,99.6
93,T92,,Kyle Reifers,96,0.38,1.0,265,99.6
94,T95,,Kevin Chappell,95,0.4,1.0,248,99.6
95,T95,,Adam Hadwin,98,0.4,1.0,250,99.6
96,T97,,Jonas Blixt,74,0.41,1.0,244,99.5
97,T97,,Ken Duke,77,0.41,1.0,241,99.5
98,T97,,Trey Mullinax,88,0.41,1.0,245,99.5
99,T97,,Kevin Na,86,0.41,1.0,243,99.5
100,T101,,Daniel Berger,91,0.42,1.0,238,99.5
101,T101,,Ben Crane,86,0.42,1.0,239,99.5
102,T101,,Martin Laird,83,0.42,1.0,237,99.5
103,T101,,Brian Stuard,93,0.42,1.0,240,99.5
104,105,,William McGirt,89,0.43,1.0,230,99.5
105,T106,,Graham DeLaet,82,0.44,1.0,226,99.5
106,T106,,Charles Howell III,86,0.44,1.0,226,99.5
107,T106,,C.T. Pan,88,0.44,1.0,226,99.5
108,T106,,Sam Saunders,76,0.44,1.0,228,99.5
109,T106,,Jordan Spieth,85,0.44,1.0,227,99.5
110,T111,,Cody Gribble,79,0.45,1.0,220,99.5
111,T111,,Emiliano Grillo,90,0.45,1.0,220,99.5
112,113,,Jon Rahm,90,0.46,1.0,217,99.5
113,T114,,Martin Flores,88,0.47,1.0,211,99.5
114,T114,,Brandon Hagy,85,0.47,1.0,211,99.5
115,T114,,Justin Thomas,86,0.47,1.0,213,99.5
116,117,,Jim Herman,77,0.48,1.0,209,99.5
117,118,,Byeong Hun An,77,0.49,1.0,203,99.5
118,119,,J.B. Holmes,83,0.5,1.0,202,99.5
119,120,,Chad Collins,66,0.51,1.0,197,99.4
120,121,,Johnson Wagner,71,0.52,1.0,193,99.4
121,122,,Hunter Mahan,73,0.54,1.0,185,99.4
122,123,,Justin Rose,66,0.55,1.0,182,99.4
123,T124,,Roberto Castro,70,0.61,1.0,164,99.3
124,T124,,Brett Drewitt,57,0.61,1.0,165,99.3
125,T124,,Tag Ridings,67,0.61,1.0,164,99.3
126,127,,Kyle Stanley,104,0.62,2.0,323,99.3
127,T128,,Patrick Cantlay,52,0.63,1.0,158,99.3
128,T128,,Bud Cauley,92,0.63,2.0,316,99.3
129,T128,,Gonzalo Fernandez-Castaño,63,0.63,1.0,159,99.3
130,T128,,Scott Piercy,70,0.63,1.0,159,99.3
131,T132,,Jim Furyk,54,0.65,1.0,153,99.3
132,T132,,Nicholas Lindheim,58,0.65,1.0,155,99.3
133,134,,Harold Varner III,101,0.68,2.0,293,99.3
134,135,,Wesley Bryan,95,0.71,2.0,281,99.2
135,136,,Kevin Streelman,90,0.72,2.0,276,99.2
136,137,,Bryson DeChambeau,91,0.74,2.0,270,99.2
137,138,,Chez Reavie,98,0.75,2.0,265,99.2
138,139,,Billy Horschel,88,0.77,2.0,260,99.2
139,T140,,Jason Kokrak,95,0.79,2.0,253,99.2
140,T140,,Sebastián Muñoz,51,0.79,1.0,126,99.2
141,T142,,Jason Dufner,89,0.82,2.0,245,99.1
142,T142,,Brendan Steele,89,0.82,2.0,243,99.1
143,144,,Ernie Els,52,0.83,1.0,120,99.1
144,T145,,Marc Leishman,94,0.84,2.0,238,99.1
145,T145,,Rory McIlroy,51,0.84,1.0,119,99.1
146,T145,,Camilo Villegas,76,0.84,2.0,238,99.1
147,T148,,Bill Haas,92,0.85,2.0,234,99.1
148,T148,,Bryce Molder,74,0.85,2.0,235,99.1
149,T148,,Scott Stallings,81,0.85,2.0,234,99.1
150,151,,Cameron Smith,86,0.86,2.0,233,99.1
151,152,,J.T. Poston,95,0.87,2.0,230,99.1
152,153,,Sean O'Hair,84,0.89,2.0,224,99.1
153,154,,Nick Watney,75,0.9,2.0,221,99.1
154,155,,Rickie Fowler,78,0.92,2.0,218,99.0
155,T156,,Robert Garrigus,78,0.93,2.0,214,99.0
156,T156,,Si Woo Kim,80,0.93,2.0,214,99.0
157,T156,,Cameron Tringale,89,0.93,2.0,215,99.0
158,159,,Shawn Stefani,72,0.96,2.0,208,99.0
159,T160,,Francesco Molinari,75,0.97,2.0,206,99.0
160,T160,,Grayson Murray,94,0.97,3.0,310,99.0
161,162,,Ian Poulter,72,0.98,2.0,204,99.0
162,163,,Ryan Brehm,83,1.0,2.0,200,99.0
163,T164,,Cameron Percy,71,1.02,2.0,197,98.9
164,T164,,Brett Stegmaier,78,1.02,2.0,197,98.9
165,166,,Russell Knox,75,1.05,2.0,191,98.9
166,167,,Geoff Ogilvy,80,1.06,2.0,189,98.9
167,T168,,Fabián Gómez,61,1.08,2.0,185,98.9
168,T168,,Hideki Matsuyama,83,1.08,2.0,186,98.9
169,T168,,Jonathan Randolph,68,1.08,2.0,185,98.9
170,171,,Patton Kizzire,84,1.09,3.0,274,98.9
171,172,,Steven Bowditch,59,1.1,2.0,181,98.9
172,173,,Chris Kirk,89,1.15,3.0,261,98.8
173,174,,Jhonattan Vegas,95,1.19,3.0,253,98.8
174,175,,Mark Anderson,54,1.2,2.0,166,98.8
175,176,,Pat Perez,93,1.23,3.0,243,98.7
176,177,,Sergio Garcia,65,1.3,2.0,154,98.7
177,178,,Blayne Barber,77,1.33,3.0,226,98.6
178,179,,Boo Weekley,75,1.35,3.0,223,98.6
179,180,,Matt Every,76,1.36,3.0,221,98.6
180,181,,Sung Kang,104,1.4,4.0,285,98.6
181,182,,Anirban Lahiri,72,1.42,3.0,212,98.5
182,183,,Richy Werenski,81,1.55,3.0,194,98.4
183,184,,Tom Hoge,54,1.56,2.0,128,98.4
184,185,,Rory Sabbatini,71,1.62,3.0,185,98.3
185,186,,Luke List,102,1.64,5.0,305,98.3
186,187,,Zac Blair,105,1.67,5.0,299,98.3
187,188,,Chris Stroud,67,1.68,3.0,179,98.3
188,189,,Andres Gonzales,73,1.83,3.0,164,98.1
189,190,,Brooks Koepka,88,2.18,5.0,229,97.8
