,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
0,1,,Boo Weekley,75,0.89,65,73
1,2,,Brett Drewitt,57,0.81,43,53
2,3,,Rod Pampling,71,0.79,56,71
3,4,,Jason Kokrak,95,0.78,74,95
4,T5,,Brad Fritsch,56,0.75,39,52
5,T5,,Hunter Mahan,73,0.75,53,71
6,7,,Patrick Rodgers,76,0.74,55,74
7,8,,Nicholas Lindheim,58,0.73,41,56
8,9,,Harold Varner III,101,0.72,71,99
9,T10,,Kevin Chappell,95,0.71,64,90
10,T10,,Matt Every,76,0.71,50,70
11,T10,,Andrew Loupe,55,0.71,37,52
12,T13,,Andres Gonzales,73,0.7,48,69
13,T13,,Ryan Palmer,61,0.7,37,53
14,T15,,Roberto Castro,70,0.68,46,68
15,T15,,Brandon Hagy,85,0.68,52,77
16,T15,,Si Woo Kim,80,0.68,51,75
17,T15,,Cameron Percy,71,0.68,44,65
18,T15,,Kyle Stanley,104,0.68,68,100
19,T20,,Miguel Angel Carballo,63,0.67,38,57
20,T20,,Jason Dufner,89,0.67,55,82
21,T20,,Sebastián Muñoz,51,0.67,33,49
22,T23,,Jon Rahm,90,0.66,55,83
23,T23,,Nick Taylor,97,0.66,63,95
24,25,,Luke List,102,0.65,64,98
25,T26,,Byeong Hun An,77,0.64,46,72
26,T26,,Robert Garrigus,78,0.64,46,72
27,T26,,C.T. Pan,88,0.64,55,86
28,T26,,Brett Stegmaier,78,0.64,49,76
29,T26,,Kevin Streelman,90,0.64,56,88
30,T26,,Gary Woodland,94,0.64,57,89
31,T32,,Russell Knox,75,0.63,44,70
32,T32,,Bubba Watson,71,0.63,40,63
33,T34,,Rory Sabbatini,71,0.62,40,65
34,T34,,Jhonattan Vegas,95,0.62,56,90
35,T36,,Blayne Barber,77,0.61,43,71
36,T36,,Ryan Brehm,83,0.61,47,77
37,T36,,Ken Duke,77,0.61,43,71
38,T36,,Emiliano Grillo,90,0.61,53,87
39,T36,,Patton Kizzire,84,0.61,46,76
40,T36,,Tyrone Van Aswegen,105,0.61,59,97
41,T42,,Steven Bowditch,59,0.6,33,55
42,T42,,Francesco Molinari,75,0.6,43,72
43,T42,,Kevin Na,86,0.6,49,82
44,T42,,Sam Saunders,76,0.6,42,70
45,T42,,Scott Stallings,81,0.6,46,77
46,T42,,Johnson Wagner,71,0.6,38,63
47,T48,,Tom Hoge,54,0.59,27,46
48,T48,,Shane Lowry,52,0.59,29,49
49,T48,,Chris Stroud,67,0.59,35,59
50,T51,,Morgan Hoffmann,92,0.58,51,88
51,T51,,Mackenzie Hughes,106,0.58,60,104
52,T51,,Seamus Power,86,0.58,46,80
53,T51,,Nick Watney,75,0.58,40,69
54,T55,,Retief Goosen,52,0.57,26,46
55,T55,,Hideki Matsuyama,83,0.57,43,76
56,T55,,Scott Piercy,70,0.57,38,67
57,T55,,D.A. Points,68,0.57,39,68
58,T55,,Camilo Villegas,76,0.57,41,72
59,T60,,Mark Anderson,54,0.56,29,52
60,T60,,Julián Etulain,68,0.56,35,63
61,T60,,Sergio Garcia,65,0.56,35,62
62,T60,,Branden Grace,70,0.56,35,63
63,T60,,Ben Martin,86,0.56,44,79
64,T60,,Rory McIlroy,51,0.56,27,48
65,T60,,Tag Ridings,67,0.56,33,59
66,T67,,Alex Cejka,85,0.55,42,77
67,T67,,Bryson DeChambeau,91,0.55,49,89
68,T67,,Jim Herman,77,0.55,41,75
69,T67,,J.B. Holmes,83,0.55,42,76
70,T67,,Billy Horschel,88,0.55,47,86
71,T67,,Billy Hurley III,80,0.55,44,80
72,T67,,Sung Kang,104,0.55,56,102
73,T67,,Kelly Kraft,75,0.55,39,71
74,T67,,Graeme McDowell,56,0.55,31,56
75,T67,,Jimmy Walker,68,0.55,36,65
76,T77,,Steven Alker,69,0.54,34,63
77,T77,,Ryan Armour,63,0.54,32,59
78,T77,,Dominic Bozzelli,69,0.54,35,65
79,T77,,Tony Finau,106,0.54,56,104
80,T81,,Keegan Bradley,104,0.53,54,102
81,T81,,J.J. Henry,92,0.53,46,86
82,T81,,Spencer Levin,89,0.53,45,85
83,T84,,Jason Day,71,0.52,34,66
84,T84,,Smylie Kaufman,76,0.52,37,71
85,T84,,Rick Lamb,54,0.52,26,50
86,T84,,Sean O'Hair,84,0.52,44,84
87,T84,,Justin Rose,66,0.52,33,64
88,T84,,Brandt Snedeker,53,0.52,26,50
89,T84,,J.J. Spaun,92,0.52,45,86
90,T84,,Brendan Steele,89,0.52,44,84
91,T92,,Bill Haas,92,0.51,43,85
92,T92,,James Hahn,96,0.51,49,96
93,T92,,Charley Hoffman,112,0.51,55,108
94,T92,,Peter Malnati,91,0.51,43,85
95,T92,,William McGirt,89,0.51,42,83
96,T92,,Ryan Moore,82,0.51,40,79
97,T92,,Grayson Murray,94,0.51,46,90
98,T92,,Jonathan Randolph,68,0.51,32,63
99,T92,,Xander Schauffele,96,0.51,47,92
100,T92,,Cameron Smith,86,0.51,42,82
101,T92,,Robert Streb,98,0.51,48,94
102,T92,,Cameron Tringale,89,0.51,42,83
103,T104,,Daniel Berger,91,0.5,43,86
104,T104,,Jonas Blixt,74,0.5,35,70
105,T104,,Gonzalo Fernandez-Castaño,63,0.5,28,56
106,T104,,Michael Kim,94,0.5,45,90
107,T104,,Kevin Kisner,105,0.5,49,98
108,T104,,Kyle Reifers,96,0.5,44,88
109,T104,,Adam Scott,58,0.5,29,58
110,T104,,Vaughn Taylor,90,0.5,42,84
111,T104,,Richy Werenski,81,0.5,37,74
112,T113,,Fabián Gómez,61,0.49,29,59
113,T113,,John Huh,92,0.49,43,88
114,T113,,Ollie Schniederjans,92,0.49,43,87
115,T113,,Shawn Stefani,72,0.49,33,68
116,T113,,Steve Wheatcroft,51,0.49,23,47
117,T118,,Rafa Cabrera Bello,63,0.48,29,60
118,T118,,David Hearn,93,0.48,41,85
119,T118,,Matt Jones,64,0.48,27,56
120,T118,,Brooks Koepka,88,0.48,38,80
121,T118,,Matt Kuchar,95,0.48,44,92
122,T118,,Seung-Yul Noh,91,0.48,42,87
123,T118,,Tim Wilkinson,64,0.48,28,58
124,T125,,Zac Blair,105,0.47,47,99
125,T125,,Paul Casey,94,0.47,42,90
126,T125,,Chad Collins,66,0.47,29,62
127,T125,,Lucas Glover,93,0.47,42,90
128,T125,,Anirban Lahiri,72,0.47,34,72
129,T125,,Martin Laird,83,0.47,39,83
130,T125,,Pat Perez,93,0.47,42,90
131,T125,,Webb Simpson,102,0.47,47,99
132,T133,,Ryan Blaum,100,0.46,44,96
133,T133,,Jason Bohn,75,0.46,33,71
134,T133,,Chad Campbell,97,0.46,45,97
135,T133,,Stewart Cink,93,0.46,43,93
136,T133,,Graham DeLaet,82,0.46,35,76
137,T133,,Martin Flores,88,0.46,37,81
138,T133,,Adam Hadwin,98,0.46,45,98
139,T133,,Dustin Johnson,77,0.46,32,70
140,T133,,Justin Thomas,86,0.46,36,79
141,T142,,Brian Campbell,55,0.45,23,51
142,T142,,Rickie Fowler,78,0.45,34,76
143,T142,,Mark Hubbard,81,0.45,33,74
144,T142,,Louis Oosthuizen,69,0.45,28,62
145,T142,,Kevin Tway,96,0.45,40,88
146,T147,,Bud Cauley,92,0.44,39,88
147,T147,,Jamie Lovemark,98,0.44,42,96
148,T147,,Geoff Ogilvy,80,0.44,32,72
149,T147,,Hudson Swafford,94,0.44,40,90
150,T151,,Ben Crane,86,0.43,34,79
151,T151,,Derek Fathauer,81,0.43,32,75
152,T151,,David Lingmerth,79,0.43,32,75
153,T151,,Troy Merritt,82,0.43,33,76
154,T151,,Ian Poulter,72,0.43,29,68
155,T151,,Brian Stuard,93,0.43,37,87
156,T151,,Michael Thompson,60,0.43,24,56
157,T158,,Scott Brown,95,0.42,38,91
158,T158,,Greg Chalmers,75,0.42,30,71
159,T158,,Cody Gribble,79,0.42,32,77
160,T158,,Bryce Molder,74,0.42,31,74
161,T162,,Ryo Ishikawa,56,0.41,23,56
162,T162,,Søren Kjeldsen,58,0.41,20,49
163,T162,,Trey Mullinax,88,0.41,34,82
164,T162,,Daniel Summerhays,100,0.41,39,94
165,T166,,Wesley Bryan,95,0.4,36,91
166,T166,,Zach Johnson,81,0.4,31,77
167,T166,,Danny Lee,93,0.4,36,89
168,T166,,Charl Schwartzel,63,0.4,24,60
169,T170,,Aaron Baddeley,61,0.39,22,57
170,T170,,Harris English,84,0.39,30,76
171,T170,,Jim Furyk,54,0.39,20,51
172,T170,,Whee Kim,74,0.39,28,72
173,T170,,Carl Pettersson,63,0.39,23,59
174,T170,,J.T. Poston,95,0.39,34,87
175,T176,,Patrick Cantlay,52,0.38,18,48
176,T176,,Russell Henley,99,0.38,37,97
177,178,,Charles Howell III,86,0.37,30,82
178,179,,Phil Mickelson,85,0.36,29,80
179,T180,,Brian Harman,104,0.35,35,100
180,T180,,Chris Kirk,89,0.35,29,83
181,T180,,Chez Reavie,98,0.35,33,95
182,183,,Marc Leishman,94,0.34,31,90
183,184,,Ricky Barnes,100,0.33,30,92
184,185,,Patrick Reed,107,0.32,32,100
185,186,,Jordan Spieth,85,0.31,24,78
186,187,,K.J. Choi,72,0.3,20,66
187,188,,Luke Donald,50,0.29,14,48
188,189,,Ernie Els,52,0.25,13,52
189,190,,Brian Gay,82,0.24,19,78
