,Putting_from_7_RANK THIS WEEK,Putting_from_7_RANK LAST WEEK,Putting_from_7_PLAYER NAME,Putting_from_7_ROUNDS,Putting_from_7_% MADE,Putting_from_7_ATTEMPTS,Putting_from_7_PUTTS MADE
0,1,1,Luke Donald,73,77.19,57,44
1,2,2,Trevor Immelman,84,76.74,43,33
2,3,3,J.B. Holmes,57,75.61,41,31
3,4,4,Andres Gonzales,60,75.56,45,34
4,5,5,Nick Watney,80,75.51,49,37
5,6,6,Steve Stricker,70,74.51,51,38
6,7,7,Mark Wilson,89,73.97,73,54
7,8,8,Retief Goosen,50,73.33,30,22
8,9,9,Carl Pettersson,95,73.08,78,57
9,10,10,Bryce Molder,82,72.0,50,36
10,11,11,Joseph Bramlett,73,71.93,57,41
11,12,12,Zach Johnson,79,71.64,67,48
12,13,13,George McNeill,69,70.42,71,50
13,14,14,Greg Chalmers,88,69.57,69,48
14,15,15,Hunter Haas,96,69.51,82,57
15,16,16,Tim Herron,85,69.01,71,49
16,17,17,Aaron Baddeley,77,68.97,58,40
17,18,18,Rocco Mediate,53,68.89,45,31
18,T19,T19,Spencer Levin,113,68.75,80,55
19,T19,T19,Martin Piller,63,68.75,48,33
20,21,21,D.J. Brigman,67,68.29,41,28
21,22,22,John Senden,94,68.12,69,47
22,23,23,Kevin Na,84,67.74,62,42
23,24,24,Michael Thompson,79,67.61,71,48
24,25,25,Charl Schwartzel,58,67.57,37,25
25,26,26,Briny Baird,60,67.5,40,27
26,27,27,Adam Scott,60,67.35,49,33
27,28,28,David Duval,67,67.19,64,43
28,29,29,Blake Adams,116,67.0,100,67
29,T30,T30,Stephen Ames,69,66.67,45,30
30,T30,T30,Steve Flesch,88,66.67,87,58
31,T30,T30,Freddie Jacobson,92,66.67,51,34
32,T30,T30,Martin Laird,77,66.67,72,48
33,T30,T30,Kevin Streelman,90,66.67,51,34
34,T30,T30,Johnson Wagner,81,66.67,57,38
35,T36,T36,Michael Connell,76,66.15,65,43
36,T36,T36,Scott Piercy,78,66.15,65,43
37,38,38,Derek Lamely,65,66.1,59,39
38,39,39,Charlie Wi,83,66.07,56,37
39,40,40,Nate Smith,66,65.91,44,29
40,41,41,Brian Gay,90,65.63,64,42
41,T42,T42,Steven Bowditch,86,65.38,78,51
42,T42,T42,Robert Garrigus,83,65.38,78,51
43,44,44,Jason Bohn,74,65.31,49,32
44,45,45,D.A. Points,89,65.28,72,47
45,46,46,Graeme McDowell,50,65.12,43,28
46,47,47,Ryuji Imada,83,65.08,63,41
47,48,48,Troy Merritt,63,64.91,57,37
48,49,49,Scott Stallings,84,64.86,74,48
49,50,50,Jason Dufner,78,64.81,54,35
50,T51,T51,Chad Campbell,99,64.71,85,55
51,T51,T51,Nathan Green,81,64.71,68,44
52,53,53,Stewart Cink,72,64.52,31,20
53,54,54,Andres Romero,77,64.41,59,38
54,55,55,Troy Matteson,91,64.29,70,45
55,56,56,Chris Couch,73,64.18,67,43
56,57,57,Aron Price,58,64.15,53,34
57,T58,T58,Matt Kuchar,94,63.93,61,39
58,T58,T58,Jhonattan Vegas,84,63.93,61,39
59,T60,T60,Lee Janzen,62,63.89,36,23
60,T60,T60,Pat Perez,76,63.89,72,46
61,62,62,Jerry Kelly,85,63.83,47,30
62,63,63,Bio Kim,71,63.79,58,37
63,64,64,Charley Hoffman,93,63.49,63,40
64,65,65,Alexandre Rocha,65,63.41,41,26
65,66,66,Cameron Beckman,71,63.24,68,43
66,67,67,Woody Austin,59,63.04,46,29
67,68,68,Brendan Steele,89,63.01,73,46
68,69,69,Marc Turnesa,54,62.96,27,17
69,70,70,Geoff Ogilvy,69,62.9,62,39
70,71,71,Keegan Bradley,91,62.71,59,37
71,T72,T72,Ricky Barnes,78,62.5,56,35
72,T72,T72,Shane Bertsch,62,62.5,48,30
73,T72,T72,Brendon de Jonge,105,62.5,96,60
74,T72,T72,J.J. Henry,96,62.5,48,30
75,T72,T72,Robert Karlsson,61,62.5,40,25
76,T72,T72,Anthony Kim,72,62.5,48,30
77,T72,T72,Kyle Stanley,98,62.5,72,45
78,T72,T72,Gary Woodland,93,62.5,56,35
79,T80,T80,Chris DiMarco,93,62.16,74,46
80,T80,T80,Ian Poulter,52,62.16,37,23
81,82,82,Ben Martin,74,62.12,66,41
82,83,83,David Toms,78,62.07,58,36
83,84,84,Kevin Kisner,70,62.0,50,31
84,T85,T85,Charles Howell III,108,61.97,71,44
85,T85,T85,David Mathis,83,61.97,71,44
86,87,87,Michael Putnam,67,61.76,34,21
87,88,88,Zack Miller,86,61.73,81,50
88,89,89,Kevin Stadler,88,61.67,60,37
89,T90,T90,Michael Bradley,74,61.54,39,24
90,T90,T90,Jason Day,76,61.54,52,32
91,T90,T90,Brandt Jobe,100,61.54,91,56
92,93,93,Hunter Mahan,92,61.4,57,35
93,94,94,Bubba Watson,85,61.36,44,27
94,95,95,Ryan Moore,79,61.11,54,33
95,96,96,Davis Love III,70,60.87,46,28
96,97,97,Rod Pampling,72,60.78,51,31
97,98,98,Tim Petrovic,88,60.71,56,34
98,T99,T99,Billy Mayfair,94,60.56,71,43
99,T99,T99,Bo Van Pelt,92,60.56,71,43
100,101,101,Kris Blanks,92,60.53,76,46
101,102,102,Kevin Chappell,78,60.38,53,32
102,103,103,Ben Curtis,66,60.32,63,38
103,104,104,Tommy Gainey,104,60.23,88,53
104,T105,T105,Arjun Atwal,91,60.0,90,54
105,T105,T105,Jarrod Lyle,83,60.0,65,39
106,T105,T105,Chris Stroud,88,60.0,80,48
107,108,108,Paul Stankowski,78,59.72,72,43
108,109,109,Vaughn Taylor,89,59.7,67,40
109,110,110,Ryan Palmer,82,59.68,62,37
110,111,111,Garrett Willis,71,59.65,57,34
111,112,112,Daniel Summerhays,75,59.57,47,28
112,113,113,Steve Elkington,50,59.46,37,22
113,114,114,Rickie Fowler,84,59.42,69,41
114,115,115,John Merrick,71,59.32,59,35
115,116,116,Justin Rose,79,59.15,71,42
116,T117,T117,Sergio Garcia,61,59.09,44,26
117,T117,T117,Bill Haas,93,59.09,66,39
118,T117,T117,David Hearn,88,59.09,66,39
119,120,120,Chris Kirk,87,58.97,78,46
120,121,121,Bill Lunde,92,58.9,73,43
121,122,122,D.J. Trahan,91,58.82,68,40
122,123,123,Cameron Tringale,110,58.76,97,57
123,T124,T124,Stuart Appleby,65,58.49,53,31
124,T124,T124,Phil Mickelson,79,58.49,53,31
125,T124,T124,Roland Thatcher,67,58.49,53,31
126,127,127,Alex Prugh,82,58.46,65,38
127,128,128,Robert Allenby,84,58.44,77,45
128,129,129,Brandt Snedeker,85,58.33,72,42
129,130,130,Matt Bettencourt,84,58.06,62,36
130,131,131,Joe Ogilvie,75,57.78,45,26
131,132,132,Harrison Frazar,58,57.5,40,23
132,133,133,Scott Gutschewski,67,57.41,54,31
133,T134,T134,Matt Jones,71,57.38,61,35
134,T134,T134,Steve Marino,76,57.38,61,35
135,136,136,Tag Ridings,87,57.14,70,40
136,137,137,James Driscoll,71,56.86,51,29
137,138,138,Matt McQuillan,59,56.41,39,22
138,139,139,Kent Jones,76,56.06,66,37
139,140,140,Ben Crane,76,56.0,50,28
140,141,141,Jim Furyk,87,55.93,59,33
141,142,142,Lucas Glover,74,55.56,54,30
142,143,143,Webb Simpson,98,55.41,74,41
143,144,144,Will Strickler,51,55.36,56,31
144,T145,T145,Rich Beem,53,55.32,47,26
145,T145,T145,Jim Renner,65,55.32,47,26
146,147,147,Richard Johnson,64,55.26,38,21
147,148,148,Heath Slocum,89,55.13,78,43
148,149,149,Billy Horschel,75,55.1,49,27
149,150,150,Jim Herman,69,54.35,46,25
150,151,151,J.P. Hayes,56,54.29,35,19
151,152,152,Colt Knost,80,54.24,59,32
152,153,153,Chez Reavie,92,53.95,76,41
153,T154,T154,William McGirt,103,53.85,65,35
154,T154,T154,Shaun Micheel,77,53.85,52,28
155,156,156,Jonathan Byrd,83,53.73,67,36
156,T157,T157,Paul Goydos,81,53.66,82,44
157,T157,T157,Jimmy Walker,79,53.66,82,44
158,159,159,K.J. Choi,77,53.45,58,31
159,160,160,Rory Sabbatini,85,53.06,49,26
160,161,161,Marc Leishman,87,52.83,53,28
161,162,162,Y.E. Yang,63,52.78,36,19
162,163,163,Bobby Gates,82,52.63,57,30
163,T164,T164,Scott McCarron,65,52.38,42,22
164,T164,T164,Josh Teater,104,52.38,84,44
165,166,166,Brian Davis,105,52.17,69,36
166,167,167,Dean Wilson,62,52.08,48,25
167,168,168,John Rollins,85,51.52,66,34
168,169,169,Joe Durant,71,51.47,68,35
169,170,170,Padraig Harrington,60,51.28,39,20
170,171,171,Sean O'Hair,71,50.94,53,27
171,172,172,Jeff Overton,92,50.88,57,29
172,173,173,Fabián Gómez,84,50.82,61,31
173,T174,T174,Ernie Els,71,50.0,46,23
174,T174,T174,Justin Hicks,60,50.0,42,21
175,T174,T174,Justin Leonard,82,50.0,64,32
176,177,177,Vijay Singh,79,48.61,72,35
177,178,178,Boo Weekley,66,48.39,62,30
178,179,179,Tom Gillis,55,48.08,52,25
179,180,180,Sung Kang,63,47.62,63,30
180,181,181,Nick O'Hern,89,46.55,58,27
181,182,182,Ángel Cabrera,50,46.34,41,19
182,183,183,Camilo Villegas,69,45.83,48,22
183,184,184,Chris Riley,76,45.1,51,23
184,185,185,Alex Cejka,59,42.5,40,17
185,186,186,Dustin Johnson,72,42.11,57,24
