,Total_1_Putts_-_20-25_RANK THIS WEEK,Total_1_Putts_-_20-25_RANK LAST WEEK,Total_1_Putts_-_20-25_PLAYER NAME,Total_1_Putts_-_20-25_ROUNDS,Total_1_Putts_-_20-25_TOTAL,Total_1_Putts_-_20-25_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_20-25_PCT OF ALL 1-PUTTS
111,T98,T98,Will Strickler,51,11,307,3.6
112,T98,T98,Garrett Willis,71,11,447,2.5
113,T114,T114,Ricky Barnes,78,10,421,2.4
114,T114,T114,Michael Connell,76,10,491,2.0
115,T114,T114,Ben Crane,76,10,438,2.3
116,T114,T114,Brian Davis,105,10,659,1.5
117,T114,T114,Jason Day,76,10,465,2.2
118,T114,T114,David Duval,67,10,396,2.5
119,T114,T114,Robert Garrigus,83,10,475,2.1
120,T114,T114,Richard Johnson,64,10,353,2.8
121,T114,T114,Matt Kuchar,94,10,537,1.9
122,T114,T114,Troy Matteson,91,10,544,1.8
123,T114,T114,Matt McQuillan,59,10,347,2.9
124,T114,T114,Scott Piercy,78,10,457,2.2
125,T114,T114,Vijay Singh,79,10,508,2.0
126,T114,T114,Chris Stroud,88,10,532,1.9
127,T114,T114,Bubba Watson,85,10,402,2.5
128,T129,T129,Stuart Appleby,65,9,422,2.1
129,T129,T129,Briny Baird,60,9,317,2.8
130,T129,T129,Rich Beem,53,9,307,2.9
131,T129,T129,James Driscoll,71,9,421,2.1
132,T129,T129,Ernie Els,71,9,350,2.6
133,T129,T129,Harrison Frazar,58,9,299,3.0
134,T129,T129,Bill Haas,93,9,485,1.9
135,T129,T129,J.P. Hayes,56,9,344,2.6
136,T129,T129,Billy Horschel,75,9,417,2.2
137,T129,T129,Spencer Levin,113,9,631,1.4
138,T129,T129,George McNeill,69,9,409,2.2
139,T129,T129,Zack Miller,86,9,503,1.8
140,T129,T129,Geoff Ogilvy,69,9,421,2.1
141,T129,T129,Martin Piller,63,9,349,2.6
142,T129,T129,Aron Price,58,9,332,2.7
143,T129,T129,Marc Turnesa,54,9,290,3.1
144,T145,T145,K.J. Choi,77,8,400,2.0
145,T145,T145,Ben Curtis,66,8,431,1.9
146,T145,T145,Steve Flesch,88,8,590,1.4
147,T145,T145,Sergio Garcia,61,8,310,2.6
148,T145,T145,Bobby Gates,82,8,430,1.9
149,T145,T145,Scott Gutschewski,67,8,366,2.2
150,T145,T145,J.J. Henry,96,8,502,1.6
151,T145,T145,Justin Hicks,60,8,274,2.9
152,T145,T145,J.B. Holmes,57,8,313,2.6
153,T145,T145,Dustin Johnson,72,8,356,2.2
154,T145,T145,Sung Kang,63,8,340,2.4
155,T145,T145,Derek Lamely,65,8,368,2.2
156,T145,T145,Steve Marino,76,8,455,1.8
157,T145,T145,Sean O'Hair,71,8,400,2.0
158,T145,T145,Ryan Palmer,82,8,438,1.8
159,T145,T145,Ian Poulter,52,8,291,2.7
160,T145,T145,Alexandre Rocha,65,8,301,2.7
161,T145,T145,Adam Scott,60,8,310,2.6
162,T145,T145,Heath Slocum,89,8,450,1.8
163,T145,T145,Gary Woodland,93,8,452,1.8
164,T165,T165,Jason Dufner,78,7,450,1.6
165,T165,T165,Retief Goosen,50,7,279,2.5
166,T165,T165,Jim Herman,69,7,354,2.0
167,T165,T165,Jerry Kelly,85,7,477,1.5
168,T165,T165,Anthony Kim,72,7,426,1.6
169,T165,T165,Justin Rose,79,7,430,1.6
170,T171,T171,Joseph Bramlett,73,6,392,1.5
171,T171,T171,Ángel Cabrera,50,6,262,2.3
172,T171,T171,Alex Cejka,59,6,300,2.0
173,T171,T171,Andres Gonzales,60,6,317,1.9
174,T171,T171,Joe Ogilvie,75,6,457,1.3
175,T171,T171,Rory Sabbatini,85,6,428,1.4
176,T171,T171,Boo Weekley,66,6,337,1.8
177,T171,T171,Y.E. Yang,63,6,309,1.9
178,T179,T179,Tom Gillis,55,5,329,1.5
179,T179,T179,Zach Johnson,79,5,488,1.0
180,T179,T179,Troy Merritt,63,5,378,1.3
181,T179,T179,Jim Renner,65,5,383,1.3
182,T183,T183,Robert Karlsson,61,4,340,1.2
183,T183,T183,Steve Stricker,70,4,426,0.9
184,T185,T185,Steve Elkington,50,3,292,1.0
185,T185,T185,Charl Schwartzel,58,3,279,1.1
