,Putting_from_10_RANK THIS WEEK,Putting_from_10_RANK LAST WEEK,Putting_from_10_PLAYER NAME,Putting_from_10_ROUNDS,Putting_from_10_% MADE,Putting_from_10_ATTEMPTS,Putting_from_10_PUTTS MADE
0,1,1,Ángel Cabrera,50,67.86,28,19
1,2,2,Brendan Steele,89,63.04,46,29
2,3,3,Jerry Kelly,85,60.53,38,23
3,4,4,Bryce Molder,82,59.52,42,25
4,5,5,Stephen Ames,69,57.45,47,27
5,6,6,Colt Knost,80,56.82,44,25
6,T7,T7,Hunter Mahan,92,56.0,50,28
7,T7,T7,Alexandre Rocha,65,56.0,25,14
8,9,9,Jeff Overton,92,55.07,69,38
9,10,10,Billy Horschel,75,54.29,35,19
10,11,11,Brian Gay,90,53.06,49,26
11,12,12,Marc Turnesa,54,52.63,38,20
12,13,13,Geoff Ogilvy,69,52.5,40,21
13,14,14,Ben Curtis,66,52.27,44,23
14,15,15,Y.E. Yang,63,52.0,25,13
15,16,16,Dean Wilson,62,51.43,35,18
16,17,17,Steve Stricker,70,51.22,41,21
17,18,18,Kent Jones,76,51.11,45,23
18,T19,T19,Briny Baird,60,50.0,30,15
19,T19,T19,Jason Bohn,74,50.0,42,21
20,T19,T19,Steven Bowditch,86,50.0,40,20
21,T19,T19,Chris DiMarco,93,50.0,56,28
22,T19,T19,Kevin Na,84,50.0,40,20
23,T19,T19,Nick Watney,80,50.0,48,24
24,25,25,Martin Piller,63,49.12,57,28
25,T26,T26,Matt Kuchar,94,48.94,47,23
26,T26,T26,Kevin Streelman,90,48.94,47,23
27,28,28,Brandt Snedeker,85,48.84,43,21
28,29,29,Jonathan Byrd,83,48.78,41,20
29,30,30,Scott Gutschewski,67,48.65,37,18
30,T31,T31,Jim Renner,65,48.57,35,17
31,T31,T31,Justin Rose,79,48.57,35,17
32,33,33,Retief Goosen,50,48.28,29,14
33,34,34,Heath Slocum,89,48.21,56,27
34,35,35,Paul Stankowski,78,48.15,54,26
35,36,36,Charles Howell III,108,48.0,50,24
36,37,37,Shaun Micheel,77,47.83,46,22
37,38,38,Cameron Tringale,110,47.54,61,29
38,39,39,Marc Leishman,87,47.27,55,26
39,40,40,Fabián Gómez,84,47.17,53,25
40,T41,T41,Robert Allenby,84,47.06,51,24
41,T41,T41,David Duval,67,47.06,34,16
42,T41,T41,Lee Janzen,62,47.06,34,16
43,44,44,Padraig Harrington,60,46.88,32,15
44,45,45,Zach Johnson,79,46.67,45,21
45,46,46,Ryan Palmer,82,46.51,43,20
46,T47,T47,Jim Herman,69,46.15,39,18
47,T47,T47,Justin Hicks,60,46.15,26,12
48,T47,T47,Troy Matteson,91,46.15,65,30
49,T47,T47,Ryan Moore,79,46.15,39,18
50,51,51,Bo Van Pelt,92,46.0,50,23
51,52,52,Sung Kang,63,45.95,37,17
52,T53,T53,Stuart Appleby,65,45.71,35,16
53,T53,T53,Ricky Barnes,78,45.71,35,16
54,T55,T55,William McGirt,103,45.45,55,25
55,T55,T55,David Toms,78,45.45,55,25
56,T55,T55,Gary Woodland,93,45.45,44,20
57,58,58,Andres Romero,77,45.28,53,24
58,T59,T59,John Rollins,85,45.1,51,23
59,T59,T59,Johnson Wagner,81,45.1,51,23
60,T61,T61,Nick O'Hern,89,44.9,49,22
61,T61,T61,Garrett Willis,71,44.9,49,22
62,T63,T63,Chris Kirk,87,44.64,56,25
63,T63,T63,Vaughn Taylor,89,44.64,56,25
64,T65,T65,Michael Putnam,67,44.44,36,16
65,T65,T65,Charlie Wi,83,44.44,45,20
66,67,67,Aron Price,58,44.12,34,15
67,68,68,David Hearn,88,43.86,57,25
68,T69,T69,Bobby Gates,82,43.75,48,21
69,T69,T69,Rocco Mediate,53,43.75,32,14
70,71,71,Charley Hoffman,93,43.64,55,24
71,72,72,Greg Chalmers,88,43.55,62,27
72,73,73,Freddie Jacobson,92,43.24,37,16
73,74,74,Hunter Haas,96,43.18,44,19
74,75,75,Roland Thatcher,67,42.86,35,15
75,T76,T76,Jason Day,76,42.55,47,20
76,T76,T76,Tim Herron,85,42.55,47,20
77,T76,T76,Ben Martin,74,42.55,47,20
78,79,79,Matt McQuillan,59,42.31,26,11
79,T80,T80,David Mathis,83,42.22,45,19
80,T80,T80,Chris Riley,76,42.22,45,19
81,82,82,Joseph Bramlett,73,42.11,38,16
82,83,83,Billy Mayfair,94,42.03,69,29
83,84,84,Tim Petrovic,88,42.0,50,21
84,85,85,J.B. Holmes,57,41.94,31,13
85,86,86,Ryuji Imada,83,41.82,55,23
86,T87,T87,Ernie Els,71,41.67,36,15
87,T87,T87,Jim Furyk,87,41.67,36,15
88,T89,T89,Robert Garrigus,83,41.46,41,17
89,T89,T89,Scott Piercy,78,41.46,41,17
90,91,91,Kevin Kisner,70,41.3,46,19
91,T92,T92,Ben Crane,76,41.18,34,14
92,T92,T92,Alex Prugh,82,41.18,51,21
93,T92,T92,Scott Stallings,84,41.18,51,21
94,95,95,Matt Jones,71,41.03,39,16
95,T96,T96,Michael Bradley,74,40.91,22,9
96,T96,T96,D.J. Brigman,67,40.91,44,18
97,98,98,Tag Ridings,87,40.74,54,22
98,T99,T99,Luke Donald,73,40.54,37,15
99,T99,T99,Richard Johnson,64,40.54,37,15
100,T99,T99,Adam Scott,60,40.54,37,15
101,102,102,Rickie Fowler,84,40.38,52,21
102,103,103,Michael Connell,76,40.32,62,25
103,T104,T104,Woody Austin,59,40.0,30,12
104,T104,T104,Chris Couch,73,40.0,40,16
105,T104,T104,Steve Flesch,88,40.0,55,22
106,T107,T107,Brendon de Jonge,105,39.58,48,19
107,T107,T107,John Senden,94,39.58,48,19
108,109,109,Dustin Johnson,72,39.53,43,17
109,T110,T110,Anthony Kim,72,39.47,38,15
110,T110,T110,Martin Laird,77,39.47,38,15
111,112,112,Robert Karlsson,61,39.39,33,13
112,113,113,Matt Bettencourt,84,39.29,56,22
113,T114,T114,Tom Gillis,55,39.13,23,9
114,T114,T114,Justin Leonard,82,39.13,46,18
115,116,116,Chad Campbell,99,39.06,64,25
116,117,117,Vijay Singh,79,39.02,41,16
117,118,118,Carl Pettersson,95,38.71,62,24
118,T119,T119,Stewart Cink,72,38.64,44,17
119,T119,T119,J.P. Hayes,56,38.64,44,17
120,T119,T119,Jhonattan Vegas,84,38.64,44,17
121,122,122,Arjun Atwal,91,38.3,47,18
122,123,123,Rich Beem,53,38.24,34,13
123,124,124,Joe Ogilvie,75,37.84,37,14
124,T125,T125,K.J. Choi,77,37.78,45,17
125,T125,T125,Mark Wilson,89,37.78,45,17
126,127,127,Kevin Chappell,78,37.74,53,20
127,128,128,Lucas Glover,74,37.5,40,15
128,129,129,Kyle Stanley,98,37.31,67,25
129,T130,T130,Chez Reavie,92,37.29,59,22
130,T130,T130,Webb Simpson,98,37.29,59,22
131,132,132,Bio Kim,71,37.21,43,16
132,133,133,Aaron Baddeley,77,36.67,30,11
133,134,134,Bill Haas,93,36.54,52,19
134,135,135,J.J. Henry,96,36.36,55,20
135,136,136,Pat Perez,76,36.17,47,17
136,T137,T137,Tommy Gainey,104,36.11,72,26
137,T137,T137,Daniel Summerhays,75,36.11,36,13
138,T139,T139,Alex Cejka,59,35.9,39,14
139,T139,T139,John Merrick,71,35.9,39,14
140,141,141,Spencer Levin,113,35.82,67,24
141,T142,T142,Davis Love III,70,35.71,28,10
