,GIR_Putting_-_15-20_RANK THIS WEEK,GIR_Putting_-_15-20_RANK LAST WEEK,GIR_Putting_-_15-20_PLAYER NAME,GIR_Putting_-_15-20_ROUNDS,GIR_Putting_-_15-20_%,GIR_Putting_-_15-20_ATTEMPTS,GIR_Putting_-_15-20_PUTTS MADE
0,1,1,Jason Day,76,27.96,93,26
1,2,2,Charl Schwartzel,58,27.66,47,13
2,3,3,Charlie Wi,83,27.62,105,29
3,4,4,Lucas Glover,74,27.45,102,28
4,5,5,Jarrod Lyle,83,27.36,106,29
5,6,6,Bryce Molder,82,26.89,119,32
6,7,7,Steve Marino,76,26.67,90,24
7,8,8,Kevin Kisner,70,26.32,76,20
8,9,9,James Driscoll,71,26.19,84,22
9,10,10,Steven Bowditch,86,26.0,100,26
10,11,11,John Senden,94,24.82,137,34
11,12,12,Scott McCarron,65,24.66,73,18
12,13,13,Pat Perez,76,24.0,100,24
13,T14,T14,Chris Couch,73,23.53,102,24
14,T14,T14,Andres Gonzales,60,23.53,68,16
15,16,16,Bill Lunde,92,23.49,149,35
16,17,17,Scott Stallings,84,23.33,120,28
17,T18,T18,Greg Chalmers,88,23.21,112,26
18,T18,T18,Harrison Frazar,58,23.21,56,13
19,20,20,Kyle Stanley,98,23.08,130,30
20,21,21,Vaughn Taylor,89,23.02,139,32
21,22,22,Dustin Johnson,72,23.0,100,23
22,23,23,Aron Price,58,22.99,87,20
23,24,24,Robert Karlsson,61,22.97,74,17
24,25,25,Graeme McDowell,50,22.95,61,14
25,26,26,Jeff Overton,92,22.94,109,25
26,27,27,Briny Baird,60,22.47,89,20
27,T28,T28,Tim Herron,85,22.22,108,24
28,T28,T28,Billy Mayfair,94,22.22,117,26
29,T28,T28,Ryan Moore,79,22.22,90,20
30,T28,T28,D.A. Points,89,22.22,99,22
31,T28,T28,Jhonattan Vegas,84,22.22,117,26
32,33,33,Ben Curtis,66,22.02,109,24
33,34,34,Luke Donald,73,21.74,92,20
34,35,35,John Merrick,71,21.62,111,24
35,36,36,Steve Flesch,88,21.51,93,20
36,T37,T37,Tom Gillis,55,21.43,84,18
37,T37,T37,Kevin Na,84,21.43,98,21
38,39,39,Rickie Fowler,84,21.35,89,19
39,40,40,Matt Kuchar,94,21.01,119,25
40,41,41,Andres Romero,77,21.0,100,21
41,42,42,Adam Scott,60,20.97,62,13
42,T43,T43,Carl Pettersson,95,20.95,148,31
43,T43,T43,Cameron Tringale,110,20.95,148,31
44,45,45,Chris Stroud,88,20.83,120,25
45,46,46,Steve Stricker,70,20.78,77,16
46,47,47,Jason Bohn,74,20.63,126,26
47,48,48,Nick Watney,80,20.62,97,20
48,49,49,George McNeill,69,20.59,68,14
49,50,50,Bo Van Pelt,92,20.51,117,24
50,51,51,Bill Haas,93,20.49,122,25
51,52,52,David Toms,78,20.37,108,22
52,53,53,Hunter Haas,96,20.36,167,34
53,54,54,Vijay Singh,79,20.34,118,24
54,55,55,Anthony Kim,72,20.25,79,16
55,56,56,Zach Johnson,79,20.18,109,22
56,T57,T57,Ben Crane,76,20.0,90,18
57,T57,T57,Brian Davis,105,20.0,155,31
58,T57,T57,Tommy Gainey,104,20.0,155,31
59,T57,T57,Kent Jones,76,20.0,95,19
60,T57,T57,William McGirt,103,20.0,140,28
61,T57,T57,Michael Thompson,79,20.0,120,24
62,63,63,Blake Adams,116,19.88,166,33
63,64,64,Keegan Bradley,91,19.82,111,22
64,T65,T65,Aaron Baddeley,77,19.8,101,20
65,T65,T65,Ernie Els,71,19.8,101,20
66,T65,T65,Rory Sabbatini,85,19.8,101,20
67,68,68,David Hearn,88,19.75,162,32
68,69,69,Michael Bradley,74,19.74,76,15
69,70,70,Marc Leishman,87,19.66,117,23
70,71,71,K.J. Choi,77,19.64,112,22
71,T72,T72,Brandt Snedeker,85,19.61,102,20
72,T72,T72,Jimmy Walker,79,19.61,102,20
73,74,74,Derek Lamely,65,19.51,82,16
74,75,75,Martin Piller,63,19.4,67,13
75,76,76,Charley Hoffman,93,19.35,124,24
76,77,77,Jason Dufner,78,19.3,114,22
77,78,78,Roland Thatcher,67,19.23,104,20
78,79,79,Nate Smith,66,19.18,73,14
79,80,80,Gary Woodland,93,19.13,115,22
80,T81,T81,Hunter Mahan,92,18.97,116,22
81,T81,T81,Tag Ridings,87,18.97,116,22
82,83,83,Chris Riley,76,18.92,111,21
83,84,84,Steve Elkington,50,18.75,48,9
84,85,85,Jim Herman,69,18.68,91,17
85,86,86,Scott Piercy,78,18.63,102,19
86,T87,T87,Padraig Harrington,60,18.46,65,12
87,T87,T87,Nick O'Hern,89,18.46,130,24
88,89,89,David Mathis,83,18.45,103,19
89,90,90,Martin Laird,77,18.35,109,20
90,91,91,Chez Reavie,92,18.3,153,28
91,92,92,Nathan Green,81,18.26,115,21
92,93,93,Arjun Atwal,91,18.25,137,25
93,94,94,Shaun Micheel,77,18.18,110,20
94,95,95,Lee Janzen,62,17.98,89,16
95,T96,T96,Ryuji Imada,83,17.92,106,19
96,T96,T96,Trevor Immelman,84,17.92,106,19
97,98,98,Matt Jones,71,17.89,95,17
98,99,99,Michael Connell,76,17.74,124,22
99,100,100,Shane Bertsch,62,17.72,79,14
100,101,101,Joe Ogilvie,75,17.65,85,15
101,102,102,Brandt Jobe,100,17.59,108,19
102,103,103,Jim Renner,65,17.44,86,15
103,104,104,Robert Allenby,84,17.43,109,19
104,105,105,Garrett Willis,71,17.31,104,18
105,106,106,Camilo Villegas,69,17.24,87,15
106,107,107,Joseph Bramlett,73,17.2,93,16
107,108,108,Spencer Levin,113,17.18,163,28
108,109,109,Rod Pampling,72,17.11,76,13
109,T110,T110,Jonathan Byrd,83,17.09,117,20
110,T110,T110,Fabián Gómez,84,17.09,117,20
111,T112,T112,John Rollins,85,17.07,123,21
112,T112,T112,Dean Wilson,62,17.07,82,14
113,114,114,Sean O'Hair,71,16.98,106,18
114,115,115,J.B. Holmes,57,16.88,77,13
115,116,116,David Duval,67,16.84,95,16
116,117,117,Kevin Streelman,90,16.81,119,20
117,T118,T118,Woody Austin,59,16.67,90,15
118,T118,T118,Kevin Chappell,78,16.67,102,17
119,T118,T118,Brendon de Jonge,105,16.67,156,26
120,T118,T118,J.J. Henry,96,16.67,138,23
121,T118,T118,Richard Johnson,64,16.67,78,13
122,T118,T118,Tim Petrovic,88,16.67,126,21
123,T118,T118,Kevin Stadler,88,16.67,114,19
124,T118,T118,Paul Stankowski,78,16.67,108,18
125,126,126,Cameron Beckman,71,16.5,103,17
126,T127,T127,Sung Kang,63,16.48,91,15
127,T127,T127,Michael Putnam,67,16.48,91,15
128,129,129,Matt McQuillan,59,16.44,73,12
129,130,130,Freddie Jacobson,92,16.36,110,18
130,T131,T131,Davis Love III,70,16.3,92,15
131,T131,T131,Troy Merritt,63,16.3,92,15
132,T131,T131,Webb Simpson,98,16.3,135,22
133,T134,T134,Colt Knost,80,16.22,111,18
134,T134,T134,Marc Turnesa,54,16.22,74,12
135,136,136,Chris Kirk,87,16.2,142,23
136,137,137,Retief Goosen,50,16.13,62,10
137,138,138,Matt Bettencourt,84,15.93,113,18
138,139,139,Ángel Cabrera,50,15.91,44,7
139,140,140,Paul Goydos,81,15.87,126,20
140,141,141,Bio Kim,71,15.85,82,13
141,142,142,Johnson Wagner,81,15.84,101,16
142,143,143,Bubba Watson,85,15.79,95,15
143,144,144,Stephen Ames,69,15.69,102,16
144,145,145,Bobby Gates,82,15.65,115,18
145,146,146,Brian Gay,90,15.56,135,21
146,147,147,Robert Garrigus,83,15.53,103,16
147,148,148,D.J. Trahan,91,15.5,129,20
148,149,149,D.J. Brigman,67,15.49,71,11
149,150,150,Ryan Palmer,82,15.38,91,14
150,151,151,Charles Howell III,108,15.34,163,25
151,152,152,Scott Gutschewski,67,15.28,72,11
152,153,153,Jim Furyk,87,15.25,118,18
153,154,154,Ben Martin,74,15.18,112,17
154,155,155,Justin Hicks,60,15.12,86,13
155,156,156,Phil Mickelson,79,15.09,106,16
156,157,157,Brendan Steele,89,14.78,115,17
157,158,158,Chad Campbell,99,14.74,156,23
158,159,159,Ian Poulter,52,14.71,68,10
159,160,160,Ricky Barnes,78,14.66,116,17
160,161,161,Joe Durant,71,14.4,125,18
161,162,162,Boo Weekley,66,14.14,99,14
162,163,163,Alex Cejka,59,13.95,86,12
163,T164,T164,J.P. Hayes,56,13.89,72,10
164,T164,T164,Josh Teater,104,13.89,144,20
165,166,166,Troy Matteson,91,13.87,137,19
166,167,167,Billy Horschel,75,13.86,101,14
167,168,168,Mark Wilson,89,13.82,123,17
168,169,169,Justin Rose,79,13.73,102,14
169,170,170,Sergio Garcia,61,13.43,67,9
170,171,171,Geoff Ogilvy,69,13.41,82,11
171,172,172,Heath Slocum,89,13.39,127,17
172,173,173,Kris Blanks,92,13.24,136,18
173,174,174,Chris DiMarco,93,12.95,139,18
174,175,175,Justin Leonard,82,12.9,124,16
175,176,176,Zack Miller,86,12.87,101,13
176,177,177,Daniel Summerhays,75,12.82,117,15
177,178,178,Rocco Mediate,53,12.68,71,9
178,179,179,Will Strickler,51,12.5,56,7
179,180,180,Stewart Cink,72,12.35,81,10
180,181,181,Jerry Kelly,85,12.12,99,12
181,182,182,Rich Beem,53,11.76,68,8
182,183,183,Alex Prugh,82,11.48,122,14
183,184,184,Y.E. Yang,63,11.11,72,8
184,185,185,Alexandre Rocha,65,10.0,70,7
185,186,186,Stuart Appleby,65,9.57,94,9
