,Average_Putting_Distance_-_GIR_1_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_1_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_1_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_1_Putts_ROUNDS,Average_Putting_Distance_-_GIR_1_Putts_AVG,Average_Putting_Distance_-_GIR_1_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_1_Putts_TOTAL PUTTS
43,T44,T44,Lee Janzen,62,"11' 2""",1758.9170000000001,158
44,T44,T44,Brandt Jobe,100,"11' 2""",2815.0,252
45,T44,T44,Kevin Kisner,70,"11' 2""",1742.25,156
46,T44,T44,Tim Petrovic,88,"11' 2""",2474.917,221
47,T48,T48,Kris Blanks,92,"11' 1""",2758.417,248
48,T48,T48,Chris Couch,73,"11' 1""",2319.083,210
49,T48,T48,Jason Day,76,"11' 1""",2310.583,208
50,T48,T48,Steve Elkington,50,"11' 1""",1282.25,116
51,T48,T48,J.P. Hayes,56,"11' 1""",1470.0829999999999,133
52,T48,T48,Robert Karlsson,61,"11' 1""",1509.6670000000001,136
53,T48,T48,Hunter Mahan,92,"11' 1""",3208.833,289
54,T48,T48,Kevin Na,84,"11' 1""",2564.417,232
55,T56,T56,Matt Bettencourt,84,"11' 0""",2438.0,221
56,T56,T56,Ángel Cabrera,50,"11' 0""",1261.0,115
57,T56,T56,Greg Chalmers,88,"11' 0""",2598.333,237
58,T56,T56,Ben Curtis,66,"11' 0""",1985.4170000000001,180
59,T56,T56,Steve Flesch,88,"11' 0""",2608.917,238
60,T56,T56,Brian Gay,90,"11' 0""",2543.833,231
61,T56,T56,Retief Goosen,50,"11' 0""",1353.4170000000001,123
62,T56,T56,Bill Lunde,92,"11' 0""",2689.917,245
63,T56,T56,Nate Smith,66,"11' 0""",1599.4170000000001,145
64,T56,T56,Kevin Streelman,90,"11' 0""",2434.417,222
65,T66,T66,Briny Baird,60,"10' 11""",1631.9170000000001,149
66,T66,T66,Ernie Els,71,"10' 11""",1963.1670000000001,180
67,T66,T66,Tim Herron,85,"10' 11""",2530.667,232
68,T66,T66,Colt Knost,80,"10' 11""",1945.9170000000001,178
69,T66,T66,Sean O'Hair,71,"10' 11""",1804.75,165
70,T66,T66,Brandt Snedeker,85,"10' 11""",2717.583,249
71,T66,T66,Michael Thompson,79,"10' 11""",2311.583,212
72,T66,T66,Charlie Wi,83,"10' 11""",2705.333,248
73,T74,T74,Padraig Harrington,60,"10' 10""",1554.75,144
74,T74,T74,David Hearn,88,"10' 10""",2584.083,239
75,T74,T74,Rocco Mediate,53,"10' 10""",1478.6670000000001,136
76,T74,T74,Zack Miller,86,"10' 10""",2053.5,189
77,T74,T74,Carl Pettersson,95,"10' 10""",3285.833,303
78,T74,T74,Chris Riley,76,"10' 10""",2013.4170000000001,186
79,T74,T74,Roland Thatcher,67,"10' 10""",2015.25,186
80,T74,T74,Camilo Villegas,69,"10' 10""",1977.8329999999999,183
81,T82,T82,Michael Bradley,74,"10' 9""",1930.25,179
82,T82,T82,D.J. Brigman,67,"10' 9""",1563.5829999999999,145
83,T82,T82,Bobby Gates,82,"10' 9""",1951.8329999999999,181
84,T82,T82,Troy Merritt,63,"10' 9""",1565.6670000000001,146
85,T82,T82,Paul Stankowski,78,"10' 9""",2131.167,199
86,T87,T87,Robert Allenby,84,"10' 8""",2333.083,218
87,T87,T87,Jason Bohn,74,"10' 8""",2325.083,218
88,T87,T87,David Mathis,83,"10' 8""",2312.25,216
89,T87,T87,Chris Stroud,88,"10' 8""",2543.167,238
90,T87,T87,Gary Woodland,93,"10' 8""",2328.583,218
91,T92,T92,Shane Bertsch,62,"10' 7""",1802.0,170
92,T92,T92,Brendon de Jonge,105,"10' 7""",3319.333,313
93,T92,T92,James Driscoll,71,"10' 7""",1817.4170000000001,172
94,T92,T92,Charles Howell III,108,"10' 7""",2960.667,279
95,T92,T92,Ryuji Imada,83,"10' 7""",2402.833,227
96,T92,T92,Spencer Levin,113,"10' 7""",2927.167,277
97,T92,T92,Daniel Summerhays,75,"10' 7""",1623.5829999999999,154
98,T99,T99,Rich Beem,53,"10' 6""",1146.417,109
99,T99,T99,Rickie Fowler,84,"10' 6""",2518.333,239
100,T99,T99,Sergio Garcia,61,"10' 6""",1418.4170000000001,135
101,T99,T99,Bio Kim,71,"10' 6""",1694.8329999999999,162
102,T99,T99,Marc Leishman,87,"10' 6""",2503.917,239
103,T99,T99,Jeff Overton,92,"10' 6""",2517.333,239
104,T99,T99,Josh Teater,104,"10' 6""",2968.667,283
105,T106,T106,K.J. Choi,77,"10' 5""",1851.5829999999999,178
106,T106,T106,Ben Crane,76,"10' 5""",1985.8329999999999,190
107,T106,T106,Nathan Green,81,"10' 5""",2097.833,201
108,T106,T106,Billy Horschel,75,"10' 5""",2043.5,196
109,T106,T106,Justin Leonard,82,"10' 5""",2008.8329999999999,193
110,T106,T106,Joe Ogilvie,75,"10' 5""",1999.9170000000001,192
111,T106,T106,Mark Wilson,89,"10' 5""",2319.0,223
112,T113,T113,Cameron Beckman,71,"10' 4""",2103.083,203
113,T113,T113,Joe Durant,71,"10' 4""",1837.8329999999999,178
114,T113,T113,Harrison Frazar,58,"10' 4""",1258.417,122
115,T113,T113,Freddie Jacobson,92,"10' 4""",2358.417,229
116,T113,T113,Kent Jones,76,"10' 4""",2091.75,202
117,T113,T113,Geoff Ogilvy,69,"10' 4""",1868.9170000000001,181
118,T113,T113,Vaughn Taylor,89,"10' 4""",2669.333,258
119,T120,T120,Blake Adams,116,"10' 3""",3531.583,344
120,T120,T120,Steven Bowditch,86,"10' 3""",2697.167,264
121,T120,T120,Joseph Bramlett,73,"10' 3""",1688.8329999999999,165
122,T120,T120,Alex Cejka,59,"10' 3""",1355.5,132
123,T120,T120,Robert Garrigus,83,"10' 3""",2252.083,220
124,T120,T120,Paul Goydos,81,"10' 3""",2208.0,216
125,T120,T120,Bill Haas,93,"10' 3""",2434.417,238
126,T120,T120,Chris Kirk,87,"10' 3""",2650.417,259
127,T120,T120,Martin Laird,77,"10' 3""",2166.083,212
128,T120,T120,Derek Lamely,65,"10' 3""",1621.8329999999999,158
129,T120,T120,Bryce Molder,82,"10' 3""",2457.0,240
130,T120,T120,Ryan Moore,79,"10' 3""",2036.8329999999999,198
131,T120,T120,Boo Weekley,66,"10' 3""",1703.0829999999999,166
132,T120,T120,Garrett Willis,71,"10' 3""",2037.4170000000001,198
133,T134,T134,Stuart Appleby,65,"10' 2""",1572.1670000000001,155
134,T134,T134,Chris DiMarco,93,"10' 2""",2501.583,247
135,T134,T134,Tommy Gainey,104,"10' 2""",3109.917,305
136,T134,T134,Tom Gillis,55,"10' 2""",1409.6670000000001,139
137,T134,T134,Jarrod Lyle,83,"10' 2""",1966.25,193
138,T134,T134,Webb Simpson,98,"10' 2""",3262.75,321
139,T134,T134,Steve Stricker,70,"10' 2""",2068.667,204
140,T134,T134,Bubba Watson,85,"10' 2""",2131.667,210
141,T142,T142,Michael Connell,76,"10' 1""",1913.0829999999999,190
142,T142,T142,Jason Dufner,78,"10' 1""",2061.5,205
143,T142,T142,Heath Slocum,89,"10' 1""",2255.667,224
144,T145,T145,Jim Furyk,87,"10' 0""",2140.5,214
145,T145,T145,Jim Herman,69,"10' 0""",1634.1670000000001,164
146,T147,T147,Chad Campbell,99,"9' 11""",2608.083,264
147,T147,T147,Brian Davis,105,"9' 11""",3121.25,316
148,T147,T147,Scott Gutschewski,67,"9' 11""",1356.6670000000001,137
149,T147,T147,Justin Hicks,60,"9' 11""",1107.917,112
150,T151,T151,Woody Austin,59,"9' 10""",1585.75,161
151,T151,T151,Keegan Bradley,91,"9' 10""",2244.333,228
152,T151,T151,Jonathan Byrd,83,"9' 10""",2259.917,230
153,T151,T151,Jerry Kelly,85,"9' 10""",1994.1670000000001,202
154,T151,T151,Matt Kuchar,94,"9' 10""",2519.833,256
155,T151,T151,Troy Matteson,91,"9' 10""",2321.083,236
156,T151,T151,Scott Piercy,78,"9' 10""",2080.25,211
157,T151,T151,Alex Prugh,82,"9' 10""",1821.9170000000001,186
158,T151,T151,Adam Scott,60,"9' 10""",1506.5,153
159,T151,T151,D.J. Trahan,91,"9' 10""",2355.667,239
160,T161,T161,Charley Hoffman,93,"9' 9""",2454.083,252
161,T161,T161,Dustin Johnson,72,"9' 9""",1905.75,195
162,T161,T161,Anthony Kim,72,"9' 9""",1784.9170000000001,183
163,T161,T161,Davis Love III,70,"9' 9""",1487.25,152
164,T161,T161,George McNeill,69,"9' 9""",1683.0,172
165,T161,T161,Andres Romero,77,"9' 9""",2382.75,244
166,T161,T161,Kyle Stanley,98,"9' 9""",2720.917,280
167,T161,T161,Bo Van Pelt,92,"9' 9""",2334.667,239
168,T169,T169,Arjun Atwal,91,"9' 8""",2548.5,263
169,T169,T169,Aaron Baddeley,77,"9' 8""",2193.333,227
170,T169,T169,Ricky Barnes,78,"9' 8""",1718.3329999999999,178
171,T169,T169,Brendan Steele,89,"9' 8""",2140.333,221
172,T169,T169,Jimmy Walker,79,"9' 8""",2207.667,229
173,T169,T169,Nick Watney,80,"9' 8""",2249.583,233
174,T175,T175,Kevin Chappell,78,"9' 7""",1640.5,171
175,T175,T175,Luke Donald,73,"9' 7""",1947.4170000000001,204
176,T175,T175,J.B. Holmes,57,"9' 7""",1416.5,148
177,T175,T175,Matt Jones,71,"9' 7""",1825.25,191
178,T175,T175,Ian Poulter,52,"9' 7""",1224.833,128
179,180,180,Scott Stallings,84,"9' 6""",2009.9170000000001,211
180,181,181,Zach Johnson,79,"9' 5""",2088.0,222
181,T182,T182,Ryan Palmer,82,"9' 3""",1556.25,168
182,T182,T182,Justin Rose,79,"9' 3""",2022.4170000000001,218
183,184,184,Rory Sabbatini,85,"9' 2""",1799.0829999999999,196
184,185,185,Andres Gonzales,60,"9' 1""",1267.917,140
185,186,186,Phil Mickelson,79,"9' 0""",1792.0,200
