,Total_1_Putts_-_15-20_RANK THIS WEEK,Total_1_Putts_-_15-20_RANK LAST WEEK,Total_1_Putts_-_15-20_PLAYER NAME,Total_1_Putts_-_15-20_ROUNDS,Total_1_Putts_-_15-20_TOTAL,Total_1_Putts_-_15-20_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_15-20_PCT OF ALL 1-PUTTS
91,T86,T86,Ryuji Imada,83,24,546,4.4
92,T86,T86,Martin Laird,77,24,453,5.3
93,T86,T86,Scott McCarron,65,24,397,6.0
94,T86,T86,Shaun Micheel,77,24,447,5.4
95,T86,T86,Andres Romero,77,24,530,4.5
96,T86,T86,Kevin Stadler,88,24,470,5.1
97,T98,T98,Shane Bertsch,62,23,376,6.1
98,T98,T98,Kris Blanks,92,23,529,4.3
99,T98,T98,Ben Crane,76,23,438,5.3
100,T98,T98,Kevin Na,84,23,555,4.1
101,T98,T98,Brendan Steele,89,23,505,4.6
102,T98,T98,Steve Stricker,70,23,426,5.4
103,T98,T98,Josh Teater,104,23,606,3.8
104,T98,T98,David Toms,78,23,419,5.5
105,T98,T98,Garrett Willis,71,23,447,5.1
106,T107,T107,Briny Baird,60,22,317,6.9
107,T107,T107,Ricky Barnes,78,22,421,5.2
108,T107,T107,Joe Durant,71,22,397,5.5
109,T107,T107,David Duval,67,22,396,5.6
110,T107,T107,Robert Garrigus,83,22,475,4.6
111,T107,T107,Trevor Immelman,84,22,436,5.0
112,T107,T107,Lee Janzen,62,22,354,6.2
113,T107,T107,Brandt Jobe,100,22,548,4.0
114,T107,T107,Jim Renner,65,22,383,5.7
115,T107,T107,Rory Sabbatini,85,22,428,5.1
116,T107,T107,Roland Thatcher,67,22,446,4.9
117,T107,T107,D.J. Trahan,91,22,526,4.2
118,T119,T119,Stephen Ames,69,21,420,5.0
119,T119,T119,Aaron Baddeley,77,21,470,4.5
120,T119,T119,Tom Gillis,55,21,329,6.4
121,T119,T119,Andres Gonzales,60,21,317,6.6
122,T119,T119,Jim Herman,69,21,354,5.9
123,T119,T119,Robert Karlsson,61,21,340,6.2
124,T119,T119,Jerry Kelly,85,21,477,4.4
125,T119,T119,Derek Lamely,65,21,368,5.7
126,T119,T119,Justin Leonard,82,21,513,4.1
127,T119,T119,Troy Merritt,63,21,378,5.6
128,T119,T119,Ryan Palmer,82,21,438,4.8
129,T119,T119,Brandt Snedeker,85,21,531,4.0
130,T119,T119,Johnson Wagner,81,21,479,4.4
131,T132,T132,Kevin Chappell,78,20,437,4.6
132,T132,T132,Sung Kang,63,20,340,5.9
133,T132,T132,Anthony Kim,72,20,426,4.7
134,T132,T132,Davis Love III,70,20,340,5.9
135,T132,T132,George McNeill,69,20,409,4.9
136,T132,T132,Phil Mickelson,79,20,428,4.7
137,T132,T132,Zack Miller,86,20,503,4.0
138,T132,T132,Aron Price,58,20,332,6.0
139,T140,T140,Jim Furyk,87,19,464,4.1
140,T140,T140,Ben Martin,74,19,441,4.3
141,T140,T140,Alex Prugh,82,19,427,4.4
142,T140,T140,Michael Putnam,67,19,364,5.2
143,T140,T140,Heath Slocum,89,19,450,4.2
144,T140,T140,Nate Smith,66,19,395,4.8
145,T140,T140,Marc Turnesa,54,19,290,6.6
146,T140,T140,Mark Wilson,89,19,504,3.8
147,T148,T148,Michael Bradley,74,18,384,4.7
148,T148,T148,J.B. Holmes,57,18,313,5.8
149,T148,T148,Bio Kim,71,18,429,4.2
150,T148,T148,Dean Wilson,62,18,410,4.4
151,T152,T152,Woody Austin,59,17,371,4.6
152,T152,T152,Joseph Bramlett,73,17,392,4.3
153,T152,T152,Justin Hicks,60,17,274,6.2
154,T152,T152,Rod Pampling,72,17,424,4.0
155,T152,T152,Daniel Summerhays,75,17,442,3.8
156,T157,T157,Alex Cejka,59,16,300,5.3
157,T157,T157,Stewart Cink,72,16,354,4.5
158,T157,T157,Harrison Frazar,58,16,299,5.4
159,T157,T157,Padraig Harrington,60,16,347,4.6
160,T157,T157,Richard Johnson,64,16,353,4.5
161,T157,T157,Graeme McDowell,50,16,272,5.9
162,T157,T157,Matt McQuillan,59,16,347,4.6
163,T157,T157,Martin Piller,63,16,349,4.6
164,T157,T157,Justin Rose,79,16,430,3.7
165,T157,T157,Charl Schwartzel,58,16,279,5.7
166,T157,T157,Adam Scott,60,16,310,5.2
167,T157,T157,Camilo Villegas,69,16,402,4.0
168,T157,T157,Bubba Watson,85,16,402,4.0
169,T157,T157,Boo Weekley,66,16,337,4.7
170,T157,T157,Y.E. Yang,63,16,309,5.2
171,T172,T172,Steve Elkington,50,15,292,5.1
172,T172,T172,Billy Horschel,75,15,417,3.6
173,T174,T174,Ángel Cabrera,50,14,262,5.3
174,T174,T174,Scott Gutschewski,67,14,366,3.8
175,T174,T174,J.P. Hayes,56,14,344,4.1
176,T177,T177,Rich Beem,53,13,307,4.2
177,T177,T177,D.J. Brigman,67,13,386,3.4
178,T177,T177,Retief Goosen,50,13,279,4.7
179,T177,T177,Alexandre Rocha,65,13,301,4.3
180,T181,T181,Stuart Appleby,65,12,422,2.8
181,T181,T181,Sergio Garcia,61,12,310,3.9
182,T181,T181,Geoff Ogilvy,69,12,421,2.9
183,T181,T181,Will Strickler,51,12,307,3.9
184,185,185,Ian Poulter,52,11,291,3.8
185,186,186,Rocco Mediate,53,10,323,3.1
