,Total_1_Putts_-_5-10_RANK THIS WEEK,Total_1_Putts_-_5-10_RANK LAST WEEK,Total_1_Putts_-_5-10_PLAYER NAME,Total_1_Putts_-_5-10_ROUNDS,Total_1_Putts_-_5-10_TOTAL,Total_1_Putts_-_5-10_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_5-10_PCT OF ALL 1-PUTTS
78,T78,T78,Heath Slocum,89,130,450,28.9
79,T78,T78,Johnson Wagner,81,130,479,27.1
80,T81,T81,Bill Haas,93,128,485,26.4
81,T81,T81,Nick O'Hern,89,128,521,24.6
82,T81,T81,Tag Ridings,87,128,521,24.6
83,T81,T81,John Rollins,85,128,476,26.9
84,T85,T85,Aaron Baddeley,77,127,470,27.0
85,T85,T85,Justin Leonard,82,127,513,24.8
86,T85,T85,Brandt Snedeker,85,127,531,23.9
87,T85,T85,Michael Thompson,79,127,497,25.6
88,T89,T89,Ben Curtis,66,126,431,29.2
89,T89,T89,Martin Laird,77,126,453,27.8
90,T89,T89,Ryan Moore,79,126,447,28.2
91,T89,T89,Geoff Ogilvy,69,126,421,29.9
92,T89,T89,Kevin Stadler,88,126,470,26.8
93,94,94,Michael Connell,76,125,491,25.5
94,T95,T95,Jarrod Lyle,83,124,510,24.3
95,T95,T95,David Toms,78,124,419,29.6
96,97,97,Scott Stallings,84,123,459,26.8
97,98,98,Shaun Micheel,77,122,447,27.3
98,99,99,Rory Sabbatini,85,121,428,28.3
99,100,100,Billy Horschel,75,120,417,28.8
100,T101,T101,Kevin Chappell,78,119,437,27.2
101,T101,T101,Gary Woodland,93,119,452,26.3
102,T103,T103,Jason Day,76,118,465,25.4
103,T103,T103,Joe Ogilvie,75,118,457,25.8
104,T103,T103,Daniel Summerhays,75,118,442,26.7
105,T103,T103,Roland Thatcher,67,118,446,26.5
106,T103,T103,Garrett Willis,71,118,447,26.4
107,T103,T103,Dean Wilson,62,118,410,28.8
108,T109,T109,J.J. Henry,96,117,502,23.3
109,T109,T109,Steve Marino,76,117,455,25.7
110,T111,T111,Stuart Appleby,65,116,422,27.5
111,T111,T111,Jim Furyk,87,116,464,25.0
112,T113,T113,David Duval,67,115,396,29.0
113,T113,T113,Nate Smith,66,115,395,29.1
114,115,115,Ben Crane,76,114,438,26.0
115,116,116,Stephen Ames,69,113,420,26.9
116,T117,T117,Cameron Beckman,71,112,455,24.6
117,T117,T117,Scott Gutschewski,67,112,366,30.6
118,T117,T117,Colt Knost,80,112,462,24.2
119,T117,T117,Ryan Palmer,82,112,438,25.6
120,T117,T117,Chris Riley,76,112,458,24.5
121,122,122,Matt Jones,71,111,459,24.2
122,123,123,James Driscoll,71,110,421,26.1
123,T124,T124,Trevor Immelman,84,109,436,25.0
124,T124,T124,Kevin Kisner,70,109,404,27.0
125,T124,T124,George McNeill,69,109,409,26.7
126,T127,T127,Chris Couch,73,108,499,21.6
127,T127,T127,Sean O'Hair,71,108,400,27.0
128,T129,T129,Derek Lamely,65,107,368,29.1
129,T129,T129,Rod Pampling,72,107,424,25.2
130,T131,T131,John Merrick,71,106,400,26.5
131,T131,T131,Bubba Watson,85,106,402,26.4
132,T133,T133,Ricky Barnes,78,104,421,24.7
133,T133,T133,K.J. Choi,77,104,400,26.0
134,T133,T133,Lucas Glover,74,104,430,24.2
135,T133,T133,Fabián Gómez,84,104,452,23.0
136,T133,T133,Camilo Villegas,69,104,402,25.9
137,138,138,Martin Piller,63,102,349,29.2
138,139,139,Jim Herman,69,101,354,28.5
139,140,140,Troy Merritt,63,100,378,26.5
140,141,141,Joseph Bramlett,73,99,392,25.3
141,T142,T142,Bobby Gates,82,98,430,22.8
142,T142,T142,Jim Renner,65,98,383,25.6
143,T144,T144,Shane Bertsch,62,96,376,25.5
144,T144,T144,Michael Bradley,74,96,384,25.0
145,T144,T144,D.J. Brigman,67,96,386,24.9
146,T144,T144,Bio Kim,71,96,429,22.4
147,T148,T148,Joe Durant,71,95,397,23.9
148,T148,T148,Andres Gonzales,60,95,317,30.0
149,T148,T148,Michael Putnam,67,95,364,26.1
150,T148,T148,Adam Scott,60,95,310,30.6
151,T152,T152,Woody Austin,59,94,371,25.3
152,T152,T152,Richard Johnson,64,94,353,26.6
153,T152,T152,Dustin Johnson,72,94,356,26.4
154,T152,T152,Phil Mickelson,79,94,428,22.0
155,T156,T156,Ernie Els,71,93,350,26.6
156,T156,T156,Tom Gillis,55,93,329,28.3
157,T156,T156,Robert Karlsson,61,93,340,27.4
158,T156,T156,Rocco Mediate,53,93,323,28.8
159,T156,T156,Aron Price,58,93,332,28.0
160,161,161,Scott McCarron,65,89,397,22.4
161,T162,T162,J.B. Holmes,57,88,313,28.1
162,T162,T162,Y.E. Yang,63,88,309,28.5
163,T164,T164,Sung Kang,63,87,340,25.6
164,T164,T164,Graeme McDowell,50,87,272,32.0
165,T166,T166,Briny Baird,60,86,317,27.1
166,T166,T166,Stewart Cink,72,86,354,24.3
167,168,168,Matt McQuillan,59,84,347,24.2
168,T169,T169,Alex Cejka,59,83,300,27.7
169,T169,T169,Alexandre Rocha,65,83,301,27.6
170,T171,T171,Padraig Harrington,60,81,347,23.3
171,T171,T171,Lee Janzen,62,81,354,22.9
172,T171,T171,Charl Schwartzel,58,81,279,29.0
173,T171,T171,Will Strickler,51,81,307,26.4
174,T175,T175,Steve Elkington,50,80,292,27.4
175,T175,T175,J.P. Hayes,56,80,344,23.3
176,T175,T175,Boo Weekley,66,80,337,23.7
177,178,178,Davis Love III,70,79,340,23.2
178,T179,T179,Rich Beem,53,78,307,25.4
179,T179,T179,Justin Hicks,60,78,274,28.5
180,T179,T179,Marc Turnesa,54,78,290,26.9
181,182,182,Harrison Frazar,58,77,299,25.8
182,T183,T183,Sergio Garcia,61,75,310,24.2
183,T183,T183,Retief Goosen,50,75,279,26.9
184,T183,T183,Ian Poulter,52,75,291,25.8
185,186,186,Ángel Cabrera,50,74,262,28.2
