,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
0,1,1,Steve Stricker,27.22,490,18
1,2,2,Greg Chalmers,27.73,721,26
2,3,3,Bio Kim,27.74,638,23
3,4,4,Freddie Jacobson,27.78,639,23
4,5,5,Rickie Fowler,27.83,640,23
5,6,6,Brandt Snedeker,27.88,697,25
6,T7,T7,Jason Day,28.0,560,20
7,T7,T7,Robert Karlsson,28.0,476,17
8,T7,T7,Kevin Na,28.0,728,26
9,10,10,Shane Bertsch,28.22,508,18
10,T11,T11,Stuart Appleby,28.24,593,21
11,T11,T11,Aaron Baddeley,28.24,593,21
12,T11,T11,Scott McCarron,28.24,593,21
13,14,14,Steven Bowditch,28.26,763,27
14,15,15,Steve Marino,28.3,651,23
15,T16,T16,Blake Adams,28.36,936,33
16,T16,T16,Nate Smith,28.36,624,22
17,18,18,Tim Petrovic,28.38,738,26
18,19,19,Michael Thompson,28.39,653,23
19,20,20,Ian Poulter,28.4,426,15
20,T21,T21,Sergio Garcia,28.44,455,16
21,T21,T21,Nathan Green,28.44,711,25
22,23,23,Scott Piercy,28.48,598,21
23,24,24,Charlie Wi,28.52,713,25
24,25,25,Rod Pampling,28.53,542,19
25,26,26,Martin Laird,28.55,628,22
26,27,27,David Mathis,28.57,657,23
27,28,28,Tim Herron,28.59,772,27
28,29,29,Dean Wilson,28.6,572,20
29,T30,T30,J.B. Holmes,28.64,401,14
30,T30,T30,Roland Thatcher,28.64,630,22
31,32,32,Webb Simpson,28.65,745,26
32,33,33,Jimmy Walker,28.67,688,24
33,34,34,Zach Johnson,28.68,631,22
34,T35,T35,Matt Kuchar,28.7,660,23
35,T35,T35,Marc Leishman,28.7,775,27
36,37,37,Kevin Kisner,28.73,632,22
37,38,38,Steve Flesch,28.76,719,25
38,39,39,Cameron Tringale,28.77,892,31
39,40,40,Mark Wilson,28.8,720,25
40,41,41,D.J. Brigman,28.81,605,21
41,T42,T42,James Driscoll,28.82,634,22
42,T42,T42,Lucas Glover,28.82,634,22
43,T44,T44,Arjun Atwal,28.83,836,29
44,T44,T44,Luke Donald,28.83,519,18
45,46,46,Ryan Moore,28.85,577,20
46,T47,T47,K.J. Choi,28.86,606,21
47,T47,T47,Joe Ogilvie,28.86,635,22
48,T47,T47,Pat Perez,28.86,635,22
49,T47,T47,Charl Schwartzel,28.86,404,14
50,T51,T51,Andres Gonzales,28.89,549,19
51,T51,T51,Geoff Ogilvy,28.89,549,19
52,T53,T53,Billy Horschel,28.91,665,23
53,T53,T53,Garrett Willis,28.91,636,22
54,55,55,Brendon de Jonge,28.93,839,29
55,T56,T56,Woody Austin,28.94,463,16
56,T56,T56,J.P. Hayes,28.94,521,18
