,Putts_per_Round_-_Round_5_RANK THIS WEEK,Putts_per_Round_-_Round_5_RANK LAST WEEK,Putts_per_Round_-_Round_5_PLAYER NAME,Putts_per_Round_-_Round_5_AVG,Putts_per_Round_-_Round_5_TOTAL PUTTS,Putts_per_Round_-_Round_5_TOTAL ROUNDS
0,1,1,Brian Gay,20.0,20,1
1,T2,T2,Derek Lamely,23.0,23,1
2,T2,T2,Bryce Molder,23.0,23,1
3,T2,T2,Ryan Palmer,23.0,23,1
4,T5,T5,Kris Blanks,24.0,24,1
5,T5,T5,Brendon de Jonge,24.0,24,1
6,T7,T7,Michael Bradley,25.0,25,1
7,T7,T7,Chris Couch,25.0,25,1
8,T7,T7,Jason Dufner,25.0,25,1
9,T7,T7,David Duval,25.0,25,1
10,T7,T7,Matt Jones,25.0,25,1
11,T7,T7,Jerry Kelly,25.0,25,1
12,T7,T7,Webb Simpson,25.0,25,1
13,T14,T14,Matt Bettencourt,26.0,26,1
14,T14,T14,Brian Davis,26.0,26,1
15,T14,T14,Fabián Gómez,26.0,26,1
16,T14,T14,Chris Kirk,26.0,26,1
17,T14,T14,Justin Leonard,26.0,26,1
18,T14,T14,Shaun Micheel,26.0,26,1
19,T14,T14,Pat Perez,26.0,26,1
20,T14,T14,Tim Petrovic,26.0,26,1
21,T22,T22,Chad Campbell,27.0,27,1
22,T22,T22,Hunter Haas,27.0,27,1
23,T22,T22,Freddie Jacobson,27.0,27,1
24,T22,T22,Jarrod Lyle,27.0,27,1
25,T22,T22,Kevin Na,27.0,27,1
26,T22,T22,David Toms,27.0,27,1
27,T28,T28,Alex Cejka,28.0,28,1
28,T28,T28,Kevin Chappell,28.0,28,1
29,T28,T28,Bill Lunde,28.0,28,1
30,T28,T28,Scott McCarron,28.0,28,1
31,T28,T28,Chris Stroud,28.0,28,1
32,T28,T28,Vaughn Taylor,28.0,28,1
33,T28,T28,Jhonattan Vegas,28.0,28,1
34,T35,T35,Keegan Bradley,29.0,29,1
35,T35,T35,Greg Chalmers,29.0,29,1
36,T35,T35,Charles Howell III,29.0,29,1
37,T35,T35,Colt Knost,29.0,29,1
38,T35,T35,Zack Miller,29.0,29,1
39,T35,T35,Jeff Overton,29.0,29,1
40,T35,T35,Daniel Summerhays,29.0,29,1
41,T35,T35,Cameron Tringale,29.0,29,1
42,T43,T43,Harrison Frazar,30.0,30,1
43,T43,T43,Bill Haas,30.0,30,1
44,T43,T43,J.J. Henry,30.0,30,1
45,T43,T43,Brandt Jobe,30.0,30,1
46,T43,T43,Spencer Levin,30.0,30,1
47,T43,T43,Steve Marino,30.0,30,1
48,T43,T43,D.A. Points,30.0,30,1
49,T43,T43,Kevin Streelman,30.0,30,1
50,T43,T43,Gary Woodland,30.0,30,1
51,T52,T52,Stephen Ames,31.0,31,1
52,T52,T52,Martin Laird,31.0,31,1
53,T52,T52,Michael Putnam,31.0,31,1
54,T52,T52,D.J. Trahan,31.0,31,1
55,T56,T56,Ryuji Imada,32.0,32,1
56,T56,T56,Matt Kuchar,32.0,32,1
57,T56,T56,Kevin Stadler,32.0,32,1
58,T56,T56,Kyle Stanley,32.0,32,1
59,T56,T56,Dean Wilson,32.0,32,1
60,T56,T56,Mark Wilson,32.0,32,1
61,T62,T62,Steve Elkington,33.0,33,1
62,T62,T62,Paul Goydos,33.0,33,1
63,T62,T62,John Rollins,33.0,33,1
64,T62,T62,Boo Weekley,33.0,33,1
65,66,66,Blake Adams,34.0,34,1
