,Putting_from_-__10_RANK THIS WEEK,Putting_from_-__10_RANK LAST WEEK,Putting_from_-__10_PLAYER NAME,Putting_from_-__10_ROUNDS,Putting_from_-__10_% MADE,Putting_from_-__10_ATTEMPTS,Putting_from_-__10_PUTTS MADE
68,69,69,Robert Karlsson,61,15.83,436,69
69,70,70,Bill Lunde,92,15.8,848,134
70,71,71,Carl Pettersson,95,15.69,943,148
71,T72,T72,Ian Poulter,52,15.67,402,63
72,T72,T72,Dean Wilson,62,15.67,600,94
73,T74,T74,Brandt Jobe,100,15.65,882,138
74,T74,T74,Marc Turnesa,54,15.65,543,85
75,76,76,Tommy Gainey,104,15.64,1010,158
76,T77,T77,Scott Piercy,78,15.61,660,103
77,T77,T77,Vijay Singh,79,15.61,743,116
78,79,79,Dustin Johnson,72,15.6,564,88
79,80,80,Keegan Bradley,91,15.58,828,129
80,81,81,Steven Bowditch,86,15.56,797,124
81,82,82,D.J. Brigman,67,15.53,573,89
82,83,83,Martin Laird,77,15.52,638,99
83,84,84,Ben Curtis,66,15.51,677,105
84,85,85,Jeff Overton,92,15.49,768,119
85,86,86,Robert Garrigus,83,15.47,711,110
86,T87,T87,Matt Kuchar,94,15.42,707,109
87,T87,T87,Will Strickler,51,15.42,467,72
88,89,89,Michael Putnam,67,15.41,584,90
89,T90,T90,Anthony Kim,72,15.4,578,89
90,T90,T90,John Senden,94,15.4,948,146
91,T92,T92,Chris Kirk,87,15.38,800,123
92,T92,T92,Chris Stroud,88,15.38,845,130
93,94,94,Steve Flesch,88,15.33,783,120
94,95,95,Garrett Willis,71,15.25,669,102
95,96,96,Cameron Tringale,110,15.19,1080,164
96,T97,T97,Woody Austin,59,15.13,509,77
97,T97,T97,Ben Crane,76,15.13,661,100
98,T99,T99,Robert Allenby,84,15.1,768,116
99,T99,T99,Marc Leishman,87,15.1,861,130
100,T99,T99,George McNeill,69,15.1,596,90
101,102,102,William McGirt,103,15.03,1051,158
102,103,103,David Duval,67,15.02,606,91
103,104,104,Tim Petrovic,88,14.98,781,117
104,105,105,Kyle Stanley,98,14.97,835,125
105,T106,T106,Charl Schwartzel,58,14.96,421,63
106,T106,T106,Jimmy Walker,79,14.96,762,114
107,108,108,Stewart Cink,72,14.95,555,83
108,109,109,Nate Smith,66,14.94,542,81
109,110,110,Nathan Green,81,14.92,717,107
110,T111,T111,Charles Howell III,108,14.91,1006,150
111,T111,T111,Ryuji Imada,83,14.91,751,112
112,113,113,Shaun Micheel,77,14.9,698,104
113,114,114,D.A. Points,89,14.85,761,113
114,115,115,Bill Haas,93,14.83,789,117
115,116,116,Sean O'Hair,71,14.82,641,95
116,117,117,Steve Elkington,50,14.77,440,65
117,118,118,Bobby Gates,82,14.76,725,107
118,119,119,Vaughn Taylor,89,14.69,858,126
119,120,120,Billy Mayfair,94,14.63,923,135
120,T121,T121,Stephen Ames,69,14.62,636,93
121,T121,T121,Bubba Watson,85,14.62,636,93
122,123,123,Chris DiMarco,93,14.61,849,124
123,124,124,Aron Price,58,14.59,514,75
124,125,125,James Driscoll,71,14.58,638,93
125,T126,T126,Jarrod Lyle,83,14.53,757,110
126,T126,T126,Ben Martin,74,14.53,709,103
127,T128,T128,Briny Baird,60,14.52,558,81
128,T128,T128,Kevin Chappell,78,14.52,599,87
129,130,130,Justin Leonard,82,14.5,786,114
130,131,131,Tim Herron,85,14.44,824,119
131,T132,T132,Kris Blanks,92,14.43,901,130
132,T132,T132,Kevin Stadler,88,14.43,783,113
133,134,134,Jason Dufner,78,14.41,673,97
134,135,135,Jim Furyk,87,14.38,758,109
135,T136,T136,Paul Goydos,81,14.34,753,108
136,T136,T136,Rocco Mediate,53,14.34,495,71
137,T138,T138,Jonathan Byrd,83,14.32,733,105
138,T138,T138,Charley Hoffman,93,14.32,747,107
139,140,140,Tom Gillis,55,14.31,538,77
140,141,141,Josh Teater,104,14.29,1008,144
141,142,142,Gary Woodland,93,14.25,779,111
142,143,143,Richard Johnson,64,14.24,604,86
143,144,144,Chris Riley,76,14.17,713,101
144,145,145,Alexandre Rocha,65,14.09,575,81
145,146,146,Rich Beem,53,14.08,476,67
146,147,147,Scott Stallings,84,14.06,754,106
147,148,148,Jerry Kelly,85,14.04,741,104
148,149,149,Joe Durant,71,13.99,715,100
149,150,150,Zack Miller,86,13.95,767,107
150,151,151,Bo Van Pelt,92,13.9,734,102
151,152,152,Ernie Els,71,13.89,655,91
152,153,153,Andres Gonzales,60,13.88,490,68
153,154,154,Jhonattan Vegas,84,13.82,767,106
154,155,155,Alex Cejka,59,13.79,486,67
155,156,156,Michael Bradley,74,13.74,655,90
156,157,157,Phil Mickelson,79,13.7,584,80
157,158,158,Trevor Immelman,84,13.64,755,103
158,159,159,Billy Horschel,75,13.62,690,94
159,160,160,Spencer Levin,113,13.61,1021,139
160,161,161,Jason Bohn,74,13.6,706,96
161,162,162,Colt Knost,80,13.57,715,97
162,163,163,Adam Scott,60,13.56,472,64
163,164,164,Rory Sabbatini,85,13.55,605,82
164,165,165,Joseph Bramlett,73,13.32,668,89
165,166,166,J.B. Holmes,57,13.31,496,66
166,167,167,Michael Connell,76,13.3,767,102
167,168,168,J.J. Henry,96,13.25,921,122
168,169,169,Davis Love III,70,13.24,559,74
169,170,170,Derek Lamely,65,13.19,637,84
170,171,171,Chad Campbell,99,13.09,970,127
171,172,172,Troy Matteson,91,13.08,856,112
172,173,173,Stuart Appleby,65,12.87,606,78
173,174,174,Boo Weekley,66,12.79,649,83
174,175,175,Troy Merritt,63,12.78,618,79
175,176,176,Brendan Steele,89,12.66,853,108
176,177,177,Ryan Palmer,82,12.65,601,76
177,178,178,Ricky Barnes,78,12.61,690,87
178,179,179,Justin Rose,79,12.54,670,84
179,180,180,Heath Slocum,89,12.35,810,100
180,181,181,Jim Herman,69,12.28,635,78
181,182,182,Justin Hicks,60,12.15,494,60
182,183,183,Scott Gutschewski,67,11.99,567,68
183,184,184,Daniel Summerhays,75,11.93,704,84
184,185,185,D.J. Trahan,91,11.36,889,101
185,186,186,Alex Prugh,82,11.32,786,89
