,Putts_Made_Per_Event_Over_10_RANK THIS WEEK,Putts_Made_Per_Event_Over_10_RANK LAST WEEK,Putts_Made_Per_Event_Over_10_PLAYER NAME,Putts_Made_Per_Event_Over_10_ROUNDS,Putts_Made_Per_Event_Over_10_PUTTS MADE
0,1,1,Lucas Glover,74,7.5
1,2,2,Jason Day,76,7.4
2,3,3,Hunter Mahan,92,7.0
3,4,4,Steve Stricker,70,6.9
4,5,5,Rickie Fowler,84,6.8
5,T6,T6,K.J. Choi,77,6.7
6,T6,T6,Ryan Moore,79,6.7
7,8,8,David Toms,78,6.6
8,T9,T9,Sergio Garcia,61,6.5
9,T9,T9,Retief Goosen,50,6.5
10,T11,T11,Aaron Baddeley,77,6.4
11,T11,T11,Nick Watney,80,6.4
12,T13,T13,Luke Donald,73,6.3
13,T13,T13,Charl Schwartzel,58,6.3
14,15,15,Chris Couch,73,6.2
15,T16,T16,John Senden,94,6.1
16,T16,T16,Webb Simpson,98,6.1
17,T18,T18,Brendon de Jonge,105,6.0
18,T18,T18,Freddie Jacobson,92,6.0
19,T18,T18,Steve Marino,76,6.0
20,T18,T18,Graeme McDowell,50,6.0
21,T18,T18,Kevin Streelman,90,6.0
22,T23,T23,David Hearn,88,5.9
23,T23,T23,Zach Johnson,79,5.9
24,T23,T23,Carl Pettersson,95,5.9
25,T23,T23,Andres Romero,77,5.9
26,T23,T23,Brandt Snedeker,85,5.9
27,T23,T23,Charlie Wi,83,5.9
28,T29,T29,Robert Allenby,84,5.8
29,T29,T29,Hunter Haas,96,5.8
30,T29,T29,John Merrick,71,5.8
31,T29,T29,Mark Wilson,89,5.8
32,T33,T33,Ernie Els,71,5.7
33,T33,T33,Brian Gay,90,5.7
34,T33,T33,Matt Kuchar,94,5.7
35,T33,T33,Kevin Na,84,5.7
36,T33,T33,Jeff Overton,92,5.7
37,T33,T33,Ian Poulter,52,5.7
38,T39,T39,Ben Crane,76,5.6
39,T39,T39,Brian Davis,105,5.6
40,T39,T39,Bill Haas,93,5.6
41,T39,T39,Padraig Harrington,60,5.6
42,T39,T39,Charles Howell III,108,5.6
43,T39,T39,Geoff Ogilvy,69,5.6
44,T39,T39,Chez Reavie,92,5.6
45,T46,T46,Blake Adams,116,5.5
46,T46,T46,Fabián Gómez,84,5.5
47,T46,T46,Lee Janzen,62,5.5
48,T46,T46,Brandt Jobe,100,5.5
49,T46,T46,Dustin Johnson,72,5.5
50,T46,T46,Martin Laird,77,5.5
51,T46,T46,David Mathis,83,5.5
52,T46,T46,Pat Perez,76,5.5
53,T46,T46,Cameron Tringale,110,5.5
54,T46,T46,Bubba Watson,85,5.5
55,T46,T46,Y.E. Yang,63,5.5
56,T57,T57,Greg Chalmers,88,5.4
57,T57,T57,Bill Lunde,92,5.4
58,T57,T57,Bryce Molder,82,5.4
59,T57,T57,Rod Pampling,72,5.4
60,T57,T57,Scott Piercy,78,5.4
61,T57,T57,Michael Thompson,79,5.4
62,T57,T57,Johnson Wagner,81,5.4
63,T64,T64,Kent Jones,76,5.3
64,T64,T64,Robert Karlsson,61,5.3
65,T64,T64,Gary Woodland,93,5.3
66,T67,T67,Arjun Atwal,91,5.2
67,T67,T67,Stewart Cink,72,5.2
68,T67,T67,Jim Furyk,87,5.2
69,T67,T67,John Rollins,85,5.2
70,T71,T71,Briny Baird,60,5.1
71,T71,T71,Cameron Beckman,71,5.1
72,T71,T71,Shane Bertsch,62,5.1
73,T71,T71,Matt Bettencourt,84,5.1
74,T71,T71,J.B. Holmes,57,5.1
75,T71,T71,William McGirt,103,5.1
76,T71,T71,Camilo Villegas,69,5.1
77,T78,T78,Keegan Bradley,91,5.0
78,T78,T78,Jonathan Byrd,83,5.0
79,T78,T78,Robert Garrigus,83,5.0
80,T78,T78,Jerry Kelly,85,5.0
81,T78,T78,Marc Leishman,87,5.0
82,T78,T78,Spencer Levin,113,5.0
83,T78,T78,Phil Mickelson,79,5.0
84,T78,T78,Joe Ogilvie,75,5.0
85,T78,T78,Vijay Singh,79,5.0
86,T78,T78,Paul Stankowski,78,5.0
87,T78,T78,Kyle Stanley,98,5.0
88,T78,T78,Josh Teater,104,5.0
89,T78,T78,Roland Thatcher,67,5.0
90,T91,T91,Ángel Cabrera,50,4.9
91,T91,T91,Chad Campbell,99,4.9
92,T91,T91,Jason Dufner,78,4.9
93,T91,T91,Tommy Gainey,104,4.9
94,T91,T91,J.P. Hayes,56,4.9
95,T91,T91,J.J. Henry,96,4.9
96,T91,T91,Charley Hoffman,93,4.9
97,T91,T91,Trevor Immelman,84,4.9
98,T91,T91,Sung Kang,63,4.9
99,T91,T91,Nick O'Hern,89,4.9
100,T91,T91,D.A. Points,89,4.9
101,T91,T91,Tag Ridings,87,4.9
102,T91,T91,Adam Scott,60,4.9
103,T104,T104,Woody Austin,59,4.8
104,T104,T104,Jason Bohn,74,4.8
105,T104,T104,Ben Curtis,66,4.8
106,T104,T104,Billy Mayfair,94,4.8
107,T104,T104,Matt McQuillan,59,4.8
108,T104,T104,Sean O'Hair,71,4.8
109,T104,T104,Chris Stroud,88,4.8
110,T104,T104,Jhonattan Vegas,84,4.8
111,T104,T104,Jimmy Walker,79,4.8
112,T113,T113,George McNeill,69,4.7
113,T113,T113,Aron Price,58,4.7
114,T113,T113,Michael Putnam,67,4.7
115,T113,T113,Jim Renner,65,4.7
116,T113,T113,Justin Rose,79,4.7
117,T113,T113,Vaughn Taylor,89,4.7
118,T113,T113,Marc Turnesa,54,4.7
119,T120,T120,Ricky Barnes,78,4.6
120,T120,T120,Kris Blanks,92,4.6
121,T120,T120,Steven Bowditch,86,4.6
122,T120,T120,Steve Flesch,88,4.6
123,T120,T120,Chris Kirk,87,4.6
124,T120,T120,Justin Leonard,82,4.6
125,T120,T120,Bo Van Pelt,92,4.6
126,T127,T127,Nathan Green,81,4.5
127,T127,T127,Martin Piller,63,4.5
128,T127,T127,Kevin Stadler,88,4.5
129,T127,T127,Dean Wilson,62,4.5
130,T131,T131,Stephen Ames,69,4.4
131,T131,T131,Tim Herron,85,4.4
132,T131,T131,Kevin Kisner,70,4.4
133,T131,T131,Scott McCarron,65,4.4
134,T131,T131,Garrett Willis,71,4.4
135,T136,T136,Harrison Frazar,58,4.3
136,T136,T136,Tom Gillis,55,4.3
137,T136,T136,Paul Goydos,81,4.3
138,T136,T136,Ben Martin,74,4.3
139,T136,T136,Tim Petrovic,88,4.3
140,T136,T136,Alexandre Rocha,65,4.3
141,T136,T136,Rory Sabbatini,85,4.3
142,T136,T136,Brendan Steele,89,4.3
143,T144,T144,D.J. Brigman,67,4.2
144,T144,T144,James Driscoll,71,4.2
145,T144,T144,Joe Durant,71,4.2
146,T144,T144,Matt Jones,71,4.2
147,T144,T144,Anthony Kim,72,4.2
148,T144,T144,Shaun Micheel,77,4.2
149,T144,T144,Chris Riley,76,4.2
150,T144,T144,Scott Stallings,84,4.2
151,T144,T144,Will Strickler,51,4.2
152,T153,T153,Michael Bradley,74,4.1
153,T153,T153,Chris DiMarco,93,4.1
154,T153,T153,Steve Elkington,50,4.1
155,T153,T153,Billy Horschel,75,4.1
156,T153,T153,Richard Johnson,64,4.1
157,T153,T153,Bio Kim,71,4.1
158,T153,T153,Davis Love III,70,4.1
159,T153,T153,Troy Matteson,91,4.1
160,T161,T161,David Duval,67,4.0
