,Total_3_Putts_-_15-20_RANK THIS WEEK,Total_3_Putts_-_15-20_RANK LAST WEEK,Total_3_Putts_-_15-20_PLAYER NAME,Total_3_Putts_-_15-20_ROUNDS,Total_3_Putts_-_15-20_TOTAL 3 PUTTS 15'-20',Total_3_Putts_-_15-20_TOTAL 3 PUTTS
90,T58,T58,Carl Pettersson,95,2,34
91,T58,T58,D.A. Points,89,2,43
92,T58,T58,Chez Reavie,92,2,54
93,T58,T58,Alexandre Rocha,65,2,35
94,T58,T58,John Rollins,85,2,45
95,T58,T58,Rory Sabbatini,85,2,29
96,T58,T58,Vijay Singh,79,2,44
97,T58,T58,Brandt Snedeker,85,2,30
98,T58,T58,Scott Stallings,84,2,43
99,T58,T58,Steve Stricker,70,2,15
100,T58,T58,Vaughn Taylor,89,2,34
101,T58,T58,David Toms,78,2,24
102,T58,T58,Cameron Tringale,110,2,52
103,T58,T58,Marc Turnesa,54,2,30
104,T58,T58,Bo Van Pelt,92,2,49
105,T58,T58,Nick Watney,80,2,25
106,T58,T58,Mark Wilson,89,2,35
107,T108,T108,Robert Allenby,84,1,51
108,T108,T108,Woody Austin,59,1,30
109,T108,T108,Ricky Barnes,78,1,43
110,T108,T108,Shane Bertsch,62,1,27
111,T108,T108,Jason Bohn,74,1,42
112,T108,T108,Michael Bradley,74,1,29
113,T108,T108,K.J. Choi,77,1,32
114,T108,T108,Stewart Cink,72,1,22
115,T108,T108,Jason Day,76,1,31
116,T108,T108,Luke Donald,73,1,12
117,T108,T108,James Driscoll,71,1,36
118,T108,T108,Steve Elkington,50,1,14
119,T108,T108,Harrison Frazar,58,1,27
120,T108,T108,Brian Gay,90,1,30
121,T108,T108,Lucas Glover,74,1,31
122,T108,T108,Andres Gonzales,60,1,27
123,T108,T108,Bill Haas,93,1,36
124,T108,T108,Padraig Harrington,60,1,23
125,T108,T108,J.P. Hayes,56,1,35
126,T108,T108,David Hearn,88,1,42
127,T108,T108,Tim Herron,85,1,38
128,T108,T108,Charley Hoffman,93,1,41
129,T108,T108,Ryuji Imada,83,1,40
130,T108,T108,Dustin Johnson,72,1,40
131,T108,T108,Matt Jones,71,1,28
132,T108,T108,Sung Kang,63,1,27
133,T108,T108,Robert Karlsson,61,1,19
134,T108,T108,Bio Kim,71,1,37
135,T108,T108,Kevin Kisner,70,1,22
136,T108,T108,Matt Kuchar,94,1,19
137,T108,T108,Bill Lunde,92,1,49
138,T108,T108,Steve Marino,76,1,42
139,T108,T108,Graeme McDowell,50,1,18
140,T108,T108,George McNeill,69,1,21
141,T108,T108,Rocco Mediate,53,1,30
142,T108,T108,Joe Ogilvie,75,1,29
143,T108,T108,Scott Piercy,78,1,37
144,T108,T108,Jim Renner,65,1,31
145,T108,T108,Andres Romero,77,1,36
146,T108,T108,Justin Rose,79,1,33
147,T108,T108,Charl Schwartzel,58,1,23
148,T108,T108,Adam Scott,60,1,34
149,T108,T108,John Senden,94,1,40
150,T108,T108,Webb Simpson,98,1,33
151,T108,T108,Nate Smith,66,1,24
152,T108,T108,Brendan Steele,89,1,38
153,T108,T108,Kevin Streelman,90,1,31
154,T108,T108,Josh Teater,104,1,48
155,T108,T108,Jhonattan Vegas,84,1,61
156,T108,T108,Charlie Wi,83,1,30
157,T108,T108,Dean Wilson,62,1,23
158,T108,T108,Gary Woodland,93,1,42
159,T108,T108,Y.E. Yang,63,1,16
