,Putting_from_6_RANK THIS WEEK,Putting_from_6_RANK LAST WEEK,Putting_from_6_PLAYER NAME,Putting_from_6_ROUNDS,Putting_from_6_% MADE,Putting_from_6_ATTEMPTS,Putting_from_6_PUTTS MADE
0,1,1,Kevin Kisner,70,84.85,66,56
1,2,2,Phil Mickelson,79,84.09,44,37
2,3,3,Steve Flesch,88,83.91,87,73
3,4,4,Ian Poulter,52,83.72,43,36
4,5,5,Zach Johnson,79,81.97,61,50
5,6,6,Roland Thatcher,67,81.48,81,66
6,7,7,Steve Stricker,70,80.6,67,54
7,8,8,Freddie Jacobson,92,80.56,72,58
8,9,9,Kevin Streelman,90,80.43,92,74
9,10,10,Andres Romero,77,80.26,76,61
10,T11,T11,Jonathan Byrd,83,80.0,95,76
11,T11,T11,Jason Day,76,80.0,70,56
12,13,13,Luke Donald,73,79.63,54,43
13,14,14,Ben Martin,74,79.37,63,50
14,15,15,Webb Simpson,98,79.17,96,76
15,16,16,Stuart Appleby,65,79.1,67,53
16,17,17,Ángel Cabrera,50,78.95,38,30
17,18,18,Nick Watney,80,78.87,71,56
18,19,19,Michael Bradley,74,78.69,61,48
19,T20,T20,Ben Crane,76,78.46,65,51
20,T20,T20,Nate Smith,66,78.46,65,51
21,22,22,Blake Adams,116,78.4,125,98
22,23,23,Y.E. Yang,63,78.38,37,29
23,24,24,Charlie Wi,83,77.5,80,62
24,25,25,Dean Wilson,62,77.42,62,48
25,26,26,Brandt Jobe,100,77.38,84,65
26,27,27,Vaughn Taylor,89,77.03,74,57
27,28,28,Will Strickler,51,76.92,52,40
28,29,29,Scott McCarron,65,76.79,56,43
29,T30,T30,Geoff Ogilvy,69,76.67,60,46
30,T30,T30,Paul Stankowski,78,76.67,60,46
31,32,32,Nathan Green,81,76.54,81,62
32,33,33,Greg Chalmers,88,76.4,89,68
33,34,34,Aaron Baddeley,77,76.32,76,58
34,T35,T35,Brian Davis,105,76.19,105,80
35,T35,T35,D.A. Points,89,76.19,84,64
36,T37,T37,Tim Herron,85,75.95,79,60
37,T37,T37,Brendan Steele,89,75.95,79,60
38,39,39,Scott Piercy,78,75.81,62,47
39,40,40,Charles Howell III,108,75.61,82,62
40,41,41,Tommy Gainey,104,75.21,117,88
