,GIR_Putting_-_20-25_RANK THIS WEEK,GIR_Putting_-_20-25_RANK LAST WEEK,GIR_Putting_-_20-25_PLAYER NAME,GIR_Putting_-_20-25_ROUNDS,GIR_Putting_-_20-25_%,GIR_Putting_-_20-25_ATTEMPTS,GIR_Putting_-_20-25_PUTTS MADE
80,81,81,Joe Durant,71,12.37,97,12
81,T82,T82,Cameron Beckman,71,12.31,65,8
82,T82,T82,Jason Day,76,12.31,65,8
83,84,84,Billy Mayfair,94,12.23,139,17
84,T85,T85,James Driscoll,71,12.12,66,8
85,T85,T85,Paul Goydos,81,12.12,99,12
86,T87,T87,Rich Beem,53,12.07,58,7
87,T87,T87,Anthony Kim,72,12.07,58,7
88,89,89,Tim Herron,85,11.88,101,12
89,T90,T90,Derek Lamely,65,11.86,59,7
90,T90,T90,Geoff Ogilvy,69,11.86,59,7
91,92,92,Freddie Jacobson,92,11.84,76,9
92,93,93,Lucas Glover,74,11.83,93,11
93,T94,T94,Matt Bettencourt,84,11.7,94,11
94,T94,T94,Keegan Bradley,91,11.7,94,11
95,T94,T94,Kevin Stadler,88,11.7,94,11
96,97,97,J.B. Holmes,57,11.67,60,7
97,98,98,Matt McQuillan,59,11.59,69,8
98,99,99,Alex Prugh,82,11.58,95,11
99,100,100,Justin Hicks,60,11.48,61,7
100,T101,T101,Briny Baird,60,11.43,70,8
101,T101,T101,Jimmy Walker,79,11.43,105,12
102,T103,T103,Stuart Appleby,65,11.39,79,9
103,T103,T103,Ryuji Imada,83,11.39,79,9
104,105,105,Chad Campbell,99,11.38,123,14
105,106,106,Bo Van Pelt,92,11.36,88,10
106,107,107,Brendan Steele,89,11.3,115,13
107,T108,T108,Retief Goosen,50,11.29,62,7
108,T108,T108,J.P. Hayes,56,11.29,62,7
109,110,110,Bubba Watson,85,11.27,71,8
110,111,111,Charlie Wi,83,11.24,89,10
111,T112,T112,Sung Kang,63,11.11,63,7
112,T112,T112,Chris Kirk,87,11.11,99,11
113,T112,T112,Sean O'Hair,71,11.11,72,8
114,T112,T112,Ian Poulter,52,11.11,54,6
115,116,116,Josh Teater,104,10.85,129,14
116,117,117,George McNeill,69,10.81,74,8
117,118,118,Adam Scott,60,10.77,65,7
118,T119,T119,K.J. Choi,77,10.71,56,6
119,T119,T119,Vijay Singh,79,10.71,84,9
120,T121,T121,Robert Garrigus,83,10.67,75,8
121,T121,T121,Phil Mickelson,79,10.67,75,8
122,T123,T123,Michael Bradley,74,10.64,94,10
123,T123,T123,Ben Crane,76,10.64,94,10
124,T125,T125,Robert Allenby,84,10.53,114,12
125,T125,T125,Jason Bohn,74,10.53,95,10
126,T125,T125,Richard Johnson,64,10.53,76,8
127,128,128,Matt Kuchar,94,10.47,86,9
128,129,129,Kyle Stanley,98,10.42,96,10
129,130,130,Vaughn Taylor,89,10.34,116,12
130,131,131,Tommy Gainey,104,10.24,127,13
131,132,132,Brandt Jobe,100,10.17,118,12
132,133,133,Trevor Immelman,84,10.09,109,11
133,134,134,Arjun Atwal,91,9.89,91,9
134,135,135,Kevin Streelman,90,9.71,103,10
135,136,136,Scott Gutschewski,67,9.68,62,6
136,T137,T137,Ricky Barnes,78,9.57,94,9
137,T137,T137,Michael Thompson,79,9.57,94,9
138,139,139,Michael Connell,76,9.52,84,8
139,T140,T140,Sergio Garcia,61,9.38,64,6
140,T140,T140,Jarrod Lyle,83,9.38,96,9
141,142,142,D.J. Trahan,91,9.32,118,11
142,143,143,Scott Stallings,84,9.28,97,9
143,144,144,Nate Smith,66,9.23,65,6
144,145,145,Steve Marino,76,9.21,76,7
145,146,146,William McGirt,103,9.15,153,14
146,T147,T147,Chris Couch,73,9.09,88,8
147,T147,T147,Chris DiMarco,93,9.09,110,10
148,T147,T147,Billy Horschel,75,9.09,77,7
149,T147,T147,Zack Miller,86,9.09,77,7
150,T147,T147,Scott Piercy,78,9.09,77,7
151,152,152,Y.E. Yang,63,8.93,56,5
152,T153,T153,Ernie Els,71,8.79,91,8
153,T153,T153,Jim Furyk,87,8.79,91,8
154,T155,T155,Ryan Palmer,82,8.75,80,7
155,T155,T155,Alexandre Rocha,65,8.75,80,7
156,T157,T157,Jim Herman,69,8.64,81,7
157,T157,T157,Justin Rose,79,8.64,81,7
158,T159,T159,Brian Davis,105,8.47,118,10
159,T159,T159,Andres Gonzales,60,8.47,59,5
160,T161,T161,Ben Curtis,66,8.14,86,7
161,T161,T161,Troy Matteson,91,8.14,86,7
162,163,163,Bill Haas,93,8.08,99,8
163,164,164,Jason Dufner,78,8.05,87,7
164,165,165,Gary Woodland,93,7.92,101,8
165,166,166,Chris Stroud,88,7.84,102,8
166,T167,T167,Joe Ogilvie,75,7.46,67,5
167,T167,T167,Jim Renner,65,7.46,67,5
168,T169,T169,Steve Flesch,88,7.29,96,7
169,T169,T169,Bobby Gates,82,7.29,96,7
170,171,171,Tom Gillis,55,7.25,69,5
171,172,172,Charles Howell III,108,7.21,111,8
172,173,173,Alex Cejka,59,6.94,72,5
173,174,174,J.J. Henry,96,6.93,101,7
174,175,175,Spencer Levin,113,6.72,119,8
175,T176,T176,Robert Karlsson,61,6.67,60,4
176,T176,T176,Heath Slocum,89,6.67,105,7
177,178,178,Boo Weekley,66,6.17,81,5
178,179,179,Joseph Bramlett,73,5.95,84,5
179,T180,T180,Zach Johnson,79,5.43,92,5
180,T180,T180,Jerry Kelly,85,5.43,92,5
181,182,182,Troy Merritt,63,5.41,74,4
182,183,183,Rory Sabbatini,85,5.0,80,4
183,184,184,Steve Elkington,50,4.84,62,3
184,185,185,Steve Stricker,70,4.69,64,3
185,186,186,Charl Schwartzel,58,3.77,53,2
