,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
112,T111,T111,Spencer Levin,29.33,704,24
113,T111,T111,Brendan Steele,29.33,528,18
114,T111,T111,Johnson Wagner,29.33,440,15
115,T116,T116,Dustin Johnson,29.38,470,16
116,T116,T116,Tag Ridings,29.38,470,16
117,118,118,Bo Van Pelt,29.4,588,20
118,T119,T119,Troy Matteson,29.41,500,17
119,T119,T119,Gary Woodland,29.41,647,22
120,T121,T121,Derek Lamely,29.43,206,7
121,T121,T121,Rocco Mediate,29.43,206,7
122,123,123,Keegan Bradley,29.44,471,16
123,124,124,Jim Herman,29.45,324,11
124,T125,T125,Kris Blanks,29.47,501,17
125,T125,T125,Jim Furyk,29.47,560,19
126,T125,T125,David Hearn,29.47,501,17
127,T125,T125,J.J. Henry,29.47,560,19
128,129,129,Cameron Tringale,29.48,678,23
129,T130,T130,Harrison Frazar,29.5,295,10
130,T130,T130,Fabián Gómez,29.5,413,14
131,T130,T130,Sean O'Hair,29.5,354,12
132,T130,T130,Scott Stallings,29.5,413,14
133,134,134,Phil Mickelson,29.53,561,19
134,135,135,Robert Allenby,29.56,532,18
135,136,136,Charl Schwartzel,29.57,414,14
136,137,137,Tommy Gainey,29.59,503,17
137,138,138,Stuart Appleby,29.6,296,10
138,139,139,Hunter Haas,29.61,533,18
139,140,140,Stewart Cink,29.62,385,13
140,141,141,Mark Wilson,29.63,563,19
141,142,142,Tim Herron,29.64,415,14
142,T143,T143,K.J. Choi,29.65,504,17
143,T143,T143,Robert Garrigus,29.65,504,17
144,T143,T143,Paul Goydos,29.65,504,17
145,T146,T146,Jason Dufner,29.69,475,16
146,T146,T146,Robert Karlsson,29.69,386,13
147,148,148,Kevin Kisner,29.7,297,10
148,T149,T149,Bill Haas,29.71,624,21
149,T149,T149,Charley Hoffman,29.71,624,21
150,T149,T149,Scott Piercy,29.71,505,17
151,T152,T152,Briny Baird,29.73,327,11
152,T152,T152,Tim Petrovic,29.73,446,15
153,T152,T152,Kevin Stadler,29.73,446,15
154,155,155,Zack Miller,29.75,357,12
155,156,156,Bio Kim,29.8,298,10
156,T157,T157,John Senden,29.81,626,21
157,T157,T157,Jhonattan Vegas,29.81,477,16
158,159,159,Ian Poulter,29.82,328,11
159,T160,T160,Rich Beem,29.83,179,6
160,T160,T160,Camilo Villegas,29.83,358,12
161,162,162,Davis Love III,29.85,388,13
162,T163,T163,Richard Johnson,29.89,269,9
163,T163,T163,Rory Sabbatini,29.89,538,18
164,T163,T163,Bubba Watson,29.89,568,19
165,166,166,Ben Crane,29.93,449,15
166,167,167,Billy Mayfair,29.94,509,17
167,T168,T168,Billy Horschel,30.0,360,12
168,T168,T168,Kent Jones,30.0,390,13
169,170,170,Chris Riley,30.08,361,12
170,171,171,Bill Lunde,30.11,572,19
171,172,172,Chez Reavie,30.15,603,20
172,173,173,Jarrod Lyle,30.17,362,12
173,T174,T174,Ricky Barnes,30.19,483,16
174,T174,T174,John Rollins,30.19,483,16
175,176,176,Heath Slocum,30.24,514,17
176,177,177,Daniel Summerhays,30.25,242,8
177,178,178,Joe Durant,30.27,333,11
178,179,179,Jeff Overton,30.4,608,20
179,180,180,William McGirt,30.47,579,19
180,181,181,Chad Campbell,30.57,642,21
181,182,182,Ernie Els,30.8,462,15
182,183,183,Troy Merritt,30.89,278,9
183,184,184,Alexandre Rocha,31.11,280,9
184,185,185,Boo Weekley,31.5,315,10
185,186,186,Justin Hicks,31.67,190,6
