,Approach_Putt_Performance_RANK THIS WEEK,Approach_Putt_Performance_RANK LAST WEEK,Approach_Putt_Performance_PLAYER NAME,Approach_Putt_Performance_ROUNDS,Approach_Putt_Performance_VALUE,Approach_Putt_Performance_ATTEMPTS,Approach_Putt_Performance_TOTAL DISTANCE (FEET)
33,T27,T27,David Duval,67,"2' 3""",643,1467.1670000000001
34,T27,T27,Sergio Garcia,61,"2' 3""",488,1104.833
35,T27,T27,Retief Goosen,50,"2' 3""",430,962.4169999999999
36,T27,T27,Paul Goydos,81,"2' 3""",816,1852.9170000000001
37,T27,T27,Bill Haas,93,"2' 3""",795,1795.9170000000001
38,T27,T27,Tim Herron,85,"2' 3""",832,1870.25
39,T27,T27,Charles Howell III,108,"2' 3""",992,2253.5
40,T27,T27,Ryuji Imada,83,"2' 3""",805,1830.4170000000001
41,T27,T27,Freddie Jacobson,92,"2' 3""",701,1575.4170000000001
42,T27,T27,Richard Johnson,64,"2' 3""",609,1389.75
43,T27,T27,Dustin Johnson,72,"2' 3""",598,1333.5829999999999
44,T27,T27,Matt Jones,71,"2' 3""",679,1508.9170000000001
45,T27,T27,Sung Kang,63,"2' 3""",567,1299.0
46,T27,T27,Robert Karlsson,61,"2' 3""",462,1024.0
47,T27,T27,Jerry Kelly,85,"2' 3""",728,1662.6670000000001
48,T27,T27,Marc Leishman,87,"2' 3""",870,1984.6670000000001
49,T27,T27,George McNeill,69,"2' 3""",626,1402.9170000000001
50,T27,T27,Matt McQuillan,59,"2' 3""",505,1143.5
51,T27,T27,John Merrick,71,"2' 3""",668,1523.25
52,T27,T27,Bryce Molder,82,"2' 3""",723,1604.9170000000001
53,T27,T27,Tim Petrovic,88,"2' 3""",801,1817.4170000000001
54,T27,T27,Martin Piller,63,"2' 3""",574,1314.9170000000001
55,T27,T27,Alex Prugh,82,"2' 3""",838,1899.6670000000001
56,T27,T27,Webb Simpson,98,"2' 3""",870,1987.5829999999999
57,T27,T27,Paul Stankowski,78,"2' 3""",682,1523.9170000000001
58,T27,T27,Steve Stricker,70,"2' 3""",517,1183.417
59,T27,T27,David Toms,78,"2' 3""",627,1421.8329999999999
60,T27,T27,Marc Turnesa,54,"2' 3""",524,1188.417
61,T27,T27,Camilo Villegas,69,"2' 3""",609,1374.0
62,T27,T27,Nick Watney,80,"2' 3""",626,1411.75
63,T27,T27,Dean Wilson,62,"2' 3""",603,1369.1670000000001
64,T65,T65,Robert Allenby,84,"2' 4""",777,1781.3329999999999
65,T65,T65,Stephen Ames,69,"2' 4""",648,1530.0
66,T65,T65,Stuart Appleby,65,"2' 4""",644,1504.25
67,T65,T65,Rich Beem,53,"2' 4""",512,1182.833
68,T65,T65,Shane Bertsch,62,"2' 4""",545,1252.083
69,T65,T65,Jason Bohn,74,"2' 4""",721,1665.0829999999999
70,T65,T65,Stewart Cink,72,"2' 4""",562,1311.8329999999999
71,T65,T65,Chris Couch,73,"2' 4""",708,1661.4170000000001
72,T65,T65,Ben Crane,76,"2' 4""",664,1570.25
73,T65,T65,Jason Dufner,78,"2' 4""",703,1624.9170000000001
74,T65,T65,Harrison Frazar,58,"2' 4""",447,1057.583
75,T65,T65,Bobby Gates,82,"2' 4""",764,1794.8329999999999
76,T65,T65,Brian Gay,90,"2' 4""",754,1779.5829999999999
77,T65,T65,Scott Gutschewski,67,"2' 4""",605,1389.0
78,T65,T65,Padraig Harrington,60,"2' 4""",455,1059.917
79,T65,T65,Charley Hoffman,93,"2' 4""",793,1846.5829999999999
80,T65,T65,Lee Janzen,62,"2' 4""",534,1230.833
81,T65,T65,Kent Jones,76,"2' 4""",747,1740.5829999999999
82,T65,T65,Chris Kirk,87,"2' 4""",831,1933.25
83,T65,T65,Colt Knost,80,"2' 4""",726,1693.5829999999999
84,T65,T65,Justin Leonard,82,"2' 4""",809,1888.1670000000001
85,T65,T65,Davis Love III,70,"2' 4""",594,1380.1670000000001
86,T65,T65,Bill Lunde,92,"2' 4""",863,1988.6670000000001
87,T65,T65,David Mathis,83,"2' 4""",736,1724.8329999999999
88,T65,T65,Billy Mayfair,94,"2' 4""",944,2222.5
89,T65,T65,Graeme McDowell,50,"2' 4""",385,907.0
90,T65,T65,William McGirt,103,"2' 4""",1038,2397.25
91,T65,T65,D.A. Points,89,"2' 4""",767,1802.6670000000001
92,T65,T65,Aron Price,58,"2' 4""",539,1278.167
93,T65,T65,Chez Reavie,92,"2' 4""",903,2122.5
94,T65,T65,Tag Ridings,87,"2' 4""",797,1846.5829999999999
95,T65,T65,John Rollins,85,"2' 4""",807,1863.3329999999999
96,T65,T65,Justin Rose,79,"2' 4""",691,1639.25
97,T65,T65,Rory Sabbatini,85,"2' 4""",649,1516.8329999999999
98,T65,T65,Vijay Singh,79,"2' 4""",778,1820.4170000000001
99,T65,T65,Nate Smith,66,"2' 4""",547,1271.0
100,T65,T65,Brendan Steele,89,"2' 4""",863,2024.4170000000001
101,T65,T65,Vaughn Taylor,89,"2' 4""",885,2050.167
102,T65,T65,Josh Teater,104,"2' 4""",1029,2423.417
103,T65,T65,D.J. Trahan,91,"2' 4""",950,2213.083
104,T65,T65,Jimmy Walker,79,"2' 4""",788,1833.1670000000001
105,T65,T65,Charlie Wi,83,"2' 4""",783,1802.0
106,T65,T65,Y.E. Yang,63,"2' 4""",437,1014.9169999999999
107,T108,T108,Blake Adams,116,"2' 5""",1097,2686.917
108,T108,T108,Kris Blanks,92,"2' 5""",943,2282.0
109,T108,T108,Steven Bowditch,86,"2' 5""",810,1938.4170000000001
110,T108,T108,Ángel Cabrera,50,"2' 5""",362,881.25
111,T108,T108,Chad Campbell,99,"2' 5""",999,2439.333
112,T108,T108,Kevin Chappell,78,"2' 5""",650,1584.8329999999999
113,T108,T108,Michael Connell,76,"2' 5""",790,1905.5829999999999
114,T108,T108,Brian Davis,105,"2' 5""",982,2364.333
115,T108,T108,James Driscoll,71,"2' 5""",658,1593.5829999999999
116,T108,T108,Joe Durant,71,"2' 5""",747,1814.6670000000001
117,T108,T108,Lucas Glover,74,"2' 5""",656,1565.4170000000001
118,T108,T108,Fabián Gómez,84,"2' 5""",768,1847.0
119,T108,T108,David Hearn,88,"2' 5""",838,1999.5829999999999
120,T108,T108,Jim Herman,69,"2' 5""",658,1581.8329999999999
121,T108,T108,Justin Hicks,60,"2' 5""",514,1262.583
122,T108,T108,Billy Horschel,75,"2' 5""",685,1643.5829999999999
123,T108,T108,Brandt Jobe,100,"2' 5""",895,2134.667
124,T108,T108,Anthony Kim,72,"2' 5""",603,1446.3329999999999
125,T108,T108,Jarrod Lyle,83,"2' 5""",773,1871.9170000000001
126,T108,T108,Hunter Mahan,92,"2' 5""",802,1947.6670000000001
127,T108,T108,Steve Marino,76,"2' 5""",647,1559.0829999999999
128,T108,T108,Scott McCarron,65,"2' 5""",562,1356.4170000000001
129,T108,T108,Shaun Micheel,77,"2' 5""",706,1734.3329999999999
130,T108,T108,Ryan Moore,79,"2' 5""",615,1498.0829999999999
131,T108,T108,Kevin Na,84,"2' 5""",642,1564.8329999999999
132,T108,T108,Jeff Overton,92,"2' 5""",785,1892.1670000000001
133,T108,T108,Rod Pampling,72,"2' 5""",639,1525.9170000000001
134,T108,T108,Scott Piercy,78,"2' 5""",662,1605.3329999999999
135,T108,T108,Ian Poulter,52,"2' 5""",405,979.75
136,T108,T108,Charl Schwartzel,58,"2' 5""",436,1044.25
137,T108,T108,Adam Scott,60,"2' 5""",492,1208.583
138,T108,T108,John Senden,94,"2' 5""",921,2207.0
139,T108,T108,Kevin Streelman,90,"2' 5""",761,1811.0829999999999
140,T108,T108,Chris Stroud,88,"2' 5""",859,2094.167
141,T108,T108,Cameron Tringale,110,"2' 5""",1079,2618.0
142,T108,T108,Johnson Wagner,81,"2' 5""",773,1898.75
143,T108,T108,Boo Weekley,66,"2' 5""",682,1667.0829999999999
144,T108,T108,Garrett Willis,71,"2' 5""",690,1676.8329999999999
145,T108,T108,Gary Woodland,93,"2' 5""",791,1883.4170000000001
146,T147,T147,Matt Bettencourt,84,"2' 6""",819,2078.667
147,T147,T147,Keegan Bradley,91,"2' 6""",843,2074.167
148,T147,T147,D.J. Brigman,67,"2' 6""",593,1488.1670000000001
149,T147,T147,Jason Day,76,"2' 6""",585,1444.6670000000001
150,T147,T147,Rickie Fowler,84,"2' 6""",659,1657.8329999999999
151,T147,T147,Nathan Green,81,"2' 6""",720,1778.8329999999999
152,T147,T147,J.P. Hayes,56,"2' 6""",508,1258.25
153,T147,T147,Bio Kim,71,"2' 6""",596,1484.9170000000001
154,T147,T147,Kevin Kisner,70,"2' 6""",610,1518.8329999999999
155,T147,T147,Derek Lamely,65,"2' 6""",652,1644.1670000000001
156,T147,T147,Ben Martin,74,"2' 6""",715,1783.9170000000001
157,T147,T147,Geoff Ogilvy,69,"2' 6""",540,1364.4170000000001
158,T147,T147,Ryan Palmer,82,"2' 6""",628,1557.5
159,T147,T147,Pat Perez,76,"2' 6""",721,1788.9170000000001
160,T147,T147,Michael Putnam,67,"2' 6""",582,1449.1670000000001
161,T147,T147,Jim Renner,65,"2' 6""",561,1403.8329999999999
162,T147,T147,Alexandre Rocha,65,"2' 6""",573,1417.75
163,T147,T147,Brandt Snedeker,85,"2' 6""",663,1664.3329999999999
164,T147,T147,Bo Van Pelt,92,"2' 6""",763,1880.0829999999999
165,T147,T147,Jhonattan Vegas,84,"2' 6""",786,1969.3329999999999
166,T167,T167,Woody Austin,59,"2' 7""",524,1344.25
167,T167,T167,Joseph Bramlett,73,"2' 7""",685,1751.4170000000001
168,T167,T167,Steve Flesch,88,"2' 7""",797,2037.9170000000001
169,T167,T167,Tommy Gainey,104,"2' 7""",992,2563.75
170,T167,T167,Robert Garrigus,83,"2' 7""",749,1944.1670000000001
171,T167,T167,J.B. Holmes,57,"2' 7""",521,1326.9170000000001
172,T167,T167,Martin Laird,77,"2' 7""",648,1658.0829999999999
173,T167,T167,Phil Mickelson,79,"2' 7""",599,1557.5
174,T167,T167,Sean O'Hair,71,"2' 7""",666,1724.1670000000001
175,T167,T167,Scott Stallings,84,"2' 7""",775,2024.6670000000001
176,T167,T167,Kyle Stanley,98,"2' 7""",877,2249.833
177,T167,T167,Roland Thatcher,67,"2' 7""",646,1673.8329999999999
178,T167,T167,Michael Thompson,79,"2' 7""",725,1844.75
179,T180,T180,Cameron Beckman,71,"2' 8""",684,1799.6670000000001
180,T180,T180,Andres Gonzales,60,"2' 8""",501,1316.5829999999999
181,T180,T180,Troy Merritt,63,"2' 8""",638,1711.25
182,T180,T180,Andres Romero,77,"2' 8""",679,1786.3329999999999
183,T180,T180,Will Strickler,51,"2' 8""",454,1226.5
184,T185,T185,Tom Gillis,55,"2' 9""",558,1535.5
185,T185,T185,Zack Miller,86,"2' 9""",827,2281.583
