,Total_1_Putts_-_10-15_RANK THIS WEEK,Total_1_Putts_-_10-15_RANK LAST WEEK,Total_1_Putts_-_10-15_PLAYER NAME,Total_1_Putts_-_10-15_ROUNDS,Total_1_Putts_-_10-15_TOTAL,Total_1_Putts_-_10-15_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_10-15_PCT OF ALL 1-PUTTS
39,T36,T36,Vaughn Taylor,89,62,593,10.5
40,T41,T41,Jim Furyk,87,61,464,13.1
41,T41,T41,Hunter Mahan,92,61,549,11.1
42,T41,T41,Andres Romero,77,61,530,11.5
43,T44,T44,Joe Ogilvie,75,60,457,13.1
44,T44,T44,David Toms,78,60,419,14.3
45,T46,T46,Cameron Beckman,71,59,455,13.0
46,T46,T46,Steve Flesch,88,59,590,10.0
47,T46,T46,J.J. Henry,96,59,502,11.8
48,T46,T46,Jerry Kelly,85,59,477,12.4
49,T46,T46,Brendan Steele,89,59,505,11.7
50,T51,T51,Chad Campbell,99,58,559,10.4
51,T51,T51,Marc Leishman,87,58,547,10.6
52,T51,T51,Billy Mayfair,94,58,567,10.2
53,T51,T51,John Senden,94,58,523,11.1
54,T51,T51,Jimmy Walker,79,58,554,10.5
55,T56,T56,Steven Bowditch,86,57,581,9.8
56,T56,T56,Jonathan Byrd,83,57,519,11.0
57,T56,T56,K.J. Choi,77,57,400,14.3
58,T56,T56,Ben Curtis,66,57,431,13.2
59,T56,T56,Bobby Gates,82,57,430,13.3
60,T56,T56,Bill Lunde,92,57,516,11.0
61,T56,T56,Zack Miller,86,57,503,11.3
62,T56,T56,John Rollins,85,57,476,12.0
63,T56,T56,Gary Woodland,93,57,452,12.6
64,T65,T65,Zach Johnson,79,56,488,11.5
65,T65,T65,Chris Kirk,87,56,542,10.3
66,T65,T65,Vijay Singh,79,56,508,11.0
67,T65,T65,Kyle Stanley,98,56,539,10.4
68,T69,T69,Aaron Baddeley,77,55,470,11.7
69,T69,T69,Bill Haas,93,55,485,11.3
70,T69,T69,Troy Matteson,91,55,544,10.1
71,T69,T69,Martin Piller,63,55,349,15.8
72,T73,T73,Robert Allenby,84,54,469,11.5
73,T73,T73,Ryan Moore,79,54,447,12.1
74,T73,T73,Chez Reavie,92,54,557,9.7
75,T73,T73,Steve Stricker,70,54,426,12.7
76,T77,T77,Robert Garrigus,83,53,475,11.2
77,T77,T77,Paul Goydos,81,53,502,10.6
78,T77,T77,Tim Herron,85,53,539,9.8
79,T77,T77,Steve Marino,76,53,455,11.6
80,T77,T77,Geoff Ogilvy,69,53,421,12.6
81,T77,T77,Jeff Overton,92,53,517,10.3
82,T77,T77,D.A. Points,89,53,552,9.6
83,T77,T77,Kevin Stadler,88,53,470,11.3
84,T77,T77,Camilo Villegas,69,53,402,13.2
85,T77,T77,Nick Watney,80,53,470,11.3
86,T87,T87,Jason Day,76,52,465,11.2
87,T87,T87,J.P. Hayes,56,52,344,15.1
88,T87,T87,Ryuji Imada,83,52,546,9.5
89,T87,T87,Tag Ridings,87,52,521,10.0
90,T87,T87,Heath Slocum,89,52,450,11.6
91,T87,T87,Roland Thatcher,67,52,446,11.7
92,T87,T87,Johnson Wagner,81,52,479,10.9
93,T94,T94,Joe Durant,71,51,397,12.8
94,T94,T94,Charley Hoffman,93,51,516,9.9
95,T94,T94,Billy Horschel,75,51,417,12.2
96,T94,T94,Matt Kuchar,94,51,537,9.5
97,T94,T94,Rod Pampling,72,51,424,12.0
98,T99,T99,Michael Connell,76,50,491,10.2
99,T99,T99,Jason Dufner,78,50,450,11.1
100,T99,T99,Nathan Green,81,50,522,9.6
101,T99,T99,Scott Stallings,84,50,459,10.9
102,T103,T103,Ben Martin,74,49,441,11.1
103,T103,T103,John Merrick,71,49,400,12.3
104,T103,T103,Paul Stankowski,78,49,475,10.3
105,T103,T103,Bubba Watson,85,49,402,12.2
106,T107,T107,Matt Jones,71,48,459,10.5
107,T107,T107,Sung Kang,63,48,340,14.1
108,T107,T107,Garrett Willis,71,48,447,10.7
109,T110,T110,Ben Crane,76,47,438,10.7
110,T110,T110,Anthony Kim,72,47,426,11.0
111,T110,T110,Jim Renner,65,47,383,12.3
112,T110,T110,D.J. Trahan,91,47,526,8.9
113,T114,T114,Trevor Immelman,84,46,436,10.6
114,T114,T114,Lee Janzen,62,46,354,13.0
115,T114,T114,Dustin Johnson,72,46,356,12.9
116,T114,T114,Martin Laird,77,46,453,10.2
117,T114,T114,Shaun Micheel,77,46,447,10.3
118,T114,T114,Tim Petrovic,88,46,566,8.1
119,T114,T114,Alex Prugh,82,46,427,10.8
120,T114,T114,Justin Rose,79,46,430,10.7
121,T122,T122,Michael Bradley,74,45,384,11.7
122,T122,T122,Joseph Bramlett,73,45,392,11.5
123,T122,T122,D.J. Brigman,67,45,386,11.7
124,T122,T122,Bio Kim,71,45,429,10.5
125,T122,T122,George McNeill,69,45,409,11.0
126,T122,T122,Chris Riley,76,45,458,9.8
127,T122,T122,Dean Wilson,62,45,410,11.0
128,T129,T129,James Driscoll,71,44,421,10.5
129,T129,T129,Richard Johnson,64,44,353,12.5
130,T129,T129,Kevin Kisner,70,44,404,10.9
131,T129,T129,Jarrod Lyle,83,44,510,8.6
132,T129,T129,Sean O'Hair,71,44,400,11.0
133,T129,T129,Rory Sabbatini,85,44,428,10.3
134,T129,T129,Boo Weekley,66,44,337,13.1
135,T136,T136,Scott Piercy,78,43,457,9.4
136,T136,T136,Daniel Summerhays,75,43,442,9.7
137,T136,T136,Marc Turnesa,54,43,290,14.8
138,T136,T136,Bo Van Pelt,92,43,501,8.6
139,T140,T140,Stuart Appleby,65,42,422,10.0
140,T140,T140,Ricky Barnes,78,42,421,10.0
141,T140,T140,Derek Lamely,65,42,368,11.4
142,T140,T140,Matt McQuillan,59,42,347,12.1
143,T140,T140,Michael Putnam,67,42,364,11.5
144,T145,T145,Ernie Els,71,41,350,11.7
145,T145,T145,Jhonattan Vegas,84,41,458,9.0
146,T147,T147,Jason Bohn,74,40,472,8.5
147,T147,T147,Stewart Cink,72,40,354,11.3
148,T147,T147,Sergio Garcia,61,40,310,12.9
149,T147,T147,Tom Gillis,55,40,329,12.2
150,T147,T147,Retief Goosen,50,40,279,14.3
151,T147,T147,Alexandre Rocha,65,40,301,13.3
152,T153,T153,Scott McCarron,65,39,397,9.8
153,T153,T153,Rocco Mediate,53,39,323,12.1
154,T153,T153,Phil Mickelson,79,39,428,9.1
155,T156,T156,Alex Cejka,59,38,300,12.7
156,T156,T156,Colt Knost,80,38,462,8.2
157,T158,T158,Luke Donald,73,37,418,8.9
158,T158,T158,David Duval,67,37,396,9.3
159,T158,T158,Andres Gonzales,60,37,317,11.7
160,T158,T158,Scott Gutschewski,67,37,366,10.1
161,T158,T158,Troy Merritt,63,37,378,9.8
162,T163,T163,Stephen Ames,69,36,420,8.6
163,T163,T163,Rich Beem,53,36,307,11.7
164,T163,T163,Shane Bertsch,62,36,376,9.6
165,T163,T163,Kevin Chappell,78,36,437,8.2
166,T163,T163,Jim Herman,69,36,354,10.2
167,T163,T163,Ryan Palmer,82,36,438,8.2
168,T163,T163,Ian Poulter,52,36,291,12.4
169,T170,T170,Woody Austin,59,35,371,9.4
170,T170,T170,Briny Baird,60,35,317,11.0
171,T170,T170,Steve Elkington,50,35,292,12.0
172,T170,T170,Davis Love III,70,35,340,10.3
173,T170,T170,Will Strickler,51,35,307,11.4
174,175,175,Nate Smith,66,33,395,8.4
175,T176,T176,Padraig Harrington,60,32,347,9.2
176,T176,T176,Robert Karlsson,61,32,340,9.4
177,T178,T178,Ángel Cabrera,50,31,262,11.8
178,T178,T178,Harrison Frazar,58,31,299,10.4
179,T178,T178,J.B. Holmes,57,31,313,9.9
180,T178,T178,Y.E. Yang,63,31,309,10.0
181,182,182,Justin Hicks,60,28,274,10.2
182,T183,T183,Aron Price,58,27,332,8.1
183,T183,T183,Adam Scott,60,27,310,8.7
184,185,185,Charl Schwartzel,58,25,279,9.0
185,186,186,Graeme McDowell,50,24,272,8.8
