,GIR_Putting_Avg_-_30-35_RANK THIS WEEK,GIR_Putting_Avg_-_30-35_RANK LAST WEEK,GIR_Putting_Avg_-_30-35_PLAYER NAME,GIR_Putting_Avg_-_30-35_ROUNDS,GIR_Putting_Avg_-_30-35_% MADE,GIR_Putting_Avg_-_30-35_ATTEMPTS,GIR_Putting_Avg_-_30-35_PUTTS MADE
44,T42,T42,Ben Martin,74,0.85,59,5.0
45,T46,T46,Ángel Cabrera,50,0.83,36,3.0
46,T46,T46,Jim Furyk,87,0.83,84,7.0
47,T46,T46,Hunter Mahan,92,0.83,60,5.0
48,49,49,Bill Lunde,92,0.82,73,6.0
49,50,50,Graeme McDowell,50,0.81,37,3.0
50,51,51,Michael Putnam,67,0.8,50,4.0
51,T52,T52,Rich Beem,53,0.79,38,3.0
52,T52,T52,Alex Cejka,59,0.79,38,3.0
53,T52,T52,J.J. Henry,96,0.79,89,7.0
54,T55,T55,J.P. Hayes,56,0.77,26,2.0
55,T55,T55,Heath Slocum,89,0.77,78,6.0
56,T57,T57,Ricky Barnes,78,0.75,53,4.0
57,T57,T57,Lucas Glover,74,0.75,53,4.0
58,T57,T57,Kevin Kisner,70,0.75,40,3.0
59,T60,T60,Joseph Bramlett,73,0.74,54,4.0
60,T60,T60,Brendon de Jonge,105,0.74,68,5.0
61,62,62,Stuart Appleby,65,0.73,55,4.0
62,T63,T63,Brandt Jobe,100,0.71,85,6.0
63,T63,T63,Martin Laird,77,0.71,56,4.0
64,T63,T63,Joe Ogilvie,75,0.71,42,3.0
65,T63,T63,Nate Smith,66,0.71,42,3.0
66,T67,T67,Steve Elkington,50,0.7,43,3.0
67,T67,T67,Steve Flesch,88,0.7,57,4.0
68,69,69,Troy Matteson,91,0.69,72,5.0
69,T70,T70,Colt Knost,80,0.68,59,4.0
70,T70,T70,Troy Merritt,63,0.68,44,3.0
71,T70,T70,Phil Mickelson,79,0.68,44,3.0
72,T73,T73,Jason Bohn,74,0.67,60,4.0
73,T73,T73,Roland Thatcher,67,0.67,45,3.0
74,T73,T73,Nick Watney,80,0.67,45,3.0
75,76,76,Carl Pettersson,95,0.66,91,6.0
76,T77,T77,Luke Donald,73,0.65,31,2.0
77,T77,T77,Sergio Garcia,61,0.65,46,3.0
78,T77,T77,Ryan Palmer,82,0.65,62,4.0
79,T80,T80,Steven Bowditch,86,0.63,64,4.0
80,T80,T80,Kevin Chappell,78,0.63,48,3.0
81,T80,T80,Chris Couch,73,0.63,64,4.0
82,T80,T80,Fabián Gómez,84,0.63,63,4.0
83,T80,T80,Scott Piercy,78,0.63,48,3.0
84,T80,T80,Chris Riley,76,0.63,48,3.0
85,T80,T80,Vaughn Taylor,89,0.63,64,4.0
86,T87,T87,Kevin Stadler,88,0.62,65,4.0
87,T87,T87,D.J. Trahan,91,0.62,81,5.0
88,T89,T89,Shane Bertsch,62,0.61,49,3.0
89,T89,T89,Tommy Gainey,104,0.61,82,5.0
90,T89,T89,Matt Jones,71,0.61,49,3.0
91,T89,T89,Adam Scott,60,0.61,33,2.0
92,93,93,Blake Adams,116,0.6,84,5.0
93,94,94,Ernie Els,71,0.58,52,3.0
94,T95,T95,Justin Leonard,82,0.57,53,3.0
95,T95,T95,Rod Pampling,72,0.57,53,3.0
96,T97,T97,Sung Kang,63,0.56,36,2.0
97,T97,T97,Josh Teater,104,0.56,71,4.0
98,T99,T99,Billy Mayfair,94,0.55,73,4.0
99,T99,T99,Brandt Snedeker,85,0.55,55,3.0
100,T99,T99,Marc Turnesa,54,0.55,55,3.0
101,T102,T102,David Duval,67,0.54,37,2.0
102,T102,T102,Robert Karlsson,61,0.54,37,2.0
103,T104,T104,Charley Hoffman,93,0.53,57,3.0
104,T104,T104,John Rollins,85,0.53,57,3.0
105,106,106,Chris Kirk,87,0.52,58,3.0
106,107,107,Charles Howell III,108,0.51,79,4.0
107,T108,T108,George McNeill,69,0.5,60,3.0
108,T108,T108,Geoff Ogilvy,69,0.5,40,2.0
109,T108,T108,Scott Stallings,84,0.5,60,3.0
110,T111,T111,Scott Gutschewski,67,0.49,41,2.0
111,T111,T111,Ryuji Imada,83,0.49,61,3.0
112,T111,T111,Steve Stricker,70,0.49,41,2.0
113,114,114,Tag Ridings,87,0.48,63,3.0
114,T115,T115,David Hearn,88,0.47,64,3.0
115,T115,T115,John Merrick,71,0.47,64,3.0
116,T115,T115,Nick O'Hern,89,0.47,64,3.0
117,T115,T115,John Senden,94,0.47,106,5.0
118,T119,T119,Keegan Bradley,91,0.45,67,3.0
119,T119,T119,Stewart Cink,72,0.45,44,2.0
120,T119,T119,Tom Gillis,55,0.45,44,2.0
121,T119,T119,Zack Miller,86,0.45,66,3.0
122,T123,T123,Robert Allenby,84,0.43,70,3.0
123,T123,T123,Kris Blanks,92,0.43,70,3.0
124,T123,T123,Bobby Gates,82,0.43,46,2.0
125,T123,T123,Davis Love III,70,0.43,47,2.0
126,T123,T123,Jarrod Lyle,83,0.43,70,3.0
127,128,128,Michael Thompson,79,0.42,71,3.0
128,T129,T129,Stephen Ames,69,0.41,49,2.0
129,T129,T129,Ben Crane,76,0.41,49,2.0
130,131,131,Garrett Willis,71,0.4,50,2.0
131,132,132,Spencer Levin,113,0.39,77,3.0
132,T133,T133,Richard Johnson,64,0.38,52,2.0
133,T133,T133,Kent Jones,76,0.38,52,2.0
134,T133,T133,David Mathis,83,0.38,53,2.0
135,T133,T133,William McGirt,103,0.38,79,3.0
136,T133,T133,Ryan Moore,79,0.38,52,2.0
137,T133,T133,Rory Sabbatini,85,0.38,53,2.0
138,T139,T139,Chris DiMarco,93,0.37,54,2.0
139,T139,T139,James Driscoll,71,0.37,54,2.0
140,T139,T139,Jim Herman,69,0.37,54,2.0
141,T139,T139,Charlie Wi,83,0.37,81,3.0
142,T143,T143,D.J. Brigman,67,0.36,56,2.0
143,T143,T143,Joe Durant,71,0.36,55,2.0
144,T143,T143,Paul Stankowski,78,0.36,55,2.0
145,T143,T143,Chris Stroud,88,0.36,55,2.0
146,T143,T143,Bo Van Pelt,92,0.36,56,2.0
147,148,148,Ben Curtis,66,0.35,57,2.0
148,T149,T149,K.J. Choi,77,0.34,58,2.0
149,T149,T149,Andres Romero,77,0.34,59,2.0
150,T151,T151,Aaron Baddeley,77,0.33,60,2.0
151,T151,T151,Chad Campbell,99,0.33,91,3.0
152,T153,T153,Nathan Green,81,0.32,63,2.0
153,T153,T153,Brendan Steele,89,0.32,63,2.0
154,T153,T153,David Toms,78,0.32,63,2.0
155,156,156,Will Strickler,51,0.31,32,1.0
156,157,157,Andres Gonzales,60,0.3,33,1.0
157,T158,T158,Harrison Frazar,58,0.29,35,1.0
158,T158,T158,Ian Poulter,52,0.29,34,1.0
159,T158,T158,Boo Weekley,66,0.29,70,2.0
160,T161,T161,Brian Davis,105,0.28,71,2.0
161,T161,T161,Mark Wilson,89,0.28,72,2.0
162,163,163,Retief Goosen,50,0.27,37,1.0
163,164,164,Martin Piller,63,0.26,38,1.0
164,165,165,Charl Schwartzel,58,0.25,40,1.0
165,166,166,Billy Horschel,75,0.23,44,1.0
166,167,167,Dean Wilson,62,0.21,47,1.0
167,168,168,Bryce Molder,82,0.2,49,1.0
168,169,169,Michael Bradley,74,0.19,52,1.0
169,170,170,Michael Connell,76,0.18,56,1.0
170,T171,T171,Jonathan Byrd,83,0.17,59,1.0
171,T171,T171,Derek Lamely,65,0.17,58,1.0
172,T171,T171,Alex Prugh,82,0.17,58,1.0
173,T171,T171,Jhonattan Vegas,84,0.17,60,1.0
174,T175,T175,Shaun Micheel,77,0.16,61,1.0
175,T175,T175,Jimmy Walker,79,0.16,62,1.0
176,T177,T177,Matt Bettencourt,84,0.15,65,1.0
177,T177,T177,D.A. Points,89,0.15,66,1.0
178,179,179,Kyle Stanley,98,0.14,73,1.0
179,180,180,Marc Leishman,87,0.13,78,1.0
180,T181,T181,Justin Hicks,60,0.0,43,
181,T181,T181,J.B. Holmes,57,0.0,36,
182,T181,T181,Lee Janzen,62,0.0,37,
183,T181,T181,Zach Johnson,79,0.0,45,
184,T181,T181,Dustin Johnson,72,0.0,40,
185,T181,T181,Rocco Mediate,53,0.0,36,
