,Total_3_Putts_-_5-10_RANK THIS WEEK,Total_3_Putts_-_5-10_RANK LAST WEEK,Total_3_Putts_-_5-10_PLAYER NAME,Total_3_Putts_-_5-10_ROUNDS,Total_3_Putts_-_5-10_TOTAL 3 PUTTS 5'-10',Total_3_Putts_-_5-10_TOTAL 3 PUTTS
0,T1,T1,Joseph Bramlett,73,5,48
1,T1,T1,Steve Flesch,88,5,36
2,T1,T1,Charley Hoffman,93,5,41
3,T1,T1,Billy Mayfair,94,5,60
4,T1,T1,Zack Miller,86,5,61
5,T1,T1,Jeff Overton,92,5,35
6,T1,T1,Adam Scott,60,5,34
7,T8,T8,Matt Bettencourt,84,4,43
8,T8,T8,Rickie Fowler,84,4,35
9,T8,T8,Tom Gillis,55,4,43
10,T8,T8,Ryuji Imada,83,4,40
11,T8,T8,Brandt Jobe,100,4,56
12,T8,T8,Bio Kim,71,4,37
13,T8,T8,Pat Perez,76,4,41
14,T8,T8,Andres Romero,77,4,36
15,T8,T8,Webb Simpson,98,4,33
16,T8,T8,Kyle Stanley,98,4,56
17,T8,T8,Roland Thatcher,67,4,38
18,T19,T19,Aaron Baddeley,77,3,27
19,T19,T19,Shane Bertsch,62,3,27
20,T19,T19,Alex Cejka,59,3,30
21,T19,T19,Brian Davis,105,3,45
22,T19,T19,Robert Garrigus,83,3,48
23,T19,T19,Fabián Gómez,84,3,43
24,T19,T19,Kevin Kisner,70,3,22
25,T19,T19,Hunter Mahan,92,3,49
26,T19,T19,Phil Mickelson,79,3,34
27,T19,T19,Joe Ogilvie,75,3,29
28,T19,T19,Geoff Ogilvy,69,3,28
29,T19,T19,Martin Piller,63,3,30
30,T19,T19,Justin Rose,79,3,33
31,T19,T19,Kevin Stadler,88,3,43
32,T19,T19,Boo Weekley,66,3,61
33,T19,T19,Garrett Willis,71,3,38
34,T35,T35,Woody Austin,59,2,30
35,T35,T35,Cameron Beckman,71,2,45
36,T35,T35,Jason Bohn,74,2,42
37,T35,T35,Steven Bowditch,86,2,48
38,T35,T35,Jonathan Byrd,83,2,24
39,T35,T35,Kevin Chappell,78,2,38
40,T35,T35,Ben Crane,76,2,30
41,T35,T35,Jason Day,76,2,31
42,T35,T35,Chris DiMarco,93,2,42
43,T35,T35,Tommy Gainey,104,2,60
44,T35,T35,Hunter Haas,96,2,41
45,T35,T35,Padraig Harrington,60,2,23
46,T35,T35,David Hearn,88,2,42
47,T35,T35,Justin Hicks,60,2,50
48,T35,T35,J.B. Holmes,57,2,23
49,T35,T35,Billy Horschel,75,2,37
50,T35,T35,Richard Johnson,64,2,23
51,T35,T35,Dustin Johnson,72,2,40
52,T35,T35,Jerry Kelly,85,2,31
53,T35,T35,Anthony Kim,72,2,32
54,T35,T35,Derek Lamely,65,2,45
55,T35,T35,Marc Leishman,87,2,46
56,T35,T35,Steve Marino,76,2,42
57,T35,T35,David Mathis,83,2,39
58,T35,T35,Troy Matteson,91,2,44
59,T35,T35,Troy Merritt,63,2,41
60,T35,T35,Kevin Na,84,2,25
61,T35,T35,Brendan Steele,89,2,38
62,T35,T35,Vaughn Taylor,89,2,34
63,T35,T35,Josh Teater,104,2,48
64,T35,T35,Bo Van Pelt,92,2,49
65,T66,T66,Robert Allenby,84,1,51
66,T66,T66,Stephen Ames,69,1,36
67,T66,T66,Arjun Atwal,91,1,45
68,T66,T66,Briny Baird,60,1,28
69,T66,T66,Rich Beem,53,1,30
70,T66,T66,Kris Blanks,92,1,55
71,T66,T66,Michael Bradley,74,1,29
72,T66,T66,Keegan Bradley,91,1,43
73,T66,T66,Chad Campbell,99,1,67
74,T66,T66,Stewart Cink,72,1,22
75,T66,T66,Michael Connell,76,1,40
76,T66,T66,Chris Couch,73,1,31
77,T66,T66,Luke Donald,73,1,12
78,T66,T66,Joe Durant,71,1,57
79,T66,T66,David Duval,67,1,38
80,T66,T66,Ernie Els,71,1,37
81,T66,T66,Harrison Frazar,58,1,27
82,T66,T66,Brian Gay,90,1,30
83,T66,T66,Lucas Glover,74,1,31
84,T66,T66,Paul Goydos,81,1,44
85,T66,T66,Nathan Green,81,1,49
86,T66,T66,Scott Gutschewski,67,1,44
87,T66,T66,J.P. Hayes,56,1,35
88,T66,T66,Jim Herman,69,1,43
89,T66,T66,Tim Herron,85,1,38
90,T66,T66,Freddie Jacobson,92,1,22
91,T66,T66,Lee Janzen,62,1,25
92,T66,T66,Matt Jones,71,1,28
93,T66,T66,Sung Kang,63,1,27
94,T66,T66,Robert Karlsson,61,1,19
95,T66,T66,Chris Kirk,87,1,37
96,T66,T66,Matt Kuchar,94,1,19
97,T66,T66,Martin Laird,77,1,31
98,T66,T66,Justin Leonard,82,1,36
99,T66,T66,Spencer Levin,113,1,41
100,T66,T66,Ben Martin,74,1,33
101,T66,T66,George McNeill,69,1,21
102,T66,T66,Sean O'Hair,71,1,34
103,T66,T66,Nick O'Hern,89,1,40
104,T66,T66,Ryan Palmer,82,1,31
105,T66,T66,Tim Petrovic,88,1,30
106,T66,T66,Scott Piercy,78,1,37
107,T66,T66,D.A. Points,89,1,43
108,T66,T66,Aron Price,58,1,27
109,T66,T66,Michael Putnam,67,1,25
110,T66,T66,Chez Reavie,92,1,54
111,T66,T66,Tag Ridings,87,1,32
112,T66,T66,Chris Riley,76,1,42
113,T66,T66,Rory Sabbatini,85,1,29
114,T66,T66,John Senden,94,1,40
115,T66,T66,Nate Smith,66,1,24
116,T66,T66,Scott Stallings,84,1,43
117,T66,T66,Paul Stankowski,78,1,35
118,T66,T66,Kevin Streelman,90,1,31
119,T66,T66,Daniel Summerhays,75,1,38
120,T66,T66,Michael Thompson,79,1,39
121,T66,T66,David Toms,78,1,24
122,T66,T66,D.J. Trahan,91,1,67
123,T66,T66,Jhonattan Vegas,84,1,61
124,T66,T66,Camilo Villegas,69,1,34
125,T66,T66,Charlie Wi,83,1,30
126,T66,T66,Gary Woodland,93,1,42
127,T66,T66,Y.E. Yang,63,1,16
