,Average_Putting_Distance_-_All_1_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_1_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_1_putts_PLAYER NAME,Average_Putting_Distance_-_All_1_putts_ROUNDS,Average_Putting_Distance_-_All_1_putts_AVG,Average_Putting_Distance_-_All_1_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_1_putts_TOTAL PUTTS
0,T1,T1,Martin Piller,63,"8' 4""",2894.083,349
1,T1,T1,Johnson Wagner,81,"8' 4""",3979.0,479
2,T3,T3,Lucas Glover,74,"8' 3""",3559.5,430
3,T3,T3,Fabián Gómez,84,"8' 3""",3731.667,452
4,T3,T3,John Senden,94,"8' 3""",4324.417,523
5,T3,T3,David Toms,78,"8' 3""",3444.083,419
6,T7,T7,Hunter Mahan,92,"8' 2""",4471.083,549
7,T7,T7,Alexandre Rocha,65,"8' 2""",2455.417,301
8,T7,T7,John Rollins,85,"8' 2""",3870.333,476
9,10,10,Marc Turnesa,54,"8' 1""",2340.0,290
10,T11,T11,Ben Martin,74,"8' 0""",3515.583,441
11,T11,T11,Graeme McDowell,50,"8' 0""",2184.917,272
12,T11,T11,Matt McQuillan,59,"8' 0""",2787.167,347
13,T14,T14,Hunter Haas,96,"7' 11""",4816.333,609
14,T14,T14,Sung Kang,63,"7' 11""",2694.333,340
15,T14,T14,Steve Marino,76,"7' 11""",3587.583,455
16,T14,T14,Chez Reavie,92,"7' 11""",4408.583,557
17,T18,T18,Ernie Els,71,"7' 10""",2731.417,350
18,T18,T18,Brandt Jobe,100,"7' 10""",4312.667,548
19,T18,T18,John Merrick,71,"7' 10""",3147.083,400
20,T18,T18,Aron Price,58,"7' 10""",2597.917,332
21,T22,T22,David Hearn,88,"7' 9""",4004.333,518
22,T22,T22,Kent Jones,76,"7' 9""",3432.833,444
23,T22,T22,Billy Mayfair,94,"7' 9""",4408.417,567
24,T22,T22,William McGirt,103,"7' 9""",4696.667,605
25,T22,T22,Cameron Tringale,110,"7' 9""",5056.75,651
26,T27,T27,Shane Bertsch,62,"7' 8""",2880.917,376
27,T27,T27,Lee Janzen,62,"7' 8""",2707.833,354
28,T27,T27,Bill Lunde,92,"7' 8""",3954.167,516
29,T27,T27,Shaun Micheel,77,"7' 8""",3410.167,447
30,T27,T27,Charl Schwartzel,58,"7' 8""",2140.25,279
31,T27,T27,Kevin Stadler,88,"7' 8""",3602.667,470
32,T27,T27,Jhonattan Vegas,84,"7' 8""",3493.0,458
33,T34,T34,Stephen Ames,69,"7' 7""",3172.917,420
34,T34,T34,Cameron Beckman,71,"7' 7""",3452.667,455
35,T34,T34,Ángel Cabrera,50,"7' 7""",1982.1670000000001,262
36,T34,T34,Jason Day,76,"7' 7""",3541.75,465
37,T34,T34,David Duval,67,"7' 7""",3006.583,396
38,T34,T34,Rickie Fowler,84,"7' 7""",3817.583,502
39,T34,T34,Tommy Gainey,104,"7' 7""",4721.5,625
40,T34,T34,Retief Goosen,50,"7' 7""",2118.5,279
41,T34,T34,Nick O'Hern,89,"7' 7""",3937.583,521
42,T34,T34,Michael Putnam,67,"7' 7""",2769.333,364
43,T34,T34,Will Strickler,51,"7' 7""",2320.0,307
44,T34,T34,Gary Woodland,93,"7' 7""",3414.167,452
45,T46,T46,Robert Allenby,84,"7' 6""",3535.667,469
46,T46,T46,Matt Bettencourt,84,"7' 6""",4087.167,546
47,T46,T46,Kris Blanks,92,"7' 6""",3982.333,529
48,T46,T46,Stewart Cink,72,"7' 6""",2641.083,354
49,T46,T46,Charles Howell III,108,"7' 6""",4707.167,627
50,T46,T46,Richard Johnson,64,"7' 6""",2634.5,353
51,T46,T46,Jeff Overton,92,"7' 6""",3861.667,517
52,T46,T46,Rod Pampling,72,"7' 6""",3167.167,424
53,T46,T46,Pat Perez,76,"7' 6""",3956.583,526
54,T46,T46,Carl Pettersson,95,"7' 6""",4826.5,644
55,T46,T46,Jim Renner,65,"7' 6""",2856.917,383
56,T46,T46,Tag Ridings,87,"7' 6""",3923.333,521
57,T46,T46,Vijay Singh,79,"7' 6""",3811.75,508
58,T46,T46,Bubba Watson,85,"7' 6""",3005.167,402
59,T46,T46,Dean Wilson,62,"7' 6""",3090.583,410
60,T61,T61,Briny Baird,60,"7' 5""",2350.417,317
61,T61,T61,K.J. Choi,77,"7' 5""",2982.417,400
62,T61,T61,Brendon de Jonge,105,"7' 5""",4972.333,672
63,T61,T61,J.P. Hayes,56,"7' 5""",2564.833,344
64,T61,T61,Billy Horschel,75,"7' 5""",3095.25,417
65,T61,T61,Trevor Immelman,84,"7' 5""",3233.083,436
66,T61,T61,Scott McCarron,65,"7' 5""",2942.75,397
67,T61,T61,Webb Simpson,98,"7' 5""",4507.333,607
68,T61,T61,Brandt Snedeker,85,"7' 5""",3942.833,531
69,T61,T61,Kevin Streelman,90,"7' 5""",3783.0,508
70,T61,T61,Michael Thompson,79,"7' 5""",3669.25,497
