,GIR_Putting_Avg_-_25-30_RANK THIS WEEK,GIR_Putting_Avg_-_25-30_RANK LAST WEEK,GIR_Putting_Avg_-_25-30_PLAYER NAME,GIR_Putting_Avg_-_25-30_ROUNDS,GIR_Putting_Avg_-_25-30_% MADE,GIR_Putting_Avg_-_25-30_ATTEMPTS,GIR_Putting_Avg_-_25-30_PUTTS MADE
69,T70,T70,Ben Crane,76,0.96,73,7
70,T70,T70,Charles Howell III,108,0.96,104,10
71,T72,T72,Cameron Beckman,71,0.91,77,7
72,T72,T72,Paul Goydos,81,0.91,77,7
73,T72,T72,Sung Kang,63,0.91,55,5
74,T72,T72,Tag Ridings,87,0.91,77,7
75,76,76,Kent Jones,76,0.9,89,8
76,77,77,Rickie Fowler,84,0.89,79,7
77,T78,T78,Jason Day,76,0.88,57,5
78,T78,T78,Hunter Mahan,92,0.88,80,7
79,80,80,Marc Turnesa,54,0.87,46,4
80,T81,T81,Robert Allenby,84,0.86,70,6
81,T81,T81,Brendon de Jonge,105,0.86,105,9
82,T81,T81,Ben Martin,74,0.86,70,6
83,T84,T84,Carl Pettersson,95,0.85,106,9
84,T84,T84,Chez Reavie,92,0.85,94,8
85,86,86,Steven Bowditch,86,0.84,83,7
86,87,87,Chris Stroud,88,0.83,96,8
87,T88,T88,Joe Durant,71,0.82,73,6
88,T88,T88,Lee Janzen,62,0.82,61,5
89,T88,T88,Joe Ogilvie,75,0.82,61,5
90,T88,T88,Jim Renner,65,0.82,49,4
91,T92,T92,Kevin Kisner,70,0.81,62,5
92,T92,T92,Rocco Mediate,53,0.81,37,3
93,T92,T92,Kevin Na,84,0.81,62,5
94,T95,T95,Ryuji Imada,83,0.8,75,6
95,T95,T95,David Mathis,83,0.8,75,6
96,T95,T95,George McNeill,69,0.8,50,4
97,T98,T98,K.J. Choi,77,0.79,63,5
98,T98,T98,Freddie Jacobson,92,0.79,89,7
99,T98,T98,William McGirt,103,0.79,114,9
100,T98,T98,Bryce Molder,82,0.79,76,6
101,T98,T98,Bubba Watson,85,0.79,63,5
102,T98,T98,Garrett Willis,71,0.79,63,5
103,T98,T98,Y.E. Yang,63,0.79,38,3
104,T105,T105,Colt Knost,80,0.78,77,6
105,T105,T105,Justin Leonard,82,0.78,103,8
106,T105,T105,Troy Merritt,63,0.78,77,6
107,T105,T105,Aron Price,58,0.78,64,5
108,T109,T109,Nathan Green,81,0.75,67,5
109,T109,T109,Justin Hicks,60,0.75,53,4
110,T109,T109,Roland Thatcher,67,0.75,53,4
111,T112,T112,Stuart Appleby,65,0.74,54,4
112,T112,T112,Richard Johnson,64,0.74,68,5
113,T112,T112,Billy Mayfair,94,0.74,95,7
114,T112,T112,Heath Slocum,89,0.74,95,7
115,T112,T112,David Toms,78,0.74,68,5
116,117,117,Jimmy Walker,79,0.72,69,5
117,118,118,Will Strickler,51,0.71,56,4
118,T119,T119,Ricky Barnes,78,0.7,71,5
119,T119,T119,Stewart Cink,72,0.7,57,4
120,T121,T121,Aaron Baddeley,77,0.67,45,3
121,T121,T121,Chris Couch,73,0.67,75,5
122,T121,T121,J.B. Holmes,57,0.67,30,2
123,T124,T124,Jonathan Byrd,83,0.66,76,5
124,T124,T124,Michael Connell,76,0.66,91,6
125,T126,T126,Keegan Bradley,91,0.65,77,5
126,T126,T126,Bobby Gates,82,0.65,62,4
127,T128,T128,Brian Davis,105,0.64,94,6
128,T128,T128,Spencer Levin,113,0.64,109,7
129,T130,T130,Robert Garrigus,83,0.63,80,5
130,T130,T130,Zach Johnson,79,0.63,63,4
131,T130,T130,Matt Kuchar,94,0.63,63,4
132,T130,T130,Davis Love III,70,0.63,64,4
133,T134,T134,Briny Baird,60,0.62,81,5
134,T134,T134,Scott Gutschewski,67,0.62,65,4
135,T134,T134,Tim Herron,85,0.62,97,6
136,T137,T137,Steve Elkington,50,0.61,49,3
137,T137,T137,Brendan Steele,89,0.61,98,6
138,T139,T139,Jason Bohn,74,0.6,67,4
139,T139,T139,Phil Mickelson,79,0.6,50,3
140,T141,T141,Rich Beem,53,0.59,34,2
141,T141,T141,Dustin Johnson,72,0.59,51,3
142,T141,T141,Zack Miller,86,0.59,85,5
143,T144,T144,Jason Dufner,78,0.58,69,4
144,T144,T144,Jerry Kelly,85,0.58,86,5
145,T144,T144,Troy Matteson,91,0.58,86,5
146,T147,T147,Ben Curtis,66,0.56,72,4
147,T147,T147,Jeff Overton,92,0.56,72,4
148,T147,T147,Bo Van Pelt,92,0.56,90,5
149,T150,T150,Derek Lamely,65,0.55,73,4
150,T150,T150,Geoff Ogilvy,69,0.55,55,3
151,152,152,Nick Watney,80,0.54,74,4
152,T153,T153,James Driscoll,71,0.53,76,4
153,T153,T153,Hunter Haas,96,0.53,94,5
154,T155,T155,Martin Laird,77,0.51,59,3
155,T155,T155,Jarrod Lyle,83,0.51,79,4
156,T155,T155,Vaughn Taylor,89,0.51,78,4
157,T155,T155,Cameron Tringale,110,0.51,117,6
158,T155,T155,Mark Wilson,89,0.51,78,4
159,160,160,Ryan Palmer,82,0.5,60,3
160,T161,T161,Kevin Chappell,78,0.49,61,3
161,T161,T161,Trevor Immelman,84,0.49,82,4
162,T163,T163,Scott McCarron,65,0.48,62,3
163,T163,T163,John Merrick,71,0.48,63,3
164,165,165,Bill Lunde,92,0.47,85,4
165,166,166,Luke Donald,73,0.45,44,2
166,T167,T167,Ángel Cabrera,50,0.43,23,1
167,T167,T167,Alex Cejka,59,0.43,47,2
168,T167,T167,Chris Riley,76,0.43,70,3
169,T167,T167,John Senden,94,0.43,92,4
170,171,171,Woody Austin,59,0.42,48,2
171,T172,T172,Josh Teater,104,0.4,100,4
172,T172,T172,Gary Woodland,93,0.4,75,3
173,174,174,Chris DiMarco,93,0.39,77,3
174,175,175,Shaun Micheel,77,0.38,80,3
175,176,176,Jim Herman,69,0.33,61,2
176,177,177,David Hearn,88,0.31,65,2
177,178,178,Alex Prugh,82,0.27,73,2
178,179,179,Daniel Summerhays,75,0.26,77,2
179,180,180,Jim Furyk,87,0.25,81,2
180,T181,T181,Anthony Kim,72,0.22,45,1
181,T181,T181,Marc Leishman,87,0.22,89,2
182,183,183,Rory Sabbatini,85,0.19,52,1
183,T184,T184,Tom Gillis,55,0.17,58,1
184,T184,T184,Andres Gonzales,60,0.17,59,1
185,186,186,Scott Stallings,84,0.15,67,1
