,Putting_from_8_RANK THIS WEEK,Putting_from_8_RANK LAST WEEK,Putting_from_8_PLAYER NAME,Putting_from_8_ROUNDS,Putting_from_8_% MADE,Putting_from_8_ATTEMPTS,Putting_from_8_PUTTS MADE
117,T116,T116,Kevin Chappell,78,50.0,58,29
118,T116,T116,Ben Crane,76,50.0,46,23
119,T116,T116,Sergio Garcia,61,50.0,44,22
120,T116,T116,Martin Piller,63,50.0,44,22
121,T116,T116,Heath Slocum,89,50.0,64,32
122,T116,T116,Paul Stankowski,78,50.0,54,27
123,T116,T116,Cameron Tringale,110,50.0,72,36
124,125,125,Brendon de Jonge,105,49.35,77,38
125,126,126,Vaughn Taylor,89,49.33,75,37
126,127,127,Bubba Watson,85,49.09,55,27
127,T128,T128,Kevin Na,84,48.98,49,24
128,T128,T128,Sean O'Hair,71,48.98,49,24
129,130,130,Graeme McDowell,50,48.65,37,18
130,T131,T131,Stewart Cink,72,48.57,35,17
131,T131,T131,Josh Teater,104,48.57,70,34
132,133,133,Marc Turnesa,54,48.48,33,16
133,134,134,Robert Garrigus,83,48.44,64,31
134,135,135,Brian Gay,90,48.33,60,29
135,136,136,Hunter Haas,96,48.21,56,27
136,137,137,Jonathan Byrd,83,48.08,52,25
137,138,138,Tim Petrovic,88,47.76,67,32
138,139,139,Gary Woodland,93,47.27,55,26
139,140,140,Rory Sabbatini,85,47.06,51,24
140,T141,T141,Jim Renner,65,46.67,45,21
141,T141,T141,Boo Weekley,66,46.67,45,21
142,T143,T143,Alexandre Rocha,65,46.51,43,20
143,T143,T143,Roland Thatcher,67,46.51,43,20
144,145,145,Carl Pettersson,95,46.38,69,32
145,146,146,Ryuji Imada,83,46.27,67,31
146,T147,T147,Marc Leishman,87,46.03,63,29
147,T147,T147,Alex Prugh,82,46.03,63,29
148,149,149,Aron Price,58,45.83,48,22
149,150,150,John Rollins,85,45.61,57,26
150,T151,T151,Chris Kirk,87,45.45,55,25
151,T151,T151,Daniel Summerhays,75,45.45,44,20
152,153,153,Robert Allenby,84,45.1,51,23
153,154,154,D.J. Brigman,67,45.0,40,18
154,155,155,Kevin Stadler,88,44.83,58,26
155,156,156,Lee Janzen,62,44.68,47,21
156,157,157,Brendan Steele,89,44.64,56,25
157,T158,T158,David Duval,67,44.44,54,24
158,T158,T158,Fabián Gómez,84,44.44,54,24
159,T160,T160,Ernie Els,71,44.26,61,27
160,T160,T160,Andres Romero,77,44.26,61,27
161,162,162,J.P. Hayes,56,44.12,34,15
162,163,163,Matt Bettencourt,84,43.86,57,25
163,T164,T164,Arjun Atwal,91,43.55,62,27
164,T164,T164,Michael Connell,76,43.55,62,27
165,166,166,Rod Pampling,72,43.33,60,26
166,167,167,Woody Austin,59,43.24,37,16
167,T168,T168,Dustin Johnson,72,43.18,44,19
168,T168,T168,George McNeill,69,43.18,44,19
169,T170,T170,Briny Baird,60,42.86,28,12
170,T170,T170,Paul Goydos,81,42.86,63,27
171,T172,T172,Michael Bradley,74,42.5,40,17
172,T172,T172,Matt Jones,71,42.5,40,17
173,174,174,Retief Goosen,50,42.42,33,14
174,175,175,Billy Mayfair,94,42.31,78,33
175,176,176,Joe Durant,71,42.0,50,21
176,177,177,James Driscoll,71,40.91,44,18
177,178,178,Jhonattan Vegas,84,40.32,62,25
178,T179,T179,Ricky Barnes,78,40.0,40,16
179,T179,T179,Harrison Frazar,58,40.0,35,14
180,T179,T179,Davis Love III,70,40.0,35,14
181,182,182,Stuart Appleby,65,38.3,47,18
182,183,183,Justin Hicks,60,36.84,38,14
183,184,184,Joseph Bramlett,73,35.71,42,15
184,185,185,Bio Kim,71,33.33,36,12
185,186,186,Rocco Mediate,53,31.82,44,14
