,Putting_from_9_RANK THIS WEEK,Putting_from_9_RANK LAST WEEK,Putting_from_9_PLAYER NAME,Putting_from_9_ROUNDS,Putting_from_9_% MADE,Putting_from_9_ATTEMPTS,Putting_from_9_PUTTS MADE
0,1,1,Retief Goosen,50,65.38,26,17
1,2,2,James Driscoll,71,64.1,39,25
2,3,3,Andres Gonzales,60,63.16,38,24
3,4,4,Steve Flesch,88,63.08,65,41
4,5,5,Luke Donald,73,61.36,44,27
5,6,6,Andres Romero,77,60.78,51,31
6,7,7,Steven Bowditch,86,60.66,61,37
7,8,8,Camilo Villegas,69,60.47,43,26
8,9,9,Tim Petrovic,88,60.0,45,27
9,10,10,Alex Prugh,82,59.52,42,25
10,11,11,John Senden,94,59.09,44,26
11,12,12,Billy Horschel,75,58.7,46,27
12,13,13,Nate Smith,66,58.14,43,25
13,14,14,Josh Teater,104,57.75,71,41
14,15,15,Ben Curtis,66,57.45,47,27
15,16,16,Ryan Palmer,82,57.14,42,24
16,17,17,Rickie Fowler,84,56.9,58,33
17,18,18,Jason Dufner,78,56.6,53,30
18,19,19,Ben Martin,74,56.45,62,35
19,T20,T20,D.J. Trahan,91,56.0,50,28
20,T20,T20,Marc Turnesa,54,56.0,25,14
21,22,22,Troy Matteson,91,55.81,43,24
22,23,23,Carl Pettersson,95,54.88,82,45
23,24,24,Woody Austin,59,54.76,42,23
24,T25,T25,K.J. Choi,77,54.55,33,18
25,T25,T25,Geoff Ogilvy,69,54.55,44,24
26,27,27,Charles Howell III,108,54.41,68,37
27,28,28,J.P. Hayes,56,54.35,46,25
28,29,29,David Mathis,83,54.1,61,33
29,30,30,Matt Bettencourt,84,53.97,63,34
30,31,31,Tommy Gainey,104,53.85,52,28
31,32,32,Tom Gillis,55,53.49,43,23
32,33,33,Sean O'Hair,71,53.33,45,24
33,34,34,Gary Woodland,93,53.13,64,34
34,T35,T35,Chris Couch,73,52.94,34,18
35,T35,T35,Charlie Wi,83,52.94,68,36
36,T35,T35,Y.E. Yang,63,52.94,34,18
37,38,38,Brandt Snedeker,85,52.83,53,28
38,39,39,Jhonattan Vegas,84,52.73,55,29
39,T40,T40,Anthony Kim,72,52.63,57,30
40,T40,T40,Jim Renner,65,52.63,38,20
41,42,42,Tag Ridings,87,52.38,42,22
42,43,43,Spencer Levin,113,51.79,56,29
43,44,44,Matt McQuillan,59,51.72,29,15
44,45,45,Sung Kang,63,51.52,33,17
45,46,46,Blake Adams,116,51.35,74,38
46,47,47,Ben Crane,76,51.02,49,25
47,48,48,Jeff Overton,92,50.91,55,28
48,49,49,Arjun Atwal,91,50.79,63,32
49,50,50,Nick O'Hern,89,50.77,65,33
50,51,51,Cameron Tringale,110,50.72,69,35
51,T52,T52,Greg Chalmers,88,50.0,50,25
52,T52,T52,Ryuji Imada,83,50.0,50,25
53,T52,T52,Richard Johnson,64,50.0,40,20
54,T52,T52,Dustin Johnson,72,50.0,54,27
55,T52,T52,Jerry Kelly,85,50.0,44,22
56,T52,T52,Marc Leishman,87,50.0,52,26
57,T52,T52,Troy Merritt,63,50.0,32,16
58,T52,T52,Rod Pampling,72,50.0,46,23
59,T52,T52,Michael Putnam,67,50.0,42,21
60,T52,T52,Chris Riley,76,50.0,38,19
61,T52,T52,Justin Rose,79,50.0,50,25
62,T52,T52,Charl Schwartzel,58,50.0,24,12
63,T52,T52,Daniel Summerhays,75,50.0,60,30
64,65,65,Chris Kirk,87,49.06,53,26
65,66,66,Martin Laird,77,49.02,51,25
66,67,67,Mark Wilson,89,48.89,45,22
67,68,68,Shaun Micheel,77,48.84,43,21
68,T69,T69,Alex Cejka,59,48.65,37,18
69,T69,T69,Boo Weekley,66,48.65,37,18
70,71,71,Adam Scott,60,48.48,33,16
71,72,72,Martin Piller,63,48.28,29,14
72,T73,T73,Pat Perez,76,48.21,56,27
73,T73,T73,Webb Simpson,98,48.21,56,27
74,75,75,Steve Marino,76,48.0,50,24
75,T76,T76,Rory Sabbatini,85,47.92,48,23
76,T76,T76,Bubba Watson,85,47.92,48,23
77,78,78,Brendon de Jonge,105,47.69,65,31
78,79,79,Rocco Mediate,53,47.62,42,20
79,80,80,Steve Stricker,70,47.5,40,19
80,81,81,Aron Price,58,47.22,36,17
81,T82,T82,Stuart Appleby,65,47.06,51,24
82,T82,T82,Freddie Jacobson,92,47.06,51,24
83,84,84,Kevin Stadler,88,46.97,66,31
84,85,85,Robert Allenby,84,46.94,49,23
85,86,86,Chad Campbell,99,46.77,62,29
86,T87,T87,Keegan Bradley,91,46.67,60,28
87,T87,T87,Joseph Bramlett,73,46.67,30,14
88,T87,T87,Kevin Chappell,78,46.67,45,21
89,90,90,John Merrick,71,46.51,43,20
90,T91,T91,Justin Hicks,60,46.43,28,13
91,T91,T91,John Rollins,85,46.43,56,26
92,T93,T93,Shane Bertsch,62,46.34,41,19
93,T93,T93,Michael Connell,76,46.34,41,19
94,T95,T95,Robert Karlsson,61,45.95,37,17
95,T95,T95,Phil Mickelson,79,45.95,37,17
96,97,97,Hunter Haas,96,45.83,72,33
97,98,98,Jarrod Lyle,83,45.76,59,27
98,T99,T99,Lucas Glover,74,45.71,35,16
99,T99,T99,Jimmy Walker,79,45.71,70,32
100,101,101,William McGirt,103,45.68,81,37
101,T102,T102,David Hearn,88,45.65,46,21
102,T102,T102,Kent Jones,76,45.65,46,21
103,T104,T104,Aaron Baddeley,77,45.45,33,15
104,T104,T104,Justin Leonard,82,45.45,55,25
105,T104,T104,Chris Stroud,88,45.45,55,25
106,107,107,Brian Davis,105,45.35,86,39
107,108,108,Graeme McDowell,50,45.16,31,14
108,109,109,Kevin Na,84,45.1,51,23
109,110,110,Matt Jones,71,45.0,40,18
110,111,111,Bryce Molder,82,44.9,49,22
111,112,112,Padraig Harrington,60,44.83,29,13
112,113,113,Jason Day,76,44.74,38,17
113,T114,T114,Brian Gay,90,44.44,45,20
114,T114,T114,Trevor Immelman,84,44.44,45,20
115,T114,T114,Derek Lamely,65,44.44,45,20
116,T114,T114,Nick Watney,80,44.44,45,20
117,118,118,Tim Herron,85,44.23,52,23
118,119,119,Paul Stankowski,78,44.19,43,19
119,T120,T120,Scott Piercy,78,44.0,50,22
120,T120,T120,D.A. Points,89,44.0,50,22
121,122,122,Chez Reavie,92,43.94,66,29
122,123,123,J.J. Henry,96,43.9,41,18
123,T124,T124,Scott Stallings,84,43.75,48,21
124,T124,T124,Dean Wilson,62,43.75,48,21
125,T126,T126,Nathan Green,81,43.48,46,20
126,T126,T126,Ryan Moore,79,43.48,46,20
127,128,128,Johnson Wagner,81,43.24,37,16
128,129,129,Colt Knost,80,43.18,44,19
129,130,130,Heath Slocum,89,43.14,51,22
130,131,131,Matt Kuchar,94,43.1,58,25
131,132,132,Briny Baird,60,42.86,35,15
132,133,133,David Duval,67,42.59,54,23
133,134,134,Scott McCarron,65,42.5,40,17
134,135,135,Alexandre Rocha,65,42.42,33,14
135,T136,T136,Ángel Cabrera,50,42.31,26,11
136,T136,T136,Vijay Singh,79,42.31,52,22
137,138,138,Michael Thompson,79,41.86,43,18
138,139,139,Hunter Mahan,92,41.82,55,23
139,140,140,Joe Ogilvie,75,41.67,48,20
140,141,141,Jim Herman,69,41.51,53,22
141,142,142,Jim Furyk,87,41.46,41,17
142,143,143,Stewart Cink,72,41.38,29,12
143,T144,T144,Michael Bradley,74,41.3,46,19
144,T144,T144,Jonathan Byrd,83,41.3,46,19
145,146,146,Jason Bohn,74,41.18,51,21
