,Putting_from_3_RANK THIS WEEK,Putting_from_3_RANK LAST WEEK,Putting_from_3_PLAYER NAME,Putting_from_3_ROUNDS,Putting_from_3_% MADE,Putting_from_3_ATTEMPTS,Putting_from_3_PUTTS MADE
0,T1,T1,Luke Donald,73,100.0,523,523
1,T1,T1,Steve Elkington,50,100.0,471,471
2,T1,T1,Graeme McDowell,50,100.0,392,392
3,T1,T1,Kevin Na,84,100.0,668,668
4,T1,T1,Charl Schwartzel,58,100.0,443,443
5,6,6,William McGirt,103,99.9,1001,1000
6,T7,T7,J.J. Henry,96,99.89,908,907
7,T7,T7,Nick O'Hern,89,99.89,872,871
8,T7,T7,Carl Pettersson,95,99.89,944,943
9,10,10,Jimmy Walker,79,99.88,827,826
10,T11,T11,Zach Johnson,79,99.86,700,699
11,T11,T11,Colt Knost,80,99.86,714,713
12,T11,T11,Scott Piercy,78,99.86,691,690
13,14,14,Ben Crane,76,99.85,675,674
14,T15,T15,Ryan Moore,79,99.84,613,612
15,T15,T15,Ryan Palmer,82,99.84,642,641
16,17,17,Jim Renner,65,99.82,553,552
17,18,18,Matt McQuillan,59,99.8,504,503
18,19,19,John Senden,94,99.77,888,886
19,20,20,Jim Furyk,87,99.76,824,822
20,T21,T21,David Hearn,88,99.75,796,794
21,T21,T21,Ian Poulter,52,99.75,400,399
22,T23,T23,Trevor Immelman,84,99.74,782,780
23,T23,T23,Matt Kuchar,94,99.74,770,768
24,T23,T23,Bryce Molder,82,99.74,758,756
25,T26,T26,Freddie Jacobson,92,99.73,737,735
26,T26,T26,Jerry Kelly,85,99.73,730,728
27,T28,T28,Ben Curtis,66,99.72,705,703
28,T28,T28,Michael Thompson,79,99.72,712,710
29,30,30,Brandt Snedeker,85,99.71,680,678
30,T31,T31,Charles Howell III,108,99.7,999,996
31,T31,T31,Josh Teater,104,99.7,1006,1003
32,33,33,Andres Romero,77,99.69,644,642
33,34,34,Nick Watney,80,99.68,634,632
34,T35,T35,Kris Blanks,92,99.67,908,905
35,T35,T35,Jason Day,76,99.67,610,608
36,T35,T35,Martin Laird,77,99.67,615,613
37,38,38,Phil Mickelson,79,99.66,580,578
38,T39,T39,Shane Bertsch,62,99.65,572,570
39,T39,T39,Bill Lunde,92,99.65,857,854
40,41,41,Stewart Cink,72,99.64,554,552
