,Putting_from_5_RANK THIS WEEK,Putting_from_5_RANK LAST WEEK,Putting_from_5_PLAYER NAME,Putting_from_5_ROUNDS,Putting_from_5_% MADE,Putting_from_5_ATTEMPTS,Putting_from_5_PUTTS MADE
47,48,48,Padraig Harrington,60,84.13,63,53
48,49,49,Roland Thatcher,67,84.04,94,79
49,50,50,Tim Herron,85,84.0,100,84
50,51,51,Michael Putnam,67,83.95,81,68
51,52,52,Phil Mickelson,79,83.93,112,94
52,53,53,Andres Romero,77,83.9,118,99
53,54,54,Ben Martin,74,83.84,99,83
54,T55,T55,Stewart Cink,72,83.78,74,62
55,T55,T55,Dean Wilson,62,83.78,74,62
56,57,57,Billy Horschel,75,83.67,98,82
57,58,58,Chris Couch,73,83.54,79,66
58,59,59,Jason Bohn,74,83.33,96,80
59,60,60,Brandt Snedeker,85,83.15,89,74
60,61,61,David Mathis,83,83.13,83,69
61,62,62,Nathan Green,81,83.04,112,93
62,T63,T63,Cameron Beckman,71,83.0,100,83
63,T63,T63,Ryan Palmer,82,83.0,100,83
64,T65,T65,Chad Campbell,99,82.86,105,87
65,T65,T65,Jeff Overton,92,82.86,105,87
66,67,67,Mark Wilson,89,82.56,86,71
67,68,68,Kevin Kisner,70,82.54,63,52
68,69,69,Shaun Micheel,77,82.46,114,94
69,70,70,Bobby Gates,82,82.41,108,89
70,71,71,Brendon de Jonge,105,82.4,125,103
71,72,72,Chris Kirk,87,82.26,124,102
72,73,73,Carl Pettersson,95,82.22,135,111
73,T74,T74,Luke Donald,73,82.19,73,60
74,T74,T74,Lee Janzen,62,82.19,73,60
75,76,76,Aaron Baddeley,77,82.02,89,73
76,77,77,Retief Goosen,50,81.97,61,50
77,78,78,Tom Gillis,55,81.93,83,68
78,79,79,Matt Bettencourt,84,81.9,105,86
79,T80,T80,Richard Johnson,64,81.82,77,63
80,T80,T80,Cameron Tringale,110,81.82,132,108
81,T80,T80,Y.E. Yang,63,81.82,44,36
82,83,83,D.A. Points,89,81.73,104,85
83,84,84,J.P. Hayes,56,81.67,60,49
84,85,85,Tim Petrovic,88,81.65,109,89
85,86,86,Daniel Summerhays,75,81.63,98,80
86,87,87,J.B. Holmes,57,81.58,76,62
87,88,88,Johnson Wagner,81,81.52,92,75
88,T89,T89,Ben Curtis,66,81.48,81,66
89,T89,T89,Chez Reavie,92,81.48,108,88
90,91,91,John Rollins,85,81.44,97,79
91,92,92,Ben Crane,76,81.4,86,70
92,93,93,Charley Hoffman,93,81.19,101,82
93,94,94,Nate Smith,66,81.18,85,69
94,95,95,Steven Bowditch,86,81.15,122,99
95,96,96,Anthony Kim,72,81.08,74,60
96,T97,T97,Rickie Fowler,84,81.05,95,77
97,T97,T97,David Hearn,88,81.05,95,77
98,99,99,Chris Stroud,88,80.99,121,98
99,T100,T100,Michael Bradley,74,80.95,84,68
100,T100,T100,J.J. Henry,96,80.95,105,85
101,102,102,Sean O'Hair,71,80.9,89,72
102,103,103,Garrett Willis,71,80.85,94,76
103,T104,T104,Keegan Bradley,91,80.77,104,84
104,T104,T104,Ian Poulter,52,80.77,52,42
105,106,106,Derek Lamely,65,80.72,83,67
106,T107,T107,Chris DiMarco,93,80.7,114,92
107,T107,T107,Brandt Jobe,100,80.7,114,92
108,109,109,Zach Johnson,79,80.52,77,62
109,110,110,Tag Ridings,87,80.41,97,78
110,111,111,Sergio Garcia,61,80.39,51,41
111,112,112,Spencer Levin,113,80.3,132,106
112,113,113,Fabián Gómez,84,80.21,96,77
113,T114,T114,Robert Karlsson,61,80.0,70,56
114,T114,T114,Rory Sabbatini,85,80.0,75,60
115,T114,T114,Heath Slocum,89,80.0,95,76
116,T114,T114,Kevin Streelman,90,80.0,75,60
117,118,118,Alex Prugh,82,79.78,89,71
118,119,119,Jim Renner,65,79.52,83,66
119,120,120,Trevor Immelman,84,79.49,78,62
120,121,121,Harrison Frazar,58,79.25,53,42
121,122,122,Matt McQuillan,59,79.1,67,53
122,123,123,Alexandre Rocha,65,79.03,62,49
123,124,124,Bill Lunde,92,78.82,85,67
124,125,125,Vijay Singh,79,78.81,118,93
125,T126,T126,Bio Kim,71,78.79,99,78
126,T126,T126,Bo Van Pelt,92,78.79,99,78
127,128,128,Ricky Barnes,78,78.75,80,63
128,129,129,Zack Miller,86,78.69,122,96
129,130,130,Stephen Ames,69,77.89,95,74
130,T131,T131,Aron Price,58,77.78,72,56
131,T131,T131,Bubba Watson,85,77.78,72,56
132,133,133,Scott Piercy,78,77.46,71,55
133,134,134,Jhonattan Vegas,84,77.23,101,78
134,135,135,Ryuji Imada,83,76.92,104,80
135,136,136,Joseph Bramlett,73,76.84,95,73
136,137,137,Briny Baird,60,76.81,69,53
137,138,138,Brian Davis,105,76.8,125,96
138,139,139,Kyle Stanley,98,76.79,112,86
139,T140,T140,Jason Dufner,78,76.74,86,66
140,T140,T140,Troy Merritt,63,76.74,86,66
141,142,142,Billy Mayfair,94,76.67,120,92
142,143,143,Nick O'Hern,89,76.47,102,78
143,144,144,Hunter Haas,96,76.42,106,81
144,145,145,Troy Matteson,91,76.36,110,84
145,146,146,Webb Simpson,98,76.32,114,87
146,147,147,Kris Blanks,92,76.27,118,90
147,T148,T148,Davis Love III,70,76.09,92,70
148,T148,T148,Gary Woodland,93,76.09,92,70
149,150,150,Paul Goydos,81,75.86,116,88
150,151,151,Dustin Johnson,72,75.71,70,53
151,152,152,John Merrick,71,75.64,78,59
152,153,153,Arjun Atwal,91,75.61,123,93
153,154,154,Kevin Chappell,78,75.56,90,68
154,155,155,Robert Allenby,84,75.53,94,71
155,156,156,Justin Hicks,60,75.51,49,37
156,157,157,Kent Jones,76,75.34,73,55
157,158,158,Marc Leishman,87,75.25,101,76
158,T159,T159,Matt Jones,71,75.0,84,63
159,T159,T159,Adam Scott,60,75.0,72,54
160,161,161,John Senden,94,74.79,119,89
161,162,162,D.J. Trahan,91,74.77,107,80
162,163,163,D.J. Brigman,67,74.71,87,65
163,164,164,Jarrod Lyle,83,74.44,90,67
164,165,165,Rocco Mediate,53,74.19,62,46
165,166,166,Stuart Appleby,65,74.07,81,60
166,167,167,Pat Perez,76,73.91,92,68
167,168,168,Ernie Els,71,73.53,68,50
168,169,169,David Duval,67,73.42,79,58
169,170,170,Chris Riley,76,73.4,94,69
170,171,171,Joe Durant,71,73.33,90,66
171,T172,T172,Joe Ogilvie,75,72.73,88,64
172,T172,T172,Kevin Stadler,88,72.73,88,64
173,174,174,Scott Gutschewski,67,72.58,62,45
174,175,175,James Driscoll,71,72.22,90,65
175,T176,T176,K.J. Choi,77,72.0,75,54
176,T176,T176,Steve Marino,76,72.0,75,54
177,178,178,Sung Kang,63,71.83,71,51
178,179,179,Boo Weekley,66,71.74,92,66
179,180,180,Lucas Glover,74,71.25,80,57
180,181,181,Jim Furyk,87,70.24,84,59
181,182,182,Charl Schwartzel,58,69.39,49,34
182,183,183,Graeme McDowell,50,69.23,39,27
183,184,184,Jim Herman,69,65.63,64,42
184,185,185,Robert Garrigus,83,65.52,87,57
185,186,186,Alex Cejka,59,61.82,55,34
