,3-Putt_Avoidance_-_Round_2_RANK THIS WEEK,3-Putt_Avoidance_-_Round_2_RANK LAST WEEK,3-Putt_Avoidance_-_Round_2_PLAYER NAME,3-Putt_Avoidance_-_Round_2_%,3-Putt_Avoidance_-_Round_2_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_2_TOTAL HOLES
0,1,1,Ian Poulter,0.74,2,270
1,2,2,Greg Chalmers,0.82,4,486
2,3,3,Richard Johnson,1.06,4,378
3,4,4,Freddie Jacobson,1.11,5,450
4,5,5,Chris Couch,1.17,4,342
5,6,6,Luke Donald,1.23,4,324
6,7,7,Steve Elkington,1.63,5,306
7,8,8,Tag Ridings,1.65,8,486
8,9,9,Ryan Moore,1.67,6,360
9,10,10,Matt Kuchar,1.69,7,414
10,11,11,Jason Bohn,1.77,7,396
11,T12,T12,Colt Knost,1.85,9,486
12,T12,T12,Paul Stankowski,1.85,8,432
13,T12,T12,Brendan Steele,1.85,9,486
14,T15,T15,Steve Flesch,1.92,9,468
15,T15,T15,Justin Leonard,1.92,9,468
16,T17,T17,Shane Bertsch,1.94,7,360
17,T17,T17,Jason Day,1.94,7,360
18,T17,T17,Michael Putnam,1.94,7,360
19,T17,T17,Bubba Watson,1.94,7,360
20,T17,T17,Dean Wilson,1.94,7,360
21,22,22,Charl Schwartzel,1.98,5,252
22,T23,T23,Jim Furyk,2.0,9,450
23,T23,T23,Bio Kim,2.0,9,450
24,T23,T23,Brandt Snedeker,2.0,9,450
25,26,26,Jim Renner,2.02,8,396
26,T27,T27,Tim Petrovic,2.06,10,486
27,T27,T27,Carl Pettersson,2.06,10,486
28,T29,T29,Sergio Garcia,2.08,6,288
29,T29,T29,Kevin Kisner,2.08,9,432
30,31,31,Nick Watney,2.12,8,378
31,32,32,Michael Connell,2.14,10,468
32,33,33,Spencer Levin,2.15,12,558
33,34,34,Steve Stricker,2.16,7,324
34,35,35,Ricky Barnes,2.17,9,414
35,36,36,Phil Mickelson,2.22,8,360
36,T37,T37,Blake Adams,2.29,14,612
37,T37,T37,Robert Karlsson,2.29,7,306
38,39,39,Alex Prugh,2.3,12,522
39,40,40,Trevor Immelman,2.31,10,432
40,41,41,Fabián Gómez,2.35,11,468
41,T42,T42,Sung Kang,2.38,9,378
42,T42,T42,Matt McQuillan,2.38,9,378
43,44,44,Garrett Willis,2.42,10,414
44,T45,T45,William McGirt,2.43,14,576
45,T45,T45,Cameron Tringale,2.43,14,576
46,T47,T47,Jonathan Byrd,2.44,11,450
47,T47,T47,Charlie Wi,2.44,11,450
48,T47,T47,Mark Wilson,2.44,11,450
49,50,50,Briny Baird,2.47,8,324
50,T51,T51,Aaron Baddeley,2.53,10,396
51,T51,T51,Lucas Glover,2.53,10,396
52,53,53,Nate Smith,2.55,11,432
53,T54,T54,Kevin Na,2.56,12,468
54,T54,T54,John Senden,2.56,12,468
55,T54,T54,Webb Simpson,2.56,12,468
56,T57,T57,J.J. Henry,2.58,13,504
57,T57,T57,Nick O'Hern,2.58,13,504
58,59,59,Brendon de Jonge,2.59,14,540
59,60,60,Lee Janzen,2.63,9,342
60,61,61,Stuart Appleby,2.65,10,378
61,62,62,Rickie Fowler,2.66,11,414
62,T63,T63,Chris Kirk,2.67,13,486
63,T63,T63,Vaughn Taylor,2.67,13,486
64,65,65,Josh Teater,2.69,15,558
65,T66,T66,Woody Austin,2.78,9,324
66,T66,T66,James Driscoll,2.78,12,432
67,T66,T66,J.B. Holmes,2.78,7,252
68,T66,T66,Martin Laird,2.78,11,396
69,T66,T66,Davis Love III,2.78,11,396
70,T66,T66,Troy Matteson,2.78,14,504
71,T66,T66,George McNeill,2.78,10,360
72,T66,T66,Rory Sabbatini,2.78,12,432
73,T66,T66,David Toms,2.78,11,396
74,75,75,Matt Bettencourt,2.88,14,486
75,T76,T76,Bill Haas,2.89,13,450
76,T76,T76,Billy Horschel,2.89,13,450
77,T76,T76,Michael Thompson,2.89,13,450
78,T76,T76,Johnson Wagner,2.89,13,450
79,T80,T80,Sean O'Hair,2.9,12,414
80,T80,T80,Scott Piercy,2.9,12,414
81,82,82,John Merrick,2.91,11,378
82,83,83,Geoff Ogilvy,2.92,10,342
83,T84,T84,Hunter Haas,2.96,16,540
84,T84,T84,Charles Howell III,2.96,16,540
85,T86,T86,Bryce Molder,2.99,14,468
86,T86,T86,D.A. Points,2.99,14,468
87,88,88,Michael Bradley,3.01,13,432
88,T89,T89,Stephen Ames,3.03,12,396
89,T89,T89,Zach Johnson,3.03,12,396
90,T89,T89,Scott McCarron,3.03,12,396
91,92,92,Ernie Els,3.06,11,360
92,93,93,Chris DiMarco,3.07,16,522
93,94,94,Aron Price,3.09,10,324
94,T95,T95,Robert Garrigus,3.11,14,450
95,T95,T95,Matt Jones,3.11,14,450
96,T95,T95,Ben Martin,3.11,14,450
97,T95,T95,Chris Riley,3.11,14,450
98,T95,T95,Gary Woodland,3.11,14,450
99,T100,T100,Troy Merritt,3.14,13,414
100,T100,T100,Martin Piller,3.14,13,414
101,102,102,Brian Davis,3.15,17,540
102,T103,T103,Andres Gonzales,3.17,12,378
103,T103,T103,Tim Herron,3.17,16,504
104,T103,T103,Rod Pampling,3.17,12,378
105,T106,T106,Brian Gay,3.21,15,468
106,T106,T106,Bill Lunde,3.21,15,468
107,T108,T108,Anthony Kim,3.24,14,432
108,T108,T108,Joe Ogilvie,3.24,14,432
109,T110,T110,Arjun Atwal,3.26,17,522
110,T110,T110,Daniel Summerhays,3.26,17,522
111,T112,T112,Alex Cejka,3.27,10,306
112,T112,T112,Adam Scott,3.27,10,306
113,114,114,Roland Thatcher,3.28,13,396
114,115,115,Chris Stroud,3.29,16,486
115,T116,T116,Rich Beem,3.33,12,360
116,T116,T116,Jerry Kelly,3.33,15,450
117,T116,T116,Jeff Overton,3.33,15,450
118,119,119,Keegan Bradley,3.37,17,504
119,T120,T120,D.J. Brigman,3.38,14,414
120,T120,T120,Ryan Palmer,3.38,14,414
121,T122,T122,Kevin Chappell,3.42,16,468
122,T122,T122,Kevin Streelman,3.42,16,468
123,124,124,Bobby Gates,3.45,18,522
124,T125,T125,Robert Allenby,3.47,15,432
125,T125,T125,David Duval,3.47,15,432
126,T125,T125,Kent Jones,3.47,15,432
127,128,128,J.P. Hayes,3.51,12,342
128,T129,T129,Ben Crane,3.54,14,396
129,T129,T129,Jim Herman,3.54,14,396
130,T129,T129,Alexandre Rocha,3.54,14,396
131,T129,T129,Andres Romero,3.54,14,396
132,133,133,David Mathis,3.56,16,450
133,134,134,Steven Bowditch,3.57,18,504
134,135,135,Ángel Cabrera,3.59,11,306
135,136,136,Dustin Johnson,3.61,13,360
136,137,137,Ben Curtis,3.62,15,414
137,138,138,Nathan Green,3.63,17,468
138,T139,T139,Kris Blanks,3.64,19,522
139,T139,T139,Billy Mayfair,3.64,19,522
140,T141,T141,Marc Leishman,3.7,18,486
141,T141,T141,Jimmy Walker,3.7,16,432
142,143,143,Ryuji Imada,3.77,19,504
143,144,144,Marc Turnesa,3.8,13,342
144,145,145,Chad Campbell,3.83,20,522
145,146,146,Charley Hoffman,3.85,18,468
146,147,147,Steve Marino,3.86,16,414
147,148,148,Y.E. Yang,3.92,12,306
148,T149,T149,Paul Goydos,3.94,17,432
149,T149,T149,Hunter Mahan,3.94,17,432
150,T151,T151,K.J. Choi,3.97,15,378
151,T151,T151,Heath Slocum,3.97,20,504
152,T151,T151,Scott Stallings,3.97,20,504
153,T154,T154,Joseph Bramlett,4.0,18,450
154,T154,T154,Shaun Micheel,4.0,18,450
155,T154,T154,Vijay Singh,4.0,18,450
156,157,157,Rocco Mediate,4.01,13,324
157,158,158,D.J. Trahan,4.02,21,522
158,159,159,Camilo Villegas,4.04,16,396
159,160,160,David Hearn,4.06,19,468
160,161,161,Tommy Gainey,4.08,25,612
161,162,162,Padraig Harrington,4.25,13,306
162,163,163,John Rollins,4.27,20,468
163,T164,T164,Cameron Beckman,4.35,18,414
164,T164,T164,Scott Gutschewski,4.35,18,414
165,166,166,Stewart Cink,4.5,17,378
166,167,167,Kevin Stadler,4.53,22,486
167,168,168,Pat Perez,4.55,18,396
168,169,169,Brandt Jobe,4.56,23,504
169,170,170,Retief Goosen,4.7,11,234
170,171,171,Justin Rose,4.8,19,396
171,T172,T172,Graeme McDowell,4.81,13,270
172,T172,T172,Zack Miller,4.81,26,540
173,174,174,Bo Van Pelt,4.91,23,468
174,175,175,Kyle Stanley,4.96,25,504
175,176,176,Boo Weekley,5.03,19,378
176,177,177,Jason Dufner,5.07,21,414
177,T178,T178,Derek Lamely,5.11,23,450
