,3-Putt_Avoidance_-_Round_4_RANK THIS WEEK,3-Putt_Avoidance_-_Round_4_RANK LAST WEEK,3-Putt_Avoidance_-_Round_4_PLAYER NAME,3-Putt_Avoidance_-_Round_4_%,3-Putt_Avoidance_-_Round_4_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_4_TOTAL HOLES
0,T1,T1,Ángel Cabrera,0.69,1,144
1,T1,T1,Chris DiMarco,0.69,2,288
2,T1,T1,Kevin Stadler,0.69,2,288
3,4,4,Zach Johnson,0.98,3,306
4,T5,T5,Jonathan Byrd,1.11,3,270
5,T5,T5,Luke Donald,1.11,3,270
6,T5,T5,Richard Johnson,1.11,2,180
7,T5,T5,Matt Jones,1.11,2,180
8,9,9,Stewart Cink,1.19,3,252
9,10,10,Kevin Streelman,1.23,4,324
10,11,11,Ryan Moore,1.31,4,306
11,12,12,David Mathis,1.39,4,288
12,13,13,J.J. Henry,1.46,5,342
13,T14,T14,Kevin Na,1.48,4,270
14,T14,T14,Tim Petrovic,1.48,4,270
15,T14,T14,Tag Ridings,1.48,4,270
16,T14,T14,Heath Slocum,1.48,4,270
17,T18,T18,Roland Thatcher,1.52,3,198
18,T18,T18,Camilo Villegas,1.52,3,198
19,20,20,Tommy Gainey,1.54,5,324
20,21,21,Spencer Levin,1.56,7,450
21,22,22,Pat Perez,1.59,4,252
22,23,23,Jim Furyk,1.63,5,306
23,T24,T24,Ben Curtis,1.67,3,180
24,T24,T24,Retief Goosen,1.67,3,180
25,T24,T24,Sung Kang,1.67,3,180
26,T24,T24,Bio Kim,1.67,3,180
27,T28,T28,Aaron Baddeley,1.74,5,288
28,T28,T28,K.J. Choi,1.74,5,288
29,T30,T30,Brian Davis,1.85,7,378
30,T30,T30,Brendon de Jonge,1.85,7,378
31,T30,T30,George McNeill,1.85,4,216
32,33,33,Freddie Jacobson,1.94,7,360
33,34,34,David Hearn,1.96,6,306
34,35,35,Bryce Molder,1.98,5,252
35,36,36,Kevin Kisner,2.02,4,198
36,37,37,William McGirt,2.05,7,342
37,T38,T38,Chris Couch,2.08,6,288
38,T38,T38,J.P. Hayes,2.08,3,144
39,T38,T38,Jerry Kelly,2.08,6,288
40,T38,T38,Graeme McDowell,2.08,3,144
41,T38,T38,David Toms,2.08,6,288
42,43,43,Chris Riley,2.14,5,234
43,T44,T44,Chris Kirk,2.22,6,270
44,T44,T44,Scott McCarron,2.22,4,180
45,T44,T44,Ian Poulter,2.22,4,180
46,T44,T44,Aron Price,2.22,4,180
47,T44,T44,Jim Renner,2.22,4,180
48,T44,T44,D.J. Trahan,2.22,6,270
49,50,50,Brendan Steele,2.29,7,306
50,T51,T51,Ryuji Imada,2.31,5,216
51,T51,T51,Colt Knost,2.31,5,216
52,T53,T53,Sergio Garcia,2.38,6,252
53,T53,T53,Justin Leonard,2.38,6,252
54,T53,T53,Michael Thompson,2.38,6,252
55,56,56,Greg Chalmers,2.43,7,288
56,T57,T57,Brian Gay,2.47,8,324
57,T57,T57,Billy Mayfair,2.47,8,324
58,T57,T57,Chez Reavie,2.47,8,324
59,T57,T57,Rory Sabbatini,2.47,8,324
60,T57,T57,Nate Smith,2.47,4,162
61,T62,T62,Steven Bowditch,2.59,7,270
62,T62,T62,Jason Dufner,2.59,7,270
63,T62,T62,Martin Laird,2.59,7,270
64,T62,T62,Rod Pampling,2.59,7,270
65,66,66,John Senden,2.65,10,378
66,67,67,Charles Howell III,2.66,11,414
67,T68,T68,D.J. Brigman,2.78,5,180
68,T68,T68,Andres Gonzales,2.78,4,144
69,T68,T68,Hunter Haas,2.78,8,288
70,T68,T68,Justin Hicks,2.78,3,108
71,T68,T68,Lee Janzen,2.78,6,216
72,T68,T68,Anthony Kim,2.78,5,180
73,T68,T68,Matt Kuchar,2.78,10,360
74,T68,T68,Bill Lunde,2.78,9,324
75,T68,T68,Hunter Mahan,2.78,10,360
76,T68,T68,Ben Martin,2.78,6,216
77,T68,T68,Ryan Palmer,2.78,8,288
78,T68,T68,Martin Piller,2.78,4,144
79,T68,T68,Brandt Snedeker,2.78,8,288
80,T68,T68,Daniel Summerhays,2.78,4,144
81,82,82,Charley Hoffman,2.92,10,342
82,T83,T83,Rickie Fowler,2.94,9,306
83,T83,T83,Vaughn Taylor,2.94,9,306
84,T83,T83,Nick Watney,2.94,9,306
85,T86,T86,Fabián Gómez,2.96,8,270
86,T86,T86,Paul Stankowski,2.96,8,270
87,T86,T86,Jimmy Walker,2.96,8,270
88,T89,T89,Matt Bettencourt,2.99,7,234
89,T89,T89,Kent Jones,2.99,7,234
90,T89,T89,Davis Love III,2.99,7,234
91,T89,T89,Joe Ogilvie,2.99,7,234
92,T93,T93,Woody Austin,3.03,6,198
93,T93,T93,Shane Bertsch,3.03,6,198
94,T93,T93,James Driscoll,3.03,6,198
95,T93,T93,Joe Durant,3.03,6,198
96,T93,T93,Webb Simpson,3.03,12,396
97,98,98,Bill Haas,3.06,11,360
98,T99,T99,David Duval,3.09,5,162
99,T99,T99,Scott Gutschewski,3.09,5,162
100,T101,T101,Jason Day,3.13,9,288
101,T101,T101,Justin Rose,3.13,9,288
102,T103,T103,Ben Crane,3.17,8,252
103,T103,T103,Steve Elkington,3.17,4,126
104,T103,T103,Derek Lamely,3.17,4,126
105,T103,T103,Charl Schwartzel,3.17,8,252
106,T107,T107,Cameron Beckman,3.24,7,216
107,T107,T107,Michael Bradley,3.24,7,216
108,T107,T107,Padraig Harrington,3.24,7,216
109,T107,T107,J.B. Holmes,3.24,7,216
110,T107,T107,Alex Prugh,3.24,7,216
111,T107,T107,Michael Putnam,3.24,7,216
112,T107,T107,Adam Scott,3.24,7,216
113,T107,T107,Garrett Willis,3.24,7,216
114,T115,T115,Trevor Immelman,3.27,10,306
115,T115,T115,Troy Matteson,3.27,10,306
116,T115,T115,Mark Wilson,3.27,10,306
117,T118,T118,Jeff Overton,3.33,12,360
118,T118,T118,Johnson Wagner,3.33,9,270
119,T120,T120,Phil Mickelson,3.4,11,324
120,T120,T120,Bo Van Pelt,3.4,11,324
121,122,122,Scott Stallings,3.42,8,234
122,T123,T123,Matt McQuillan,3.47,5,144
123,T123,T123,Steve Stricker,3.47,10,288
124,T123,T123,Charlie Wi,3.47,10,288
125,126,126,Jarrod Lyle,3.54,7,198
126,T127,T127,Ernie Els,3.57,9,252
127,T127,T127,Paul Goydos,3.57,9,252
128,T127,T127,Tim Herron,3.57,9,252
129,T127,T127,Steve Marino,3.57,9,252
130,T131,T131,Keegan Bradley,3.59,11,306
131,T131,T131,Steve Flesch,3.59,11,306
132,T133,T133,Carl Pettersson,3.61,13,360
133,T133,T133,Gary Woodland,3.61,13,360
134,135,135,Blake Adams,3.62,15,414
135,T136,T136,Stephen Ames,3.7,8,216
136,T136,T136,Rich Beem,3.7,4,108
137,T136,T136,Billy Horschel,3.7,8,216
138,T136,T136,Brandt Jobe,3.7,14,378
139,T136,T136,Dustin Johnson,3.7,10,270
140,T136,T136,Robert Karlsson,3.7,8,216
141,T136,T136,Zack Miller,3.7,8,216
142,T136,T136,Scott Piercy,3.7,10,270
143,T136,T136,John Rollins,3.7,10,270
144,T136,T136,Will Strickler,3.7,4,108
145,T136,T136,Cameron Tringale,3.7,14,378
146,T136,T136,Y.E. Yang,3.7,8,216
147,T148,T148,Marc Leishman,3.82,11,288
148,T148,T148,Nick O'Hern,3.82,11,288
149,150,150,Geoff Ogilvy,3.85,9,234
150,T151,T151,Stuart Appleby,3.89,7,180
151,T151,T151,Alex Cejka,3.89,7,180
152,T151,T151,Josh Teater,3.89,14,360
153,T151,T151,Dean Wilson,3.89,7,180
154,155,155,D.A. Points,4.01,13,324
155,T156,T156,Briny Baird,4.04,8,198
156,T156,T156,Joseph Bramlett,4.04,8,198
157,T156,T156,Bobby Gates,4.04,8,198
158,T159,T159,Jason Bohn,4.07,11,270
159,T159,T159,Chris Stroud,4.07,11,270
160,T161,T161,Kris Blanks,4.17,12,288
161,T161,T161,Troy Merritt,4.17,6,144
